Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,12:04,2,1,GNB 40,0,7,Brett Favre pass complete short right to Ryan Grant for 3 yards (tackle by Chad Greenway),1.680,1.800
2,11:21,1,10,GNB 43,0,7,Brett Favre pass complete short right to James Jones for 10 yards (tackle by E.J. Henderson),1.800,2.460
2,10:36,1,10,MIN 47,0,7,Brett Favre pass complete short left to Korey Hall for 6 yards (tackle by E.J. Henderson),2.460,2.720
2,9:57,2,4,MIN 41,0,7,Ryan Grant right end for 1 yard (tackle by Dwight Smith and Chad Greenway),2.720,2.150
2,9:57,3,3,MIN 40,0,7,"Penalty on Donald Lee: False Start, 5 yards (no play)",2.150,1.490
2,8:49,3,8,MIN 45,0,7,Brett Favre pass complete short middle to Ruvell Martin for 25 yards (tackle by Marcus McCauley),1.490,4.240
2,8:03,1,10,MIN 20,0,7,Brett Favre pass complete short middle to Ryan Grant for no gain,4.240,3.690
2,7:19,2,10,MIN 20,0,7,Ryan Grant left end for -1 yards (tackle by E.J. Henderson),3.690,2.870
2,6:39,3,11,MIN 21,0,7,Brett Favre pass incomplete short middle intended for Donald Driver,2.870,2.060
2,6:34,4,11,MIN 21,0,10,Mason Crosby 39 yard field goal good,2.060,3.000
2,,,,GNB 30,0,10,"Mason Crosby kicks off 64 yards, returned by Troy Williamson for 14 yards (tackle by Tracy White)",0.000,0.280
2,6:25,1,10,MIN 20,0,10,Brooks Bollinger pass complete short left to Tony Richardson for 4 yards (tackle by Aaron Rouse),0.280,0.270
2,6:03,2,6,MIN 24,0,10,Adrian Peterson right tackle for 11 yards (tackle by Atari Bigby),0.270,1.270
2,6:03,1,10,MIN 35,0,10,"Penalty on Matt Birk: False Start, 5 yards (no play)",1.270,0.940
2,5:16,1,15,MIN 30,0,10,Brooks Bollinger pass complete short left to Adrian Peterson for 1 yard (tackle by A.J. Hawk),0.940,0.180
2,4:30,2,14,MIN 31,0,10,Adrian Peterson right end for -2 yards (tackle by Aaron Kampman),0.180,-0.760
2,3:46,3,16,MIN 29,0,10,Chester Taylor left guard for 11 yards (tackle by Charles Woodson),-0.760,-0.720
2,3:01,4,5,MIN 40,0,10,"Chris Kluwe punts 55 yards, returned by Charles Woodson for 14 yards (tackle by Heath Farwell)",-0.720,-0.150
2,2:50,1,10,GNB 19,0,10,Brett Favre pass complete short right to Vernand Morency for 3 yards (tackle by Charles Gordon),0.150,0.070
2,2:20,2,7,GNB 22,0,10,Brett Favre pass incomplete short middle intended for Ruvell Martin (defended by Kevin Williams),0.070,-0.680
2,2:16,3,7,GNB 22,0,10,Brett Favre pass complete short right to Donald Driver for 19 yards (tackle by Tank Williams),-0.680,1.660
2,2:00,1,10,GNB 41,0,10,"Brett Favre pass incomplete deep right intended for Ruvell Martin. Penalty on Marcus McCauley: Defensive Pass Interference, 16 yards (no play)",1.660,2.720
2,1:55,1,10,MIN 43,0,10,Brett Favre pass incomplete short right intended for Vernand Morency,2.720,2.180
2,1:50,2,10,MIN 43,0,10,Brett Favre pass incomplete short middle intended for Donald Driver (defended by Charles Gordon),2.180,1.490
2,1:45,3,10,MIN 43,0,10,Brett Favre pass complete short left to Koren Robinson for 9 yards (tackle by Cedric Griffin),1.490,1.100
2,1:34,,,,0,10,Timeout #1 by Green Bay Packers,0.000,1.100
2,1:34,4,1,MIN 34,0,10,Brett Favre pass complete short right to Donald Driver for 8 yards (tackle by Dwight Smith),1.100,3.840
2,1:08,1,10,MIN 26,0,10,Brett Favre pass complete short right to Ruvell Martin for 7 yards (tackle by Marcus McCauley),3.840,4.270
2,1:03,2,3,MIN 19,0,10,Brett Favre pass complete short middle to Brandon Jackson for 1 yard (tackle by Ben Leber),4.270,3.750
2,0:46,3,2,MIN 18,0,10,Brett Favre pass complete short right to Greg Jennings for 11 yards (tackle by Dwight Smith),3.750,5.600
2,0:23,1,7,MIN 7,0,10,"Penalty on Mark Tauscher: False Start, 5 yards (no play)",5.600,4.640
2,0:22,,,,0,10,Timeout #2 by Green Bay Packers,0.000,4.640
2,0:22,1,12,MIN 12,0,10,Brett Favre pass incomplete short right intended for Koren Robinson,4.640,3.860
2,0:17,2,12,MIN 12,0,10,Brett Favre pass complete short right to Koren Robinson for 6 yards (tackle by Dwight Smith),3.860,4.040
2,0:03,,,,0,10,Timeout #3 by Green Bay Packers,0.000,4.040
2,0:03,3,6,MIN 6,0,13,Mason Crosby 24 yard field goal good,4.040,3.000
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,0,13,"Ryan Longwell kicks off 64 yards, returned by Koren Robinson for 22 yards (tackle by Brian Robison)",0.000,0.810
3,14:56,1,10,GNB 28,0,13,Ryan Grant left tackle for 1 yard (tackle by E.J. Henderson),0.810,0.400
3,14:15,2,9,GNB 29,0,13,Ryan Grant right end for 4 yards (tackle by Kevin Williams),0.400,0.230
3,13:29,3,5,GNB 33,0,13,Brett Favre pass complete short middle to Greg Jennings for 6 yards (tackle by Marcus McCauley),0.230,1.530
3,12:58,1,10,GNB 39,0,13,Brett Favre pass complete short middle to Donald Driver for 12 yards (tackle by Charles Gordon),1.530,2.320
3,12:21,1,10,MIN 49,0,13,Ryan Grant left end for 7 yards (tackle by E.J. Henderson),2.320,2.730
3,11:48,2,3,MIN 42,0,13,Ryan Grant left end for 1 yard (tackle by Ray Edwards),2.730,2.150
3,11:06,3,2,MIN 41,0,13,Brett Favre pass complete deep right to Greg Jennings for 34 yards (tackle by Cedric Griffin),2.150,5.600
3,10:16,1,7,MIN 7,0,13,Brett Favre pass complete short middle to Ryan Grant for 6 yards (tackle by Charles Gordon),5.600,5.910
3,9:32,2,1,MIN 1,0,19,"Brett Favre pass complete short left to Donald Lee for 1 yard, touchdown",5.910,7.000
3,,,,MIN 2,0,20,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,0,20,"Mason Crosby kicks off 74 yards, touchback",0.000,0.280
3,9:29,1,10,MIN 20,0,20,Adrian Peterson right end for 3 yards (tackle by Johnny Jolly),0.280,0.140
3,8:41,,,,0,20,Timeout #1 by Minnesota Vikings,0.000,0.140
3,8:41,2,7,MIN 23,0,20,"Adrian Peterson right guard for -3 yards (tackle by Atari Bigby). Adrian Peterson fumbles (forced by Atari Bigby), recovered by Adrian Peterson at MIN-20",0.140,-0.960
3,7:58,3,10,MIN 20,0,20,Brooks Bollinger sacked by Kabeer Gbaja-Biamila for -4 yards,-0.960,-2.390
3,7:34,4,14,MIN 16,0,20,"Chris Kluwe punts 56 yards, returned by Charles Woodson for 13 yards (tackle by Ronyell Whitaker). Penalty on Tramon Williams: Illegal Block Above the Waist, 10 yards",-2.390,-1.000
3,7:23,1,10,GNB 31,0,20,Ryan Grant right end for 4 yards (tackle by Kevin Williams),1.000,1.000
3,6:44,2,6,GNB 35,0,20,Ryan Grant left end for 1 yard (tackle by E.J. Henderson),1.000,0.430
3,5:59,3,5,GNB 36,0,20,Brett Favre pass complete deep middle to Donald Driver for 24 yards (tackle by Charles Gordon),0.430,2.920
3,5:13,1,10,MIN 40,0,20,"Brett Favre right end for 1 yard (tackle by Kenechi Udeze). Penalty on Kenechi Udeze: Personal Foul, 15 yards",2.920,3.970
3,4:48,1,10,MIN 24,0,20,Ryan Grant left tackle for 1 yard (tackle by Pat Williams),3.970,3.570
3,4:06,2,9,MIN 23,0,20,Brett Favre pass incomplete short middle intended for John Kuhn,3.570,2.870
3,4:02,3,9,MIN 23,0,20,Brett Favre pass complete short right to Brandon Jackson for 13 yards (tackle by Kevin Williams),2.870,4.910
3,3:14,1,10,MIN 10,0,20,Ryan Grant up the middle for 2 yards (tackle by Ray Edwards),4.910,4.570
3,2:34,2,8,MIN 8,0,20,Brett Favre pass incomplete short left intended for James Jones (defended by Cedric Griffin),4.570,3.580
3,2:28,3,8,MIN 8,0,26,"Brett Favre pass complete short middle to Ruvell Martin for 8 yards, touchdown",3.580,7.000
3,,,,MIN 2,0,27,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,0,27,"Mason Crosby kicks off 58 yards, returned by Troy Williamson for 16 yards (tackle by Mike Montgomery)",0.000,0.810
3,2:18,1,10,MIN 28,0,27,"Brooks Bollinger pass complete short right to Bobby Wade for 11 yards (tackle by Charles Woodson). Penalty on Bobby Wade: Offensive Pass Interference (Offsetting), Penalty on Corey Williams: Roughing the Passer (Offsetting) (no play)",0.810,0.810
3,2:12,1,10,MIN 28,0,27,Brooks Bollinger pass complete deep right to Robert Ferguson for 35 yards (tackle by Al Harris),0.810,3.120
3,1:47,1,10,GNB 37,0,27,Brooks Bollinger pass incomplete deep right intended for Bobby Wade (defended by Jarrett Bush),3.120,2.570
3,1:40,2,10,GNB 37,0,27,Brooks Bollinger pass complete short right to Adrian Peterson for 11 yards (tackle by Al Harris),2.570,3.840
3,1:15,1,10,GNB 26,0,27,Brooks Bollinger pass incomplete deep right intended for Aundrae Allison,3.840,3.300
3,1:10,2,10,GNB 26,0,27,Brooks Bollinger pass incomplete short right intended for Chester Taylor (defended by Nick Barnett),3.300,2.610
3,1:06,3,10,GNB 26,0,27,Brooks Bollinger pass incomplete short right intended for Aundrae Allison,2.610,1.740
3,0:59,4,10,GNB 26,0,27,Brooks Bollinger pass complete short right to Robert Ferguson for -1 yards (tackle by A.J. Hawk),1.740,-0.740
3,0:51,1,10,GNB 27,0,27,Ryan Grant left tackle for -3 yards (tackle by Ray Edwards),0.740,-0.210
3,0:12,2,13,GNB 24,0,27,Brett Favre pass complete short left to Greg Jennings for 12 yards (tackle by Dwight Smith),-0.210,0.700
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,GNB 36,0,27,Ryan Grant left end for -2 yards (tackle by Chad Greenway),0.700,-1.110
4,14:39,4,2,GNB 34,0,27,"Jon Ryan punts 66 yards, touchback",-1.110,-0.280
4,14:30,1,10,MIN 20,0,27,"Brooks Bollinger pass complete short right to Chester Taylor for 9 yards (tackle by A.J. Hawk). Penalty on Colin Cole: Roughing the Passer, 15 yards",0.280,1.860
4,14:10,1,10,MIN 44,0,27,Brooks Bollinger pass complete short left to Bobby Wade for 15 yards (tackle by Aaron Rouse),1.860,2.850
4,13:34,1,10,GNB 41,0,27,Brooks Bollinger pass incomplete deep right intended for Aundrae Allison (defended by Atari Bigby),2.850,2.310
4,13:27,2,10,GNB 41,0,27,Chester Taylor left tackle for 23 yards (tackle by Nick Barnett),2.310,4.370
4,12:57,1,10,GNB 18,0,27,Brooks Bollinger pass complete short left to Visanthe Shiancoe for 7 yards (tackle by Aaron Rouse),4.370,5.010
4,12:16,2,3,GNB 11,0,27,Brooks Bollinger pass complete short middle to Aundrae Allison for 4 yards (tackle by Charles Woodson),5.010,5.600
4,11:40,1,7,GNB 7,0,27,Brooks Bollinger pass incomplete short left intended for Mewelde Moore is intercepted by Charles Woodson at GNB-2 and returned for 2 yards (tackle by Mewelde Moore),5.600,0.380
4,11:32,1,10,GNB 4,0,27,Brett Favre pass complete short left to Koren Robinson for 16 yards (tackle by Cedric Griffin),-0.380,0.280
4,10:49,1,10,GNB 20,0,27,Ryan Grant left end for 3 yards (tackle by Cedric Griffin),0.280,0.140
4,10:01,2,7,GNB 23,0,27,Brett Favre pass complete short left to Koren Robinson for 10 yards (tackle by Cedric Griffin),0.140,1.140
4,9:25,1,10,GNB 33,0,27,Ryan Grant right end for 3 yards (tackle by Dwight Smith),1.140,1.000
4,8:39,2,7,GNB 36,0,27,Ryan Grant left end for 5 yards (tackle by E.J. Henderson and Erasmus James),1.000,0.960
4,7:52,3,2,GNB 41,0,27,Brett Favre pass complete deep left to James Jones for 37 yards (tackle by Cedric Griffin),0.960,4.110
4,7:15,1,10,MIN 22,0,27,Brandon Jackson right tackle for 6 yards (tackle by Erasmus James),4.110,4.460
4,6:30,2,4,MIN 16,0,27,Brandon Jackson right end for -1 yards (tackle by E.J. Henderson),4.460,3.560
4,5:46,3,5,MIN 17,0,33,"Brett Favre pass complete deep left to Ruvell Martin for 17 yards, touchdown",3.560,7.000
4,,,,MIN 2,0,34,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,0,34,"Mason Crosby kicks off 62 yards, returned by Aundrae Allison for 28 yards (tackle by Ryan Krause). Penalty on Tank Williams: Offensive Holding, 10 yards",0.000,0.670
4,5:30,1,10,MIN 26,0,34,Brooks Bollinger pass complete short middle to Robert Ferguson for 16 yards (tackle by A.J. Hawk),0.670,1.730
4,5:02,1,10,MIN 42,0,34,Brooks Bollinger pass incomplete short right intended for Visanthe Shiancoe,1.730,1.190
4,4:58,2,10,MIN 42,0,34,Chester Taylor up the middle for 3 yards (tackle by Nick Barnett),1.190,0.890
4,4:33,3,7,MIN 45,0,34,Brooks Bollinger pass complete short right to Robert Ferguson for 4 yards (tackle by Jarrett Bush),0.890,-0.130
4,4:07,4,3,MIN 49,0,34,Brooks Bollinger pass complete short middle to Robert Ferguson for 2 yards (tackle by Nick Barnett),-0.130,-2.190
4,3:56,1,10,GNB 49,0,34,Aaron Rodgers pass complete short right to James Jones for 15 yards (tackle by Erasmus James),2.190,3.180
4,3:49,1,10,MIN 36,0,34,Brandon Jackson left end for -2 yards (tackle by Erasmus James and Charles Gordon),3.180,2.370
4,3:07,2,12,MIN 38,0,34,Brandon Jackson right end for -2 yards (tackle by Brian Robison),2.370,1.420
4,2:21,3,14,MIN 40,0,34,Aaron Rodgers pass complete short right to Vernand Morency for 2 yards (tackle by Marcus McCauley),1.420,0.720
4,2:00,4,12,MIN 38,0,34,"Jon Ryan punts 38 yards, touchback",0.720,-0.280
4,1:51,1,10,MIN 20,0,34,Brooks Bollinger pass complete short left to Chester Taylor for 50 yards (tackle by Kabeer Gbaja-Biamila),0.280,3.580
4,1:25,,,,0,34,Timeout #1 by Green Bay Packers,0.000,3.580
4,1:25,1,10,GNB 30,0,34,Brooks Bollinger sacked by Johnny Jolly for -7 yards,3.580,2.090
4,1:14,,,,0,34,Timeout #2 by Minnesota Vikings,0.000,2.090
4,1:14,2,17,GNB 37,0,34,Brooks Bollinger pass complete short right to Bobby Wade for 14 yards (tackle by Charles Woodson),2.090,3.270
4,1:08,3,3,GNB 23,0,34,Brooks Bollinger sacked by Kabeer Gbaja-Biamila for -4 yards,3.270,1.670
4,0:57,,,,0,34,Timeout #3 by Minnesota Vikings,0.000,1.670
4,0:51,4,7,GNB 27,0,34,Brooks Bollinger pass complete short right to Robert Ferguson for 3 yards (tackle by Aaron Rouse),1.670,-0.540
4,0:51,1,10,GNB 24,0,34,Aaron Rodgers kneels for no gain,0.540,0.000
4,0:24,2,10,GNB 24,0,34,Aaron Rodgers kneels for -1 yards,0.000,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
