Quarter,Time,Down,ToGo,Location,TEN,CIN,Detail,EPB,EPA
1,4:48,1,10,TEN 20,0,3,Shonn Greene left end for 20 yards (tackle by George Iloka),0.280,1.600
1,4:14,1,10,TEN 40,0,3,Jake Locker pass complete short right to Delanie Walker for 2 yards (tackle by Reggie Nelson and Rey Maualuga),1.600,1.320
1,3:33,2,8,TEN 42,0,3,Shonn Greene left tackle for 1 yard (tackle by Domata Peko),1.320,0.760
1,2:47,3,7,TEN 43,0,3,Jake Locker pass incomplete short middle intended for Justin Hunter (defended by Adam Jones),0.760,-0.520
1,2:42,4,7,TEN 43,0,3,"Brett Kern punts 30 yards, out of bounds",-0.520,-0.740
1,2:35,1,10,CIN 27,0,3,Jeremy Hill right end for 8 yards (tackle by Kamerion Wimbley),0.740,1.280
1,1:58,2,2,CIN 35,0,3,Giovani Bernard right end for 5 yards (tackle by Michael Griffin),1.280,1.600
1,1:30,1,10,CIN 40,0,3,Andy Dalton pass complete short right to A.J. Green for 13 yards (tackle by Jason McCourty),1.600,2.460
1,0:53,1,10,TEN 47,0,3,Andy Dalton pass complete short right to A.J. Green for 29 yards (tackle by Jason McCourty),2.460,4.370
1,0:06,1,10,TEN 18,0,9,"Mohamed Sanu pass complete short left to Andy Dalton for 18 yards, touchdown",4.370,7.000
1,0:06,,,TEN 2,0,10,Mike Nugent kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,TEN,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,CIN 35,0,10,"Mike Nugent kicks off 65 yards, returned by Leon Washington for 29 yards (tackle by Cedric Peerman)",0.000,0.870
2,14:54,1,10,TEN 29,0,10,Bishop Sankey right tackle for 3 yards (tackle by Emmanuel Lamur and Robert Geathers),0.870,0.730
2,14:15,2,7,TEN 32,0,10,Bishop Sankey left tackle for 11 yards (tackle by Reggie Nelson),0.730,1.800
2,13:39,1,10,TEN 43,0,10,Jake Locker pass complete short right to Kendall Wright for 8 yards (tackle by Adam Jones),1.800,2.330
2,13:07,2,2,CIN 49,0,10,Bishop Sankey up the middle for 2 yards (tackle by Devon Still),2.330,2.460
2,12:29,1,10,CIN 47,0,10,Jake Locker pass complete short left to Justin Hunter for 19 yards (tackle by George Iloka),2.460,3.710
2,12:04,1,10,CIN 28,0,10,Bishop Sankey right guard for 2 yards (tackle by Adam Jones),3.710,3.440
2,11:26,2,8,CIN 26,0,10,Jake Locker pass incomplete short left intended for Kendall Wright,3.440,2.740
2,11:22,3,8,CIN 26,0,10,Jake Locker pass incomplete short right intended for Delanie Walker (defended by Terence Newman),2.740,1.740
2,11:16,4,8,CIN 26,0,10,Ryan Succop 44 yard field goal no good,1.740,-1.200
2,11:11,1,10,CIN 34,0,10,Andy Dalton pass complete short middle to Ryan Hewitt for 6 yards (tackle by Avery Williamson),1.200,1.470
2,10:32,2,4,CIN 40,0,10,Jeremy Hill right guard for 7 yards (tackle by Avery Williamson and Wesley Woodyard),1.470,2.060
2,9:54,1,10,CIN 47,0,10,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Blidi Wreh-Wilson),2.060,1.520
2,9:49,2,10,CIN 47,0,10,Jeremy Hill right guard for -2 yards (tackle by Avery Williamson),1.520,0.560
2,9:14,3,12,CIN 45,0,10,Andy Dalton pass complete short middle to Mohamed Sanu for 2 yards (tackle by Jurrell Casey),0.560,-0.260
2,8:43,4,10,CIN 47,0,10,Kevin Huber punts 51 yards,-0.260,0.380
2,8:32,1,10,TEN 2,0,10,Shonn Greene right guard for 1 yard (tackle by Terence Newman and Margus Hunt),-0.380,-0.710
2,7:56,2,9,TEN 3,0,10,Shonn Greene left end for no gain (tackle by Leon Hall),-0.710,-1.300
2,7:10,3,9,TEN 3,0,10,Jake Locker right end for 1 yard (tackle by Carlos Dunlap),-1.300,-2.490
2,6:36,4,8,TEN 4,0,12,"Brett Kern punts 43 yards, safety. Penalty on Quentin Groves: Offensive Holding, 4 yards",-2.490,-2.000
2,6:36,,,TEN 20,0,12,"Brett Kern kicks off 58 yards, returned by Brandon Tate for 18 yards (tackle by Quentin Groves)",0.000,-1.600
2,6:20,1,10,CIN 40,0,12,"Giovani Bernard right tackle for 1 yard (tackle by Jurrell Casey). Penalty on Clint Boling: Offensive Holding, 10 yards (no play)",1.600,0.940
2,5:57,1,20,CIN 30,0,12,Andy Dalton pass complete short left to Brandon Tate for 5 yards (tackle by Jason McCourty),0.940,0.380
2,5:25,2,15,CIN 35,0,12,Andy Dalton pass incomplete short right intended for Giovani Bernard,0.380,-0.300
2,5:20,3,15,CIN 35,0,12,Andy Dalton pass complete short left to Mohamed Sanu for 5 yards (tackle by Coty Sensabaugh and Bernard Pollard),-0.300,-0.720
2,4:49,4,10,CIN 40,0,12,"Kevin Huber punts 49 yards, returned by Dexter McCluster for 1 yard (tackle by Darqueze Dennard). Penalty on Blidi Wreh-Wilson: Face Mask (15 Yards), 6 yards",-0.720,0.380
2,4:38,1,10,TEN 6,0,12,Shonn Greene left end for 1 yard (tackle by George Iloka),-0.380,-0.710
2,3:56,2,9,TEN 7,0,12,Jake Locker pass incomplete deep right intended for Nate Washington,-0.710,-1.300
2,3:49,3,9,TEN 7,0,12,Jake Locker pass incomplete short left intended for Delanie Walker is intercepted by Robert Geathers at TEN-19 and returned for 2 yards,-1.300,-4.440
2,3:38,1,10,TEN 17,0,12,"Andy Dalton pass incomplete deep right intended for A.J. Green. Penalty on Blidi Wreh-Wilson: Defensive Pass Interference, 16 yards (no play)",4.440,6.970
2,3:32,1,1,TEN 1,0,18,"Giovani Bernard right guard for 1 yard, touchdown",6.970,7.000
2,3:32,,,TEN 2,0,19,Mike Nugent kicks extra point good,0.000,0.000
2,3:32,,,CIN 35,0,19,"Mike Nugent kicks off 67 yards, returned by Leon Washington for 27 yards (tackle by Cedric Peerman)",0.000,-0.610
2,3:24,1,10,TEN 25,0,19,Jake Locker pass complete short middle to Delanie Walker for 17 yards (tackle by Terence Newman and Reggie Nelson),0.610,1.730
2,2:57,1,10,TEN 42,0,19,Jake Locker up the middle for 15 yards (tackle by George Iloka),1.730,2.720
2,2:26,1,10,CIN 43,0,19,"Penalty on Michael Roos: False Start, 5 yards (no play)",2.720,2.390
2,2:01,1,15,CIN 48,0,19,Jake Locker pass complete short right to Kendall Wright for 5 yards (tackle by Reggie Nelson),2.390,2.180
2,1:50,2,10,CIN 43,0,19,"Jake Locker for no gain. Jake Locker fumbles, recovered by Delanie Walker at CIN-45",2.180,1.220
2,1:07,3,12,CIN 45,0,19,Jake Locker pass incomplete deep left intended for Kendall Wright,1.220,0.270
2,1:02,4,12,CIN 45,0,19,"Brett Kern punts 45 yards, touchback",0.270,-0.280
2,0:50,1,10,CIN 20,0,19,Andy Dalton pass incomplete short left intended for Giovani Bernard is intercepted by George Wilson at CIN-22,0.280,0.280
2,0:44,1,10,CIN 20,0,19,Timeout #1 by Cincinnati Bengals,0.280,-4.110
2,0:44,1,10,CIN 22,0,19,"Jake Locker pass complete short middle to Delanie Walker for 12 yards (tackle by George Iloka). Penalty on Michael Oher: Unnecessary Roughness, 15 yards",4.110,3.910
2,0:36,1,10,CIN 25,0,19,Jake Locker pass complete short left to Dexter McCluster for 2 yards (tackle by Carlos Dunlap),3.910,3.910
2,0:27,1,10,CIN 25,0,19,Timeout #1 by Tennessee Titans,3.910,3.630
2,0:27,2,8,CIN 23,0,19,Jake Locker pass incomplete deep middle intended for Nate Washington is intercepted by Reggie Nelson at CIN--1,3.630,-0.280
2,0:16,1,10,CIN 20,0,19,Andy Dalton kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,TEN,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,0,19,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CIN 20,0,19,Giovani Bernard left end for no gain (tackle by George Wilson),0.280,-0.270
3,14:23,2,10,CIN 20,0,19,Andy Dalton pass incomplete deep middle intended for Mohamed Sanu (defended by Jason McCourty),-0.270,-0.270
3,14:13,2,10,CIN 20,0,19,Timeout #1 by Cincinnati Bengals,-0.270,-0.960
3,14:13,3,10,CIN 20,0,19,Andy Dalton pass incomplete short left intended for A.J. Green,-0.960,-2.030
3,14:09,4,10,CIN 20,0,19,Kevin Huber punts 55 yards,-2.030,-0.610
3,13:55,1,10,TEN 25,0,19,Bishop Sankey left tackle for 18 yards (tackle by George Iloka),0.610,1.800
3,13:22,1,10,TEN 43,0,19,Bishop Sankey up the middle for 4 yards (tackle by Rey Maualuga),1.800,1.790
3,12:50,2,6,TEN 47,0,19,Bishop Sankey right guard for 9 yards (tackle by Carlos Dunlap),1.790,2.650
3,12:18,1,10,CIN 44,0,19,Bishop Sankey left guard for 9 yards (tackle by Reggie Nelson and Robert Geathers),2.650,3.330
3,11:43,2,1,CIN 35,0,19,Bishop Sankey right tackle for 2 yards (tackle by Robert Geathers),3.330,3.380
3,11:15,1,10,CIN 33,0,19,"Bishop Sankey left end for 22 yards (tackle by Leon Hall). Penalty on Andy Levitre: Offensive Holding, 10 yards (no play)",3.380,2.720
3,10:44,1,20,CIN 43,0,19,Jake Locker pass complete short left to Justin Hunter for 6 yards (tackle by Adam Jones),2.720,2.300
3,10:10,2,14,CIN 37,0,19,Jake Locker pass incomplete deep middle intended for Delanie Walker,2.300,1.620
3,10:05,3,14,CIN 37,0,19,Jake Locker sacked by Carlos Dunlap for -5 yards,1.620,0.460
3,9:26,4,19,CIN 42,0,19,"Brett Kern punts 42 yards, touchback",0.460,-0.280
3,9:16,1,10,CIN 20,0,19,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Sammie Lee Hill),0.280,-0.270
3,9:11,2,10,CIN 20,0,19,Giovani Bernard right guard for 5 yards (tackle by Wesley Woodyard),-0.270,-0.300
3,8:38,3,5,CIN 25,0,19,Andy Dalton pass complete short left to Mohamed Sanu for 11 yards (tackle by Shaun Phillips),-0.300,1.330
3,8:05,1,10,CIN 36,0,19,"Andy Dalton pass incomplete short left intended for Mohamed Sanu. Penalty on Blidi Wreh-Wilson: Illegal Use of Hands, 5 yards (no play)",1.330,1.660
3,7:59,1,10,CIN 41,0,19,Giovani Bernard up the middle for 4 yards (tackle by Jurrell Casey),1.660,1.660
3,7:32,2,6,CIN 45,0,19,Giovani Bernard left tackle for no gain (tackle by George Wilson and Al Woods),1.660,0.960
3,7:03,3,6,CIN 45,0,19,"Penalty on Karl Klug: Neutral Zone Infraction, 5 yards (no play)",0.960,1.620
3,6:41,3,1,,0,19,Andy Dalton up the middle for 1 yard (tackle by Wesley Woodyard),1.620,2.320
3,6:01,1,10,TEN 49,0,19,Andy Dalton pass complete short middle to A.J. Green for 10 yards (tackle by Blidi Wreh-Wilson),2.320,2.980
3,5:27,1,10,TEN 39,0,19,Giovani Bernard right guard for 12 yards (tackle by Bernard Pollard),2.980,3.780
3,5:00,1,10,TEN 27,0,19,Brandon Tate right end for 12 yards (tackle by Bernard Pollard),3.780,4.580
3,4:30,1,10,TEN 15,0,19,Giovani Bernard right guard for 2 yards (tackle by Al Woods),4.580,4.280
3,3:52,2,8,TEN 13,0,19,Andy Dalton pass complete short right to Giovani Bernard for 7 yards (tackle by Michael Griffin),4.280,4.900
3,3:19,3,1,TEN 6,0,19,Andy Dalton right guard for 3 yards (tackle by Sammie Lee Hill),4.900,6.510
3,2:43,1,3,TEN 3,0,19,Giovani Bernard up the middle for 2 yards (tackle by Michael Griffin),6.510,5.910
3,2:03,2,1,TEN 1,0,25,"Giovani Bernard right guard for 1 yard, touchdown",5.910,7.000
3,2:03,,,TEN 2,0,26,Mike Nugent kicks extra point good,0.000,0.000
3,2:03,,,CIN 35,0,26,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,1:58,1,10,TEN 20,0,26,"Jake Locker pass complete short right to Dexter McCluster for 8 yards (tackle by Emmanuel Lamur and Terence Newman). Penalty on Adam Jones: Illegal Contact, 5 yards (no play)",0.280,0.610
3,1:40,1,10,TEN 25,0,26,Jake Locker sacked by Darqueze Dennard for -3 yards,0.610,-0.340
3,1:07,2,13,TEN 22,0,26,Jake Locker pass complete short left to Justin Hunter for 12 yards (tackle by Adam Jones),-0.340,0.560
3,0:37,3,1,TEN 34,0,26,Dexter McCluster up the middle for no gain (tackle by Domata Peko),0.560,-1.110
Quarter,Time,Down,ToGo,Location,TEN,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,TEN 34,0,26,Jackie Battle left guard for 5 yards (tackle by Vincent Rey),-1.110,1.530
4,14:28,1,10,TEN 39,0,26,Jake Locker pass complete short middle to Dexter McCluster for 13 yards (tackle by Darqueze Dennard),1.530,2.390
4,13:58,1,10,CIN 48,0,26,Jake Locker pass incomplete deep middle intended for Kendall Wright,2.390,1.850
4,13:52,2,10,CIN 48,0,26,Jake Locker pass incomplete short right intended for Nate Washington,1.850,1.160
4,13:47,3,10,CIN 48,0,26,Jake Locker pass incomplete deep middle intended for Taylor Thompson,1.160,0.070
4,13:41,4,10,CIN 48,0,26,"Brett Kern punts 24 yards, fair catch by Brandon Tate",0.070,-0.540
4,13:33,1,10,CIN 24,0,26,Jeremy Hill left end for 12 yards (tackle by Sammie Lee Hill and Wesley Woodyard),0.540,1.330
4,12:59,1,10,CIN 36,0,26,Jeremy Hill right guard for 6 yards (tackle by George Wilson),1.330,1.600
4,12:17,2,4,CIN 42,0,26,Andy Dalton pass complete short right to Mohamed Sanu for 12 yards (tackle by Coty Sensabaugh),1.600,2.520
4,11:32,1,10,TEN 46,0,26,Andy Dalton pass complete short middle to Mohamed Sanu for 14 yards (tackle by Coty Sensabaugh),2.520,3.450
4,10:59,1,10,TEN 32,0,26,Jeremy Hill right tackle for 4 yards (tackle by Wesley Woodyard and Kamerion Wimbley),3.450,3.440
4,10:15,2,6,TEN 28,0,26,Andy Dalton pass complete short middle to A.J. Green for 24 yards (tackle by Blidi Wreh-Wilson),3.440,6.280
4,9:31,1,4,TEN 4,0,26,Andy Dalton pass incomplete short left intended for Mohamed Sanu,6.280,5.340
4,9:28,2,4,TEN 4,0,32,"Jeremy Hill right tackle for 4 yards, touchdown",5.340,7.000
4,9:28,,,TEN 2,0,33,Mike Nugent kicks extra point good,0.000,0.000
4,9:28,,,CIN 35,0,33,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
4,9:26,1,10,TEN 20,0,33,Jake Locker pass complete short left to Bishop Sankey for 9 yards (tackle by Adam Jones),0.280,0.950
4,9:06,2,1,TEN 29,0,33,Jake Locker up the middle for 6 yards (tackle by Carlos Dunlap),0.950,1.270
4,8:23,1,10,TEN 35,0,33,"Bishop Sankey left end for 5 yards (tackle by Rey Maualuga). Penalty on Andy Levitre: Offensive Holding (Offsetting), Penalty on Carlos Dunlap: Unsportsmanlike Conduct (Offsetting) (no play)",1.270,1.270
4,7:56,1,10,TEN 35,0,33,"Jake Locker pass complete short right to Craig Stevens for 20 yards (tackle by George Iloka). Penalty on Dre Kirkpatrick: Unnecessary Roughness, 15 yards",1.270,3.580
4,7:22,1,10,CIN 30,0,33,Bishop Sankey left tackle for 1 yard (tackle by Wallace Gilberry and Geno Atkins),3.580,3.170
4,6:50,2,9,CIN 29,0,33,Jake Locker pass complete deep right to Kendall Wright for 28 yards (tackle by Dre Kirkpatrick). Penalty on Dre Kirkpatrick: Face Mask (15 Yards),3.170,6.970
4,6:23,1,1,CIN 1,0,33,Penalty on CIN: Defensive 12 On-field (no play),6.970,6.970
4,6:14,1,1,CIN 1,6,33,"Shonn Greene up the middle for 1 yard, touchdown",6.970,7.000
4,6:14,,,CIN 2,7,33,Ryan Succop kicks extra point good,0.000,0.000
4,6:14,,,TEN 35,7,33,"Ryan Succop kicks onside 12 yards, recovered by Dane Sanzenbacher",0.000,-2.460
4,6:08,1,10,TEN 47,7,33,"Cedric Peerman right end for 3 yards (tackle by Zaviar Gooden and Jurrell Casey). Penalty on Wesley Woodyard: Unnecessary Roughness, 15 yards",2.460,3.640
4,5:42,1,10,TEN 29,7,33,Cedric Peerman right tackle for 3 yards (tackle by Zaviar Gooden and Ropati Pitoitua),3.640,3.510
4,4:58,2,7,TEN 26,7,33,Cedric Peerman left tackle for 2 yards (tackle by Michael Griffin),3.510,3.070
4,4:12,3,5,TEN 24,7,33,Jason Campbell pass complete short right to Kevin Brock for -3 yards (tackle by Bernard Pollard),3.070,1.670
4,3:24,4,8,TEN 27,7,33,Jason Campbell pass incomplete short right intended for James Wright,1.670,-0.740
4,3:20,1,10,TEN 27,7,33,"Jake Locker pass incomplete. Jake Locker fumbles, recovered by Jake Locker at TEN-27",0.740,0.200
4,3:09,2,10,TEN 27,7,33,Jake Locker pass incomplete deep middle intended for Justin Hunter,0.200,-0.490
4,2:59,3,10,TEN 27,7,33,"Jake Locker pass incomplete deep middle intended for Nate Washington. Penalty on Vincent Rey: Unnecessary Roughness, 15 yards (no play)",-0.490,1.730
4,2:52,1,10,TEN 42,7,33,Jake Locker pass incomplete short right intended for Justin Hunter,1.730,1.190
4,2:46,2,10,TEN 42,7,33,Jake Locker pass complete short middle to Craig Stevens for 6 yards (tackle by Vincent Rey),1.190,1.290
4,2:19,3,4,TEN 48,7,33,Jake Locker pass incomplete deep middle intended for Justin Hunter,1.290,-0.190
4,2:10,4,4,TEN 48,7,33,Jake Locker pass incomplete short right intended for Kendall Wright,-0.190,-2.390
4,2:06,1,10,TEN 48,7,33,Cedric Peerman right guard for 3 yards (tackle by Wesley Woodyard),2.390,2.250
4,2:00,2,7,TEN 45,7,33,Ryan Hewitt up the middle for no gain (tackle by Wesley Woodyard),2.250,1.550
4,1:18,3,7,TEN 45,7,33,Cedric Peerman left tackle for 4 yards (tackle by Avery Williamson and Sammie Lee Hill),1.550,0.530
4,1:18,4,3,TEN 41,7,33,"Penalty on Kevin Huber: Delay of Game, 5 yards (no play)",0.530,0.200
4,0:28,4,8,TEN 46,7,33,Kevin Huber punts 42 yards,0.200,0.380
4,0:16,1,10,TEN 4,7,33,Jake Locker kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
