Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,10:53,2,4,WAS 24,0,13,Sam Howell pass incomplete intended for Jaret Patterson,0.410,-0.400
2,10:51,3,4,WAS 24,0,13,Sam Howell scrambles up the middle for 9 yards (tackle by Tyler Coyle),-0.400,1.140
2,10:17,1,10,WAS 33,0,13,Sam Howell pass complete short middle to Jahan Dotson for 30 yards (tackle by Trevon Diggs),1.140,3.120
2,9:32,1,10,DAL 37,0,13,Curtis Samuel left end for -4 yards (tackle by Dorance Armstrong),3.120,2.030
2,8:57,2,14,DAL 41,0,13,Jaret Patterson left tackle for 2 yards (tackle by Anthony Barr and Chauncey Golston),2.030,1.620
2,7:54,3,12,DAL 39,0,13,Sam Howell pass complete short middle to Logan Thomas for 5 yards (tackle by Damone Clark),1.620,1.060
2,7:38,4,7,DAL 34,0,13,Joey Slye 52 yard field goal no good,1.060,-1.730
2,7:32,1,10,DAL 42,0,13,Tony Pollard right end for 3 yards (tackle by John Ridgeway and Montez Sweat),1.730,1.590
2,7:04,2,7,DAL 45,0,13,Dak Prescott pass incomplete deep middle intended for Noah Brown (defended by Percy Butler),1.590,0.890
2,6:58,3,7,DAL 45,0,13,Dak Prescott pass incomplete deep middle intended for CeeDee Lamb,0.890,-0.390
2,6:52,4,7,DAL 45,0,13,"Bryan Anger punts 38 yards, fair catch by Dax Milne at WAS-17",-0.390,0.060
2,6:45,1,10,WAS 17,0,13,Jonathan Williams left tackle for 4 yards (tackle by DeMarcus Lawrence),-0.060,0.080
2,6:10,2,6,WAS 21,0,13,Jonathan Williams left tackle for 2 yards (tackle by Carlos Watkins),0.080,-0.490
2,5:36,3,4,WAS 23,0,13,Sam Howell scrambles left end for 8 yards (tackle by Tyler Coyle),-0.490,1.000
2,4:56,1,10,WAS 31,0,13,Sam Howell sacked by Osa Odighizuwa for -5 yards,1.000,-0.220
2,4:05,2,15,WAS 26,0,13,Jonathan Williams up the middle for 1 yard (tackle by Chauncey Golston),-0.220,-0.760
2,3:26,3,14,WAS 27,0,13,Sam Howell pass complete short middle to Logan Thomas for 11 yards (tackle by Tyler Coyle),-0.760,-0.850
2,2:49,4,3,WAS 38,0,13,"Tress Way punts 45 yards, returned by KaVontae Turpin for 6 yards (tackle by Casey Toohill)",-0.850,-0.480
2,2:37,1,10,DAL 23,0,13,Dak Prescott pass complete short left to CeeDee Lamb for 5 yards (tackle by Darrick Forrest and Danny Johnson),0.480,0.610
2,2:10,2,5,DAL 28,0,13,Dak Prescott pass complete short left to CeeDee Lamb for 6 yards (tackle by Danny Johnson and Khaleke Hudson),0.610,1.200
2,2:00,1,10,DAL 34,0,13,"Dak Prescott pass complete short middle to Dalton Schultz for 13 yards (tackle by Kendall Fuller) Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned. Dak Prescott pass complete short middle to Dalton Schultz for 7 yards (tackle by Danny Johnson)",1.200,1.600
2,1:45,2,3,DAL 41,0,13,Dak Prescott pass complete short middle to Michael Gallup for 10 yards (tackle by Darrick Forrest and Danny Johnson),1.600,2.320
2,1:25,1,10,WAS 49,0,13,Dak Prescott pass incomplete short left intended for Dalton Schultz,2.320,1.780
2,1:21,2,10,WAS 49,0,13,Dak Prescott pass incomplete short right intended for Dalton Schultz,1.780,1.090
2,1:17,3,10,WAS 49,0,13,Dak Prescott pass complete short middle to Dalton Schultz for 12 yards (tackle by Khaleke Hudson),1.090,3.120
2,0:54,1,10,WAS 37,0,13,Dak Prescott pass complete short middle to T.Y. Hilton for 11 yards (tackle by Jeremy Reaves),3.120,3.840
2,0:49,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:49,1,10,WAS 26,0,13,Dak Prescott pass incomplete short right intended for CeeDee Lamb,3.840,3.300
2,0:44,2,10,WAS 26,0,13,Dak Prescott pass incomplete short middle intended for Dalton Schultz,3.300,2.610
2,0:39,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:39,3,10,WAS 26,0,13,Dak Prescott scrambles left guard for 9 yards (tackle by Darrick Forrest),2.610,2.460
2,0:32,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:32,4,1,WAS 17,0,13,Dak Prescott right guard for 2 yards (tackle by Khaleke Hudson),2.460,4.580
2,0:15,1,10,WAS 15,0,13,Dak Prescott pass incomplete short left intended for Michael Gallup,4.580,3.950
2,0:10,2,10,WAS 15,6,13,"Dak Prescott pass complete short left to CeeDee Lamb for 15 yards, touchdown",3.950,7.000
2,0:06,,,WAS 15,6,13,Brett Maher kicks extra point no good,0.000,-1.000
2,0:06,,,DAL 35,6,13,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,0:06,1,10,WAS 25,6,13,Sam Howell kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,6,13,"Brett Maher kicks off 63 yards, returned by Jaret Patterson for 27 yards (tackle by Tyler Coyle and Noah Brown)",0.000,0.870
3,14:53,1,10,WAS 29,6,13,Jonathan Williams left guard for 9 yards (tackle by Donovan Wilson and Malik Hooker),0.870,1.540
3,14:19,2,1,WAS 38,6,13,Jonathan Williams right end for no gain (tackle by Osa Odighizuwa),1.540,0.830
3,13:42,3,1,WAS 38,6,13,Jonathan Williams left tackle for -2 yards (tackle by Carlos Watkins and Chauncey Golston),0.830,-0.980
3,12:59,4,3,WAS 36,6,13,"Tress Way punts 48 yards, returned by KaVontae Turpin for 7 yards (tackle by Jeremy Reaves and Troy Apke)",-0.980,-0.480
3,12:49,1,10,DAL 23,6,13,"Ezekiel Elliott right end for no gain (tackle by Darrick Forrest). Penalty on Dalton Schultz: Offensive Holding, 10 yards (accepted) (no play)",0.480,-0.590
3,12:29,1,20,DAL 13,6,13,Ezekiel Elliott left end for no gain (tackle by Percy Butler),-0.590,-1.500
3,11:56,2,20,DAL 13,6,13,Dak Prescott pass complete short right to CeeDee Lamb for 13 yards (tackle by Danny Johnson and Kendall Fuller),-1.500,-0.360
3,11:22,3,7,DAL 26,6,13,Dak Prescott pass incomplete short left intended for Ezekiel Elliott,-0.360,-1.630
3,11:19,4,7,DAL 26,6,13,"Bryan Anger punts 41 yards, returned by Dax Milne for 16 yards (tackle by Noah Brown)",-1.630,-2.190
3,11:07,1,10,WAS 49,6,13,Jaret Patterson right guard for 2 yards (tackle by Chauncey Golston),2.190,1.920
3,10:35,2,8,DAL 49,6,13,Jaret Patterson for 2 yards (tackle by Chauncey Golston and Neville Gallimore),1.920,1.490
3,9:53,3,6,DAL 47,6,13,Sam Howell pass incomplete deep right intended for Jahan Dotson,1.490,0.130
3,9:47,4,6,DAL 47,6,13,"Tress Way punts 47 yards, touchback.",0.130,-0.280
3,9:40,1,10,DAL 20,6,13,Tony Pollard right end for 1 yard (tackle by Khaleke Hudson),0.280,-0.130
3,9:08,2,9,DAL 21,6,13,Dak Prescott pass incomplete short left intended for Noah Brown (defended by Kendall Fuller),-0.130,-0.820
3,9:03,3,9,DAL 21,6,13,Dak Prescott pass incomplete short right intended for Michael Gallup (defended by Danny Johnson),-0.820,-1.960
3,8:58,4,9,DAL 21,6,13,"Bryan Anger punts 54 yards, returned by Dax Milne for 9 yards (tackle by Matt Overton and Noah Brown)",-1.960,-1.200
3,8:43,1,10,WAS 34,6,13,Jonathan Williams for -1 yards (tackle by Sam Williams and Luke Gifford),1.200,0.520
3,7:55,2,11,WAS 33,6,13,Sam Howell pass complete short right to Jonathan Williams for 1 yard (tackle by Jayron Kearse),0.520,-0.030
3,7:25,3,10,WAS 34,6,13,"Penalty on Wes Schweitzer: False Start, 5 yards (accepted) (no play)",-0.030,-0.690
3,7:17,3,15,WAS 29,6,13,Sam Howell pass complete short middle to Jonathan Williams for 8 yards (tackle by Tyler Coyle),-0.690,-0.910
3,6:38,4,7,WAS 37,6,13,"Tress Way punts 49 yards, returned by KaVontae Turpin for no gain (tackle by Dyami Brown)",-0.910,0.280
3,6:30,1,10,DAL 14,6,13,Ezekiel Elliott right end for -2 yards (tackle by Benning Potoa'e),-0.280,-0.930
3,5:57,2,12,DAL 12,6,13,Dak Prescott pass incomplete short left intended for Dalton Schultz,-0.930,-1.650
3,5:49,3,12,DAL 12,6,13,Dak Prescott pass incomplete deep left intended for T.Y. Hilton,-1.650,-2.490
3,5:41,4,12,DAL 12,6,13,"Bryan Anger punts 47 yards, fair catch by Dax Milne at WAS-41",-2.490,-1.660
3,5:34,1,10,WAS 41,6,13,Sam Howell pass complete short right to Jahan Dotson for 22 yards (tackle by Nahshon Wright),1.660,3.120
3,4:54,1,10,DAL 37,6,13,"Sam Howell pass complete to Logan Thomas for no gain (tackle by Anthony Barr). Penalty on Chris Paul: Ineligible Downfield Pass, 5 yards (accepted) (no play)",3.120,2.790
3,4:20,1,15,DAL 42,6,13,Jaret Patterson up the middle for 1 yard (tackle by Osa Odighizuwa),2.790,2.030
3,3:43,2,14,DAL 41,6,13,Sam Howell pass complete short middle to Jahan Dotson for 20 yards (tackle by Jayron Kearse),2.030,4.170
3,3:15,1,10,DAL 21,6,13,Jaret Patterson right guard for 6 yards (tackle by Neville Gallimore and Malik Hooker),4.170,4.550
3,2:37,2,4,DAL 15,6,13,Jaret Patterson right tackle for 6 yards (tackle by Chauncey Golston),4.550,5.140
3,1:54,1,9,DAL 9,6,19,"Sam Howell up the middle for 9 yards, touchdown",5.140,7.000
3,1:49,,,DAL 15,6,20,Joey Slye kicks extra point good,0.000,0.000
3,1:49,,,WAS 35,6,20,"Joey Slye kicks off 66 yards, returned by KaVontae Turpin for 29 yards (tackle by Cam Sims)",0.000,0.810
3,1:44,1,10,DAL 28,6,20,Dak Prescott pass incomplete short middle intended for Noah Brown (defended by Bobby McCain),0.810,0.260
3,1:38,2,10,DAL 28,6,20,Tony Pollard left end for no gain (tackle by David Mayo),0.260,-0.430
3,0:58,3,10,DAL 28,6,20,Dak Prescott pass incomplete deep middle intended for Noah Brown (defended by Darrick Forrest),-0.430,-1.500
3,0:51,4,10,DAL 28,6,20,"Bryan Anger punts 39 yards, fair catch by Dax Milne at WAS-33",-1.500,-1.140
3,0:44,1,10,WAS 33,6,20,Sam Howell pass complete deep right to Terry McLaurin for 52 yards (tackle by Trayvon Mullen),1.140,4.580
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 15,6,20,Jaret Patterson right guard for 4 yards (tackle by Anthony Barr),4.580,4.640
4,14:32,2,6,DAL 11,6,20,Sam Howell pass incomplete short right intended for Logan Thomas (defended by DeMarcus Lawrence),4.640,3.780
4,14:26,3,6,DAL 11,6,20,Sam Howell pass incomplete short middle intended for Terry McLaurin,3.780,2.720
4,14:23,4,6,DAL 11,6,23,Joey Slye 29 yard field goal good,2.720,3.000
4,14:19,,,WAS 35,6,23,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,14:19,1,10,DAL 25,6,23,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott,0.610,0.060
4,14:16,2,10,DAL 25,6,23,Dak Prescott pass complete to Dalton Schultz for 9 yards (tackle by Danny Johnson and David Mayo),0.060,0.560
4,13:50,3,1,DAL 34,6,23,Dak Prescott left guard for 2 yards (tackle by David Mayo and Khaleke Hudson),0.560,1.330
4,13:20,1,10,DAL 36,6,23,Dak Prescott pass complete short left to T.Y. Hilton for 8 yards (tackle by Bobby McCain),1.330,1.870
4,12:57,2,2,DAL 44,6,23,Ezekiel Elliott for 2 yards (tackle by Chase Young and David Mayo),1.870,1.990
4,12:28,1,10,DAL 46,6,23,Dak Prescott pass complete short left to Dalton Schultz for 5 yards (tackle by Danny Johnson and Khaleke Hudson),1.990,2.130
4,12:05,2,5,WAS 49,6,23,"Dak Prescott pass complete to Dalton Schultz for no gain. Penalty on Tyler Smith: Offensive Holding, 10 yards (accepted) (no play)",2.130,0.840
4,11:38,2,14,DAL 41,6,23,Dak Prescott pass complete short middle to CeeDee Lamb for 13 yards (tackle by Percy Butler),0.840,1.820
4,11:09,3,2,WAS 46,6,23,Dak Prescott scrambles for 1 yard (tackle by Daron Payne),1.820,0.270
4,10:46,4,1,WAS 45,6,23,Dak Prescott right guard for no gain (tackle by David Mayo),0.270,-1.930
4,10:43,1,10,WAS 45,6,23,Jonathan Williams right end for 6 yards (tackle by Osa Odighizuwa),1.930,2.190
4,10:04,2,4,DAL 49,6,23,Jonathan Williams up the middle for 1 yard (tackle by Osa Odighizuwa and Dorance Armstrong),2.190,1.620
4,9:24,3,3,DAL 48,6,23,Sam Howell pass incomplete short right intended for Terry McLaurin,1.620,0.070
4,9:19,4,3,DAL 48,6,23,"Tress Way punts 39 yards, fair catch by KaVontae Turpin at DAL-9",0.070,0.380
4,9:12,1,10,DAL 9,6,23,Dak Prescott pass incomplete short middle intended for Dalton Schultz,-0.380,-0.780
4,9:07,2,10,DAL 9,6,23,Dak Prescott pass incomplete short middle,-0.780,-1.420
4,9:03,3,10,DAL 9,6,23,Dak Prescott pass incomplete short left intended for Tony Pollard,-1.420,-2.490
4,8:58,4,10,DAL 9,6,23,"Bryan Anger punts 51 yards, returned by Dax Milne for 15 yards (tackle by Tyler Coyle and Jabril Cox)",-2.490,-2.590
4,8:49,1,10,DAL 45,6,23,"Jaret Patterson right end for 7 yards (tackle by Donovan Wilson and Malik Hooker). Penalty on Sam Williams: Unnecessary Roughness / Defense, 15 yards (accepted)",2.590,4.040
4,8:17,1,10,DAL 23,6,23,Jaret Patterson left tackle for 11 yards (tackle by Damone Clark),4.040,4.780
4,7:33,1,10,DAL 12,6,23,Jaret Patterson up the middle for 3 yards (tackle by Anthony Barr),4.780,4.640
4,6:53,2,7,DAL 9,6,23,Jaret Patterson right guard for 3 yards (tackle by Donovan Wilson),4.640,4.380
4,6:09,3,4,DAL 6,6,23,Jaret Patterson left tackle for 2 yards (tackle by DeMarcus Lawrence),4.380,3.040
4,5:22,4,2,DAL 4,6,26,Joey Slye 22 yard field goal good,3.040,3.000
4,5:19,,,WAS 35,6,26,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,5:19,1,10,DAL 25,6,26,Malik Davis right end for 5 yards (tackle by Casey Toohill),0.610,0.740
4,4:57,2,5,DAL 30,6,26,Malik Davis right end for 1 yard (tackle by Benning Potoa'e),0.740,0.170
4,4:28,3,4,DAL 31,6,26,Cooper Rush pass incomplete deep left intended for Michael Gallup,0.170,-1.310
4,4:22,4,4,DAL 31,6,26,"Bryan Anger punts 58 yards, returned by Dax Milne for 2 yards (tackle by C.J. Goodwin and Matt Overton)",-1.310,0.320
4,4:07,1,10,WAS 13,6,26,Reggie Bonnafon right guard for -1 yards (tackle by Osa Odighizuwa and Chauncey Golston),-0.320,-0.850
4,3:14,,,,,,Timeout #1 by Washington Commanders,,
4,3:14,2,11,WAS 12,6,26,Reggie Bonnafon right guard for 4 yards (tackle by Chauncey Golston and Osa Odighizuwa),-0.850,-1.060
4,2:27,3,7,WAS 16,6,26,Reggie Bonnafon right tackle for 5 yards (tackle by Luke Gifford),-1.060,-1.960
4,2:00,4,2,WAS 21,6,26,"Tress Way punts 50 yards, fair catch by KaVontae Turpin at DAL-29",-1.960,-0.870
4,1:53,1,10,DAL 29,6,26,Malik Davis up the middle for no gain (tackle by Casey Toohill),0.870,0.330
4,1:03,2,10,DAL 29,6,26,Malik Davis left guard for 7 yards (tackle by Darrick Forrest),0.330,0.560
4,0:28,3,3,DAL 36,6,26,Malik Davis right guard for 6 yards (tackle by Darrick Forrest),0.560,1.730
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
