Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,6:21,4,1,BAL 5,0,0,"Penalty on Benny Snell: False Start, 5 yards (accepted) (no play)",,
1,6:08,4,6,BAL 10,3,0,Chris Boswell 28 yard field goal good,,
1,6:06,,,PIT 35,3,0,"Chris Boswell kicks off 53 yards, returned by Devin Duvernay for 19 yards (tackle by Tre Norwood)",,
1,6:00,1,10,BAL 31,3,0,"Penalty on Patrick Mekari: False Start, 5 yards (accepted) (no play)",,
1,6:00,1,15,BAL 26,3,0,Tyler Huntley pass complete short right to Mark Andrews for 13 yards (tackle by Terrell Edmunds),,
1,5:24,2,2,BAL 39,3,0,Latavius Murray right guard for 4 yards (tackle by Isaiahh Loudermilk),,
1,4:43,1,10,BAL 43,3,0,Tyler Huntley sacked by Cameron Heyward for -2 yards,,
1,4:01,2,12,BAL 41,3,0,"Tyler Huntley pass deep middle intended for Mark Andrews is intercepted by Terrell Edmunds at PIT-34 and returned for no gain (tackle by Mark Andrews) Replay Assistant challenged the pass interception ruling, and the play was upheld.",,
1,3:56,1,10,PIT 34,3,0,Benny Snell right guard for 2 yards (tackle by Chuck Clark),,
1,3:15,2,8,PIT 36,3,0,Benny Snell right guard for 2 yards (tackle by Justin Madubuike and Chuck Clark),,
1,2:30,3,6,PIT 38,3,0,Ben Roethlisberger pass complete short middle to Pat Freiermuth for 7 yards (tackle by Tyus Bowser),,
1,1:43,1,10,PIT 45,3,0,Ben Roethlisberger pass deep right intended for Ray-Ray McCloud is intercepted by Geno Stone at BAL-25 and returned for no gain (tackle by Ray-Ray McCloud),,
1,1:34,1,10,BAL 25,3,0,Devonta Freeman left end for 22 yards (tackle by Minkah Fitzpatrick),,
1,1:02,1,10,BAL 47,3,0,Devonta Freeman right end for -5 yards (tackle by Arthur Maulet),,
1,0:25,2,15,BAL 42,3,0,Tyler Huntley pass complete short left to Marquise Brown for 11 yards (tackle by Minkah Fitzpatrick),,
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,PIT 47,3,0,Tyler Huntley scrambles up the middle for 2 yards (tackle by Chris Wormley),,
2,14:18,4,2,PIT 45,3,0,Sam Koch pass incomplete short left intended for Tylan Wallace,,
2,14:14,1,10,PIT 45,3,0,Ben Roethlisberger pass complete short right to Ray-Ray McCloud for no gain (tackle by Patrick Queen),,
2,13:42,2,10,PIT 45,3,0,Benny Snell up the middle for -6 yards (tackle by Tyus Bowser),,
2,13:01,3,16,PIT 39,3,0,Ben Roethlisberger pass complete short left to Ray-Ray McCloud for 7 yards (tackle by Tony Jefferson and Tyus Bowser),,
2,12:28,4,9,PIT 46,3,0,"Pressley Harvin punts 34 yards, fair catch by Devin Duvernay at BAL-20",,
2,12:20,1,10,BAL 20,3,0,Devonta Freeman left end for 3 yards (tackle by T.J. Watt),,
2,11:45,2,7,BAL 23,3,0,Tyler Huntley pass incomplete short left intended for Rashod Bateman,,
2,11:42,3,7,BAL 23,3,0,Tyler Huntley pass incomplete short middle intended for Mark Andrews (defended by Terrell Edmunds),,
2,11:36,4,7,BAL 23,3,0,"Sam Koch punts 44 yards, returned by Ray-Ray McCloud for 6 yards (tackle by Eric Tomlinson). Penalty on Marcus Allen: Offensive Holding, 10 yards (accepted)",,
2,11:26,1,10,PIT 29,3,0,Benny Snell right tackle for 1 yard (tackle by Brandon Williams),,
2,10:45,2,9,PIT 30,3,0,Ben Roethlisberger pass complete short left to Zach Gentry for 25 yards (tackle by Jimmy Smith),,
2,10:04,1,10,BAL 45,3,0,Benny Snell up the middle for 1 yard (tackle by Brandon Stephens and Brandon Williams),,
2,9:34,2,9,BAL 44,3,0,Ben Roethlisberger pass complete short right to Zach Gentry for 2 yards (tackle by Josh Bynes),,
2,8:57,3,7,BAL 42,3,0,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson,,
2,8:52,4,7,BAL 42,3,0,"Pressley Harvin punts 26 yards, fair catch by Devin Duvernay at BAL-16",,
2,8:46,1,10,BAL 16,3,0,Tyler Huntley scrambles left end for 3 yards (tackle by Minkah Fitzpatrick),,
2,8:22,2,7,BAL 19,3,0,Tyler Huntley pass complete short left to Marquise Brown for 10 yards (tackle by Minkah Fitzpatrick),,
2,8:02,1,10,BAL 29,3,0,Tyler Huntley pass complete short right to Mark Andrews for 6 yards (tackle by Terrell Edmunds),,
2,7:37,2,4,BAL 35,3,0,Tyler Huntley scrambles right guard for 4 yards (tackle by Robert Spillane),,
2,6:58,1,10,BAL 39,3,0,Devonta Freeman right tackle for 2 yards (tackle by Robert Spillane),,
2,6:30,2,8,BAL 41,3,0,Tyler Huntley pass complete short right to Mark Andrews for no gain (tackle by Joe Haden),,
2,5:46,3,8,BAL 41,3,0,Tyler Huntley pass incomplete short middle intended for Marquise Brown,,
2,5:40,4,8,BAL 41,3,0,"Sam Koch punts 40 yards, fair catch by Ray-Ray McCloud at PIT-19",,
2,5:34,1,10,PIT 19,3,0,Ben Roethlisberger pass incomplete short middle intended for Zach Gentry (defended by Chuck Clark),,
2,5:29,2,10,PIT 19,3,0,Benny Snell left guard for 2 yards (tackle by Calais Campbell),,
2,4:44,3,8,PIT 21,3,0,Ben Roethlisberger pass incomplete deep middle intended for Ray-Ray McCloud,,
2,4:39,4,8,PIT 21,3,0,Pressley Harvin punts 49 yards downed by James Pierre,,
2,4:29,1,10,BAL 30,3,0,Tyler Huntley pass complete deep left to Mark Andrews for 28 yards (tackle by Arthur Maulet),,
2,3:56,1,10,PIT 42,3,0,Latavius Murray right guard for 3 yards (tackle by Alex Highsmith),,
2,3:29,2,7,PIT 39,3,0,Tyler Huntley sacked by Chris Wormley for -4 yards,,
2,2:48,3,11,PIT 43,3,0,Tyler Huntley pass incomplete deep middle intended for Mark Andrews,,
2,2:43,4,11,PIT 43,3,0,Sam Koch punts 36 yards downed by Miles Boykin,,
2,2:35,1,10,PIT 7,3,0,Kalen Ballage left tackle for no gain (tackle by Brandon Williams),,
2,2:00,2,10,PIT 7,3,0,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson,,
2,1:56,3,10,PIT 7,3,0,Ben Roethlisberger pass incomplete short right intended for Pat Freiermuth,,
2,1:52,4,10,PIT 7,3,0,Pressley Harvin punts 33 yards out of bounds,,
2,1:46,1,10,PIT 40,3,0,Tyler Huntley scrambles right end for 18 yards (tackle by Minkah Fitzpatrick),,
2,1:38,1,10,PIT 22,3,0,Tyler Huntley pass complete short middle to Mark Andrews for 7 yards (tackle by Robert Spillane),,
2,1:29,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,1:29,2,3,PIT 15,3,0,Tyler Huntley left end for 8 yards (tackle by Cameron Sutton),,
2,0:45,1,7,PIT 7,3,0,Tyler Huntley pass complete short left to Devonta Freeman for 1 yard (tackle by Cameron Sutton),,
2,0:37,,,,,,Timeout #1 by Baltimore Ravens,,
2,0:37,2,6,PIT 6,3,0,"Tyler Huntley sacked by. Penalty on Cameron Heyward: Unnecessary Roughness / Defense, 3 yards (accepted) (no play)",,
2,0:28,1,3,PIT 3,3,0,Tyler Huntley sacked by T.J. Watt for -3 yards,,
2,0:23,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:23,2,6,PIT 6,3,0,Tyler Huntley pass incomplete short left intended for Marquise Brown,,
2,0:19,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:19,3,6,PIT 6,3,0,Tyler Huntley pass incomplete short right intended for Marquise Brown (defended by T.J. Watt),,
2,0:14,4,6,PIT 6,3,3,Justin Tucker 24 yard field goal good,,
2,0:11,,,BAL 35,3,3,"Justin Tucker kicks off 52 yards, returned by Ray-Ray McCloud for 13 yards (tackle by Anthony Levine and Josh Oliver)",,
2,0:07,1,10,PIT 26,3,3,Ben Roethlisberger kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,3,"Chris Boswell kicks off 56 yards, returned by Devin Duvernay for 23 yards (tackle by Ulysees Gilbert and Marcus Allen)",,
3,14:55,1,10,BAL 32,3,3,Devonta Freeman left guard for -1 yards (tackle by Cameron Heyward),,
3,14:22,2,11,BAL 31,3,3,Tyler Huntley pass complete short right to Devonta Freeman for 5 yards (tackle by Devin Bush),,
3,13:48,3,6,BAL 36,3,3,Tyler Huntley scrambles right end for 8 yards (tackle by Chris Wormley and Joe Haden),,
3,13:13,1,10,BAL 44,3,3,Latavius Murray left guard for 10 yards (tackle by Alex Highsmith),,
3,12:40,1,10,PIT 46,3,9,"Latavius Murray right guard for 46 yards, touchdown",,
3,12:32,,,PIT 15,3,10,Justin Tucker kicks extra point good,,
3,12:32,,,BAL 35,3,10,"Justin Tucker kicks off 58 yards, returned by Ray-Ray McCloud for 21 yards (tackle by Tony Jefferson and Chris Board)",,
3,12:25,1,10,PIT 28,3,10,Benny Snell right end for 7 yards (tackle by Josh Bynes),,
3,11:46,2,3,PIT 35,3,10,Ben Roethlisberger pass complete short left to Diontae Johnson for 5 yards (tackle by Jimmy Smith),,
3,11:11,1,10,PIT 40,3,10,Chase Claypool right end for 14 yards (tackle by Brandon Stephens and Chuck Clark),,
3,10:28,1,10,BAL 46,3,10,Ben Roethlisberger pass complete deep right to Diontae Johnson for 16 yards (tackle by Tavon Young),,
3,9:46,1,10,BAL 30,3,10,Benny Snell right guard for 1 yard (tackle by Tyus Bowser),,
3,8:59,2,9,BAL 29,3,10,Ben Roethlisberger pass complete short right to Diontae Johnson for 8 yards (tackle by Chris Westry),,
3,8:24,3,1,BAL 21,3,10,Benny Snell right guard for -1 yards (tackle by Tyus Bowser and Justin Houston),,
3,7:45,4,1,BAL 21,6,10,Chris Boswell 40 yard field goal good,,
3,7:41,,,PIT 35,6,10,"Chris Boswell kicks off 58 yards, returned by Devin Duvernay for 27 yards (tackle by James Pierre and Marcus Allen)",,
3,7:35,1,10,BAL 34,6,10,Latavius Murray right tackle for 1 yard (tackle by Chris Wormley),,
3,6:59,2,9,BAL 35,6,10,Tyler Huntley pass complete short left to Josh Oliver for 1 yard (tackle by Miles Killebrew),,
3,6:16,3,8,BAL 36,6,10,Tyler Huntley pass complete short right to Marquise Brown for 6 yards (tackle by Cameron Sutton),,
3,5:40,4,2,BAL 42,6,10,Sam Koch punts 23 yards out of bounds,,
3,5:34,1,10,PIT 35,6,10,Najee Harris left end for 3 yards (tackle by Justin Houston and Chuck Clark),,
3,4:55,2,7,PIT 38,6,10,Ben Roethlisberger pass incomplete short right intended for Ray-Ray McCloud,,
3,4:51,3,7,PIT 38,6,10,Ben Roethlisberger sacked by Kevon Seymour for -9 yards,,
3,4:16,4,16,PIT 29,6,10,"Pressley Harvin punts 46 yards, returned by Devin Duvernay for no gain (tackle by Robert Spillane)",,
3,4:06,1,10,BAL 25,6,10,Latavius Murray up the middle for 22 yards (tackle by Minkah Fitzpatrick and Ahkello Witherspoon),,
3,3:44,1,10,BAL 47,6,10,Latavius Murray right guard for 27 yards (tackle by Joe Haden),,
3,3:08,1,10,PIT 26,6,10,Latavius Murray right guard for 3 yards (tackle by T.J. Watt and Devin Bush),,
3,2:29,2,7,PIT 23,6,10,Latavius Murray right guard for 6 yards (tackle by Alex Highsmith),,
3,1:48,3,1,PIT 17,6,10,Mark Andrews up the middle for no gain (tackle by Henry Mondeaux and Miles Killebrew),,
3,1:09,4,1,PIT 17,6,10,Tyler Huntley up the middle for 2 yards (tackle by Montravius Adams),,
3,0:23,1,10,PIT 16,6,10,Ty'Son Williams right tackle for 4 yards (tackle by Robert Spillane and Alex Highsmith),,
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PIT 12,6,10,Tyler Huntley pass deep middle intended for Mark Andrews is intercepted by Cameron Sutton in end zone and returned for no gain,,
4,14:53,1,10,PIT 20,6,10,Ben Roethlisberger pass complete short left to Najee Harris for 2 yards (tackle by Jimmy Smith and Patrick Queen),,
4,14:15,2,8,PIT 22,6,10,Chase Claypool right end for 17 yards (tackle by Chuck Clark),,
4,13:34,1,10,PIT 39,6,10,Najee Harris left end for -1 yards (tackle by Kevon Seymour),,
4,13:12,2,11,PIT 38,6,10,Ben Roethlisberger pass complete short right to Chase Claypool for 10 yards (tackle by Chris Westry),,
4,12:34,3,1,PIT 48,6,10,Ben Roethlisberger pass complete short right to Najee Harris for 10 yards (tackle by Josh Bynes),,
4,11:53,1,10,BAL 42,6,10,Najee Harris right tackle for no gain (tackle by Patrick Queen),,
4,11:09,2,10,BAL 42,6,10,"Ben Roethlisberger pass complete short left to Benny Snell for 24 yards (tackle by Josh Bynes). Penalty on Joe Haeg: Personal Foul / Offense, 15 yards (accepted) (no play)",,
4,10:38,2,25,PIT 43,6,10,Ben Roethlisberger pass incomplete short middle intended for Pat Freiermuth (defended by Brandon Stephens),,
4,10:34,3,25,PIT 43,6,10,Ben Roethlisberger pass complete short left to Chase Claypool for 7 yards (tackle by Chris Board),,
4,10:01,4,18,PIT 50,6,10,"Pressley Harvin punts 36 yards, fair catch by Devin Duvernay at BAL-14",,
4,9:55,1,10,BAL 14,6,10,Latavius Murray up the middle for 2 yards (tackle by Joe Schobert),,
4,9:18,2,8,BAL 16,6,10,Latavius Murray left end for 6 yards (tackle by Arthur Maulet),,
4,9:01,3,2,BAL 22,6,10,Latavius Murray right guard for 1 yard (tackle by Cameron Heyward and Chris Wormley),,
4,8:19,4,1,BAL 23,6,10,"Sam Koch punts 50 yards, returned by Ray-Ray McCloud for 23 yards (tackle by Chris Westry)",,
4,8:07,1,10,PIT 50,6,10,Ben Roethlisberger pass complete short left to Chase Claypool for 8 yards,,
4,7:44,2,2,BAL 42,6,10,Chase Claypool right end for 2 yards (tackle by Josh Bynes),,
4,7:05,1,10,BAL 40,6,10,Ben Roethlisberger pass complete short left to Diontae Johnson for -2 yards (tackle by Kevon Seymour),,
4,6:25,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,6:25,2,12,BAL 42,6,10,Ben Roethlisberger pass complete short right to Pat Freiermuth for 8 yards (tackle by Calais Campbell and Brandon Stephens),,
4,5:57,3,4,BAL 34,6,10,"Penalty on John Leglue: False Start, 5 yards (accepted) (no play)",,
4,5:57,3,9,BAL 39,6,10,Ben Roethlisberger pass complete deep middle to Ray-Ray McCloud for 20 yards (tackle by Chris Westry),,
4,5:14,1,10,BAL 19,6,10,Ben Roethlisberger pass incomplete short left intended for Pat Freiermuth,,
4,5:10,2,10,BAL 19,6,10,Najee Harris right guard for 4 yards (tackle by Chuck Clark and Josh Bynes),,
4,4:28,3,6,BAL 15,6,10,Ben Roethlisberger pass complete short right to Pat Freiermuth for 11 yards (tackle by Chuck Clark and Josh Bynes),,
4,3:44,1,4,BAL 4,6,10,"Penalty on Chukwuma Okorafor: False Start, 5 yards (accepted) (no play)",,
4,3:44,1,9,BAL 9,6,10,Ben Roethlisberger pass complete short middle to Diontae Johnson for 3 yards (tackle by Jimmy Smith),,
4,2:58,2,6,BAL 6,12,10,"Ben Roethlisberger pass complete short right to Chase Claypool for 6 yards, touchdown",,
4,2:54,,,BAL 15,13,10,Chris Boswell kicks extra point good,,
4,2:54,,,PIT 35,13,10,"Chris Boswell kicks off 59 yards, returned by Devin Duvernay for 26 yards (tackle by Marcus Allen)",,
4,2:48,1,10,BAL 32,13,10,Tyler Huntley pass incomplete short middle intended for Rashod Bateman (defended by Chris Wormley),,
4,2:46,2,10,BAL 32,13,10,Tyler Huntley pass complete short middle to Mark Andrews for 11 yards (tackle by Devin Bush),,
4,2:23,1,10,BAL 43,13,10,Tyler Huntley scrambles left end for 21 yards (tackle by Joe Schobert),,
4,2:00,1,10,PIT 36,13,10,Tyler Huntley pass incomplete short left intended for Mark Andrews (defended by Terrell Edmunds),,
4,1:55,2,10,PIT 36,13,10,Tyler Huntley pass complete short right to Mark Andrews for 8 yards (tackle by Joe Haden and Marcus Allen),,
4,1:28,3,2,PIT 28,13,10,Tyler Huntley left guard for no gain (tackle by Cameron Heyward and T.J. Watt),,
4,1:17,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,1:17,4,2,PIT 28,13,13,Justin Tucker 46 yard field goal good,,
4,1:13,,,BAL 35,13,13,"Justin Tucker kicks off 65 yards, touchback.",,
4,1:13,1,10,PIT 25,13,13,Ben Roethlisberger pass complete short right to Pat Freiermuth for 10 yards (tackle by Tony Jefferson),,
4,0:57,,,,,,Timeout #1 by Baltimore Ravens,,
4,0:57,1,10,PIT 35,13,13,Ben Roethlisberger pass incomplete short middle intended for Ray-Ray McCloud,,
4,0:52,2,10,PIT 35,13,13,Ben Roethlisberger pass complete short right to Chase Claypool for 6 yards (tackle by Brandon Stephens),,
4,0:48,3,4,PIT 41,13,13,Ben Roethlisberger pass complete short right to Pat Freiermuth for 3 yards (tackle by Brandon Stephens),,
4,0:44,4,1,PIT 44,13,13,"Pressley Harvin punts 38 yards, fair catch by Devin Duvernay at BAL-18",,
4,0:38,1,10,BAL 18,13,13,Tyler Huntley pass complete short middle to Mark Andrews for 12 yards (tackle by Terrell Edmunds),,
4,0:31,1,10,BAL 30,13,13,Tyler Huntley pass incomplete deep right intended for Marquise Brown (defended by Minkah Fitzpatrick),,
4,0:25,2,10,BAL 30,13,13,Tyler Huntley pass incomplete deep middle intended for Marquise Brown,,
4,0:20,3,10,BAL 30,13,13,Tyler Huntley pass incomplete deep middle intended for Mark Andrews,,
4,0:16,4,10,BAL 30,13,13,Sam Koch punts 39 yards downed by Geno Stone,,
4,0:07,1,10,PIT 31,13,13,Ben Roethlisberger kneels for -1 yards,,
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
,,,,,,,"Ravens won the coin toss, Ravens to receive the overtime kickoff.",,
OT,10:00,,,PIT 35,13,13,"Chris Boswell kicks off 59 yards, returned by Devin Duvernay for 18 yards (tackle by Ulysees Gilbert)",,
OT,9:54,1,10,BAL 24,13,13,Latavius Murray left tackle for 11 yards (tackle by Devin Bush and Chris Wormley),,
OT,9:15,1,10,BAL 35,13,13,Latavius Murray right guard for 4 yards (tackle by Joe Schobert),,
OT,8:36,2,6,BAL 39,13,13,Tyler Huntley scrambles right tackle for 4 yards (tackle by Joe Schobert),,
OT,7:53,3,2,BAL 43,13,13,Latavius Murray up the middle for 3 yards (tackle by Cameron Heyward and Chris Wormley),,
OT,7:15,1,10,BAL 46,13,13,Latavius Murray left tackle for 1 yard (tackle by Cameron Heyward),,
OT,6:38,2,9,BAL 47,13,13,Tyler Huntley pass incomplete short middle intended for Sammy Watkins,,
OT,6:35,3,9,BAL 47,13,13,Tyler Huntley pass incomplete deep middle intended for Mark Andrews,,
OT,6:31,4,9,BAL 47,13,13,"Sam Koch punts 36 yards, fair catch by Ray-Ray McCloud at PIT-17",,
OT,6:23,1,10,PIT 17,13,13,Ben Roethlisberger pass complete short middle to Najee Harris for 11 yards (tackle by Brandon Stephens),,
OT,5:54,1,10,PIT 28,13,13,Najee Harris left guard for 3 yards (tackle by Calais Campbell and Brandon Williams),,
OT,5:22,2,7,PIT 31,13,13,Ben Roethlisberger pass incomplete short right intended for Chase Claypool,,
OT,5:18,3,7,PIT 31,13,13,Ben Roethlisberger pass complete short left to Pat Freiermuth for 14 yards (tackle by Geno Stone),,
OT,4:48,1,10,PIT 45,13,13,Ben Roethlisberger pass complete short left to Zach Gentry for 1 yard (tackle by Jimmy Smith and Patrick Queen),,
OT,4:12,2,9,PIT 46,13,13,Najee Harris right guard for no gain (tackle by Justin Houston),,
OT,3:28,3,9,PIT 46,13,13,Ben Roethlisberger pass complete short left to Diontae Johnson for 11 yards (tackle by Geno Stone),,
OT,3:22,1,10,BAL 43,13,13,Najee Harris left guard for 2 yards (tackle by Calais Campbell and Justin Ellis),,
OT,2:38,2,8,BAL 41,13,13,Ben Roethlisberger pass incomplete deep left intended for Ray-Ray McCloud,,
OT,2:32,,,,,,Timeout #1 by Pittsburgh Steelers,,
OT,2:32,3,8,BAL 41,13,13,Ben Roethlisberger pass incomplete short middle intended for Diontae Johnson,,
OT,2:28,,,,,,Timeout #2 by Pittsburgh Steelers,,
OT,2:28,4,8,BAL 41,13,13,Ben Roethlisberger pass complete short middle to Ray-Ray McCloud for 10 yards (tackle by Tony Jefferson and Chris Board),,
OT,2:18,,,,,,Timeout #1 by Baltimore Ravens,,
OT,2:18,1,10,BAL 31,13,13,Najee Harris right guard for no gain (tackle by Calais Campbell),,
OT,2:13,,,,,,Timeout #2 by Baltimore Ravens,,
OT,2:13,2,10,BAL 31,13,13,Najee Harris left end for 15 yards (tackle by Brandon Williams),,
OT,2:06,1,10,BAL 16,13,13,Ben Roethlisberger kneels for -2 yards,,
OT,2:00,2,12,BAL 18,16,13,Chris Boswell 36 yard field goal good,,
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
