Quarter,Time,Tm,Detail,MIA,NWE
1.0,6:40,Patriots,Wes Welker 9 yard pass from Tom Brady (Stephen Gostkowski kick),0,7
2.0,10:26,Patriots,Stevan Ridley 1 yard rush (Stephen Gostkowski kick),0,14
,1:00,Patriots,Stevan Ridley 2 yard rush (Stephen Gostkowski kick),0,21
4.0,9:20,Patriots,Rob Gronkowski 23 yard pass from Tom Brady (Stephen Gostkowski kick),0,28
