Player,Pos
Philip Rivers,QB
Melvin Gordon,RB
Keenan Allen,WR
Tyrell Williams,WR
Virgil Green,TE
Sean Culkin,TE
Russell Okung,LT
Dan Feeney,LG
Mike Pouncey,C
Michael Schofield,RG
Sam Tevi,RT
Melvin Ingram,DE
Damion Square,DE
Darius Philon,DT
Brandon Mebane,NT
Denzel Perryman,ILB
Trevor Williams,LCB
Casey Hayward,RCB
Jahleel Addae,S
Derwin James,S
Adrian Phillips,DB
Desmond King,DB
