Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joel Bitonio,G,74,100%,0,0%,2,7%
Kevin Zeitler,G,74,100%,0,0%,2,7%
Chris Hubbard,G,74,100%,0,0%,2,7%
Desmond Harrison,T,74,100%,0,0%,2,7%
J.C. Tretter,C,74,100%,0,0%,0,0%
Baker Mayfield,QB,74,100%,0,0%,0,0%
Jarvis Landry,WR,73,99%,0,0%,0,0%
Antonio Callaway,WR,72,97%,0,0%,1,3%
Damion Ratley,WR,65,88%,0,0%,13,45%
David Njoku,TE,60,81%,0,0%,0,0%
Duke Johnson,RB,35,47%,0,0%,0,0%
Carlos Hyde,RB,32,43%,0,0%,0,0%
Darren Fells,TE,19,26%,0,0%,9,31%
Nick Chubb,RB,7,9%,0,0%,21,72%
Orson Charles,TE,5,7%,0,0%,20,69%
Seth Devalve,TE,1,1%,0,0%,18,62%
Austin Corbett,T,1,1%,0,0%,2,7%
Denzel Ward,CB,0,0%,60,100%,6,21%
Damarious Randall,FS,0,0%,60,100%,0,0%
Christian Kirksey,LB,0,0%,59,98%,1,3%
Emmanuel Ogbah,DE,0,0%,54,90%,8,28%
Jamie Collins,LB,0,0%,54,90%,6,21%
E.J. Gaines,CB,0,0%,53,88%,3,10%
Myles Garrett,DE,0,0%,50,83%,6,21%
Larry Ogunjobi,DT,0,0%,48,80%,6,21%
Trevon Coley,DT,0,0%,38,63%,6,21%
Jabrill Peppers,SS,0,0%,33,55%,23,79%
Joe Schobert,LB,0,0%,33,55%,4,14%
T.J. Carrie,CB,0,0%,28,47%,8,28%
Genard Avery,LB,0,0%,23,38%,6,21%
Derrick Kindred,SS,0,0%,21,35%,26,90%
James Burgess,LB,0,0%,17,28%,10,34%
Chris Smith,DE,0,0%,14,23%,0,0%
Brian Price,DT,0,0%,13,22%,0,0%
Anthony Zettel,DT,0,0%,2,3%,0,0%
Briean Boddy-Calhoun,FS,0,0%,0,0%,26,90%
Denzel Rice,CB,0,0%,0,0%,21,72%
D'Juan Hines,LB,0,0%,0,0%,21,72%
Dontrell Hilliard,RB,0,0%,0,0%,15,52%
Charley Hughlett,LS,0,0%,0,0%,8,28%
Britton Colquitt,P,0,0%,0,0%,8,28%
Greg Joseph,K,0,0%,0,0%,5,17%
Greg Robinson,T,0,0%,0,0%,2,7%
Rod Streater,WR,0,0%,0,0%,2,7%
