Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,6,4,62,0,3,29,7.3,33,8.3,7.0,0,,0,0.0,0,100.7
Tyrell Williams,LAC,4,3,118,2,3,113,37.7,5,1.7,32.3,0,,0,0.0,0,156.2
Melvin Gordon,LAC,4,2,18,0,1,2,1.0,16,8.0,1.0,0,,1,25.0,1,22.9
Antonio Gates,LAC,2,1,5,0,,5,5.0,0,0.0,6.0,0,,0,0.0,0,56.2
Justin Jackson,LAC,1,1,8,0,,-3,-3.0,11,11.0,-3.0,0,,0,0.0,0,100.0
Mike Williams,LAC,4,1,4,0,0,1,1.0,3,3.0,12.8,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
David Njoku,CLE,12,7,55,1,5,37,5.3,18,2.6,6.9,0,,2,16.7,1,62.8
Damion Ratley,CLE,8,6,82,0,3,73,12.2,9,1.5,16.5,0,,1,12.5,0,107.3
Duke Johnson,CLE,5,4,73,0,4,7,1.8,66,16.5,1.4,1,4.0,0,0.0,0,118.7
Antonio Callaway,CLE,7,2,9,0,1,5,2.5,4,2.0,13.7,0,,2,28.6,0,39.6
Jarvis Landry,CLE,10,2,11,0,,1,0.5,10,5.0,9.2,0,,2,20.0,1,0.0
Orson Charles,CLE,1,1,8,0,,1,1.0,7,7.0,1.0,0,,0,0.0,0,100.0
