Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Johnathan Joseph,HOU,0,9,7,77.8%,50,7.1,5.6,0,89.8,6.1,39,11,0,0,0,0.0,0,7,0,0.0%
Zach Cunningham,HOU,0,8,5,62.5%,68,13.6,8.5,1,129.2,13.8,43,25,1,0,0,0.0,0,7,0,0.0%
Whitney Mercilus,HOU,0,4,4,100.0%,35,8.8,8.8,0,103.1,4.3,17,18,12,0,0,0.0,0,2,1,33.3%
Kevin Johnson,HOU,0,5,4,80.0%,40,10.0,8.0,2,139.6,5.0,18,22,0,0,0,0.0,0,4,3,42.9%
Dylan Cole,HOU,0,4,3,75.0%,20,6.7,5.0,0,85.4,3.3,12,8,0,0,0,0.0,0,5,2,28.6%
Kareem Jackson,HOU,0,3,2,66.7%,36,18.0,12.0,0,107.6,10.7,28,8,1,0,0,0.0,0,8,0,0.0%
Aaron Colvin,HOU,0,3,1,33.3%,28,28.0,9.3,0,68.7,19.7,27,1,0,0,0,0.0,0,4,0,0.0%
Benardrick McKinney,HOU,0,1,1,100.0%,28,28.0,28.0,0,118.7,27.0,27,1,2,0,0,0.0,0,7,0,0.0%
J.J. Watt,HOU,0,0,0,,,,,,,,,,0,2,2,0.0,4,2,0,0.0%
D.J. Reader,HOU,0,0,0,,,,,,,,,,0,1,1,2.0,4,4,0,0.0%
Jadeveon Clowney,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Angelo Blackson,HOU,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,3,0,0.0%
Justin Reid,HOU,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,1,0,0.0%
Tyrann Mathieu,HOU,1,1,0,0.0%,,,0.0,,0.0,7.0,,,1,0,0,0.0,0,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Stephon Gilmore,NWE,1,8,6,75.0%,59,9.8,7.4,0,55.7,8.0,42,17,0,0,0,0.0,0,8,0,0.0%
Duron Harmon,NWE,0,3,2,66.7%,19,9.5,6.3,0,84.0,18.3,15,4,0,0,0,0.0,0,3,0,0.0%
Eric Rowe,NWE,0,5,2,40.0%,22,11.0,4.4,1,93.3,14.0,17,5,0,0,0,0.0,0,4,0,0.0%
Ja'Whaun Bentley,NWE,0,2,1,50.0%,5,5.0,2.5,0,56.2,9.5,5,0,5,0,1,0.0,1,7,0,0.0%
Jonathan Jones,NWE,0,5,1,20.0%,11,11.0,2.2,0,39.6,8.0,2,9,0,0,0,0.0,0,4,1,20.0%
Devin McCourty,NWE,0,2,1,50.0%,8,8.0,4.0,0,60.4,12.5,8,0,0,0,0,0.0,0,7,1,12.5%
Elandon Roberts,NWE,0,1,1,100.0%,13,13.0,13.0,0,118.7,5.0,5,8,0,0,0,0.0,0,5,0,0.0%
Patrick Chung,NWE,0,4,1,25.0%,27,27.0,6.8,0,55.2,12.8,22,5,0,0,0,0.0,0,4,0,0.0%
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,1,1,1.5,4,3,1,25.0%
Trey Flowers,NWE,0,0,0,,,,,,,,,,0,1,1,1.5,4,5,0,0.0%
Adrian Clayborn,NWE,0,0,0,,,,,,,,,,0,1,2,0.0,3,0,0,
Keionta Davis,NWE,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,0,0.0%
Malcom Brown,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,3,60.0%
Kyle Van Noy,NWE,0,0,0,,,,,,,,,,12,1,0,0.0,1,3,0,0.0%
Dont'a Hightower,NWE,0,1,0,0.0%,,,0.0,,39.6,1.0,,,4,1,0,0.0,1,2,0,0.0%
Jason McCourty,NWE,0,1,0,0.0%,,,0.0,,39.6,46.0,,,0,0,0,0.0,0,1,0,0.0%
Danny Shelton,NWE,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,4,0,0.0%
