Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1,7:08,3,7,DAL 38,3,0,Kirk Cousins pass incomplete deep right intended for Jamison Crowder,2.020,0.720
1,7:01,4,7,DAL 38,3,0,"Tress Way punts 32 yards, out of bounds",0.720,0.380
1,6:52,1,10,DAL 6,3,0,Dak Prescott pass complete short left to Jason Witten for 29 yards (tackle by David Bruton),-0.380,1.270
1,6:26,1,10,DAL 35,3,0,Ezekiel Elliott left guard for 9 yards (tackle by Bashaud Breeland and Mason Foster),1.270,1.940
1,5:50,2,1,DAL 44,3,0,Ezekiel Elliott right end for 3 yards (tackle by Cullen Jenkins and William Compton),1.940,2.060
1,5:16,1,10,DAL 47,3,0,"Penalty on Ryan Kerrigan: Neutral Zone Infraction, 5 yards (no play)",2.060,2.790
1,5:06,1,5,WAS 48,3,0,Ezekiel Elliott left end for 9 yards (tackle by Bashaud Breeland),2.790,2.980
1,4:23,1,10,WAS 39,3,0,Ezekiel Elliott middle for 3 yards (tackle by Mason Foster and Chris Baker),2.980,2.850
1,3:41,2,7,WAS 36,3,0,Dak Prescott pass complete short left to Dez Bryant for 6 yards (tackle by William Compton),2.850,2.940
1,3:04,3,1,WAS 30,3,0,Alfred Morris left end for no gain (tackle by Ryan Kerrigan). Penalty on DAL: Illegal Formation (Declined),2.940,1.520
1,2:49,4,1,WAS 30,3,0,Dak Prescott pass complete short right to Geoff Swaim for 28 yards (tackle by David Bruton),1.520,6.740
1,2:10,1,2,WAS 2,3,0,"Penalty on Dak Prescott: Delay of Game, 5 yards (no play)",6.740,5.600
1,1:52,1,7,WAS 7,3,0,"Dak Prescott pass incomplete short middle intended for Cole Beasley. Penalty on Bashaud Breeland: Defensive Pass Interference, 6 yards (no play)",5.600,5.600
1,1:45,1,7,WAS 7,3,0,Timeout #1 by Washington Redskins,5.600,6.970
1,1:45,1,1,WAS 1,9,0,"Ezekiel Elliott middle for 1 yard, touchdown",6.970,7.000
1,1:45,,,WAS 1,10,0,Dan Bailey kicks extra point good,0.000,0.000
1,1:45,,,DAL 35,10,0,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
1,1:39,1,10,WAS 25,10,0,Kirk Cousins pass complete deep middle to Jordan Reed for 25 yards (tackle by Anthony Hitchens),0.610,2.260
1,1:01,1,10,,10,0,"Matt Jones left tackle for 2 yards (tackle by Barry Church). Penalty on Niles Paul: Illegal Formation, 5 yards (no play)",2.260,1.930
1,0:49,1,15,WAS 45,10,0,"Kirk Cousins pass incomplete short right intended for DeSean Jackson. Penalty on Morris Claiborne: Defensive Holding, 5 yards (no play)",1.930,2.260
1,0:42,1,10,,10,0,Kirk Cousins pass complete short right to Vernon Davis for 4 yards (tackle by Sean Lee),2.260,2.250
1,0:13,2,6,DAL 46,10,0,Kirk Cousins pass complete short right to Pierre Garcon for 9 yards (tackle by Sean Lee),2.250,3.120
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 37,10,0,Matt Jones right end for 7 yards (tackle by Morris Claiborne and Barry Church),3.120,3.520
2,14:34,2,3,DAL 30,10,0,Kirk Cousins pass complete short middle to Matt Jones for 4 yards (tackle by Sean Lee),3.520,3.840
2,13:54,1,10,DAL 26,10,0,Kirk Cousins pass incomplete short left intended for Pierre Garcon,3.840,3.300
2,13:48,2,10,DAL 26,10,0,Kirk Cousins pass complete short left to DeSean Jackson for 12 yards (tackle by Brandon Carr),3.300,4.650
2,13:16,1,10,DAL 14,10,6,"Matt Jones left end for 14 yards, touchdown",4.650,7.000
2,13:16,,,DAL 14,10,7,Dustin Hopkins kicks extra point good,0.000,0.000
2,13:16,,,WAS 35,10,7,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
2,13:08,1,10,DAL 25,10,7,Dak Prescott pass complete short left to Dez Bryant for 15 yards (tackle by Bashaud Breeland),0.610,1.600
2,12:34,1,10,DAL 40,10,7,Alfred Morris left guard for no gain (tackle by David Bruton and William Compton),1.600,1.050
2,11:57,2,10,DAL 40,10,7,Dak Prescott pass incomplete short left intended for Cole Beasley,1.050,0.370
2,11:52,3,10,DAL 40,10,7,"Dak Prescott left end for 16 yards (tackle by Bashaud Breeland). Penalty on Travis Frederick: Offensive Holding, 10 yards (no play)",0.370,-0.960
2,11:29,3,20,DAL 30,10,7,Dak Prescott pass complete short middle to Lance Dunbar for 10 yards (tackle by Su'a Cravens and Will Blackmon),-0.960,-0.720
2,10:52,4,10,DAL 40,10,7,"Chris Jones punts 56 yards, returned by Jamison Crowder for 21 yards (tackle by Keith Smith)",-0.720,-0.610
2,10:38,1,10,WAS 25,10,7,Chris Thompson right end for 1 yard (tackle by Terrell McClain),0.610,0.200
2,10:02,2,9,WAS 26,10,7,Kirk Cousins sacked by Jack Crawford for -6 yards,0.200,-1.290
2,9:22,3,15,WAS 20,10,7,Kirk Cousins pass incomplete deep middle intended for DeSean Jackson,-1.290,-2.030
2,9:14,4,15,WAS 20,10,7,"Tress Way punts 43 yards, returned by Lucky Whitehead for 7 yards (tackle by Deshazor Everett)",-2.030,-1.860
2,9:05,1,10,DAL 44,10,7,Ezekiel Elliott right tackle for 1 yard (tackle by DeAngelo Hall and Ricky Jean-Francois),1.860,1.860
2,8:33,1,10,DAL 44,10,7,Timeout #2 by Washington Redskins,1.860,1.450
2,8:33,2,9,DAL 45,10,7,"Dak Prescott pass incomplete short middle intended for Cole Beasley. Penalty on Preston Smith: Defensive Offside, 5 yards (no play)",1.450,2.130
2,8:28,2,4,,10,7,Dak Prescott pass incomplete short left intended for Dez Bryant (defended by William Compton),2.130,1.420
2,8:22,3,4,,10,7,Dak Prescott pass complete short left to Lance Dunbar for 16 yards (tackle by Bashaud Breeland),1.420,3.310
2,7:50,1,10,WAS 34,10,7,Ezekiel Elliott left guard for 6 yards (tackle by William Compton and Mason Foster),3.310,3.580
2,7:13,2,4,WAS 28,10,7,Dak Prescott pass complete short middle to Ezekiel Elliott for 3 yards (tackle by Mason Foster and William Compton),3.580,3.270
2,6:26,3,1,WAS 25,10,7,Ezekiel Elliott left guard for 7 yards (tackle by Bashaud Breeland),3.270,4.370
2,5:58,1,10,WAS 18,10,7,Lance Dunbar right end for 3 yards (tackle by William Compton and Ricky Jean-Francois),4.370,4.250
2,5:21,2,7,WAS 15,10,7,Ezekiel Elliott left tackle for 2 yards (tackle by Mason Foster),4.250,3.820
2,4:43,3,5,WAS 13,10,7,Dak Prescott pass incomplete short middle intended for Jason Witten (defended by DeAngelo Hall),3.820,2.620
2,4:39,4,5,WAS 13,13,7,Dan Bailey 31 yard field goal good,2.620,3.000
2,4:39,,,DAL 35,13,7,"Dan Bailey kicks off 53 yards, returned by Niles Paul for 14 yards (tackle by Andrew Gachkar)",0.000,-0.670
2,4:27,1,10,WAS 26,13,7,Kirk Cousins right end for 10 yards (tackle by Sean Lee),0.670,1.330
2,3:52,1,10,WAS 36,13,7,Kirk Cousins pass incomplete short right intended for Pierre Garcon,1.330,0.790
2,3:44,2,10,WAS 36,13,7,Kirk Cousins pass complete short middle to Jordan Reed for 15 yards (tackle by Byron Jones),0.790,2.320
2,3:05,1,10,DAL 49,13,7,"Penalty on Vernon Davis: False Start, 5 yards (no play)",2.320,1.990
2,2:56,1,15,WAS 46,13,7,Matt Jones right tackle for 2 yards (tackle by Byron Jones),1.990,1.380
2,2:18,2,13,WAS 48,13,7,Kirk Cousins pass complete short right to Jamison Crowder for 6 yards (tackle by J.J. Wilcox and Morris Claiborne),1.380,1.490
2,2:00,3,7,DAL 46,13,7,Kirk Cousins pass complete short left to Jordan Reed for 9 yards (tackle by Barry Church),1.490,3.120
2,1:31,1,10,DAL 37,13,7,Kirk Cousins pass incomplete deep left intended for DeSean Jackson,3.120,2.570
2,1:26,2,10,DAL 37,13,7,Kirk Cousins pass complete short left to Vernon Davis for 10 yards (tackle by Sean Lee and Brandon Carr),2.570,3.780
2,1:00,1,10,DAL 27,13,7,Kirk Cousins pass incomplete deep right intended for Jamison Crowder (defended by David Irving),3.780,3.230
2,0:54,2,10,DAL 27,13,7,Kirk Cousins pass incomplete short middle intended for Jordan Reed (defended by Sean Lee),3.230,2.540
2,0:49,3,10,DAL 27,13,7,Kirk Cousins pass complete short middle to Chris Thompson for 9 yards (tackle by Maliek Collins),2.540,2.540
2,0:31,3,10,DAL 27,13,7,Timeout #3 by Washington Redskins,2.540,2.400
2,0:31,4,1,DAL 18,13,10,Dustin Hopkins 36 yard field goal good,2.400,3.000
2,0:31,,,WAS 35,13,10,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
2,0:26,1,10,DAL 25,13,10,Lance Dunbar right end for 4 yards (tackle by Dashaun Phillips and DeAngelo Hall),0.610,0.600
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,13,10,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,WAS 25,13,10,Matt Jones left tackle for 4 yards (tackle by Andrew Gachkar),0.610,0.600
3,14:39,2,6,WAS 29,13,10,Kirk Cousins pass complete deep left to Pierre Garcon for 16 yards (tackle by Brandon Carr),0.600,1.930
3,14:10,1,10,WAS 45,13,10,Kirk Cousins pass complete short middle to Vernon Davis for 32 yards (tackle by Morris Claiborne and Sean Lee),1.930,4.040
3,13:31,1,10,DAL 23,13,10,Kirk Cousins pass complete short left to DeSean Jackson for no gain,4.040,3.500
3,12:48,2,10,DAL 23,13,10,Matt Jones right end for 7 yards (tackle by Sean Lee and Justin Durant),3.500,3.850
3,11:59,3,3,DAL 16,13,10,Kirk Cousins pass complete short right to Ryan Grant for 5 yards,3.850,4.840
3,11:28,1,10,DAL 11,13,10,Kirk Cousins pass incomplete short right intended for Josh Doctson,4.840,4.140
3,11:23,2,10,DAL 11,13,16,"Kirk Cousins pass complete short middle to Jamison Crowder for 11 yards, touchdown",4.140,7.000
3,11:23,,,DAL 11,13,17,Dustin Hopkins kicks extra point good,0.000,0.000
3,11:23,,,WAS 35,13,17,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
3,11:16,1,10,DAL 25,13,17,Dak Prescott pass complete short right to Jason Witten for 14 yards (tackle by William Compton),0.610,1.530
3,10:40,1,10,DAL 39,13,17,Ezekiel Elliott left end for 9 yards (tackle by Mason Foster and Chris Baker),1.530,2.200
3,10:00,2,1,DAL 48,13,17,Ezekiel Elliott right tackle for 5 yards (tackle by Josh Norman),2.200,2.460
3,9:20,1,10,WAS 47,13,17,Dak Prescott pass complete short left to Keith Smith for 5 yards (tackle by William Compton and Josh Norman),2.460,2.590
3,8:41,2,5,WAS 42,13,17,Ezekiel Elliott left end for 21 yards (tackle by Bashaud Breeland and Mason Foster),2.590,4.170
3,7:54,1,10,WAS 21,13,17,Ezekiel Elliott right end for 4 yards (tackle by Chris Baker and Mason Foster),4.170,4.200
3,7:14,2,6,WAS 17,13,17,Dak Prescott sacked by Trent Murphy for -5 yards,4.200,2.810
3,6:33,3,11,WAS 22,13,17,Dak Prescott pass complete deep left to Dez Bryant for 16 yards (tackle by Bashaud Breeland),2.810,5.830
3,5:52,1,6,WAS 6,13,17,Dak Prescott pass incomplete short left intended for Dez Bryant (defended by Bashaud Breeland),5.830,4.950
3,5:47,2,6,WAS 6,19,17,"Dak Prescott middle for 6 yards, touchdown",4.950,7.000
3,5:47,,,WAS 6,20,17,Dan Bailey kicks extra point good,0.000,0.000
3,5:47,,,DAL 35,20,17,--,0.000,-3.050
3,5:40,1,10,DAL 38,20,17,Kirk Cousins pass complete short right to Vernon Davis for 6 yards (tackle by Sean Lee),3.050,3.320
3,5:03,2,4,DAL 32,20,17,Matt Jones middle for 7 yards (tackle by Barry Church),3.320,3.910
3,4:25,1,10,DAL 25,20,17,Kirk Cousins left end for 10 yards (tackle by Terrell McClain),3.910,4.580
3,3:45,1,10,DAL 15,20,17,Matt Jones right guard for 5 yards (tackle by Maliek Collins and Jack Crawford),4.580,4.840
3,3:04,2,5,DAL 10,20,17,Kirk Cousins pass complete short right to Vernon Davis for -1 yards (tackle by Morris Claiborne),4.840,3.780
3,2:20,3,6,DAL 11,20,17,Kirk Cousins pass incomplete,3.780,2.720
3,2:10,4,6,DAL 11,20,20,Dustin Hopkins 29 yard field goal good,2.720,3.000
3,2:10,,,WAS 35,20,20,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
3,2:06,1,10,DAL 25,20,20,Dak Prescott pass complete short left to Dez Bryant for 9 yards (tackle by Bashaud Breeland),0.610,1.280
3,1:46,2,1,DAL 34,20,20,"Ezekiel Elliott right end for no gain (tackle by Josh Norman). Ezekiel Elliott fumbles (forced by Josh Norman), recovered by Dashaun Phillips at DAL-34 (tackle by Ezekiel Elliott)",1.280,-3.310
3,1:39,1,10,DAL 34,20,20,"Kirk Cousins pass complete short middle to Niles Paul for 16 yards (tackle by Cedric Thornton). Penalty on Anthony Hitchens: Roughing the Passer, 9 yards",3.310,5.140
3,1:06,1,9,DAL 9,20,20,Matt Jones right tackle for no gain (tackle by Jack Crawford and Cedric Thornton),5.140,4.380
3,0:27,2,9,DAL 9,20,20,"Penalty on Cedric Thornton: Encroachment, 5 yards (no play)",4.380,5.340
3,0:16,2,4,DAL 4,20,20,Kirk Cousins pass incomplete short left intended for Josh Doctson (defended by Brandon Carr),5.340,4.490
3,0:12,3,4,DAL 4,20,20,Kirk Cousins pass incomplete short right intended for Pierre Garcon,4.490,3.030
3,0:07,4,4,DAL 4,20,23,Dustin Hopkins 22 yard field goal good,3.030,3.000
3,0:07,,,WAS 35,20,23,"Dustin Hopkins kicks off 68 yards, returned by Lucky Whitehead for 33 yards (tackle by Greg Toler)",0.000,-0.940
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 30,20,23,Dak Prescott sacked by Trent Murphy for -5 yards,0.940,-0.280
4,14:20,2,15,DAL 25,20,23,Lance Dunbar middle for -1 yards (tackle by Dashaun Phillips and Trent Murphy),-0.280,-1.090
4,13:36,3,16,DAL 24,20,23,Dak Prescott pass complete short left to Cole Beasley for 10 yards (tackle by Su'a Cravens),-1.090,-1.110
4,13:00,4,6,DAL 34,20,23,"Chris Jones punts 54 yards, returned by Jamison Crowder for 9 yards (tackle by Jeff Heath)",-1.110,-0.340
4,12:46,1,10,WAS 21,20,23,Kirk Cousins pass complete deep left to Josh Doctson for 57 yards (tackle by Byron Jones),0.340,4.110
4,12:14,1,10,DAL 22,20,23,Matt Jones right end for 3 yards (tackle by Anthony Hitchens),4.110,3.970
4,11:36,2,7,DAL 19,20,23,Kirk Cousins pass complete short right to Jordan Reed for 13 yards (tackle by Orlando Scandrick),3.970,5.830
4,10:53,1,6,DAL 6,20,23,Kirk Cousins pass incomplete short right intended for Josh Doctson,5.830,4.950
4,10:48,2,6,DAL 6,20,23,Kirk Cousins pass incomplete short right intended for Jordan Reed,4.950,4.040
4,10:43,3,6,DAL 6,20,23,Kirk Cousins pass incomplete short middle intended for Pierre Garcon is intercepted by Barry Church at DAL--6,4.040,-0.280
4,10:35,1,10,DAL 20,20,23,Ezekiel Elliott left end for -4 yards (tackle by Trent Murphy and Su'a Cravens),0.280,-0.940
4,9:56,2,14,DAL 16,20,23,Dak Prescott pass complete short middle to Dez Bryant for 21 yards (tackle by Mason Foster),-0.940,1.400
4,9:28,1,10,DAL 37,20,23,Dak Prescott pass complete short middle to Cole Beasley for 14 yards (tackle by Dashaun Phillips),1.400,2.320
4,8:52,1,10,WAS 49,20,23,Ezekiel Elliott left end for 4 yards (tackle by David Bruton and Dashaun Phillips),2.320,2.320
4,8:15,2,6,WAS 45,20,23,"Dak Prescott pass complete short right to Geoff Swaim for 1 yard (tackle by DeAngelo Hall). Penalty on Mason Foster: Roughing the Passer, 15 yards",2.320,3.640
4,7:52,1,10,WAS 29,20,23,Ezekiel Elliott middle for 1 yard (tackle by Trent Murphy and William Compton),3.640,3.240
4,7:12,2,9,WAS 28,20,23,"Dak Prescott sacked by Ryan Kerrigan for -9 yards. Penalty on Josh Norman: Illegal Use of Hands, 5 yards (no play)",3.240,4.040
4,6:56,1,10,WAS 23,20,23,"Ezekiel Elliott middle for -1 yards (tackle by Trent Murphy). Ezekiel Elliott fumbles (forced by Trent Murphy), recovered by Doug Free at WAS-24",4.040,3.360
4,6:10,2,11,WAS 24,20,23,Dak Prescott pass incomplete short middle intended for Dez Bryant (defended by Josh Norman),3.360,2.680
4,6:04,3,11,WAS 24,20,23,Dak Prescott pass complete short left to Cole Beasley for 12 yards (tackle by Josh Norman),2.680,4.780
4,5:24,1,10,WAS 12,20,23,Dak Prescott pass complete short left to Jason Witten for 8 yards (tackle by William Compton),4.780,5.600
4,4:49,2,2,WAS 4,26,23,"Alfred Morris right guard for 4 yards, touchdown",5.600,7.000
4,4:49,,,WAS 4,27,23,Dan Bailey kicks extra point good,0.000,0.000
4,4:49,,,DAL 35,27,23,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
4,4:45,1,10,WAS 25,27,23,Matt Jones left tackle for 3 yards (tackle by Maliek Collins),0.610,0.470
4,4:12,2,7,WAS 28,27,23,Kirk Cousins pass complete short right to Jamison Crowder for 5 yards (tackle by Orlando Scandrick),0.470,0.430
4,3:38,3,2,WAS 33,27,23,Kirk Cousins pass complete short left to Jamison Crowder for 2 yards (tackle by Justin Durant),0.430,1.270
4,3:09,1,10,WAS 35,27,23,Kirk Cousins pass incomplete short left intended for Chris Thompson,1.270,0.720
4,3:07,2,10,WAS 35,27,23,Kirk Cousins pass complete short middle to Jamison Crowder for 9 yards (tackle by Orlando Scandrick),0.720,1.220
4,2:38,3,1,WAS 44,27,23,Chris Thompson left end for no gain (tackle by Sean Lee),1.220,-0.460
4,2:00,4,1,WAS 44,27,23,Kirk Cousins pass incomplete short right intended for Pierre Garcon (defended by Justin Durant),-0.460,-2.720
4,1:56,1,10,WAS 43,27,23,Alfred Morris right end for 5 yards (tackle by Ricky Jean-Francois),2.720,2.720
4,1:51,1,10,WAS 43,27,23,Timeout #1 by Washington Redskins,2.720,2.850
4,1:51,2,5,WAS 38,27,23,Alfred Morris right end for -2 yards (tackle by Bashaud Breeland and Preston Smith),2.850,2.850
4,1:46,2,5,WAS 38,27,23,Timeout #2 by Washington Redskins,2.850,1.880
4,1:46,3,7,WAS 40,27,23,Dak Prescott sacked by David Bruton for -2 yards,1.880,1.880
4,1:40,3,7,WAS 40,27,23,Timeout #3 by Washington Redskins,1.880,0.460
4,1:40,4,9,WAS 42,27,23,Chris Jones punts 32 yards,0.460,0.380
4,1:30,1,10,WAS 10,27,23,Kirk Cousins pass complete short left to Jordan Reed for 8 yards (tackle by Brandon Carr),-0.380,0.070
4,1:25,2,2,WAS 18,27,23,Kirk Cousins sacked by Tyrone Crawford for -8 yards,0.070,-1.420
4,1:05,3,10,WAS 10,27,23,Kirk Cousins pass complete short middle to Chris Thompson for 38 yards (tackle by Orlando Scandrick),-1.420,2.130
4,0:43,1,10,WAS 48,27,23,Kirk Cousins spiked the ball,2.130,1.580
4,0:40,2,10,WAS 48,27,23,Kirk Cousins pass complete short left to Jamison Crowder for 6 yards (tackle by Brandon Carr),1.580,1.680
4,0:37,3,4,DAL 46,27,23,Kirk Cousins pass complete short left to Chris Thompson for 10 yards (tackle by Barry Church),1.680,3.180
4,0:37,1,10,DAL 36,27,23,"Penalty on Kory Lichtensteiger: False Start, 5 yards (no play)",3.180,2.850
4,0:04,1,15,DAL 41,27,23,Kirk Cousins pass incomplete deep left intended for Josh Doctson (defended by J.J. Wilcox),2.850,1.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
