Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
1,1:17,1,10,NYG 42,7,0,"Daunte Culpepper pass incomplete intended for Randy Moss. Penalty on Bryant McKinnie: Illegal Use of Hands, 10 yards (no play)",2.790,2.130
1,1:08,1,20,MIN 48,7,0,Michael Bennett middle for 4 yards (tackle by Omar Stoutmire and Brandon Short),2.130,1.430
1,0:19,2,16,NYG 48,7,0,"Penalty on Daunte Culpepper: Delay of Game, 5 yards (no play)",1.430,0.760
1,0:03,2,21,MIN 47,7,0,"Daunte Culpepper pass complete to D'Wayne Bates for 19 yards (tackle by Will Peterson). Penalty on Will Peterson: Unnecessary Roughness, 15 yards",0.760,4.310
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 19,7,0,Daunte Culpepper pass incomplete intended for Randy Moss,4.310,3.750
2,14:55,2,10,NYG 19,7,0,Daunte Culpepper middle for 12 yards (tackle by Will Allen),3.750,5.600
2,14:09,1,7,NYG 7,7,0,Jim Kleinsasser middle for 4 yards (tackle by Cornelius Griffin),5.600,5.530
2,13:28,2,3,NYG 3,7,0,Moe Williams middle for 1 yard (tackle by Micheal Barrow and Dhani Jones),5.530,4.950
2,12:44,3,2,NYG 2,7,0,Daunte Culpepper pass incomplete intended for Randy Moss,4.950,3.250
2,12:44,4,2,NYG 2,7,3,Gary Anderson 20 yard field goal good,3.250,3.000
2,12:44,,,MIN 30,7,3,"Hayden Epstein kicks off 68 yards, returned by Delvin Joyce for 26 yards (tackle by Patrick Chukwurah)",0.000,-0.810
2,12:29,1,10,NYG 28,7,3,Ron Dayne right guard for 2 yards (tackle by Kenny Mixon),0.810,0.530
2,11:54,2,8,NYG 30,7,3,Kerry Collins pass complete to Amani Toomer for 16 yards (tackle by Eric Kelly and Nick Rogers),0.530,1.990
2,11:20,1,10,NYG 46,7,3,Kerry Collins pass complete to Jeremy Shockey for 7 yards (tackle by Henri Crockett),1.990,2.400
2,10:49,2,3,MIN 47,7,3,Ron Dayne middle for 6 yards (tackle by Nick Rogers),2.400,2.850
2,10:12,1,10,MIN 41,7,3,Kerry Collins pass complete to Amani Toomer for 7 yards (tackle by Eric Kelly),2.850,3.250
2,9:32,2,3,MIN 34,7,3,Kerry Collins pass complete to Dan Campbell for 4 yards (tackle by Nick Rogers),3.250,3.580
2,8:55,1,10,MIN 30,13,3,"Ron Dayne middle for 30 yards, touchdown",3.580,7.000
2,8:55,1,,MIN 30,13,3,"Two Point Attempt: Tom Rouen, conversion fails",1.000,-1.000
2,8:55,,,NYG 30,13,3,"Matt Bryant kicks off 63 yards, returned by Cedric James for 29 yards (tackle by Marcellus Rivers)",0.000,1.330
2,8:41,1,10,MIN 36,13,3,Daunte Culpepper pass incomplete intended for Randy Moss,1.330,0.790
2,8:36,2,10,MIN 36,13,3,Michael Bennett left guard for 4 yards (tackle by Jason Sehorn),0.790,0.630
2,7:56,3,6,MIN 40,13,3,Daunte Culpepper pass incomplete intended for Randy Moss,0.630,-0.720
2,7:50,4,6,MIN 40,13,3,"Kyle Richardson punts 49 yards, returned by Delvin Joyce for 13 yards",-0.720,-0.540
2,7:40,1,10,NYG 24,13,3,Kerry Collins pass complete to Amani Toomer for 46 yards (tackle by Eric Kelly),0.540,3.580
2,7:17,1,10,MIN 30,13,3,Ron Dayne left guard for 2 yards (tackle by Greg Biekert and Chris Hovan),3.580,3.300
2,6:46,2,8,MIN 28,13,3,Kerry Collins pass incomplete,3.300,2.610
2,6:39,3,8,MIN 28,13,3,"Kerry Collins pass incomplete intended for Amani Toomer. Penalty on Corey Chavous: Defensive Pass Interference, 8 yards (no play)",2.610,4.240
2,6:35,1,10,MIN 20,13,3,Kerry Collins pass complete to Dan Campbell for -1 yards (tackle by Greg Biekert),4.240,3.560
2,5:58,2,11,MIN 21,13,3,"Ron Dayne left guard for -2 yards (tackle by Greg Biekert). Penalty on Chris Hovan: Defensive Offside, 5 yards (no play)",3.560,4.280
2,5:41,2,6,MIN 16,13,3,Ron Dayne middle for 3 yards (tackle by Greg Biekert),4.280,4.100
2,5:01,3,3,MIN 13,13,3,Kerry Collins pass incomplete intended for Jeremy Shockey,4.100,2.670
2,4:56,4,3,MIN 13,13,3,"Matt Bryant 31 yard field goal no good, blocked by Eric Kelly",2.670,-0.340
2,4:51,1,10,MIN 21,13,3,Michael Bennett right end for 5 yards (tackle by Brandon Short and Micheal Barrow),0.340,0.480
2,4:13,2,5,MIN 26,13,3,Daunte Culpepper pass complete to Michael Bennett for 6 yards (tackle by Dhani Jones and Brandon Short),0.480,1.070
2,3:32,1,10,MIN 32,13,3,Michael Bennett middle for 4 yards (tackle by Brandon Short and Michael Strahan),1.070,1.070
2,2:54,2,6,MIN 36,13,3,Daunte Culpepper pass complete to Michael Bennett for 3 yards (tackle by Dhani Jones),1.070,0.760
2,2:09,3,3,MIN 39,13,3,Daunte Culpepper pass incomplete intended for D'Wayne Bates,0.760,-0.780
2,2:04,4,3,MIN 39,13,3,"Kyle Richardson punts 36 yards, fair catch by Delvin Joyce",-0.780,-0.610
2,1:56,1,10,NYG 25,13,3,Kerry Collins sacked by Chris Hovan for -9 yards,0.610,-1.290
2,1:22,2,19,NYG 16,13,3,Tiki Barber middle for 2 yards (tackle by Kenny Mixon),-1.290,-1.720
2,1:10,2,19,NYG 16,,,Timeout #3 by Minnesota Vikings,-1.290,-1.720
2,1:10,3,17,NYG 18,13,3,"Penalty on Mike Rosenthal: False Start, 5 yards (no play)",-1.720,-2.750
2,1:10,3,22,NYG 13,13,3,Kerry Collins pass complete to Tiki Barber for 6 yards (tackle by Tyrone Carter),-2.750,-2.140
2,0:23,3,22,NYG 13,,,Timeout #1 by New York Giants,-2.750,-2.140
2,0:23,4,16,NYG 19,13,3,"Tom Rouen punts 49 yards, returned by Nick Davis for 11 yards (tackle by Marcellus Rivers)",-2.140,-1.800
2,0:12,1,10,MIN 43,13,3,Daunte Culpepper pass incomplete intended for Cedric James,1.800,1.250
2,0:06,2,10,MIN 43,13,3,Daunte Culpepper for 17 yards,1.250,2.920
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,13,3,"Matt Bryant kicks off 65 yards, returned by Cedric James for 18 yards (tackle by Wesly Mallard)",0.000,0.480
3,14:54,1,10,MIN 23,13,3,Daunte Culpepper pass complete to Jim Kleinsasser for 10 yards (tackle by Brandon Short),0.480,1.140
3,14:18,1,10,MIN 33,13,3,Michael Bennett right end for 12 yards (tackle by Omar Stoutmire),1.140,1.930
3,13:34,1,10,MIN 45,13,3,Daunte Culpepper pass incomplete intended for D'Wayne Bates,1.930,1.380
3,13:30,2,10,MIN 45,13,3,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,1.380,0.700
3,13:25,3,10,MIN 45,13,3,Daunte Culpepper pass incomplete intended for Randy Moss,0.700,-0.390
3,13:20,4,10,MIN 45,13,3,"Kyle Richardson punts 42 yards, fair catch by Delvin Joyce. Penalty on Brody Liddiard: Offensive Holding, 10 yards (no play)",-0.390,-1.040
3,13:14,4,20,MIN 35,13,3,"Kyle Richardson punts 44 yards, fair catch by Delvin Joyce",-1.040,-0.340
3,13:06,1,10,NYG 21,13,3,Tiki Barber middle for 3 yards (tackle by Chris Hovan),0.340,0.210
3,12:38,2,7,NYG 24,13,3,"Kerry Collins pass incomplete intended for Tiki Barber. Penalty on Chris Bober: Offensive Holding, 10 yards (no play)",0.210,-1.250
3,12:35,2,17,NYG 14,13,3,Kerry Collins pass incomplete intended for Jeremy Shockey,-1.250,-2.130
3,12:30,3,17,NYG 14,13,3,Kerry Collins pass incomplete intended for Amani Toomer,-2.130,-2.470
3,12:23,4,17,NYG 14,13,3,"Tom Rouen punts 52 yards, returned by Nick Davis for 9 yards (tackle by Johnnie Harris)",-2.470,-1.800
3,12:13,1,10,MIN 43,13,3,Michael Bennett left end for 18 yards (tackle by Omar Stoutmire),1.800,2.980
3,11:34,1,10,NYG 39,13,3,Michael Bennett middle for 4 yards (tackle by Lance Legree and Omar Stoutmire),2.980,2.980
3,10:49,2,6,NYG 35,13,3,Daunte Culpepper pass complete to Chris Walsh for 23 yards (tackle by Omar Stoutmire),2.980,4.780
3,10:08,1,10,NYG 12,13,3,Michael Bennett right end for 3 yards (tackle by Micheal Barrow and Brandon Short),4.780,4.640
3,9:29,2,7,NYG 9,13,3,Daunte Culpepper pass incomplete intended for Byron Chamberlain (defended by Micheal Barrow),4.640,3.700
3,9:22,3,7,NYG 9,13,3,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,3.700,2.830
3,9:14,4,7,NYG 9,13,6,Gary Anderson 27 yard field goal good,2.830,3.000
3,9:14,,,MIN 30,13,6,"Hayden Epstein kicks off 69 yards, returned by Delvin Joyce for 26 yards (tackle by Jack Brewer)",0.000,-0.740
3,9:05,1,10,NYG 27,13,6,Kerry Collins pass complete to Tiki Barber for 19 yards (tackle by Corey Chavous),0.740,1.990
3,8:39,1,10,NYG 46,13,6,Tiki Barber middle for 1 yard (tackle by Kenny Mixon and Brian Williams),1.990,1.590
3,8:04,2,9,NYG 47,13,6,Kerry Collins pass complete to Ron Dixon for 30 yards,1.590,4.040
3,7:40,1,10,MIN 23,13,6,Tiki Barber middle for 3 yards (tackle by Kenny Mixon),4.040,3.900
3,7:10,2,7,MIN 20,13,6,Tiki Barber middle for 2 yards (tackle by Chris Hovan and Fred Robbins),3.900,3.490
3,6:32,3,5,MIN 18,13,6,Kerry Collins pass incomplete intended for Ron Dixon,3.490,2.300
3,6:27,4,5,MIN 18,13,6,"Tom Rouen for no gain. Tom Rouen fumbles, recovered by Dan Campbell at MIN-26",2.300,-0.670
3,6:22,1,10,MIN 26,13,6,Daunte Culpepper pass complete to Jim Kleinsasser for 9 yards (tackle by Micheal Barrow),0.670,1.350
3,5:49,2,1,MIN 35,13,6,Daunte Culpepper middle for 3 yards (tackle by Dhani Jones and Brandon Short),1.350,1.470
3,5:13,1,10,MIN 38,13,6,Michael Bennett left guard for -3 yards (tackle by Dhani Jones and Micheal Barrow),1.470,0.520
3,4:35,2,13,MIN 35,13,6,Daunte Culpepper sacked by Micheal Barrow for -9 yards,0.520,-1.350
3,4:07,3,22,MIN 26,13,6,Daunte Culpepper pass complete to Moe Williams for 10 yards (tackle by Brandon Short),-1.350,-0.980
3,3:39,4,12,MIN 36,13,6,"Kyle Richardson punts 46 yards. Penalty on Johnnie Harris: Offensive Holding, 9 yards",-0.980,0.380
3,3:26,1,10,NYG 9,13,6,Tiki Barber left end for 16 yards (tackle by Willie Offord),-0.380,0.610
3,2:48,1,10,NYG 25,13,6,Kerry Collins pass complete to Dan Campbell for 27 yards (tackle by Willie Offord and Lance Johnstone),0.610,2.390
3,2:07,1,10,MIN 48,13,6,Kerry Collins pass complete to Ron Dixon for 33 yards (tackle by Brian Williams). Penalty on Tyrone Carter: Defensive Holding (Declined),2.390,4.580
3,1:45,1,10,MIN 15,13,6,Tiki Barber left end for 8 yards (tackle by Willie Offord and Fred Robbins),4.580,5.410
3,1:09,2,2,MIN 7,13,6,Tiki Barber middle for 6 yards (tackle by Ronnie Bradford),5.410,6.970
3,0:31,1,1,MIN 1,13,6,"Tiki Barber left end for 1 yard. Penalty on Dan Campbell: Offensive Holding, 10 yards (no play)",6.970,4.770
3,0:26,1,11,MIN 11,19,6,"Kerry Collins pass complete to Amani Toomer for 11 yards, touchdown",4.770,7.000
3,0:26,,,MIN 11,19,6,Matt Bryant kicks extra point no good,0.000,-1.000
3,0:26,,,NYG 30,19,6,"Matt Bryant kicks off 62 yards, returned by Cedric James for 23 yards (tackle by Wesly Mallard)",0.000,1.000
3,0:15,1,10,MIN 31,19,6,Michael Bennett left tackle for 4 yards (tackle by Cornelius Griffin and Will Allen),1.000,1.000
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,MIN 35,19,6,"Todd Bouman sacked by Frank Ferrara for -8 yards. Todd Bouman fumbles (forced by Frank Ferrara), recovered by Cornelius Griffin at MIN-33",1.000,-3.250
4,14:52,1,10,MIN 35,19,6,"Kerry Collins pass complete to Tiki Barber for 9 yards (tackle by Lemanski Hall and Willie Offord). Penalty on Jason Whittle: Offensive Holding, 10 yards (no play)",3.250,2.590
4,14:35,1,20,MIN 45,19,6,Ron Dayne left end for -3 yards (tackle by Greg Biekert),2.590,0.950
4,13:57,2,23,MIN 48,19,6,Kerry Collins pass complete to Daryl Jones for 9 yards (tackle by Tyrone Carter),0.950,1.490
4,13:30,3,14,MIN 39,19,6,Kerry Collins pass incomplete intended for Jeremy Shockey,1.490,0.660
4,13:24,4,14,MIN 39,19,6,"Tom Rouen punts 20 yards, fair catch by Nick Davis",0.660,-0.150
4,13:17,1,10,MIN 19,19,6,Todd Bouman pass complete to Randy Moss for 48 yards,0.150,3.380
4,12:53,1,10,NYG 33,19,6,Todd Bouman pass complete to Randy Moss for 32 yards (tackle by Will Allen),3.380,6.970
4,12:10,1,1,NYG 1,19,12,"Moe Williams middle for 1 yard, touchdown",6.970,7.000
4,12:10,,,NYG 1,19,13,Gary Anderson kicks extra point good,0.000,0.000
4,12:10,,,MIN 30,19,13,"Hayden Epstein kicks off 66 yards, returned by Delvin Joyce for 20 yards (tackle by Patrick Chukwurah)",0.000,-0.540
4,12:01,1,10,NYG 24,19,13,Tiki Barber middle for 1 yard (tackle by Ronnie Bradford),0.540,0.130
4,11:27,2,9,NYG 25,19,13,Kerry Collins pass complete to Jeremy Shockey for 7 yards (tackle by Greg Biekert),0.130,0.370
4,10:47,3,2,NYG 32,19,13,"Penalty on Chris Bober: False Start, 5 yards (no play)",0.370,-0.300
4,10:34,3,7,NYG 27,19,13,"Kerry Collins pass incomplete intended for Ron Dixon. Penalty on Tyrone Carter: Defensive Pass Interference, 7 yards (no play)",-0.300,1.200
4,10:29,1,10,NYG 34,19,13,Kerry Collins pass complete to Tiki Barber for 2 yards (tackle by Nick Rogers),1.200,0.930
4,9:46,2,8,NYG 36,19,13,Tiki Barber middle for -1 yards (tackle by Brian Williams),0.930,0.100
4,9:07,3,9,NYG 35,19,13,Kerry Collins pass incomplete intended for Jeremy Shockey,0.100,-1.040
4,9:02,4,9,NYG 35,19,13,"Tom Rouen punts 43 yards, returned by Nick Davis for no gain",-1.040,-0.410
4,8:52,1,10,MIN 22,19,13,Todd Bouman pass incomplete intended for Michael Bennett,0.410,-0.130
4,8:47,2,10,MIN 22,19,19,"Michael Bennett middle for 78 yards, touchdown",-0.130,7.000
4,8:47,,,NYG 22,19,20,Gary Anderson kicks extra point good,0.000,0.000
4,8:47,,,MIN 30,19,20,"Hayden Epstein kicks off 74 yards, touchback",0.000,-0.280
4,8:36,1,10,NYG 20,19,20,Kerry Collins pass complete to Tiki Barber for 9 yards (tackle by Corey Chavous),0.280,0.950
4,8:00,2,1,NYG 29,19,20,"Penalty on Luke Petitgout: False Start, 5 yards (no play)",0.950,0.270
4,7:40,2,6,NYG 24,19,20,Kerry Collins pass incomplete intended for Jeremy Shockey,0.270,-0.430
4,7:35,3,6,NYG 24,19,20,"Kerry Collins pass incomplete intended for Amani Toomer. Penalty on Corey Chavous: Defensive Pass Interference, 15 yards (no play)",-0.430,1.530
4,7:31,1,10,NYG 39,19,20,Tiki Barber right guard for 4 yards (tackle by Lance Johnstone and Greg Biekert),1.530,1.530
4,6:58,2,6,NYG 43,19,20,Kerry Collins pass complete to Ron Dixon for 15 yards (tackle by Ronnie Bradford and Ronnie Bradford),1.530,2.790
4,6:18,1,10,MIN 42,19,20,"Kerry Collins pass incomplete intended for Amani Toomer. Penalty on Jason Whittle: Chop Block, 15 yards (no play)",2.790,1.800
4,6:13,1,25,NYG 43,19,20,Kerry Collins pass complete to Ron Dixon for 29 yards (tackle by Willie Offord),1.800,3.710
4,5:29,1,10,MIN 28,19,20,Tiki Barber middle for 1 yard (tackle by Lorenzo Bromell),3.710,3.300
4,4:57,2,9,MIN 27,19,20,Kerry Collins pass complete to Tiki Barber for 5 yards (tackle by Lance Johnstone),3.300,3.270
4,4:17,3,4,MIN 22,19,20,Kerry Collins pass complete to Jeremy Shockey for 5 yards (tackle by Willie Offord),3.270,4.440
4,3:34,1,10,MIN 17,19,20,Kerry Collins pass complete to Tiki Barber for 9 yards (tackle by Lemanski Hall and Nick Rogers),4.440,5.480
4,2:47,2,1,MIN 8,25,20,"Tiki Barber right guard for 8 yards, touchdown",5.480,7.000
4,2:47,2,,MIN 8,27,20,"Two Point Attempt: Kerry Collins pass complete to Marcellus Rivers, conversion succeeds",1.000,1.000
4,2:47,,,NYG 30,27,20,"Matt Bryant kicks off 59 yards, returned by Cedric James for 22 yards (tackle by Damon Washington)",0.000,1.140
4,2:38,1,10,MIN 33,27,20,Todd Bouman pass complete to Byron Chamberlain for 5 yards (tackle by Brandon Short),1.140,1.270
4,2:38,2,5,MIN 38,27,20,Todd Bouman for 9 yards,1.270,2.060
4,2:26,1,10,MIN 47,27,20,Todd Bouman pass incomplete intended for Byron Chamberlain,2.060,1.520
4,2:22,2,10,MIN 47,27,20,Todd Bouman pass incomplete intended for Moe Williams,1.520,0.830
4,2:17,3,10,MIN 47,27,20,"Todd Bouman sacked by Kenny Holmes for -9 yards. Todd Bouman fumbles (forced by Kenny Holmes), ball out of bounds at MIN-27",0.830,-1.570
4,2:09,3,10,MIN 47,,,Timeout #1 by New York Giants,0.830,-1.570
4,2:09,4,30,MIN 27,27,20,"Kyle Richardson punts 35 yards, out of bounds",-1.570,-1.470
4,2:02,1,10,NYG 38,27,20,Tiki Barber middle for 2 yards (tackle by Nick Rogers),1.470,1.190
4,1:58,2,8,NYG 40,27,20,Tiki Barber left guard for 15 yards (tackle by Willie Offord),1.190,2.590
4,1:46,2,8,NYG 40,,,Timeout #1 by Minnesota Vikings,1.190,2.590
4,1:46,1,10,MIN 45,27,20,Tiki Barber middle for 4 yards (tackle by Greg Biekert),2.590,2.580
4,1:40,1,10,MIN 45,,,Timeout #2 by Minnesota Vikings,2.590,2.580
4,1:40,2,6,MIN 41,27,20,Tiki Barber left end for 20 yards (tackle by Willie Offord and Greg Biekert),2.580,4.170
4,1:30,2,6,MIN 41,,,Timeout #3 by Minnesota Vikings,2.580,4.170
4,1:30,1,10,MIN 21,27,20,Kerry Collins for -2 yards,4.170,3.360
4,0:50,2,12,MIN 23,27,20,Kerry Collins for -1 yards,3.360,2.540
4,0:26,3,13,MIN 24,27,20,Kerry Collins for -1 yards,2.540,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
