#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 20,7,3:05,25,Punt
2,1,7:45,MIN 23,3,1:35,23,Touchdown
3,1,4:26,NYG 33,4,1:43,19,Interception
4,2,12:36,NYG 28,7,3:48,72,Touchdown
5,2,7:40,NYG 24,7,2:49,63,Missed FG
6,2,1:56,NYG 25,3,1:44,-6,Punt
7,3,13:06,NYG 21,3,0:53,-7,Punt
8,3,9:11,NYG 27,7,2:49,47,Downs
9,3,3:26,NYG 9,6,3:04,91,Touchdown
10,4,14:52,MIN 35,3,1:35,-4,Punt
11,4,12:06,NYG 24,5,3:14,11,Punt
12,4,8:36,NYG 20,10,5:53,80,Touchdown
13,4,2:02,NYG 38,7,2:02,37,End of Game
