#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ATL 20,3,1:06,2,Punt
2,1,12:30,ATL 38,7,4:27,26,Punt
3,1,5:37,ARI 31,5,2:14,25,Field Goal
4,2,14:55,ATL 21,15,7:17,66,Field Goal
5,2,7:25,ATL 20,3,2:11,9,Punt
6,2,1:55,ATL 21,3,1:00,-2,Punt
7,2,0:25,ATL 27,3,0:25,5,End of Half
8,3,10:12,ATL 20,3,1:22,2,Interception
9,3,7:07,ATL 20,12,6:49,40,Interception
10,4,13:26,ATL 1,5,1:26,28,Interception
11,4,8:40,ATL 20,14,4:02,80,Touchdown
12,4,4:38,ATL 48,6,1:40,1,Interception
13,4,0:20,ATL 28,2,0:20,7,End of Game
