Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,13:14,1,10,BAL 16,0,3,Jamal Lewis left tackle for 1 yard (tackle by Landon Johnson),-0.140,-0.510
2,12:36,2,9,BAL 17,0,3,"Kyle Boller sacked for -12 yards. Kyle Boller fumbles, recovered by Jonathan Ogden at BAL-5. Penalty on Tony Pashos: Offensive Holding (Declined)",-0.510,-2.710
2,12:06,3,21,BAL 5,0,3,Jamal Lewis left guard for 5 yards (tackle by Justin Smith and Landon Johnson),-2.710,-2.490
2,11:35,4,16,BAL 10,0,3,"Dave Zastudil punts 50 yards, returned by Keiwan Ratliff for 3 yards (tackle by Darnell Dinkins)",-2.490,-1.800
2,11:25,1,10,CIN 43,0,3,"Carson Palmer pass complete to Chris Henry for 17 yards (tackle by Chris McAlister). Chris Henry fumbles (forced by Chris McAlister), recovered by Ma'ake Kemoeatu at BAL-40 (tackle by T.J. Houshmandzadeh)",1.800,-1.600
,,,,,,,"CIN challenged the ruling, and the play was upheld.",,
2,11:15,1,10,BAL 40,0,3,"Jamal Lewis left guard for 12 yards (tackle by Kevin Kaesviharn). Penalty on Edwin Mulitalo: Offensive Holding, 10 yards (no play)",1.600,0.940
2,10:59,1,20,BAL 30,0,3,Jamal Lewis left tackle for -4 yards (tackle by Odell Thurman),0.940,-0.840
2,10:20,2,24,BAL 26,0,3,Kyle Boller pass incomplete intended for Derrick Mason,-0.840,-1.480
2,10:14,3,24,BAL 26,0,3,"Kyle Boller sacked by Tory James for -8 yards. Penalty on Brian Simmons: Illegal Contact, 5 yards (no play)",-1.480,1.000
2,10:02,1,10,BAL 31,0,3,Jamal Lewis right guard for 2 yards (tackle by Kevin Kaesviharn),1.000,0.730
2,9:31,2,8,BAL 33,0,3,Kyle Boller pass incomplete intended for Darnell Dinkins (defended by Carl Powell),0.730,0.040
2,9:27,3,8,BAL 33,0,3,"Kyle Boller sacked for -8 yards. Kyle Boller fumbles, recovered by Kyle Boller at BAL-25",0.040,-1.700
2,9:06,4,16,BAL 25,0,3,"Dave Zastudil punts 51 yards, returned by Keiwan Ratliff for 9 yards (tackle by Daniel Wilcox)",-1.700,-1.140
2,8:53,1,10,CIN 33,0,3,Carson Palmer up the middle for 14 yards,1.140,2.060
2,8:16,1,10,CIN 47,0,3,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh,2.060,1.520
2,8:12,2,10,CIN 47,0,3,Carson Palmer pass complete to T.J. Houshmandzadeh for 13 yards (tackle by Chris McAlister),1.520,2.920
2,7:51,1,10,BAL 40,0,3,"Carson Palmer pass complete to T.J. Houshmandzadeh for 28 yards (tackle by Chris McAlister). Penalty on Will Demps: Face Mask (15 Yards), 6 yards",2.920,5.830
2,7:34,1,6,BAL 6,0,3,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh (defended by Jarret Johnson),5.830,4.950
2,7:31,2,6,BAL 6,0,9,"Rudi Johnson left end for 6 yards, touchdown",4.950,7.000
2,,,,BAL 2,0,10,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,0,10,"Shayne Graham kicks off 57 yards, returned by B.J. Sams for 34 yards (tackle by Rashad Bauman)",0.000,2.060
2,7:17,1,10,BAL 47,0,10,Jamal Lewis right end for 6 yards (tackle by David Pollack and Ifeanyi Ohalete),2.060,2.330
2,6:45,2,4,CIN 47,0,10,Jamal Lewis right guard for 6 yards (tackle by Kevin Kaesviharn),2.330,2.850
2,6:13,1,10,CIN 41,0,10,Kyle Boller pass incomplete intended for Mark Clayton is intercepted by Deltha O'Neal at CIN-11,2.850,0.370
2,6:06,1,10,CIN 11,0,10,Rudi Johnson right guard for 3 yards (tackle by Tommy Polley),-0.370,-0.530
2,5:36,2,7,CIN 14,0,10,"Carson Palmer pass incomplete intended for Chad Johnson. Penalty on Samari Rolle: Defensive Pass Interfere, 20 yards, Penalty on Dale Carter: Defensive Holding (Declined) (no play)",-0.530,1.200
2,5:31,1,10,CIN 34,0,10,Rudi Johnson right tackle for 4 yards (tackle by Tommy Polley),1.200,1.200
2,5:00,2,6,CIN 38,0,10,Rudi Johnson left tackle for -1 yards (tackle by Terrell Suggs and Adalius Thomas),1.200,0.370
2,4:18,3,7,CIN 37,0,10,Carson Palmer pass complete to Chris Henry for 9 yards (tackle by Dale Carter),0.370,1.990
2,3:50,1,10,CIN 46,0,16,"Carson Palmer pass complete to Chad Johnson for 54 yards, touchdown",1.990,7.000
2,,,,BAL 2,0,17,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,0,17,"Shayne Graham kicks off 60 yards, returned by B.J. Sams for 18 yards (tackle by Tony Stewart)",0.000,0.810
2,3:37,1,10,BAL 28,0,17,Kyle Boller pass incomplete intended for Randy Hymes (defended by Odell Thurman),0.810,0.260
2,3:32,2,10,BAL 28,0,17,Kyle Boller pass incomplete intended for Jamal Lewis,0.260,-0.430
2,3:27,3,10,BAL 28,0,17,"Kyle Boller pass complete to Todd Heap for 14 yards (tackle by Deltha O'Neal). Penalty on Robert Geathers: Personal Foul, 15 yards, Penalty on Keiwan Ratliff: Illegal Contact (Declined)",-0.430,2.720
2,3:10,1,10,CIN 43,0,17,Jamal Lewis right guard for 1 yard (tackle by Brian Simmons),2.720,2.310
2,2:35,2,9,CIN 42,0,17,Kyle Boller sacked by Justin Smith for -2 yards,2.310,1.360
2,2:07,3,11,CIN 44,0,17,Kyle Boller pass incomplete intended for Mark Clayton,1.360,0.330
2,2:01,4,11,CIN 44,0,17,"Penalty on Kevin Walter: Neutral Zone Infraction, 5 yards (no play)",0.330,0.660
2,2:01,4,6,CIN 39,0,17,"Dave Zastudil punts 39 yards, touchback",0.660,-0.280
2,1:52,1,10,CIN 20,0,17,Rudi Johnson right tackle for no gain (tackle by Bart Scott),0.280,-0.270
2,1:09,2,10,CIN 20,0,17,"Carson Palmer pass incomplete intended for Chad Johnson. Penalty on Samari Rolle: Illegal Contact, 5 yards (no play)",-0.270,0.610
2,1:04,1,10,CIN 25,0,17,Carson Palmer pass complete to Chris Perry for 1 yard (tackle by Tommy Polley),0.610,0.200
2,0:38,2,9,CIN 26,0,17,Carson Palmer pass incomplete intended for Chris Perry,0.200,-0.490
2,0:33,3,9,CIN 26,0,17,Carson Palmer pass complete to Kevin Walter for -2 yards (tackle by Anthony Weaver and Adalius Thomas),-0.490,-1.770
2,0:27,,,,0,17,Timeout #2 by Baltimore Ravens,0.000,-1.770
2,0:27,4,11,CIN 24,0,17,"Kyle Larson punts 36 yards, returned by B.J. Sams for 14 yards (tackle by Tab Perry)",-1.770,-2.520
2,0:12,1,10,CIN 46,0,17,Kyle Boller pass complete to Jamal Lewis for 9 yards (tackle by Keiwan Ratliff),2.520,3.190
2,0:03,,,,0,17,Timeout #3 by Baltimore Ravens,0.000,3.190
2,0:03,2,1,CIN 37,0,17,Aaron Elling 54 yard field goal no good,3.190,1.860
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,0,17,"Aaron Elling kicks off 65 yards, returned by Tab Perry for 35 yards (tackle by Dale Carter). Penalty on Darnell Dinkins: Low Block, 15 yards",0.000,2.590
3,14:54,1,10,BAL 45,0,17,T.J. Houshmandzadeh left end for 7 yards (tackle by B.J. Ward),2.590,2.990
3,14:27,2,3,BAL 38,0,17,"Carson Palmer pass incomplete intended for T.J. Houshmandzadeh. Penalty on Dale Carter: Illegal Contact, 5 yards (no play)",2.990,3.380
3,14:22,1,10,BAL 33,0,17,Rudi Johnson left guard for 3 yards (tackle by Terrell Suggs),3.380,3.240
3,13:59,2,7,BAL 30,0,23,"Carson Palmer pass complete to T.J. Houshmandzadeh for 30 yards, touchdown",3.240,7.000
3,,,,BAL 2,0,24,Shayne Graham kicks extra point good,0.000,0.000
3,,,,CIN 30,0,24,"Shayne Graham kicks off 47 yards, returned by B.J. Sams for 9 yards (tackle by Anthony Mitchell)",0.000,1.070
3,13:45,1,10,BAL 32,0,24,Jamal Lewis up the middle for 8 yards (tackle by Landon Johnson),1.070,1.610
3,13:05,2,2,BAL 40,0,24,Kyle Boller up the middle for 5 yards,1.610,1.930
3,12:30,1,10,BAL 45,0,24,"Kyle Boller pass incomplete intended for Derrick Mason. Penalty on Darnell Dinkins: Face Mask (15 Yards), 15 yards (no play)",1.930,0.940
3,12:23,1,25,BAL 30,0,24,Kyle Boller pass incomplete intended for Mark Clayton,0.940,-0.640
3,12:16,2,25,BAL 30,0,24,Kyle Boller pass incomplete intended for Derrick Mason (defended by Deltha O'Neal),-0.640,-1.290
3,12:12,3,25,BAL 30,0,24,Kyle Boller pass incomplete intended for Derrick Mason is intercepted by Ifeanyi Ohalete at BAL-42 and returned for 15 yards,-1.290,-3.780
3,11:57,1,10,BAL 27,0,24,Rudi Johnson left tackle for no gain (tackle by Bart Scott),3.780,3.230
3,11:16,2,10,BAL 27,0,30,"Carson Palmer pass complete to Chris Henry for 27 yards, touchdown",3.230,7.000
3,,,,BAL 2,0,31,Shayne Graham kicks extra point good,0.000,0.000
3,,,,CIN 30,0,31,"Shayne Graham kicks off 53 yards, returned by B.J. Sams for 24 yards (tackle by Marcus Wilkins)",0.000,1.660
3,11:04,1,10,BAL 41,0,31,Jamal Lewis left guard for 14 yards (tackle by Brian Simmons and Kevin Kaesviharn),1.660,2.590
3,10:26,1,10,CIN 45,0,31,"Kyle Boller for -8 yards (tackle by Odell Thurman). Kyle Boller fumbles (forced by Odell Thurman), recovered by David Pollack at CIN-47 and returned for 6 yards (tackle by Daniel Wilcox)",2.590,-2.460
3,10:20,1,10,BAL 47,0,31,Rudi Johnson right guard for 2 yards (tackle by Tommy Polley),2.460,2.180
3,9:42,2,8,BAL 45,0,31,Rudi Johnson left guard for 5 yards (tackle by Bart Scott and B.J. Ward),2.180,2.150
3,8:59,3,3,BAL 40,0,31,Carson Palmer pass complete to Chad Johnson for 13 yards (tackle by Samari Rolle). Penalty on Samari Rolle: Defensive Holding (Declined),2.150,3.780
3,8:28,1,10,BAL 27,0,31,Carson Palmer pass complete to Chad Johnson for 8 yards (tackle by Adalius Thomas),3.780,4.350
3,7:52,2,2,BAL 19,0,31,Rudi Johnson left guard for 3 yards (tackle by Deion Sanders),4.350,4.510
3,7:13,1,10,BAL 16,0,31,Carson Palmer pass incomplete intended for T.J. Houshmandzadeh,4.510,3.900
3,7:08,2,10,BAL 16,0,31,Rudi Johnson right tackle for 3 yards (tackle by Bart Scott),3.900,3.540
3,6:28,3,7,BAL 13,0,31,Carson Palmer pass incomplete intended for Kevin Walter,3.540,2.570
3,6:23,4,7,BAL 13,0,34,Shayne Graham 31 yard field goal good,2.570,3.000
3,,,,CIN 30,0,34,"Shayne Graham kicks off 51 yards, returned by B.J. Sams for 12 yards (tackle by Tony Stewart)",0.000,1.000
3,6:14,1,10,BAL 31,0,34,Jamal Lewis right end for -2 yards (tackle by Caleb Miller),1.000,0.190
3,5:31,2,12,BAL 29,0,34,Kyle Boller pass complete to Derrick Mason for 12 yards (tackle by Tory James),0.190,1.660
3,4:54,1,10,BAL 41,0,34,Jamal Lewis left guard for 13 yards (tackle by Ifeanyi Ohalete and Kevin Kaesviharn),1.660,2.520
3,4:20,1,10,CIN 46,0,34,Jamal Lewis left end for 12 yards (tackle by Justin Smith),2.520,3.310
3,3:50,1,10,CIN 34,0,34,Justin Green left end for 4 yards (tackle by John Thornton and Landon Johnson),3.310,3.310
3,3:18,2,6,CIN 30,0,34,Justin Green up the middle for -1 yards (tackle by Shaun Smith),3.310,2.480
3,2:37,3,7,CIN 31,0,34,Kyle Boller pass complete to Jamal Lewis for 3 yards (tackle by Odell Thurman),2.480,1.650
3,1:53,,,,0,34,Timeout #1 by Baltimore Ravens,0.000,1.650
3,1:53,4,4,CIN 28,6,34,"Kyle Boller pass complete to Derrick Mason for 28 yards, touchdown",1.650,7.000
3,,,,CIN 2,7,34,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,7,34,"Aaron Elling kicks off 59 yards, returned by Tab Perry for 19 yards (tackle by Ovie Mughelli)",0.000,0.940
3,1:41,1,10,CIN 30,7,34,Chris Perry for 6 yards (tackle by Deion Sanders),0.940,1.200
3,1:12,2,4,CIN 36,7,34,Chris Perry for -3 yards (tackle by Deion Sanders),1.200,0.100
3,0:36,3,7,CIN 33,7,34,"Carson Palmer pass complete to T.J. Houshmandzadeh for 27 yards (tackle by Chad Williams). T.J. Houshmandzadeh fumbles (forced by Chad Williams), recovered by B.J. Ward at BAL-40 (tackle by Bobbie Williams). Penalty on Bobbie Williams: Personal Foul, 15 yards",0.100,-3.310
3,0:23,1,10,CIN 34,13,34,"Kyle Boller pass complete to Todd Heap for 34 yards, touchdown",3.310,7.000
3,,,,CIN 2,14,34,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,14,34,"Aaron Elling kicks off 71 yards, returned by Tab Perry for 31 yards (tackle by Roderick Green)",0.000,0.940
3,0:08,1,10,CIN 30,14,34,Chris Perry left tackle for -3 yards (tackle by Anthony Weaver),0.940,-0.010
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,CIN 27,14,34,"Carson Palmer pass incomplete intended for Chris Henry is intercepted by Deion Sanders at BAL-38 and returned for 35 yards. Deion Sanders fumbles (forced by Levi Jones), recovered by Adalius Thomas at CIN-29",-0.010,-3.640
4,14:43,1,10,CIN 29,14,34,Kyle Boller pass incomplete intended for Mark Clayton,3.640,3.100
4,14:38,2,10,CIN 29,14,34,Justin Green left guard for -1 yards (tackle by Duane Clemons),3.100,2.280
4,13:55,3,11,CIN 30,14,34,Kyle Boller pass complete to Todd Heap for 14 yards (tackle by Brian Simmons),2.280,4.510
4,13:19,1,10,CIN 16,14,34,Kyle Boller pass complete to Daniel Wilcox for 9 yards (tackle by Caleb Miller and Landon Johnson),4.510,5.540
4,12:40,2,1,CIN 7,14,34,Jamal Lewis left tackle for 2 yards (tackle by Shaun Smith and John Thornton),5.540,6.060
4,12:03,1,5,CIN 5,20,34,"Jamal Lewis left tackle for 5 yards, touchdown",6.060,7.000
4,,,,CIN 2,21,34,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,21,34,"Aaron Elling kicks off 60 yards, returned by Tab Perry for 29 yards (tackle by Dale Carter)",0.000,1.530
4,11:51,1,10,CIN 39,21,34,Carson Palmer pass complete to Rudi Johnson for 5 yards (tackle by Bart Scott),1.530,1.660
4,11:15,2,5,CIN 44,21,34,Carson Palmer pass complete to T.J. Houshmandzadeh for 7 yards (tackle by Tommy Polley),1.660,2.320
4,10:28,1,10,BAL 49,21,34,Rudi Johnson up the middle for 4 yards (tackle by Tommy Polley),2.320,2.320
4,9:45,2,6,BAL 45,21,34,Rudi Johnson right end for no gain (tackle by Bart Scott),2.320,1.620
4,9:03,3,6,BAL 45,21,34,Carson Palmer pass complete to T.J. Houshmandzadeh for 9 yards (tackle by Zach Norton),1.620,3.180
4,8:20,1,10,BAL 36,21,34,Rudi Johnson left tackle for 3 yards (tackle by B.J. Ward),3.180,3.040
4,7:38,2,7,BAL 33,21,34,Rudi Johnson left guard for 28 yards (tackle by Tommy Polley),3.040,6.060
4,6:51,1,5,BAL 5,21,34,Rudi Johnson up the middle for 2 yards (tackle by Kelly Gregg),6.060,5.530
4,6:09,2,3,BAL 3,21,40,"Rudi Johnson left end for 3 yards, touchdown",5.530,7.000
4,,,,,21,42,"Two Point Attempt: Carson Palmer pass complete to Matt Schobel, conversion succeeds",1.000,1.000
4,,,,CIN 30,21,42,"Shayne Graham kicks off 63 yards, returned by B.J. Sams for 28 yards (tackle by Anthony Mitchell). Penalty on Devard Darling: Offensive Holding, 10 yards",0.000,-0.370
4,5:55,1,10,BAL 11,21,42,Kyle Boller up the middle for 6 yards,-0.370,-0.160
4,5:22,2,4,BAL 17,21,42,Jamal Lewis left tackle for 3 yards (tackle by Odell Thurman),-0.160,-0.370
4,4:52,3,1,BAL 20,21,42,Kyle Boller up the middle for 1 yard (tackle by Brian Simmons),-0.370,0.340
4,4:20,1,10,BAL 21,21,42,Kyle Boller pass incomplete intended for Mark Clayton (defended by Kevin Kaesviharn),0.340,-0.200
4,4:11,2,10,BAL 21,21,42,Kyle Boller pass complete to Jamal Lewis for 9 yards (tackle by Odell Thurman and Ifeanyi Ohalete),-0.200,0.300
4,3:41,3,1,BAL 30,21,42,Jamal Lewis up the middle for 21 yards (tackle by Keiwan Ratliff),0.300,2.320
4,3:16,1,10,CIN 49,21,42,Kyle Boller pass complete to Jamal Lewis for 7 yards (tackle by Justin Smith),2.320,2.730
4,2:52,2,3,CIN 42,21,42,Kyle Boller pass complete to Justin Green for 7 yards (tackle by Keiwan Ratliff),2.730,3.250
4,2:26,1,10,CIN 35,21,42,Kyle Boller pass complete to Derrick Mason for 18 yards (tackle by Landon Johnson),3.250,4.440
4,2:03,1,10,CIN 17,27,42,"Kyle Boller pass complete to Todd Heap for 17 yards, touchdown",4.440,7.000
4,,,,,29,42,Two Point Attempt: conversion succeeds,1.000,1.000
4,,,,BAL 30,29,42,Aaron Elling kicks onside 10 yards,0.000,2.920
4,1:56,1,10,BAL 40,29,42,Rudi Johnson up the middle for 6 yards (tackle by Samari Rolle),2.920,3.180
4,1:09,2,4,BAL 34,29,42,"Penalty on Eric Steinbach: False Start, 5 yards (no play)",3.180,2.510
4,1:09,2,9,BAL 39,29,42,Rudi Johnson right guard for 1 yard (tackle by Anthony Weaver),2.510,1.950
4,1:03,,,,29,42,Timeout #2 by Baltimore Ravens,0.000,1.950
4,1:03,3,8,BAL 38,29,42,Rudi Johnson right guard for 1 yard (tackle by Terrell Suggs and Jarret Johnson),1.950,0.790
4,1:00,,,,29,42,Timeout #3 by Baltimore Ravens,0.000,0.790
4,1:00,4,7,BAL 37,29,42,Kyle Larson punts 28 yards,0.790,0.380
4,0:52,1,10,BAL 9,29,42,Kyle Boller pass incomplete intended for Mark Clayton,-0.380,-0.780
4,0:48,2,10,BAL 9,29,42,Kyle Boller pass complete to Todd Heap for 8 yards (tackle by Ifeanyi Ohalete),-0.780,-0.480
4,0:24,3,2,BAL 17,29,42,Kyle Boller pass complete to Mark Clayton for 8 yards (tackle by Odell Thurman),-0.480,0.610
4,0:17,1,10,BAL 25,29,42,"Kyle Boller pass complete to Todd Heap for -1 yards, lateral to Kyle Boller for no gain (tackle by David Pollack)",0.610,-0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
