Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
2,3:54,1,10,TEN 19,10,7,Brodie Croyle pass incomplete deep left intended for Tony Gonzalez,4.310,3.750
2,3:49,2,10,TEN 19,10,7,Kolby Smith right end for 6 yards (tackle by Stephen Tulloch and Calvin Lowry),3.750,3.960
2,3:07,3,4,TEN 13,10,7,Brodie Croyle pass complete short left to Dwayne Bowe for 8 yards (tackle by Cortland Finnegan),3.960,6.060
2,2:31,1,5,TEN 5,10,7,Gilbert Harris left end for -4 yards (tackle by Tony Brown),6.060,4.380
2,2:00,2,9,TEN 9,10,7,Brodie Croyle pass incomplete short left intended for Tony Gonzalez,4.380,3.360
2,1:54,3,9,TEN 9,10,13,"Brodie Croyle pass complete short left to Kris Wilson for 9 yards, touchdown",3.360,7.000
2,1:47,,,,10,13,Timeout #1 by Tennessee Titans,0.000,0.000
2,,,,TEN 2,10,14,John Carney kicks extra point good,0.000,0.000
2,,,,KAN 30,10,14,"John Carney kicks off 70 yards, touchback",0.000,0.280
2,1:47,1,10,TEN 20,10,14,Vince Young pass complete short left to Eric Moulds for 20 yards (tackle by Derrick Johnson),0.280,1.600
2,1:24,1,10,TEN 40,10,14,Vince Young left end for 4 yards (tackle by Benny Sapp),1.600,1.590
2,1:17,2,6,TEN 44,10,14,Vince Young pass incomplete deep middle intended for Eric Moulds (defended by Jon McGraw),1.590,0.890
2,1:12,3,6,TEN 44,10,14,Vince Young pass incomplete short right intended for Justin Gage (defended by Ty Law),0.890,-0.460
2,1:06,4,6,TEN 44,10,14,Craig Hentrich punts 51 yards,-0.460,0.380
2,0:55,1,10,KAN 5,10,14,Brodie Croyle pass complete short left to Eddie Kennison for 4 yards (tackle by Cortland Finnegan and Eric King),-0.380,-0.490
2,0:49,,,,10,14,Timeout #2 by Tennessee Titans,0.000,-0.490
2,0:49,2,6,KAN 9,10,14,Kolby Smith middle for 7 yards (tackle by Kyle Vanden Bosch),-0.490,-0.140
2,0:49,1,10,KAN 16,10,14,Kolby Smith left tackle for 5 yards (tackle by Keith Bulluck),-0.140,0.150
Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,10,14,"Rob Bironas kicks off 66 yards, returned by Benny Sapp for 23 yards (tackle by Stephen Tulloch)",0.000,0.740
3,14:54,1,10,KAN 27,10,14,Brodie Croyle pass complete short right to Eddie Kennison for 1 yard (tackle by Michael Griffin),0.740,0.330
3,14:16,2,9,KAN 28,10,14,Brodie Croyle pass complete short left to Kris Wilson for 3 yards (tackle by Stephen Tulloch and Cortland Finnegan),0.330,0.040
3,13:39,3,6,KAN 31,10,14,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe,0.040,-1.310
3,13:32,4,6,KAN 31,10,14,"Dustin Colquitt punts 42 yards, returned by Chris Davis for 12 yards (tackle by Rashad Barksdale)",-1.310,-1.530
3,13:20,1,10,TEN 39,10,14,Vince Young pass incomplete deep right intended for Ahmard Hall,1.530,0.990
3,13:10,2,10,TEN 39,10,14,Vince Young pass complete deep left to Roydell Williams for 35 yards (tackle by Derrick Johnson),0.990,3.840
3,12:29,1,10,KAN 26,10,14,LenDale White left end for 3 yards (tackle by Napoleon Harris),3.840,3.700
3,11:56,2,7,KAN 23,10,14,Vince Young pass incomplete deep middle intended for Biren Ealy,3.700,3.010
3,11:51,3,7,KAN 23,10,14,Vince Young pass complete short right to Ahmard Hall for 4 yards (tackle by Derrick Johnson),3.010,2.280
3,11:51,4,3,KAN 19,13,14,Rob Bironas 37 yard field goal good,2.280,3.000
3,,,,TEN 30,13,14,"Rob Bironas kicks off 63 yards, returned by Benny Sapp for 17 yards (tackle by Stephen Tulloch)",0.000,0.540
3,11:01,1,10,KAN 24,13,14,Kolby Smith left end for 3 yards (tackle by David Thornton and Stephen Tulloch),0.540,0.400
3,10:29,2,7,KAN 27,13,14,Kolby Smith right end for 6 yards (tackle by Kevin Vickerson and Calvin Lowry),0.400,0.500
3,10:01,3,1,KAN 33,13,14,Kolby Smith left tackle for 5 yards (tackle by Calvin Lowry and Stephen Tulloch),0.500,1.470
3,9:22,1,10,KAN 38,13,14,"Brodie Croyle pass incomplete short left intended for Gilbert Harris. Penalty on Jason Dunn: Offensive Holding, 10 yards (no play)",1.470,0.810
3,9:17,1,20,KAN 28,13,14,"Brodie Croyle pass complete short left to Gilbert Harris for 14 yards (tackle by Calvin Lowry). Penalty on Tony Gonzalez: Offensive Holding, 10 yards",0.810,1.070
3,8:48,1,16,KAN 32,13,14,Brodie Croyle pass complete short left to Kolby Smith for 3 yards (tackle by Cortland Finnegan),1.070,0.520
3,8:03,2,13,KAN 35,13,14,Brodie Croyle pass complete short middle to Jeff Webb for 9 yards (tackle by Stephen Tulloch),0.520,1.020
3,7:21,3,4,KAN 44,13,14,Brodie Croyle pass complete short middle to Tony Gonzalez for 6 yards (tackle by Keith Bulluck),1.020,2.260
3,6:42,1,10,,13,14,"Brodie Croyle pass complete deep middle to Eddie Kennison for 45 yards (tackle by Calvin Lowry). Penalty on Khreem Smith: Offensive Holding, 10 yards (no play)",2.260,1.600
3,6:11,1,20,KAN 40,13,14,Brodie Croyle pass incomplete,1.600,0.360
3,6:04,2,20,KAN 40,13,14,Brodie Croyle pass complete short middle to Samie Parker for 14 yards (tackle by Stephen Tulloch and David Thornton),0.360,1.550
3,5:25,3,6,TEN 46,13,14,Brodie Croyle pass complete short middle to Dwayne Bowe for 23 yards (tackle by Calvin Lowry),1.550,4.040
3,4:36,1,10,TEN 23,13,14,Brodie Croyle pass incomplete deep right intended for Jeff Webb,4.040,3.500
3,4:30,2,10,TEN 23,13,14,Brodie Croyle pass complete short left to Tony Gonzalez for 6 yards (tackle by Keith Bulluck and Cortland Finnegan),3.500,3.660
3,3:55,3,4,TEN 17,13,14,Brodie Croyle pass incomplete (defended by Tony Brown),3.660,2.390
3,3:55,4,4,TEN 17,13,17,John Carney 36 yard field goal good,2.390,3.000
3,,,,KAN 30,13,17,John Carney kicks off 68 yards,0.000,1.600
3,3:49,1,10,TEN 40,13,17,--,1.600,1.460
3,3:13,2,7,TEN 43,13,17,Vince Young pass complete short right to Justin Gage for 16 yards (tackle by Ty Law),1.460,2.850
3,2:31,1,10,KAN 41,19,17,"Vince Young pass complete deep left to Roydell Williams for 41 yards, touchdown",2.850,7.000
3,,,,KAN 2,20,17,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,20,17,"Rob Bironas kicks off 65 yards, returned by Benny Sapp for 16 yards (tackle by Biren Ealy). Penalty on Kris Wilson: Offensive Holding, 10 yards",0.000,-0.370
3,2:18,1,10,KAN 11,20,17,Brodie Croyle pass incomplete deep middle intended for Tony Gonzalez is intercepted by Michael Griffin at KAN-28,-0.370,-3.710
3,2:10,1,10,KAN 28,20,17,"Vince Young middle for 14 yards (tackle by Bernard Pollard). Penalty on Vince Young: Illegal Forward Pass, 5 yards",3.710,4.420
3,2:03,2,1,KAN 19,20,17,LenDale White middle for 2 yards (tackle by Tamba Hali and Donnie Edwards),4.420,4.440
3,1:27,1,10,KAN 17,20,17,LenDale White middle for -1 yards (tackle by Napoleon Harris and Turk McBride),4.440,3.720
3,0:48,2,11,KAN 18,20,17,"Vince Young pass complete short left to Bo Scaife for 18 yards. Penalty on Michael Roos: Offensive Holding, 10 yards (no play)",3.720,2.410
3,0:42,2,21,KAN 28,20,17,Vince Young pass complete short right to Chris Brown for -5 yards (tackle by Derrick Johnson),2.410,1.090
3,0:01,3,26,KAN 33,20,17,Vince Young pass complete short middle to Chris Brown for 11 yards (tackle by Jimmy Wilkerson and Napoleon Harris),1.090,1.990
Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,15,KAN 22,23,17,Rob Bironas 40 yard field goal good,1.990,3.000
4,,,,TEN 30,23,17,"Rob Bironas kicks off 66 yards, muffed catch by Benny Sapp, recovered by Benny Sapp and returned for no gain. Penalty on Dimitri Patterson: Illegal Block Above the , 1 yards",0.000,-0.380
4,14:50,1,10,KAN 3,23,17,Kolby Smith middle for 3 yards (tackle by David Thornton and Keith Bulluck),-0.380,-0.560
4,14:16,2,7,KAN 6,23,17,Kolby Smith left end for 5 yards (tackle by David Thornton and Cortland Finnegan),-0.560,-0.480
4,13:32,3,2,KAN 11,23,17,Brodie Croyle middle for 6 yards (tackle by Keith Bulluck),-0.480,-0.060
4,12:55,1,10,KAN 17,23,17,Kolby Smith left end for 3 yards (tackle by Calvin Lowry),-0.060,-0.060
4,12:17,2,7,KAN 20,23,17,Brodie Croyle pass incomplete short middle intended for Jeff Webb (defended by Nick Harper),-0.060,-0.870
4,12:11,3,7,KAN 20,23,17,Brodie Croyle pass incomplete short right intended for Jeff Webb,-0.870,-2.030
4,12:06,4,7,KAN 20,23,17,"Dustin Colquitt punts 32 yards, muffed catch by Chris Davis, recovered by Chris Davis and returned for no gain",-2.030,-2.060
4,11:59,1,10,TEN 47,23,17,Vince Young middle for 3 yards (tackle by Napoleon Harris),2.060,1.920
4,11:25,2,7,,23,17,--,1.920,1.360
4,11:03,3,6,KAN 49,23,17,"Vince Young pass complete short right to Eric Moulds for 5 yards (tackle by Ty Law). Penalty on Tamba Hali: Defensive Offside, 5 yards (no play)",1.360,2.020
4,10:36,3,1,KAN 44,23,17,Chris Brown left end for 5 yards (tackle by Jared Allen),2.020,2.980
4,9:58,1,10,KAN 39,23,17,Chris Brown middle for 12 yards (tackle by Napoleon Harris),2.980,3.780
4,9:21,1,10,KAN 27,23,17,LenDale White left tackle for 8 yards (tackle by Donnie Edwards and Jarrad Page),3.780,4.350
4,8:40,2,2,KAN 19,23,17,LenDale White left tackle for 7 yards (tackle by Patrick Surtain),4.350,4.780
4,7:54,1,10,KAN 12,23,17,LenDale White right end for -1 yards (tackle by Ty Law),4.780,3.940
4,7:14,2,11,KAN 13,23,17,Chris Brown right tackle for 4 yards (tackle by Tamba Hali and Ty Law),3.940,3.700
4,6:31,3,7,KAN 9,23,17,Vince Young pass complete to Roydell Williams for 2 yards (tackle by Bernard Pollard and Turk McBride),3.700,2.980
4,5:45,4,5,KAN 7,26,17,Rob Bironas 25 yard field goal good,2.980,3.000
4,,,,TEN 30,26,17,"Rob Bironas kicks off 65 yards, returned by Benny Sapp for 21 yards (tackle by Donnie Nickey)",0.000,0.670
4,5:36,1,10,KAN 26,26,17,Brodie Croyle pass incomplete short left intended for Eddie Kennison (defended by Cortland Finnegan),0.670,0.130
4,5:28,2,10,KAN 26,26,17,Brodie Croyle pass complete short middle to Samie Parker for 9 yards (tackle by Stephen Tulloch),0.130,0.630
4,5:10,3,1,KAN 35,26,17,Kolby Smith middle for 8 yards (tackle by Stephen Tulloch),0.630,1.800
4,5:10,1,10,KAN 43,26,17,Brodie Croyle pass complete short left to Kolby Smith for 17 yards (tackle by Vincent Fuller),1.800,2.920
4,4:25,1,10,TEN 40,26,17,"Brodie Croyle pass incomplete intended for Tony Gonzalez is intercepted by David Thornton at TEN-27 and returned for 11 yards. Penalty on Randy Starks: Illegal Block Above the , 10 yards",2.920,-0.810
4,4:10,1,10,TEN 28,26,17,LenDale White for 5 yards (tackle by Ron Edwards),0.810,0.940
4,3:33,2,5,TEN 33,26,17,Vince Young left end for 10 yards (tackle by Dimitri Patterson and Jared Allen),0.940,1.800
4,2:44,1,10,TEN 43,26,17,LenDale White middle for 4 yards (tackle by Jarrad Page),1.800,1.790
4,2:37,,,,26,17,Timeout #1 by Kansas City Chiefs,0.000,1.790
4,2:37,2,6,TEN 47,26,17,LenDale White left tackle for 5 yards (tackle by Dimitri Patterson and Napoleon Harris),1.790,1.750
4,2:31,,,,26,17,Timeout #2 by Kansas City Chiefs,0.000,1.750
4,2:31,3,1,KAN 48,26,17,LenDale White middle for 3 yards (tackle by Bernard Pollard and Tamba Hali),1.750,2.590
4,2:00,1,10,KAN 45,26,17,LenDale White middle for 4 yards (tackle by Dimitri Patterson and Benny Sapp),2.590,2.580
4,1:53,,,,26,17,Timeout #3 by Kansas City Chiefs,0.000,2.580
4,1:53,2,6,KAN 41,26,17,LenDale White middle for 6 yards (tackle by Jared Allen and Bernard Pollard),2.580,3.250
4,1:17,1,10,KAN 35,26,17,Vince Young kneels for -1 yards,3.250,2.570
4,0:36,2,11,KAN 36,26,17,Vince Young kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
