#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:26,GNB 9,6,3:18,24,Punt
2,1,4:40,GNB 44,6,2:33,56,Touchdown
3,1,0:11,GNB 35,8,2:46,65,Touchdown
4,2,10:20,GNB 32,3,0:50,1,Punt
5,2,6:21,GNB 34,3,2:00,66,Touchdown
6,2,1:17,GNB 43,3,0:21,6,Punt
7,2,0:16,GNB 17,1,0:16,7,End of Half
8,3,15:00,GNB 20,3,1:41,8,Interception
9,3,11:06,GNB 20,3,0:58,-8,Punt
10,3,7:42,GNB 17,9,4:25,49,Missed FG
11,3,0:18,GNB 20,3,0:52,-1,Punt
12,4,13:08,GNB 29,4,1:41,22,Punt
13,4,8:04,GNB 26,4,2:17,16,Punt
14,4,4:44,IND 49,2,0:14,49,Touchdown
15,4,0:35,GNB 20,5,0:32,47,Missed FG
