Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jonathan Smith,BUF,1,44,44.0,0,0,1,8,8.0,0,0
Terrence McGee,BUF,4,159,39.8,0,0,0,0,,0,0
Joe Burns,BUF,1,13,13.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Az-Zahir Hakim,NOR,0,0,,0,0,2,13,6.5,0,0
Donte' Stallworth,NOR,0,0,,0,0,2,12,6.0,0,0
Fred McAfee,NOR,2,45,22.5,0,0,0,0,,0,0
