Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
1,7:44,3,13,DAL 16,0,7,Dak Prescott pass complete short left to Blake Jarwin for 12 yards (tackle by Fabian Moreau),-1.590,-1.500
1,7:00,4,1,DAL 28,0,7,"Chris Jones punts 49 yards, fair catch by Trey Quinn at WAS-23",-1.500,-0.480
1,6:52,1,10,WAS 23,0,7,Colt McCoy pass incomplete short middle intended for Maurice Harris (defended by Tyrone Crawford),0.480,-0.070
1,6:48,2,10,WAS 23,0,7,Adrian Peterson left end for no gain (tackle by Jeff Heath),-0.070,-0.760
1,6:20,3,10,WAS 23,0,7,Colt McCoy pass complete short middle to Jordan Reed for 20 yards (tackle by Anthony Brown),-0.760,1.800
1,5:38,1,10,WAS 43,0,7,Adrian Peterson up the middle for -1 yards (tackle by Caraun Reid and Maliek Collins),1.800,1.120
1,5:12,2,11,WAS 42,0,7,Colt McCoy pass incomplete deep right intended for Vernon Davis (defended by Jeff Heath),1.120,0.430
1,5:06,3,11,WAS 42,0,7,Colt McCoy pass complete short middle to Jordan Reed for 11 yards (tackle by Xavier Woods),0.430,2.460
1,4:21,1,10,DAL 47,0,7,Adrian Peterson right tackle for 2 yards (tackle by Jeff Heath and Chidobe Awuzie),2.460,2.180
1,3:43,2,8,DAL 45,0,7,Colt McCoy right end for 4 yards,2.180,2.010
1,3:01,3,4,DAL 41,0,7,Colt McCoy pass short left intended for Trey Quinn is intercepted by Anthony Brown at DAL-26 and returned for 1 yard,2.010,-0.740
1,2:54,1,10,DAL 27,0,7,Dak Prescott pass complete short left to Allen Hurns for 7 yards (tackle by Quinton Dunbar),0.740,1.140
1,2:15,2,3,DAL 34,0,7,Ezekiel Elliott right guard for 7 yards (tackle by Mason Foster and Deshazor Everett),1.140,1.660
1,1:39,1,10,DAL 41,0,7,Dak Prescott pass complete short middle to Cole Beasley for 5 yards (tackle by D.J. Swearinger),1.660,1.800
1,0:59,2,5,DAL 46,0,7,Ezekiel Elliott up the middle for 1 yard (tackle by Preston Smith),1.800,1.220
1,0:18,3,4,DAL 47,0,7,Dak Prescott sacked by Jonathan Allen for -7 yards,1.220,-0.720
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,11,DAL 40,0,7,"Chris Jones punts 51 yards, fair catch by Trey Quinn at WAS-9",-0.720,0.380
2,14:51,1,10,WAS 9,0,7,Adrian Peterson up the middle for 2 yards (tackle by Jaylon Smith),-0.380,-0.630
2,14:11,2,8,WAS 11,0,7,Colt McCoy pass complete short left to Jordan Reed for 18 yards (tackle by Jeff Heath),-0.630,0.870
2,13:37,1,10,WAS 29,0,7,Adrian Peterson left tackle for 1 yard (tackle by Antwaun Woods and Leighton Vander Esch),0.870,0.460
2,12:55,2,9,WAS 30,0,7,"Colt McCoy pass complete short right to Kapri Bibbs for 8 yards (tackle by Jeff Heath). Kapri Bibbs fumbles, ball out of bounds at WAS-38 (forced by Jeff Heath)",0.460,0.830
2,12:17,3,1,WAS 38,0,7,Adrian Peterson up the middle for 4 yards (tackle by Damien Wilson),0.830,1.730
2,11:39,1,10,WAS 42,0,7,Adrian Peterson right end for 9 yards (tackle by Demarcus Lawrence),1.730,2.400
2,10:59,2,1,DAL 49,0,7,"Penalty on Vernon Davis: False Start, 5 yards (no play)",2.400,1.730
2,10:34,,,,,,Timeout #1 by Washington Redskins,,
2,10:34,2,6,WAS 46,0,7,Colt McCoy pass complete short left to Trey Quinn for -3 yards (tackle by Jeff Heath),1.730,0.630
2,9:51,3,9,WAS 43,0,7,Colt McCoy pass incomplete short right intended for Vernon Davis,0.630,-0.520
2,9:45,4,9,WAS 43,0,7,Tress Way punts 53 yards downed by Cassanova McKinzy,-0.520,0.380
2,9:33,1,10,DAL 4,0,7,Ezekiel Elliott up the middle for 1 yard (tackle by D.J. Swearinger),-0.380,-0.710
2,8:50,2,9,DAL 5,0,7,Dak Prescott sacked by Da'Ron Payne for -4 yards,-0.710,-1.770
2,8:04,3,13,DAL 1,0,7,Ezekiel Elliott left guard for 11 yards (tackle by Josh Harvey-Clemons),-1.770,-2.490
2,7:25,4,2,DAL 12,0,7,"Chris Jones punts 51 yards, returned by Trey Quinn for 10 yards (tackle by Jamize Olawale)",-2.490,-2.060
2,7:12,1,10,WAS 47,6,7,"Colt McCoy pass complete deep left to Vernon Davis for 53 yards, touchdown",2.060,7.000
2,7:04,,,DAL 15,7,7,Dustin Hopkins kicks extra point good,0.000,0.000
2,7:04,,,WAS 35,7,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,7:04,1,10,DAL 25,7,7,Dak Prescott pass complete short left to Michael Gallup for 7 yards (tackle by Quinton Dunbar),0.610,1.010
2,6:34,2,3,DAL 32,7,7,Ezekiel Elliott left tackle for 1 yard (tackle by Tim Settle),1.010,0.430
2,5:50,3,2,DAL 33,7,7,Dak Prescott pass complete short right to Amari Cooper for 3 yards (tackle by Fabian Moreau),0.430,1.330
2,5:21,1,10,DAL 36,7,7,Ezekiel Elliott up the middle for 4 yards (tackle by Jonathan Allen),1.330,1.330
2,4:44,2,6,DAL 40,7,7,Dak Prescott pass complete short left to Noah Brown for 22 yards (tackle by Zach Brown),1.330,3.050
2,3:53,1,10,WAS 38,7,7,Dak Prescott pass complete short left to Ezekiel Elliott for 7 yards (tackle by Ha Ha Clinton-Dix),3.050,3.450
2,3:13,2,3,WAS 31,7,7,Rod Smith left tackle for -1 yards (tackle by Tim Settle),3.450,2.610
2,2:35,3,4,WAS 32,7,7,Dak Prescott pass complete short left to Michael Gallup for 12 yards (tackle by Quinton Dunbar),2.610,4.240
2,2:00,1,10,WAS 20,7,7,Dak Prescott pass complete short right to Ezekiel Elliott for 6 yards (tackle by Mason Foster),4.240,4.640
2,1:54,2,4,WAS 14,7,7,"Dak Prescott right end for 10 yards (tackle by Josh Norman). Dak Prescott fumbles, ball out of bounds at WAS-4 (forced by Josh Norman)",4.640,6.280
2,1:48,,,,,,Timeout #1 by Dallas Cowboys,,
2,1:48,1,4,WAS 4,7,7,Dak Prescott pass incomplete short left intended for Noah Brown,6.280,5.340
2,1:43,2,4,WAS 4,7,7,Dak Prescott sacked by Ryan Kerrigan and Preston Smith for -13 yards,5.340,2.740
2,1:38,,,,,,Timeout #2 by Washington Redskins,,
2,1:38,3,17,WAS 17,7,7,Dak Prescott pass complete short middle to Ezekiel Elliott for 7 yards (tackle by Da'Ron Payne and Mason Foster),2.740,2.760
2,1:32,,,,,,Timeout #3 by Washington Redskins,,
2,1:32,4,10,WAS 10,7,10,Brett Maher 28 yard field goal good,2.760,3.000
2,1:28,,,DAL 35,7,10,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,1:28,1,10,WAS 25,7,10,Colt McCoy pass incomplete short right intended for Maurice Harris,0.610,0.060
2,1:21,2,10,WAS 25,7,10,Colt McCoy pass incomplete short right intended for Josh Doctson (defended by Xavier Woods),0.060,-0.620
2,1:15,3,10,WAS 25,7,10,Colt McCoy sacked by Tyrone Crawford and Demarcus Lawrence for -5 yards. Penalty on Tony Bergstrom: Illegal Use of Hands (Declined),-0.620,-2.030
2,1:09,4,15,WAS 20,7,10,Tress Way punts 40 yards out of bounds,-2.030,-1.600
2,1:02,1,10,DAL 40,7,10,Dak Prescott pass complete short right to Amari Cooper for 14 yards (tackle by Mason Foster and Josh Norman),1.600,2.520
2,0:41,1,10,WAS 46,7,10,Dak Prescott pass incomplete short right intended for Amari Cooper (defended by Da'Ron Payne),2.520,1.980
2,0:36,2,10,WAS 46,7,10,Dak Prescott sacked by Preston Smith for -7 yards,1.980,0.370
2,0:30,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:30,3,17,DAL 47,7,10,Dak Prescott pass incomplete short middle intended for Michael Gallup,0.370,-0.260
2,0:26,4,17,DAL 47,7,10,Chris Jones punts 50 yards downed by Justin March-Lillard,-0.260,0.380
2,0:15,1,10,WAS 3,7,10,Colt McCoy kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,7,10,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,7,10,Adrian Peterson right end for 5 yards (tackle by Chidobe Awuzie),0.610,0.740
3,14:22,2,5,WAS 30,7,10,Colt McCoy pass incomplete deep left intended for Maurice Harris,0.740,0.040
3,14:16,3,5,WAS 30,7,10,"Colt McCoy pass incomplete short left. Penalty on Byron Jones: Defensive Holding, 5 yards (no play)",0.040,1.270
3,14:11,1,10,WAS 35,7,10,Adrian Peterson up the middle for 1 yard (tackle by Demarcus Lawrence),1.270,0.860
3,13:31,2,9,WAS 36,7,10,Colt McCoy pass complete short left to Adrian Peterson for no gain (tackle by Leighton Vander Esch),0.860,0.170
3,12:50,3,9,WAS 36,7,10,Colt McCoy right end for 2 yards (tackle by Jaylon Smith),0.170,-0.850
3,12:12,4,7,WAS 38,7,10,"Tress Way punts 54 yards, fair catch by Cole Beasley at DAL-8",-0.850,0.380
3,12:06,1,10,DAL 8,7,10,Ezekiel Elliott left guard for 2 yards (tackle by Da'Ron Payne),-0.380,-0.630
3,11:30,2,8,DAL 10,7,10,Dak Prescott pass complete short left to Ezekiel Elliott for -1 yards (tackle by Jonathan Allen),-0.630,-1.300
3,10:49,3,9,DAL 9,7,10,Dak Prescott pass incomplete short left intended for Michael Gallup,-1.300,-2.490
3,10:44,4,9,DAL 9,7,10,"Chris Jones punts 46 yards, returned by Trey Quinn for 30 yards (tackle by Chris Jones)",-2.490,-3.910
3,10:31,1,10,DAL 25,7,10,"Penalty on Tyrone Crawford: Neutral Zone Infraction, 5 yards (no play)",3.910,4.640
3,10:31,1,5,DAL 20,7,10,"Adrian Peterson right end for no gain (tackle by Jaylon Smith). Penalty on Jonathan Cooper: Offensive Holding, 10 yards (no play)",4.640,3.580
3,10:10,1,15,DAL 30,7,10,Colt McCoy pass complete short middle to Jordan Reed for 12 yards (tackle by Jeff Heath),3.580,4.370
3,9:31,2,3,DAL 18,7,10,Kapri Bibbs left end for 8 yards (tackle by Leighton Vander Esch),4.370,4.910
3,9:09,1,10,DAL 10,13,10,"Colt McCoy pass complete short left to Trey Quinn for 10 yards, touchdown, touchdown",4.910,7.000
3,9:02,,,DAL 15,13,10,Dustin Hopkins kicks extra point no good wide left,0.000,-1.000
3,9:02,,,WAS 35,13,10,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,9:02,1,10,DAL 25,13,10,Dak Prescott pass complete short left to Amari Cooper for 11 yards (tackle by Josh Norman),0.610,1.330
3,8:27,1,10,DAL 36,13,10,Dak Prescott pass incomplete short right intended for Cole Beasley,1.330,0.790
3,8:23,2,10,DAL 36,13,10,Ezekiel Elliott right tackle for 16 yards (tackle by Mason Foster and Ha Ha Clinton-Dix),0.790,2.390
3,7:41,1,10,WAS 48,13,10,Dak Prescott pass incomplete short left intended for Michael Gallup (defended by Josh Norman),2.390,1.850
3,7:36,2,10,WAS 48,13,10,Ezekiel Elliott right end for 8 yards (tackle by Tim Settle),1.850,2.210
3,6:57,3,2,WAS 40,13,16,"Dak Prescott pass complete short left to Amari Cooper for 40 yards, touchdown",2.210,7.000
3,6:47,,,WAS 15,13,17,Brett Maher kicks extra point good,0.000,0.000
3,6:47,,,DAL 35,13,17,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,6:47,1,10,WAS 25,13,17,Adrian Peterson right tackle for 3 yards (tackle by Jaylon Smith),0.610,0.470
3,6:09,2,7,WAS 28,13,17,Colt McCoy pass complete short right to Josh Doctson for 10 yards (tackle by Xavier Woods),0.470,1.470
3,5:29,1,10,WAS 38,13,17,Colt McCoy pass complete deep right to Vernon Davis for 20 yards (tackle by Jeff Heath),1.470,2.790
3,4:49,1,10,DAL 42,13,17,Adrian Peterson right tackle for 8 yards (tackle by Jaylon Smith),2.790,3.320
3,4:10,2,2,DAL 34,13,17,Adrian Peterson up the middle for 1 yard (tackle by Randy Gregory),3.320,2.740
3,3:32,3,1,DAL 33,13,17,"Penalty on Maurice Harris: False Start, 5 yards (no play)",2.740,2.080
3,3:18,3,6,DAL 38,13,17,Colt McCoy pass incomplete deep left intended for Jordan Reed. Penalty on Morgan Moses: Offensive Holding (Declined),2.080,0.720
3,3:13,4,6,DAL 38,13,17,"Tress Way punts 29 yards, fair catch by Cole Beasley at DAL-9",0.720,0.380
3,3:05,1,10,DAL 9,13,17,Ezekiel Elliott right tackle for 1 yard (tackle by Jonathan Allen and Mason Foster),-0.380,-0.710
3,2:27,2,9,DAL 10,13,23,"Dak Prescott pass complete deep middle to Amari Cooper for 90 yards, touchdown",-0.710,7.000
3,2:10,,,WAS 15,13,24,Brett Maher kicks extra point good,0.000,0.000
3,2:10,,,DAL 35,13,24,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,2:10,1,10,WAS 25,13,24,Colt McCoy pass complete short left to Adrian Peterson for 9 yards (tackle by Byron Jones),0.610,1.280
3,1:38,2,1,WAS 34,13,24,Colt McCoy pass short right intended for Josh Doctson is intercepted by Demarcus Lawrence at WAS-30 and returned for 13 yards,1.280,-4.440
3,1:31,1,10,WAS 17,13,24,Ezekiel Elliott left tackle for 9 yards (tackle by Jonathan Allen),4.440,5.480
3,0:51,2,1,WAS 8,13,24,Dak Prescott left end for 2 yards (tackle by Ha Ha Clinton-Dix),5.480,5.830
3,0:14,1,6,WAS 6,13,24,Dak Prescott pass complete short middle to Dalton Schultz for -1 yards (tackle by Preston Smith and Ryan Kerrigan),5.830,4.760
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,WAS 7,13,24,Ezekiel Elliott left guard for 2 yards (tackle by Preston Smith and Jonathan Allen),4.760,4.260
4,14:20,3,5,WAS 5,13,30,"Dak Prescott up the middle for 5 yards, touchdown. Penalty on Dak Prescott: Unsportsmanlike Conduct, 15 yards",4.260,7.000
4,14:11,,,WAS 15,13,31,Brett Maher kicks extra point good,0.000,0.000
4,14:11,,,DAL 20,13,31,"Brett Maher kicks off 68 yards, returned by Danny Johnson for no gain (tackle by Jeff Heath)",0.000,2.650
4,14:03,1,10,DAL 44,13,31,Colt McCoy pass complete deep right to Josh Doctson for 17 yards (tackle by Xavier Woods),2.650,3.780
4,13:30,1,10,DAL 27,13,31,Colt McCoy right end for 11 yards (tackle by Jaylon Smith),3.780,4.510
4,12:53,1,10,DAL 16,13,31,Kapri Bibbs right tackle for 8 yards (tackle by Xavier Woods and Leighton Vander Esch),4.510,5.350
4,12:19,2,2,DAL 8,13,31,Colt McCoy pass complete short middle to Jordan Reed for 7 yards (tackle by Leighton Vander Esch),5.350,6.970
4,11:54,1,1,DAL 1,13,31,Colt McCoy pass incomplete short right intended for Maurice Harris (defended by Leighton Vander Esch),6.970,5.910
4,11:46,2,1,DAL 1,19,31,"Kapri Bibbs up the middle for 1 yard, touchdown",5.910,7.000
4,11:43,,,DAL 15,20,31,Dustin Hopkins kicks extra point good,0.000,0.000
4,11:43,,,WAS 35,20,31,"Dustin Hopkins kicks off 62 yards, returned by Jourdan Lewis for no gain (tackle by Ryan Anderson)",0.000,0.410
4,11:38,1,10,DAL 22,20,31,Ezekiel Elliott left end for 9 yards (tackle by Ha Ha Clinton-Dix),0.410,1.080
4,10:56,2,1,DAL 31,20,31,Ezekiel Elliott left guard for 3 yards (tackle by Da'Ron Payne),1.080,1.200
4,10:15,1,10,DAL 34,20,31,Dak Prescott right end for 3 yards (tackle by Zach Brown),1.200,1.060
4,9:33,2,7,DAL 37,20,31,Ezekiel Elliott left tackle for 1 yard (tackle by Jonathan Allen and Preston Smith),1.060,0.500
4,8:50,3,6,DAL 38,20,31,"Dak Prescott pass incomplete short right intended for Amari Cooper. Penalty on Fabian Moreau: Defensive Holding, 5 yards (no play)",0.500,1.800
4,8:43,1,10,DAL 43,20,31,Rod Smith left end for 8 yards (tackle by D.J. Swearinger),1.800,2.330
4,8:12,2,2,WAS 49,20,31,Ezekiel Elliott up the middle for 7 yards (tackle by D.J. Swearinger),2.330,2.790
4,7:30,1,10,WAS 42,20,31,Ezekiel Elliott right tackle for 3 yards (tackle by Ryan Kerrigan),2.790,2.650
4,6:48,2,7,WAS 39,20,31,Ezekiel Elliott right tackle for 2 yards (tackle by Jonathan Allen and Ryan Kerrigan),2.650,2.210
4,6:18,3,5,WAS 37,20,31,Dak Prescott pass complete short right to Amari Cooper for 4 yards (tackle by Josh Norman),2.210,1.210
4,5:33,4,1,WAS 33,20,31,Ezekiel Elliott up the middle for no gain (tackle by Mason Foster and Jonathan Allen),1.210,-1.140
4,5:27,1,10,WAS 33,20,31,Colt McCoy pass complete short left to Josh Doctson for 9 yards (tackle by Byron Jones),1.140,1.810
4,4:56,2,1,WAS 42,20,31,Colt McCoy pass complete deep left to Josh Doctson for 17 yards (tackle by Byron Jones),1.810,2.850
4,4:31,1,10,DAL 41,20,31,Colt McCoy pass complete short left to Trey Quinn for 5 yards,2.850,2.980
4,4:26,2,5,DAL 36,20,31,Colt McCoy pass deep middle (defended by Chidobe Awuzie) intended for Maurice Harris is intercepted by Xavier Woods at DAL-14 and returned for no gain,2.980,0.280
4,4:18,1,10,DAL 14,20,31,Ezekiel Elliott right guard for 1 yard (tackle by Deshazor Everett),-0.280,-0.640
4,4:13,,,,,,Timeout #1 by Washington Redskins,,
4,4:13,2,9,DAL 15,20,31,Ezekiel Elliott right end for -1 yards (tackle by Preston Smith),-0.640,-1.400
4,4:07,,,,,,Timeout #2 by Washington Redskins,,
4,4:07,,,,,,Timeout #2 by Dallas Cowboys,,
4,4:07,3,10,DAL 14,20,31,Dak Prescott pass incomplete deep right intended for Michael Gallup (defended by Quinton Dunbar),-1.400,-2.470
4,3:59,4,10,DAL 14,20,31,Chris Jones punts 40 yards out of bounds,-2.470,-1.990
4,3:50,1,10,WAS 46,20,31,Colt McCoy pass complete short middle to Jordan Reed for 7 yards (tackle by Leighton Vander Esch),1.990,2.400
4,3:28,2,3,DAL 47,20,31,Colt McCoy pass complete short left to Josh Doctson for 4 yards (tackle by Anthony Brown),2.400,2.720
4,3:07,1,10,DAL 43,20,31,Colt McCoy pass complete short middle to Kapri Bibbs for 4 yards (tackle by Leighton Vander Esch),2.720,2.720
4,2:41,2,6,DAL 39,20,31,Colt McCoy pass complete short middle to Kapri Bibbs for 7 yards (tackle by Leighton Vander Esch),2.720,3.450
4,2:09,1,10,DAL 32,20,31,Colt McCoy sacked by Anthony Brown for -7 yards,3.450,1.960
4,2:00,2,17,DAL 39,20,31,Colt McCoy pass complete short middle to Trey Quinn for 7 yards (tackle by Anthony Brown),1.960,2.210
4,1:37,,,,,,Timeout #3 by Dallas Cowboys,,
4,1:37,3,10,DAL 32,20,31,Colt McCoy right end for 12 yards (tackle by Xavier Woods),2.210,4.240
4,1:30,1,10,DAL 20,20,31,Colt McCoy pass incomplete short middle intended for Josh Doctson,4.240,3.690
4,1:27,2,10,DAL 20,20,31,Colt McCoy pass complete short right to Trey Quinn for 7 yards (tackle by Chidobe Awuzie),3.690,4.100
4,1:22,3,3,DAL 13,20,31,Colt McCoy pass incomplete short middle intended for Jordan Reed (defended by Xavier Woods),4.100,2.670
4,1:17,4,3,DAL 13,23,31,Dustin Hopkins 31 yard field goal good,2.670,3.000
4,1:13,,,WAS 35,23,31,"Dustin Hopkins kicks onside 16 yards, returned by Allen Hurns for no gain",0.000,-2.190
4,1:12,1,10,DAL 49,23,31,Dak Prescott kneels for -1 yards,2.190,1.510
4,0:32,2,11,DAL 48,23,31,Dak Prescott kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
