#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:02,WAS 25,3,1:34,4,Punt
2,1,6:52,WAS 23,9,3:58,36,Interception
3,2,14:51,WAS 9,8,5:18,34,Punt
4,2,7:12,WAS 47,1,0:08,53,Touchdown
5,2,1:28,WAS 25,3,0:26,-5,Punt
6,2,0:15,WAS 3,1,0:15,-1,End of Half
7,3,15:00,WAS 25,5,2:54,13,Punt
8,3,10:31,DAL 25,3,1:29,25,Touchdown
9,3,6:47,WAS 25,6,3:42,37,Punt
10,3,2:10,WAS 25,2,0:39,9,Interception
11,4,14:11,DAL 44,6,2:28,44,Touchdown
12,4,5:27,WAS 33,4,1:09,31,Interception
13,4,3:50,WAS 46,11,2:37,41,Field Goal
