#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 22,1,0:14,-20,Fumble
2,1,14:46,PIT 25,7,4:02,23,Interception
3,1,9:46,PIT 26,3,2:06,9,Punt
4,1,4:40,PIT 25,3,1:22,1,Interception
5,1,1:56,PIT 25,11,4:37,37,Punt
6,2,11:20,PIT 46,3,1:09,8,Interception
7,2,7:20,PIT 11,13,5:36,89,Touchdown
8,2,0:34,PIT 32,5,0:34,37,Field Goal
9,3,11:07,PIT 16,8,3:45,84,Touchdown
10,3,6:22,PIT 32,12,3:25,68,Touchdown
11,3,1:30,PIT 37,3,1:38,4,Punt
12,4,12:32,PIT 24,4,1:24,76,Touchdown
13,4,4:28,PIT 25,4,1:12,15,Interception
14,4,2:51,PIT 23,8,1:42,77,Touchdown
