Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,CLE,11,7,46,1,3,42,6.0,4,0.6,8.5,0,,1,9.1,0,102.8
Jarvis Landry,CLE,8,5,92,1,4,26,5.2,66,13.2,5.0,3,1.7,0,0.0,0,141.7
Nick Chubb,CLE,4,4,69,1,2,-1,-0.3,70,17.5,-0.3,1,4.0,0,0.0,0,158.3
Rashard Higgins,CLE,7,2,28,0,2,22,11.0,6,3.0,12.3,0,,2,28.6,0,43.7
Kareem Hunt,CLE,1,1,13,0,1,-6,-6.0,19,19.0,-6.0,0,,0,0.0,0,118.7
David Njoku,CLE,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
Donovan Peoples-Jones,CLE,2,1,8,0,,7,7.0,1,1.0,8.0,0,,0,0.0,0,60.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
JuJu Smith-Schuster,PIT,19,13,157,1,7,116,8.9,41,3.2,10.2,1,13.0,0,0.0,0,111.1
Diontae Johnson,PIT,16,11,117,0,8,89,8.1,28,2.5,11.4,0,,2,12.5,1,63.8
Eric Ebron,PIT,11,7,62,1,5,26,3.7,36,5.1,4.5,0,,2,18.2,1,71.0
Chase Claypool,PIT,7,5,59,2,3,46,9.2,13,2.6,10.1,0,,0,0.0,0,136.3
James Conner,PIT,5,5,30,0,2,-9,-1.8,39,7.8,-1.8,3,1.7,0,0.0,0,91.7
James Washington,PIT,6,5,72,0,4,50,10.0,22,4.4,12.2,1,5.0,0,0.0,0,116.7
Benny Snell Jr.,PIT,2,1,4,0,0,0,0.0,4,4.0,0.5,0,,0,0.0,1,16.7
Vance McDonald,PIT,2,0,0,0,,0,,0,,2.0,0,,0,0.0,1,0.0
