Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Cody Parkey,CLE,6,6,2,2,0,0,,0
Jamie Gillan,CLE,,,,,5,198,39.6,46
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Chris Boswell,PIT,2,2,1,1,0,0,,0
Jordan Berry,PIT,,,,,3,125,41.7,59
