Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Panthers,-6.0,10.03,6.25,6.21,-5.81,-5.94,5.48,-11.77,3.37,-12.63,-7.17,2.81,-5.2,0.53,-3.6
Bears,6.0,5.94,-5.48,11.77,-3.37,-10.03,-6.25,-6.21,5.81,12.63,-2.81,7.17,-0.53,5.2,3.6
