Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Armanti Edwards,CAR,0,0,,0,0,2,7,3.5,0,6
Mike Goodson,CAR,4,94,23.5,0,30,0,0,,0,0
Jordan Pugh,CAR,2,51,25.5,0,28,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,2,73,36.5,0,73,1,69,69.0,1,69
Kahlil Bell,CHI,1,20,20.0,0,20,0,0,,0,0
Johnny Knox,CHI,1,32,32.0,0,32,0,0,,0,0
