Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 37,3,7,Matt Ryan pass complete short middle to Hayden Hurst for -1 yards (tackle by Tre Boston),1.400,0.720
2,14:22,2,11,ATL 36,3,7,Matt Ryan pass incomplete deep left intended for Russell Gage,0.720,0.040
2,14:15,3,11,ATL 36,3,7,Matt Ryan pass incomplete short right intended for Todd Gurley,0.040,-0.980
2,14:10,4,11,ATL 36,3,7,Sterling Hofrichter punts 37 yards downed by Mykal Walker,-0.980,-0.740
2,13:59,1,10,CAR 27,3,7,Teddy Bridgewater pass complete short left to Curtis Samuel for -1 yards (tackle by Isaiah Oliver),0.740,0.060
2,13:16,2,11,CAR 26,3,7,Teddy Bridgewater pass complete deep left to Robby Anderson for 29 yards (tackle by Kendall Sheffield),0.060,2.590
2,12:45,1,10,ATL 45,3,7,Mike Davis right end for 4 yards (tackle by Deion Jones),2.590,2.580
2,12:07,2,6,ATL 41,3,7,Teddy Bridgewater pass complete short right to Robby Anderson for 14 yards (tackle by Kendall Sheffield and Keanu Neal),2.580,3.780
2,11:21,1,10,ATL 27,3,7,Curtis Samuel right guard for 3 yards (tackle by Charles Harris and Steven Means),3.780,3.640
2,10:43,2,7,ATL 24,3,7,Teddy Bridgewater pass complete short left to Robby Anderson for 1 yard (tackle by Foyesade Oluokun),3.640,3.070
2,9:58,3,6,ATL 23,3,7,Teddy Bridgewater right end for 2 yards (tackle by Deion Jones),3.070,2.130
2,9:10,4,4,ATL 21,6,7,Joey Slye 39 yard field goal good,2.130,3.000
2,9:06,,,CAR 35,6,7,"Joey Slye kicks off 66 yards, returned by Brandon Powell for 24 yards (tackle by Corn Elder and Adarius Taylor)",0.000,0.480
2,9:00,1,10,ATL 23,6,7,"Brian Hill right guard for 5 yards (tackle by Shaq Thompson). Penalty on Matt Hennessy: Offensive Holding, 10 yards (no play)",0.480,-0.590
2,8:41,1,20,ATL 13,6,7,Matt Ryan pass complete short right to Calvin Ridley for 20 yards (tackle by Jeremy Chinn),-0.590,1.140
2,8:10,1,10,ATL 33,6,7,Matt Ryan pass complete short left to Brian Hill for 6 yards (tackle by Tahir Whitehead),1.140,1.400
2,7:36,2,4,ATL 39,6,7,Brian Hill right guard for 4 yards (tackle by Brian Burns),1.400,1.800
2,6:52,1,10,ATL 43,6,7,Brian Hill right guard for 4 yards (tackle by Brian Burns),1.800,1.790
2,6:14,2,6,ATL 47,6,7,"Matt Ryan sacked by Brian Burns for -17 yards. Matt Ryan fumbles (forced by Brian Burns), recovered by Keith Smith at ATL-26",1.790,-1.680
2,5:31,3,27,ATL 26,6,7,Matt Ryan pass complete short middle to Brian Hill for 9 yards (tackle by Brian Burns and Shaq Thompson),-1.680,-1.040
2,5:07,4,18,ATL 35,6,7,"Sterling Hofrichter punts 50 yards, returned by Pharoh Cooper for -3 yards (tackle by Keith Smith and Tyler Hall)",-1.040,0.350
2,4:53,,,,,,Timeout #2 by Atlanta Falcons,,
2,4:53,1,10,CAR 12,6,7,Teddy Bridgewater pass complete short left to Pharoh Cooper for 12 yards (tackle by Foyesade Oluokun),-0.350,0.540
2,4:11,1,10,CAR 24,6,7,Mike Davis left tackle for 13 yards (tackle by Deion Jones),0.540,1.400
2,3:18,1,10,CAR 37,6,7,Mike Davis left tackle for 6 yards (tackle by Isaiah Oliver and Dante Fowler),1.400,1.670
2,2:42,2,4,CAR 43,6,7,Teddy Bridgewater pass incomplete short middle,1.670,0.960
2,2:40,3,4,CAR 43,12,7,"Teddy Bridgewater pass complete short left to D.J. Moore for 57 yards, touchdown",0.960,7.000
2,2:30,,,ATL 15,13,7,Joey Slye kicks extra point good,0.000,0.000
2,2:30,,,CAR 35,13,7,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,2:30,1,10,ATL 25,13,7,Matt Ryan pass complete short right to Todd Gurley for 6 yards (tackle by Kawann Short and Jeremy Chinn),0.610,0.870
2,2:08,2,4,ATL 31,13,7,Matt Ryan pass complete short left to Russell Gage for 8 yards (tackle by Corn Elder),0.870,1.530
2,2:00,1,10,ATL 39,13,7,Matt Ryan pass incomplete short right intended for Hayden Hurst (defended by Corn Elder),1.530,0.990
2,1:55,2,10,ATL 39,13,7,Matt Ryan pass incomplete short middle intended for Russell Gage,0.990,0.300
2,1:51,3,10,ATL 39,13,7,Matt Ryan sacked by Marquis Haynes for -2 yards,0.300,-0.910
2,1:43,,,,,,Timeout #1 by Carolina Panthers,,
2,1:42,4,12,ATL 37,13,7,"Sterling Hofrichter punts 52 yards, fair catch by Pharoh Cooper at CAR-11",-0.910,0.370
2,1:34,1,10,CAR 11,13,7,"Teddy Bridgewater pass incomplete short right intended for Robby Anderson. Penalty on Foyesade Oluokun: Unnecessary Roughness, 15 yards (no play)",-0.370,0.670
2,1:31,1,10,CAR 26,13,7,Teddy Bridgewater pass complete short right to Mike Davis for 2 yards (tackle by Foyesade Oluokun),0.670,0.400
2,1:26,2,8,CAR 28,13,7,Teddy Bridgewater pass complete short middle to Robby Anderson for 8 yards (tackle by Isaiah Oliver),0.400,1.330
2,1:04,1,10,CAR 36,13,7,Teddy Bridgewater pass complete short left to D.J. Moore for 12 yards (tackle by AJ Terrell),1.330,2.130
2,0:59,1,10,CAR 48,13,7,Teddy Bridgewater pass complete short right to Mike Davis for 23 yards (tackle by Foyesade Oluokun),2.130,3.640
2,0:46,1,10,ATL 29,13,7,Teddy Bridgewater pass incomplete deep right intended for D.J. Moore,3.640,3.100
2,0:41,2,10,ATL 29,13,7,Teddy Bridgewater pass complete deep right to Robby Anderson for 22 yards (tackle by Isaiah Oliver),3.100,5.600
2,0:34,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:34,1,7,ATL 7,13,7,Curtis Samuel left guard for 4 yards (tackle by Dante Fowler),5.600,5.530
2,0:28,,,,,,Timeout #2 by Carolina Panthers,,
2,0:28,2,3,ATL 3,19,7,"Teddy Bridgewater pass complete short right to Mike Davis for 3 yards, touchdown",5.530,7.000
2,0:23,,,ATL 15,20,7,Joey Slye kicks extra point good,0.000,0.000
2,0:23,,,CAR 35,20,7,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,0:22,1,10,ATL 25,20,7,Matt Ryan kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,20,7,"Joey Slye kicks off 67 yards, returned by Brandon Powell for 23 yards (tackle by Julian Stanford)",0.000,0.340
3,14:55,1,10,ATL 21,20,7,"Penalty on Derrick Brown: Encroachment, 5 yards (no play)",0.340,1.070
3,14:55,1,5,ATL 26,20,7,Todd Gurley left end for 7 yards (tackle by Troy Pride),1.070,1.140
3,14:18,1,10,ATL 33,20,7,Todd Gurley left tackle for 24 yards (tackle by Troy Pride and Jeremy Chinn),1.140,2.720
3,13:42,1,10,CAR 43,20,7,Todd Gurley right end for 14 yards (tackle by Jeremy Chinn),2.720,3.640
3,13:08,1,10,CAR 29,20,7,Ito Smith right guard for 1 yard (tackle by Stephen Weatherly),3.640,3.240
3,12:32,2,9,CAR 28,20,7,Matt Ryan pass incomplete short right intended for Calvin Ridley (defended by Rasul Douglas),3.240,2.540
3,12:27,3,9,CAR 28,20,7,Matt Ryan pass incomplete short right intended for Hayden Hurst (defended by Marquis Haynes),2.540,1.590
3,12:23,4,9,CAR 28,20,10,Younghoe Koo 46 yard field goal good,1.590,3.000
3,12:19,,,ATL 35,20,10,"Younghoe Koo kicks off 69 yards, returned by Pharoh Cooper for 24 yards (tackle by LaRoy Reynolds and Keith Smith)",0.000,0.280
3,12:13,1,10,CAR 20,20,10,Teddy Bridgewater pass complete short right to Mike Davis for 1 yard (tackle by Isaiah Oliver),0.280,-0.130
3,11:29,2,9,CAR 21,20,10,"Mike Davis left end for 3 yards (tackle by Dante Fowler and Charles Harris). Penalty on John Miller: Offensive Holding, 10 yards (no play)",-0.130,-1.440
3,11:03,2,19,CAR 11,20,10,Teddy Bridgewater pass complete deep left to Robby Anderson for 17 yards (tackle by AJ Terrell),-1.440,0.100
3,10:16,3,2,CAR 28,20,10,Teddy Bridgewater pass complete short right to D.J. Moore for 14 yards (tackle by Isaiah Oliver and Ricardo Allen),0.100,1.730
3,9:38,1,10,CAR 42,20,10,Mike Davis right tackle for 8 yards (tackle by Deion Jones and Mykal Walker),1.730,2.270
3,8:50,2,2,CAR 50,20,10,Teddy Bridgewater pass complete short middle to Mike Davis for 3 yards (tackle by Foyesade Oluokun),2.270,2.460
3,8:09,1,10,ATL 47,20,10,Mike Davis left tackle for 6 yards (tackle by Steven Means),2.460,2.720
3,7:25,2,4,ATL 41,20,10,Trenton Cannon left tackle for 2 yards (tackle by Deion Jones),2.720,2.280
3,6:41,3,2,ATL 39,20,10,Teddy Bridgewater pass complete short right to Mike Davis for -1 yards (tackle by Ricardo Allen),2.280,0.590
3,5:41,4,3,ATL 40,20,10,Penalty on CAR: Delay of Game (Declined),0.590,0.590
3,5:23,4,3,ATL 40,20,10,"Joseph Charlton punts 40 yards, touchback.",0.590,-0.280
3,5:17,1,10,ATL 20,20,10,Todd Gurley left end for 3 yards (tackle by Tahir Whitehead),0.280,0.140
3,4:50,2,7,ATL 23,20,10,Matt Ryan pass complete short middle to Todd Gurley for 8 yards (tackle by Rasul Douglas). Penalty on Tahir Whitehead: Illegal Contact (Declined),0.140,1.000
3,4:21,1,10,ATL 31,20,10,Todd Gurley right end for no gain (tackle by Stephen Weatherly and Tre Boston),1.000,0.460
3,3:54,2,10,ATL 31,20,10,Matt Ryan pass complete deep right to Calvin Ridley for 17 yards,0.460,2.130
3,3:34,1,10,ATL 48,20,10,Matt Ryan pass complete short right to Calvin Ridley for 4 yards (tackle by Rasul Douglas),2.130,2.120
3,3:00,2,6,CAR 48,20,10,"Ito Smith right tackle for 4 yards (tackle by Corn Elder and Kawann Short). Penalty on Jake Matthews: Clipping, 15 yards (no play)",2.120,0.100
3,2:42,2,21,ATL 37,20,10,Ito Smith right guard for 5 yards (tackle by Corn Elder),0.100,0.100
3,2:06,3,16,ATL 42,20,10,Matt Ryan pass complete deep right to Calvin Ridley for 26 yards,0.100,3.450
3,1:32,1,10,CAR 32,20,10,Todd Gurley left tackle for 4 yards (tackle by Jeremy Chinn),3.450,3.440
3,0:56,2,6,CAR 28,20,10,Matt Ryan pass incomplete short middle,3.440,2.740
3,0:54,3,6,CAR 28,20,10,Matt Ryan pass complete short right to Calvin Ridley for 13 yards (tackle by Rasul Douglas),2.740,4.580
3,0:08,1,10,CAR 15,20,10,Todd Gurley left guard for 2 yards (tackle by Shaq Thompson and Zach Kerr),4.580,4.280
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,CAR 13,20,10,Matt Ryan pass incomplete short right intended for Hayden Hurst,4.280,3.400
4,14:56,3,8,CAR 13,20,10,Matt Ryan pass incomplete short middle intended for Olamide Zaccheaus,3.400,2.570
4,14:52,4,8,CAR 13,20,13,Younghoe Koo 31 yard field goal good,2.570,3.000
4,14:48,,,ATL 35,20,13,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,14:48,1,10,CAR 25,20,13,Teddy Bridgewater pass incomplete short middle intended for Mike Davis (defended by Marlon Davidson),0.610,0.060
4,14:43,2,10,CAR 25,20,13,Teddy Bridgewater pass incomplete short left intended for Ian Thomas,0.060,-0.620
4,14:37,3,10,CAR 25,20,13,Teddy Bridgewater pass incomplete deep right intended for Robby Anderson,-0.620,-1.700
4,14:33,4,10,CAR 25,20,13,"Joseph Charlton punts 54 yards, returned by Brandon Powell for 3 yards (tackle by Trenton Cannon)",-1.700,-0.540
4,14:22,1,10,ATL 24,20,13,Matt Ryan pass complete deep left to Calvin Ridley for 26 yards (tackle by Troy Pride),0.540,2.260
4,13:56,1,10,ATL 50,20,13,Brian Hill up the middle for 7 yards (tackle by Shaq Thompson),2.260,2.660
4,13:23,2,3,CAR 43,20,13,Brian Hill left guard for 11 yards (tackle by Juston Burris and Tre Boston),2.660,3.450
4,12:52,1,10,CAR 32,20,13,Brian Hill right guard for 6 yards (tackle by Shaq Thompson and Efe Obada),3.450,3.710
4,12:12,2,4,CAR 26,20,13,Todd Gurley left tackle for 3 yards (tackle by Shaq Thompson and Juston Burris),3.710,3.400
4,11:34,3,1,CAR 23,20,13,Keith Smith left tackle for 1 yard (tackle by Stephen Weatherly),3.400,4.110
4,10:59,1,10,CAR 22,20,13,Matt Ryan pass complete short middle to Todd Gurley for 11 yards (tackle by Troy Pride),4.110,4.840
4,10:16,1,10,CAR 11,20,13,Todd Gurley right guard for 2 yards (tackle by Rasul Douglas and Efe Obada),4.840,4.510
4,9:34,2,8,CAR 9,20,13,Todd Gurley right tackle for 4 yards (tackle by Tahir Whitehead and Rasul Douglas),4.510,4.440
4,8:55,3,4,CAR 5,20,13,Matt Ryan pass short left intended for Russell Gage is intercepted by Juston Burris at CAR-0 and returned for no gain,4.440,-0.280
4,8:49,1,10,CAR 20,20,13,Mike Davis right tackle for -1 yards (tackle by John Cominsky and Grady Jarrett),0.280,-0.460
4,8:02,2,11,CAR 19,20,13,Teddy Bridgewater pass complete short right to Robby Anderson for 9 yards (tackle by Kendall Sheffield),-0.460,0.100
4,7:16,,,,,,Timeout #1 by Carolina Panthers,,
4,7:16,3,2,CAR 28,20,13,Curtis Samuel right tackle for 17 yards (tackle by Kendall Sheffield and Isaiah Oliver),0.100,1.930
4,6:27,1,10,CAR 45,20,13,Robby Anderson right end for 3 yards (tackle by Keanu Neal),1.930,1.790
4,5:45,2,7,CAR 48,20,13,Teddy Bridgewater pass complete short left to Mike Davis for 9 yards (tackle by Steven Means and Keanu Neal),1.790,2.720
4,4:57,1,10,ATL 43,20,13,Mike Davis left tackle for 8 yards (tackle by Ricardo Allen and Foyesade Oluokun),2.720,3.260
4,4:09,2,2,ATL 35,20,13,Mike Davis left guard for 2 yards (tackle by Deion Jones),3.260,3.380
4,3:21,1,10,ATL 33,20,13,Mike Davis left tackle for 15 yards (tackle by Keanu Neal),3.380,4.370
4,3:14,,,,,,Timeout #1 by Atlanta Falcons,,
4,3:14,1,10,ATL 18,20,13,Mike Davis left end for 9 yards (tackle by Foyesade Oluokun),4.370,5.420
4,3:07,,,,,,Timeout #2 by Atlanta Falcons,,
4,3:07,2,1,ATL 9,20,13,Alex Armah left guard for 2 yards (tackle by Foyesade Oluokun),5.420,5.600
4,3:02,,,,,,Timeout #3 by Atlanta Falcons,,
4,3:02,1,7,ATL 7,20,13,Mike Davis left guard for 1 yard (tackle by Foyesade Oluokun),5.600,4.950
4,2:14,2,6,ATL 6,20,13,Mike Davis right guard for no gain (tackle by Jacob Tuioti-Mariner),4.950,4.040
4,2:00,,,,,,Timeout #2 by Carolina Panthers,,
4,2:00,3,6,ATL 6,20,13,Teddy Bridgewater right guard for 2 yards (tackle by Foyesade Oluokun),4.040,3.030
4,1:14,,,,,,Timeout #3 by Carolina Panthers,,
4,1:14,4,4,ATL 4,23,13,Joey Slye 22 yard field goal good. Penalty on Sharrod Neasman: Defensive Offside (Declined),3.030,3.000
4,1:10,,,CAR 35,23,13,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,1:10,1,10,ATL 25,23,13,Matt Ryan pass complete short left to Hayden Hurst for 9 yards (tackle by Jeremy Chinn),0.610,1.280
4,0:51,2,1,ATL 34,23,13,Matt Ryan pass complete short left to Russell Gage for 8 yards (tackle by Troy Pride),1.280,1.730
4,0:45,1,10,ATL 42,23,13,Matt Ryan pass incomplete deep middle intended for Calvin Ridley,1.730,1.190
4,0:39,2,10,ATL 42,23,13,Matt Ryan pass incomplete short left intended for Brandon Powell (defended by Jeremy Chinn),1.190,0.500
4,0:34,3,10,ATL 42,23,13,Matt Ryan pass incomplete deep left intended for Hayden Hurst,0.500,-0.590
4,0:28,4,10,ATL 42,23,13,Matt Ryan pass complete deep left to Calvin Ridley for 22 yards (tackle by Troy Pride),-0.590,3.180
4,0:11,1,10,CAR 36,23,13,Matt Ryan spiked the ball,3.180,2.640
4,0:09,2,10,CAR 36,23,16,Younghoe Koo 54 yard field goal good,2.640,3.000
4,0:04,,,ATL 35,23,16,"Younghoe Koo kicks onside 12 yards, returned by Robby Anderson for no gain",0.000,2.460
4,0:03,1,10,ATL 47,23,16,Teddy Bridgewater kneels for -1 yards,2.460,1.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
