Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,9,8,81,1,4,58,7.3,23,2.9,6.7,1,8.0,1,11.1,0,141.2
James Washington,PIT,8,5,41,0,2,37,7.4,4,0.8,16.1,0,,0,0.0,0,75.5
Jaylen Samuels,PIT,6,4,32,0,1,-8,-2.0,40,10.0,0.8,0,,1,16.7,1,40.3
Vance McDonald,PIT,6,3,9,0,,4,1.3,5,1.7,4.5,0,,1,16.7,1,16.7
Deon Cain,PIT,2,2,10,0,1,6,3.0,4,2.0,3.0,0,,0,0.0,0,87.5
JuJu Smith-Schuster,PIT,4,2,22,0,2,20,10.0,2,1.0,12.0,0,,2,50.0,0,66.7
Nick Vannett,PIT,1,1,18,0,1,5,5.0,13,13.0,5.0,1,1.0,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Le'Veon Bell,NYJ,4,4,21,0,0,-4,-1.0,25,6.3,-1.0,1,4.0,0,0.0,0,88.5
Jamison Crowder,NYJ,8,4,60,0,3,33,8.3,27,6.8,12.5,0,,1,12.5,0,75.0
Vyncint Smith,NYJ,4,3,32,0,2,21,7.0,11,3.7,15.3,0,,0,0.0,0,97.9
Robbie Chosen,NYJ,4,2,32,1,1,28,14.0,4,2.0,10.5,0,,1,25.0,0,116.7
Ty Montgomery,NYJ,1,1,1,0,0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Bilal Powell,NYJ,2,1,5,0,,1,1.0,4,4.0,3.0,0,,1,50.0,0,56.2
Trevon Wesco,NYJ,1,1,32,0,1,-1,-1.0,33,33.0,-1.0,0,,0,0.0,0,118.7
Daniel Brown,NYJ,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
