#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 27,9,3:28,45,Missed FG
2,1,6:50,CHI 20,9,5:17,57,Fumble
3,2,13:13,CHI 28,3,1:29,8,Punt
4,2,10:50,SDG 41,2,0:52,3,Interception
5,2,9:58,CHI 20,7,3:05,80,Touchdown
6,2,3:31,CHI 42,4,1:25,8,Punt
7,2,0:03,,0,0:03,0,End of Half
8,3,13:25,CHI 40,10,3:57,44,Missed FG
9,3,7:18,CHI 7,15,8:16,93,Touchdown
10,4,7:53,CHI 20,10,4:34,80,Touchdown
11,4,1:09,SDG 41,3,1:09,-2,End of Game
