Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,30,BAL 41,0,7,Jamal Lewis right tackle for no gain (tackle by Joey Porter),1.660,-0.260
2,14:26,2,30,BAL 41,0,7,Kyle Boller pass complete to Todd Heap for 14 yards (tackle by Clark Haggans),-0.260,0.960
2,13:45,3,16,PIT 45,0,7,Kyle Boller pass complete to Kevin Johnson for 23 yards (tackle by Ricardo Colclough),0.960,4.110
2,12:55,,,,0,7,Timeout #1 by Baltimore Ravens,0.000,4.110
2,12:55,1,10,PIT 22,0,7,Jamal Lewis up the middle for 3 yards (tackle by James Farrior),4.110,3.970
2,12:22,2,7,PIT 19,0,7,Jamal Lewis up the middle for 2 yards (tackle by Troy Polamalu),3.970,3.560
2,11:49,3,5,PIT 17,0,7,Kyle Boller pass incomplete intended for Randy Hymes,3.560,2.360
2,11:40,4,5,PIT 17,0,10,Matt Stover 35 yard field goal good,2.360,3.000
2,,,,BAL 30,0,10,"Wade Richey kicks off 68 yards, returned by Antwaan Randle El for 30 yards (tackle by Wade Richey)",0.000,1.070
2,11:28,1,10,PIT 32,0,10,Duce Staley right tackle for 3 yards (tackle by Ed Hartwell and Terrell Suggs),1.070,0.930
2,10:59,2,7,PIT 35,0,10,Tommy Maddox pass incomplete intended for Duce Staley (defended by Adalius Thomas),0.930,0.230
2,10:46,,,,0,10,Timeout #1 by Pittsburgh Steelers,0.000,0.230
2,10:46,3,7,PIT 35,0,10,Tommy Maddox pass complete to Hines Ward for 14 yards,0.230,2.190
2,10:28,1,10,PIT 49,0,10,Tommy Maddox pass complete to Hines Ward for 34 yards (tackle by Chris McAlister),2.190,4.440
2,9:50,1,10,BAL 17,0,10,Duce Staley left end for -1 yards (tackle by Terrell Suggs and Ed Hartwell). Penalty on Dan Kreider: Illegal Motion (Declined),4.440,3.720
2,9:27,2,11,BAL 18,0,10,Tommy Maddox pass incomplete intended for Hines Ward (defended by Adalius Thomas),3.720,3.000
2,9:18,3,11,BAL 18,0,10,"Tommy Maddox pass incomplete intended for Hines Ward. Penalty on Tommy Maddox: Intentional Grounding, 10 yards",3.000,1.410
2,9:13,4,23,BAL 30,0,10,Jeff Reed 48 yard field goal no good,1.410,-1.470
2,9:08,1,10,BAL 38,0,10,Kyle Boller left end for 4 yards (tackle by Chris Hope),1.470,1.460
2,8:51,2,6,BAL 42,0,10,Jamal Lewis right tackle for 1 yard (tackle by Clark Haggans),1.460,0.890
2,8:08,3,5,BAL 43,0,10,Chester Taylor right tackle for 3 yards (tackle by Troy Polamalu and Clark Haggans),0.890,-0.320
2,7:36,4,2,BAL 46,0,10,"Dave Zastudil punts 44 yards, fair catch by Antwaan Randle El",-0.320,0.380
2,7:24,1,10,PIT 10,0,10,"Duce Staley up the middle for 16 yards (tackle by Ed Reed). Penalty on Chris McAlister: Face Mask (15 Yards), 15 yards",-0.380,1.660
2,7:24,1,10,PIT 41,0,10,"Duce Staley left end for no gain (tackle by Jarret Johnson). Penalty on Keydrick Vincent: Offensive Holding, 10 yards (no play)",1.660,1.000
2,6:46,1,20,PIT 31,0,10,Tommy Maddox pass complete to Plaxico Burress for 9 yards (tackle by Chris McAlister),1.000,0.990
2,6:04,2,11,PIT 40,0,10,Tommy Maddox up the middle for 1 yard (tackle by Marques Douglas),0.990,0.430
2,5:25,3,10,PIT 41,0,10,Tommy Maddox pass incomplete intended for Antwaan Randle El,0.430,-0.650
,,,,,,,"BAL challenged the ruling, and the original play was overturned.",,
2,5:04,,,,0,10,Timeout #2 by Baltimore Ravens,0.000,-0.650
2,5:04,4,10,PIT 41,0,10,"Chris Gardocki punts 47 yards, returned by Deion Sanders for 23 yards (tackle by Verron Haynes). Penalty on Deion Sanders: Unsportsmanlike Conduct, 15 yards",-0.650,-0.280
2,5:04,1,10,BAL 20,0,10,Jamal Lewis right tackle for no gain (tackle by Troy Polamalu and James Farrior),0.280,-0.270
2,5:04,2,10,BAL 20,0,10,Jamal Lewis right end for -3 yards (tackle by Troy Polamalu),-0.270,-1.510
2,3:44,3,13,BAL 17,0,10,Kyle Boller up the middle for 8 yards (tackle by Troy Polamalu),-1.510,-1.700
2,3:44,4,5,BAL 25,0,10,"Dave Zastudil punts 48 yards, returned by Antwaan Randle El for 20 yards (tackle by T.J. Slaughter). Penalty on Mike Logan: Offensive Holding, 10 yards",-1.700,0.060
2,2:50,1,10,PIT 17,0,10,Duce Staley left end for 3 yards (tackle by Ed Hartwell),-0.060,-0.060
2,2:50,2,7,PIT 20,0,10,Duce Staley left guard for no gain (tackle by Marques Douglas),-0.060,-0.870
2,2:05,,,,0,10,Timeout #3 by Baltimore Ravens,0.000,-0.870
2,2:05,3,7,PIT 20,0,10,Tommy Maddox pass incomplete intended for Plaxico Burress,-0.870,-2.030
2,1:59,4,7,PIT 20,0,10,"Chris Gardocki punts 35 yards, returned by B.J. Sams for 33 yards (tackle by Mike Logan)",-2.030,-4.110
2,1:47,1,10,PIT 22,0,10,Chester Taylor left tackle for 12 yards (tackle by Troy Polamalu and Deshea Townsend),4.110,4.910
2,1:09,1,10,PIT 10,0,10,Chester Taylor up the middle for no gain (tackle by James Farrior),4.910,4.190
2,0:53,2,10,PIT 10,0,10,Kyle Boller spiked the ball,4.190,3.130
2,0:53,3,10,PIT 10,0,10,Kyle Boller up the middle for 1 yard (tackle by James Farrior),3.130,2.830
2,0:23,4,9,PIT 9,0,13,Matt Stover 27 yard field goal good,2.830,3.000
2,,,,BAL 30,0,13,"Wade Richey kicks off 53 yards, returned by Ricardo Colclough for 17 yards (tackle by Cornell Brown)",0.000,1.200
2,0:12,1,10,PIT 34,0,13,Tommy Maddox pass incomplete intended for Lee Mays,1.200,0.660
2,0:07,2,10,PIT 34,0,13,Verron Haynes up the middle for 12 yards (tackle by Chad Williams and Ray Lewis),0.660,1.990
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,0,13,"Wade Richey kicks off 68 yards, returned by Antwaan Randle El for 12 yards (tackle by Cornell Brown)",0.000,-0.280
3,14:55,1,10,PIT 14,0,13,Duce Staley left end for 7 yards (tackle by Gary Baxter and Ed Hartwell),-0.280,0.280
3,14:20,2,3,PIT 21,0,13,Verron Haynes left guard for 1 yard (tackle by Chad Williams and Ray Lewis),0.280,-0.440
3,13:49,3,2,PIT 22,0,13,Verron Haynes right end for 4 yards (tackle by Adalius Thomas and Marques Douglas),-0.440,0.670
3,13:06,1,10,PIT 26,0,13,Duce Staley right tackle for 1 yard (tackle by Aubrayo Franklin),0.670,0.270
3,12:26,2,9,PIT 27,0,13,Tommy Maddox pass incomplete intended for Antwaan Randle El,0.270,-0.430
3,12:11,,,,0,13,Timeout #1 by Pittsburgh Steelers,0.000,-0.430
3,12:11,3,9,PIT 27,0,13,"Tommy Maddox sacked by Gary Baxter for -7 yards. Tommy Maddox fumbles (forced by Gary Baxter), recovered by Terrell Suggs at PIT-25 and returned for 24 yards (tackle by Hines Ward). Penalty on Verron Haynes: Chop Block",-0.430,-6.970
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
3,12:02,1,1,PIT 1,0,19,"Jamal Lewis right guard for 1 yard, touchdown",6.970,7.000
3,,,,PIT 2,0,20,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,0,20,"Wade Richey kicks off 69 yards, returned by Ricardo Colclough for 18 yards (tackle by T.J. Slaughter)",0.000,0.150
3,11:53,1,10,PIT 19,0,20,Duce Staley right end for 9 yards (tackle by Ed Hartwell),0.150,0.880
3,11:19,2,1,PIT 28,0,20,Duce Staley left tackle for 3 yards (tackle by Ma'ake Kemoeatu and Cornell Brown),0.880,1.000
3,10:40,1,10,PIT 31,0,20,Duce Staley right end for -1 yards (tackle by Adalius Thomas),1.000,0.320
3,9:59,2,11,PIT 30,0,20,Antwaan Randle El right end for 1 yard (tackle by Will Demps and Chris McAlister),0.320,-0.230
3,9:17,3,10,PIT 31,0,20,Verron Haynes left guard for 8 yards (tackle by Marques Douglas and Raymond Walls),-0.230,-0.780
3,8:45,4,2,PIT 39,0,20,"Chris Gardocki punts 46 yards, returned by B.J. Sams for 9 yards (tackle by Mike Logan)",-0.780,-0.540
3,8:30,1,10,BAL 24,0,20,Kyle Boller pass incomplete intended for Randy Hymes,0.540,0.000
3,8:30,2,10,BAL 24,0,20,Jamal Lewis left tackle for -3 yards (tackle by Larry Foote),0.000,-1.090
3,7:46,3,13,BAL 21,0,20,Chester Taylor right guard for 2 yards (tackle by Joey Porter and Clark Haggans),-1.090,-1.830
3,7:09,4,11,BAL 23,0,20,"Penalty on Sean Morey: Neutral Zone Infraction, 5 yards (no play)",-1.830,-1.500
3,6:59,4,6,BAL 28,0,20,Dave Zastudil punts 31 yards,-1.500,-1.660
3,6:45,1,10,PIT 41,0,20,Ben Roethlisberger pass incomplete intended for Plaxico Burress,1.660,1.120
3,6:41,2,10,PIT 41,0,20,Ben Roethlisberger pass incomplete intended for Hines Ward is intercepted by Adalius Thomas at BAL-46 and returned for 8 yards (tackle by Duce Staley),1.120,-2.520
3,6:33,1,10,PIT 46,0,20,Kyle Boller pass complete to Randy Hymes for 7 yards (tackle by Chad Scott),2.520,2.920
3,6:14,2,3,PIT 39,0,20,Jamal Lewis right guard for 1 yard (tackle by James Farrior),2.920,2.350
3,5:35,3,2,PIT 38,0,20,Kyle Boller sacked by Aaron Smith for -3 yards. Penalty on BAL: Illegal Formation (Declined),2.350,0.530
3,5:20,4,5,PIT 41,0,20,"Dave Zastudil punts 41 yards, touchback",0.530,-0.280
3,5:07,1,10,PIT 20,0,20,Duce Staley left guard for 5 yards (tackle by Aubrayo Franklin),0.280,0.410
3,4:29,2,5,PIT 25,0,20,Ben Roethlisberger pass complete to Plaxico Burress for 21 yards (tackle by Ed Reed),0.410,1.990
3,4:10,1,10,PIT 46,0,20,Duce Staley right tackle for -1 yards (tackle by Ray Lewis),1.990,1.320
3,3:33,2,11,PIT 45,0,20,Verron Haynes up the middle for 2 yards (tackle by Chad Williams),1.320,0.890
3,2:46,3,9,PIT 47,0,20,Ben Roethlisberger pass complete to Verron Haynes for 2 yards (tackle by Ray Lewis),0.890,-0.130
3,1:59,4,7,PIT 49,0,20,"Penalty on Chris Gardocki: Delay of Game, 5 yards (no play)",-0.130,-0.460
3,1:50,4,12,PIT 44,0,20,"Chris Gardocki punts 39 yards, returned by B.J. Sams for 3 yards (tackle by James Harrison)",-0.460,-0.280
3,1:34,1,10,BAL 20,0,20,Kyle Boller pass incomplete intended for Daniel Wilcox,0.280,-0.270
3,1:29,2,10,BAL 20,0,20,Jamal Lewis right guard for 1 yard (tackle by Aaron Smith),-0.270,-0.820
3,0:52,3,9,BAL 21,0,20,Kyle Boller pass incomplete intended for Kevin Johnson (defended by Ricardo Colclough),-0.820,-1.960
3,0:44,4,9,BAL 21,0,20,"Dave Zastudil punts 43 yards, returned by Antwaan Randle El for 5 yards (tackle by Adalius Thomas)",-1.960,-1.660
3,0:33,1,10,PIT 41,0,20,Ben Roethlisberger sacked by Will Demps for -11 yards,1.660,-0.370
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,21,PIT 30,0,20,Ben Roethlisberger pass complete to Duce Staley for 9 yards (tackle by Chad Williams),-0.370,0.170
4,14:29,3,12,PIT 39,0,20,Ben Roethlisberger pass complete to Hines Ward for 58 yards (tackle by Will Demps),0.170,6.510
4,13:56,1,3,BAL 3,0,20,Duce Staley up the middle for no gain (tackle by Marques Douglas),6.510,5.530
4,13:14,2,3,BAL 3,6,20,"Ben Roethlisberger pass complete to Antwaan Randle El for 3 yards, touchdown. Penalty on Gary Baxter: Unsportsmanlike Conduct, 15 yards",5.530,7.000
4,,,,BAL 2,7,20,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 45,7,20,"Jeff Reed kicks off 45 yards, returned by B.J. Sams for 10 yards (tackle by Clint Kriewaldt)",0.000,0.280
4,12:58,1,10,BAL 20,7,20,Kyle Boller pass complete to Terry Jones for 11 yards (tackle by Chris Hope),0.280,1.000
4,12:23,1,10,BAL 31,7,20,Kyle Boller pass complete to Randy Hymes for 14 yards,1.000,1.930
4,11:58,1,10,BAL 45,7,20,Jamal Lewis up the middle for 2 yards,1.930,1.650
4,11:21,2,8,BAL 47,7,20,Kyle Boller pass incomplete intended for Randy Hymes,1.650,0.960
4,11:21,3,8,BAL 47,7,20,Chester Taylor left end for 22 yards (tackle by Troy Polamalu),0.960,3.510
4,10:45,1,10,PIT 31,7,20,Jamal Lewis right guard for 12 yards (tackle by Ricardo Colclough and Brett Keisel),3.510,4.310
4,10:01,1,10,PIT 19,7,20,Jamal Lewis right tackle for 2 yards (tackle by Ricardo Colclough),4.310,4.030
4,9:26,2,8,PIT 17,7,20,Chester Taylor left tackle for 1 yard (tackle by Aaron Smith),4.030,3.410
4,8:43,3,7,PIT 16,7,20,Kyle Boller pass incomplete intended for Randy Hymes,3.410,2.380
4,8:33,4,7,PIT 16,7,23,Matt Stover 34 yard field goal good,2.380,3.000
4,,,,BAL 30,7,23,"Wade Richey kicks off 70 yards, returned by Ricardo Colclough for 30 yards (tackle by Raymond Walls)",0.000,0.940
4,8:29,1,10,PIT 30,7,23,Ben Roethlisberger pass incomplete intended for Duce Staley,0.940,0.390
4,8:16,2,10,PIT 30,7,23,Ben Roethlisberger pass complete to Antwaan Randle El for 20 yards (tackle by Ed Reed),0.390,2.260
4,7:55,1,10,BAL 50,7,23,Ben Roethlisberger pass complete to Verron Haynes for 4 yards,2.260,2.250
4,7:23,2,6,BAL 46,7,23,Verron Haynes up the middle for 7 yards (tackle by Anthony Weaver),2.250,2.980
4,7:23,1,10,BAL 39,7,23,Ben Roethlisberger pass complete to Antwaan Randle El for 6 yards,2.980,3.250
4,7:23,2,4,BAL 33,7,23,Ben Roethlisberger pass complete to Lee Mays for 8 yards (tackle by Chris McAlister),3.250,3.910
4,6:28,1,10,BAL 25,7,23,"Ben Roethlisberger pass incomplete intended for Verron Haynes. Penalty on Ray Lewis: Unnecessary Roughness, 13 yards",3.910,4.780
4,6:22,1,10,BAL 12,7,23,Ben Roethlisberger pass incomplete intended for Antwaan Randle El,4.780,4.100
4,6:15,2,10,BAL 12,13,23,"Ben Roethlisberger pass complete to Hines Ward for 12 yards, touchdown",4.100,7.000
4,,,,,13,23,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Plaxico Burress, conversion fails",1.000,-1.000
4,,,,PIT 30,13,23,"Jeff Reed kicks off 58 yards, returned by B.J. Sams for 16 yards (tackle by James Harrison)",0.000,0.810
4,6:05,1,10,BAL 28,13,23,Jamal Lewis right guard for 2 yards (tackle by Casey Hampton and Aaron Smith),0.810,0.530
4,6:05,2,8,BAL 30,13,23,Jamal Lewis left tackle for no gain (tackle by Casey Hampton),0.530,-0.160
4,6:05,3,8,BAL 30,13,23,Kyle Boller pass complete to Daniel Wilcox for 4 yards (tackle by Willie J. Williams),-0.160,-1.110
4,4:28,,,,13,23,Timeout #3 by Pittsburgh Steelers,0.000,-1.110
4,4:28,4,4,BAL 34,13,23,"Dave Zastudil punts 53 yards, returned by Antwaan Randle El for 32 yards (tackle by Daniel Wilcox). Penalty on James Harrison: Illegal Block Above the Waist, 10 yards",-1.110,0.380
4,3:43,1,10,PIT 9,13,23,Ben Roethlisberger pass complete to Hines Ward for 25 yards (tackle by Ray Lewis),-0.380,1.200
4,3:43,1,10,PIT 34,13,23,Ben Roethlisberger pass incomplete intended for Plaxico Burress,1.200,0.660
4,3:38,2,10,PIT 34,13,23,Verron Haynes right end for no gain (tackle by Chad Williams and Ray Lewis),0.660,-0.030
4,3:13,3,10,PIT 34,13,29,"Ben Roethlisberger pass incomplete is intercepted by Chris McAlister at BAL-49 and returned for 51 yards, touchdown",-0.030,-7.000
4,,,,PIT 2,13,30,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,13,30,"Wade Richey kicks off 56 yards, returned by Ricardo Colclough for 18 yards (tackle by Chester Taylor)",0.000,1.070
4,2:50,1,10,PIT 32,13,30,Ben Roethlisberger pass complete to Hines Ward for 8 yards (tackle by Will Demps),1.070,1.610
4,2:50,2,2,PIT 40,13,30,Ben Roethlisberger pass incomplete intended for Lee Mays (defended by Chris McAlister),1.610,0.890
4,2:21,3,2,PIT 40,13,30,Ben Roethlisberger sacked by Chad Williams for -5 yards,0.890,-1.040
4,2:00,4,7,PIT 35,13,30,Chris Gardocki punts 54 yards,-1.040,0.370
4,1:47,1,10,BAL 11,13,30,Kyle Boller kneels for -1 yards,-0.370,-0.850
4,1:08,2,11,BAL 10,13,30,Kyle Boller kneels for -1 yards,-0.850,-1.650
4,0:31,3,12,BAL 9,13,30,Kyle Boller kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
