Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brian O'Neill,T,56,100%,0,0%,1,3%
Dakota Dozier,G,56,100%,0,0%,1,3%
Riley Reiff,T,56,100%,0,0%,1,3%
Ezra Cleveland,T,56,100%,0,0%,1,3%
Kirk Cousins,QB,56,100%,0,0%,0,0%
Garrett Bradbury,C,56,100%,0,0%,0,0%
Adam Thielen,WR,52,93%,0,0%,0,0%
Justin Jefferson,WR,50,89%,0,0%,0,0%
Irv Smith Jr.,TE,44,79%,0,0%,4,14%
Kyle Rudolph,TE,38,68%,0,0%,1,3%
Alexander Mattison,RB,27,48%,0,0%,0,0%
Chad Beebe,WR,22,39%,0,0%,5,17%
Ameer Abdullah,RB,16,29%,0,0%,20,69%
Olabisi Johnson,WR,11,20%,0,0%,11,38%
C.J. Ham,FB,8,14%,0,0%,20,69%
Tyler Conklin,TE,7,13%,0,0%,15,52%
Mike Boone,RB,5,9%,0,0%,20,69%
Eric Wilson,LB,0,0%,80,100%,10,34%
Anthony Harris,S,0,0%,80,100%,8,28%
Eric Kendricks,LB,0,0%,80,100%,8,28%
Cameron Dantzler,CB,0,0%,80,100%,2,7%
Jeff Gladney,CB,0,0%,79,99%,11,38%
Harrison Smith,S,0,0%,79,99%,8,28%
Ifeadi Odenigbo,DE,0,0%,55,69%,0,0%
Yannick Ngakoue,DE,0,0%,53,66%,8,28%
Jaleel Johnson,DT,0,0%,48,60%,8,28%
Jalyn Holmes,DE,0,0%,45,56%,8,28%
Shamar Stephen,DT,0,0%,44,55%,8,28%
Harrison Hand,CB,0,0%,37,46%,16,55%
D.J. Wonnum,DE,0,0%,33,41%,12,41%
Armon Watts,DT,0,0%,30,38%,8,28%
Todd Davis,LB,0,0%,30,38%,2,7%
Mike Hughes,CB,0,0%,13,16%,2,7%
James Lynch,DT,0,0%,13,16%,0,0%
George Iloka,S,0,0%,1,1%,2,7%
Dan Chisena,WR,0,0%,0,0%,28,97%
Hardy Nickerson,LB,0,0%,0,0%,20,69%
Josh Metellus,S,0,0%,0,0%,20,69%
Ryan Connelly,LB,0,0%,0,0%,12,41%
Austin Cutting,LS,0,0%,0,0%,5,17%
Britton Colquitt,P,0,0%,0,0%,5,17%
Dan Bailey,K,0,0%,0,0%,5,17%
Brett Jones,C,0,0%,0,0%,1,3%
Rashod Hill,T,0,0%,0,0%,1,3%
Oli Udoh,T,0,0%,0,0%,1,3%
