Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
1,1:36,2,11,CLE 38,7,13,Baker Mayfield pass incomplete short middle intended for Kareem Hunt,0.850,0.170
1,1:33,3,11,CLE 38,7,13,"Baker Mayfield up the middle for 9 yards (tackle by Jessie Bates). Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",0.170,-1.150
1,1:02,3,21,CLE 28,7,13,Baker Mayfield pass incomplete deep right intended for Nick Chubb,-1.150,-1.500
1,0:56,4,21,CLE 28,7,13,Jamie Gillan punts 38 yards out of bounds,-1.500,-1.200
1,0:48,1,10,CIN 34,7,13,Andy Dalton pass incomplete short right intended for Cethan Carter (defended by Juston Burris),1.200,0.660
1,0:42,2,10,CIN 34,7,13,Joe Mixon left tackle for -4 yards (tackle by Larry Ogunjobi),0.660,-0.560
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,14,CIN 30,7,13,Andy Dalton pass complete short middle to Tyler Boyd for 22 yards (tackle by Denzel Ward),-0.560,2.390
2,14:22,1,10,CLE 48,7,13,Joe Mixon left tackle for 3 yards (tackle by Greedy Williams and Eric Murray),2.390,2.250
2,13:42,2,7,CLE 45,7,13,Andy Dalton pass incomplete short right intended for C.J. Uzomah,2.250,1.550
2,13:38,3,7,CLE 45,7,13,Andy Dalton pass complete short right to Tyler Boyd for 9 yards (tackle by Mack Wilson),1.550,3.180
2,13:19,1,10,CLE 36,7,13,Joe Mixon right guard for 17 yards (tackle by Denzel Ward),3.180,4.310
2,12:43,1,10,CLE 19,7,13,Joe Mixon up the middle for 4 yards (tackle by Mack Wilson and Justin Zimmer),4.310,4.350
2,12:11,2,6,CLE 15,7,13,Andy Dalton pass complete short right to Tyler Boyd for 9 yards (tackle by Denzel Ward),4.350,5.830
2,11:39,1,6,CLE 6,7,13,Joe Mixon left end for no gain (tackle by Damarious Randall and Justin Zimmer),5.830,4.950
2,10:58,2,6,CLE 6,7,13,Andy Dalton pass complete short middle to C.J. Uzomah for 1 yard (tackle by Olivier Vernon and Joe Schobert),4.950,4.260
2,10:15,3,5,CLE 5,7,19,"Andy Dalton left end for 5 yards, touchdown",4.260,7.000
2,10:06,,,CLE 15,7,20,Randy Bullock kicks extra point good,0.000,0.000
2,10:06,,,CIN 35,7,20,"Randy Bullock kicks off 70 yards, returned by D'Ernest Johnson for 29 yards (tackle by Cethan Carter). Penalty on T.J. Carrie: Offensive Holding, 10 yards",0.000,-0.280
2,10:00,1,10,CLE 14,7,20,Nick Chubb left guard for 7 yards (tackle by Sam Hubbard),-0.280,0.280
2,9:34,2,3,CLE 21,7,20,Baker Mayfield pass complete deep left to Jarvis Landry for 26 yards (tackle by B.W. Webb),0.280,2.060
2,8:55,1,10,CLE 47,7,20,Baker Mayfield pass complete deep right to Odell Beckham for 36 yards (tackle by Darius Phillips),2.060,4.440
2,8:28,1,10,CIN 17,7,20,Nick Chubb right end for 3 yards (tackle by Andrew Billings),4.440,4.320
2,7:48,2,7,CIN 14,7,20,Baker Mayfield pass incomplete short middle,4.320,3.500
2,7:40,3,7,CIN 14,7,20,Baker Mayfield sacked by Carl Lawson for -10 yards,3.500,1.870
2,6:58,4,17,CIN 24,10,20,Austin Seibert 42 yard field goal good,1.870,3.000
2,6:53,,,CLE 35,10,20,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
2,6:53,1,10,CIN 25,10,20,Joe Mixon up the middle for 2 yards (tackle by Larry Ogunjobi),0.610,0.330
2,6:07,2,8,CIN 27,10,20,Andy Dalton left end for 7 yards (tackle by Eli Ankou),0.330,0.560
2,5:24,3,1,CIN 34,10,20,Andy Dalton up the middle for 1 yard (tackle by Porter Gustin),0.560,1.270
2,4:44,1,10,CIN 35,10,20,Joe Mixon left guard for -1 yards (tackle by Joe Schobert),1.270,0.590
2,4:04,2,11,CIN 34,10,20,Andy Dalton pass incomplete short right intended for Alex Erickson (defended by Juston Burris),0.590,-0.100
2,4:02,3,11,CIN 34,10,20,Andy Dalton pass incomplete deep middle intended for John Ross (defended by Damarious Randall),-0.100,-1.110
2,3:55,4,11,CIN 34,10,20,"Kevin Huber punts 56 yards, returned by D'Ernest Johnson for 9 yards (tackle by Jordan Evans)",-1.110,-0.150
2,3:44,1,10,CLE 19,10,20,Baker Mayfield pass incomplete short right intended for Demetrius Harris,0.150,-0.390
2,3:40,2,10,CLE 19,10,20,Nick Chubb up the middle for 5 yards (tackle by Sam Hubbard and Geno Atkins),-0.390,-0.420
2,2:54,3,5,CLE 24,10,20,Baker Mayfield pass complete short right to Kareem Hunt for 10 yards (tackle by Sam Hubbard),-0.420,1.200
2,2:13,1,10,CLE 34,10,20,"Kareem Hunt right guard for 5 yards (tackle by Geno Atkins and Germaine Pratt). Penalty on Geno Atkins: Defensive Holding, 5 yards",1.200,1.860
2,2:00,1,10,CLE 44,16,20,"Baker Mayfield pass complete deep middle to Jarvis Landry for 56 yards, touchdown",1.860,7.000
2,1:52,,,CIN 15,16,20,Austin Seibert kicks extra point no good wide left,0.000,-1.000
2,1:52,,,CLE 35,16,20,"Austin Seibert kicks off 68 yards, returned by Alex Erickson for 26 yards (tackle by Adarius Taylor and Tae Davis)",0.000,0.480
2,1:47,1,10,CIN 23,16,20,Andy Dalton pass incomplete short left intended for Tyler Boyd,0.480,-0.070
2,1:43,2,10,CIN 23,16,20,Andy Dalton sacked by and Olivier Vernon for -8 yards and Damarious Randall for -8 yards,-0.070,-2.150
2,1:37,,,,,,Timeout #2 by Cleveland Browns,,
2,1:37,3,18,CIN 15,16,20,Giovani Bernard up the middle for 5 yards (tackle by Bryan Cox),-2.150,-2.030
2,1:33,,,,,,Timeout #3 by Cleveland Browns,,
2,1:33,4,13,CIN 20,16,20,"Kevin Huber punts 51 yards, fair catch by D'Ernest Johnson at CLE-29",-2.030,-0.870
2,1:26,1,10,CLE 29,16,20,Baker Mayfield pass incomplete deep middle intended for Odell Beckham,0.870,0.330
2,1:21,2,10,CLE 29,16,20,Baker Mayfield pass incomplete short right intended for Damion Ratley (defended by Darius Phillips),0.330,-0.360
2,1:17,3,10,CLE 29,16,20,Baker Mayfield right end for 5 yards (tackle by Nick Vigil),-0.360,-1.110
2,1:06,4,5,CLE 34,16,20,Jamie Gillan punts 62 yards downed by Tavierre Thomas,-1.110,0.380
2,0:57,1,10,CIN 4,16,20,Joe Mixon left guard for 4 yards (tackle by Larry Ogunjobi),-0.380,-0.490
2,0:10,2,6,CIN 8,16,20,Andy Dalton kneels for -2 yards,-0.490,-1.190
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,16,20,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,16,20,Joe Mixon right end for 5 yards (tackle by Greedy Williams),0.610,0.740
3,14:26,2,5,CIN 30,16,20,Andy Dalton pass complete short middle to Tyler Boyd for 10 yards (tackle by Joe Schobert),0.740,1.600
3,13:51,1,10,CIN 40,16,20,Andy Dalton pass complete short left to Joe Mixon for 14 yards (tackle by Mack Wilson),1.600,2.520
3,13:06,1,10,CLE 46,16,20,Joe Mixon right tackle for 2 yards (tackle by Bryan Cox),2.520,2.250
3,12:22,2,8,CLE 44,16,20,Andy Dalton pass incomplete short right intended for John Ross,2.250,1.550
3,12:18,3,8,CLE 44,16,20,Andy Dalton pass complete short middle to Tyler Eifert for 25 yards (tackle by Sheldrick Redwine and Bryan Cox),1.550,4.310
3,11:35,1,10,CLE 19,16,20,Andy Dalton pass complete short right to C.J. Uzomah for -7 yards (tackle by Bryan Cox),4.310,2.820
3,10:52,2,17,CLE 26,16,20,"Penalty on Michael Jordan: False Start, 5 yards (no play)",2.820,2.140
3,10:33,2,22,CLE 31,16,20,"Andy Dalton aborted snap, recovered by Michael Jordan at CLE-38 (tackle by Justin Zimmer)",2.140,0.560
3,9:50,3,29,CLE 38,16,20,Andy Dalton pass complete short middle to Tyler Boyd for 9 yards (tackle by Denzel Ward),0.560,1.500
3,9:09,4,20,CLE 29,16,23,Randy Bullock 47 yard field goal good,1.500,3.000
3,9:04,,,CIN 35,16,23,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,9:04,1,10,CLE 25,16,23,Baker Mayfield pass complete short left to Nick Chubb for 1 yard (tackle by Shawn Williams),0.610,0.200
3,8:32,2,9,CLE 26,16,23,"Baker Mayfield sacked by Carlos Dunlap for -7 yards. Baker Mayfield fumbles (forced by Carlos Dunlap), recovered by Baker Mayfield at CLE-19",0.200,-1.510
3,7:49,3,16,CLE 19,16,23,Baker Mayfield pass deep right intended for Odell Beckham is intercepted by Darius Phillips at CIN-22 and returned for 27 yards,-1.510,-2.190
3,7:33,1,10,CIN 49,16,23,Joe Mixon right end for 4 yards (tackle by Porter Gustin),2.190,2.190
3,6:53,2,6,CLE 47,16,23,Andy Dalton pass deep middle intended for John Ross is intercepted by Denzel Ward at CLE-0 and returned for no gain,2.190,-0.280
3,6:44,1,10,CLE 20,16,23,Nick Chubb right tackle for no gain (tackle by Germaine Pratt),0.280,-0.270
3,6:12,2,10,CLE 20,16,23,Nick Chubb up the middle for 6 yards (tackle by Carlos Dunlap),-0.270,-0.160
3,5:29,3,4,CLE 26,16,23,Baker Mayfield sacked by and Sam Hubbard for -7 yards and Carlos Dunlap for -7 yards,-0.160,-2.140
3,4:43,4,11,CLE 19,16,23,"Jamie Gillan punts 45 yards, returned by Alex Erickson for no gain (tackle by Charley Hughlett and Porter Gustin). Penalty on LaRoy Reynolds: Offensive Holding, 10 yards",-2.140,-0.670
3,4:32,1,10,CIN 26,16,23,Joe Mixon left end for -2 yards (tackle by Larry Ogunjobi and Greedy Williams),0.670,-0.140
3,3:55,2,12,CIN 24,16,23,Andy Dalton pass complete short middle to C.J. Uzomah for 11 yards (tackle by Joe Schobert and Mack Wilson),-0.140,0.630
3,3:12,3,1,CIN 35,16,23,Andy Dalton up the middle for 2 yards (tackle by Sheldon Richardson and Chad Thomas),0.630,1.400
3,2:35,1,10,CIN 37,16,23,Joe Mixon up the middle for 3 yards (tackle by Chad Thomas and Sheldrick Redwine),1.400,1.260
3,1:55,2,7,CIN 40,16,23,Joe Mixon left guard for 3 yards (tackle by Sheldon Richardson and Porter Gustin),1.260,0.960
3,1:15,3,4,CIN 43,16,23,"Andy Dalton pass incomplete short left intended for Tyler Boyd. Penalty on Greedy Williams: Defensive Pass Interference, 8 yards (no play)",0.960,2.320
3,1:11,1,10,CLE 49,16,23,Andy Dalton pass complete short middle to John Ross for 14 yards (tackle by Sheldrick Redwine),2.320,3.250
3,0:27,1,10,CLE 35,16,23,Andy Dalton pass complete deep left to John Ross for 28 yards (tackle by Juston Burris),3.250,5.600
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,7,CLE 7,16,23,Joe Mixon left end for 5 yards (tackle by Mack Wilson and Joe Schobert),5.600,5.720
4,14:19,2,2,CLE 2,16,29,"Joe Mixon up the middle for 2 yards, touchdown",5.720,7.000
4,14:16,,,CLE 15,16,30,Randy Bullock kicks extra point good,0.000,0.000
4,14:16,,,CIN 35,16,30,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,14:16,1,10,CLE 25,16,30,Baker Mayfield pass complete deep right to Odell Beckham for 25 yards,0.610,2.260
4,13:44,1,10,CLE 50,16,30,Nick Chubb left guard for 8 yards (tackle by Carl Lawson),2.260,2.790
4,12:59,2,2,CIN 42,16,30,Baker Mayfield up the middle for 9 yards (tackle by B.W. Webb),2.790,3.380
4,12:14,1,10,CIN 33,16,30,Nick Chubb up the middle for 7 yards (tackle by Andrew Billings and Germaine Pratt),3.380,3.780
4,11:36,2,3,CIN 26,16,30,Nick Chubb left guard for -1 yards (tackle by Nick Vigil and Sam Hubbard),3.780,2.940
4,10:56,,,,,,Timeout #1 by Cleveland Browns,,
4,10:56,3,4,CIN 27,16,30,Baker Mayfield pass complete short left to Kareem Hunt for 11 yards (tackle by Shawn Williams),2.940,4.510
4,10:20,1,10,CIN 16,16,30,Baker Mayfield pass incomplete short middle intended for Jarvis Landry (defended by Carlos Dunlap),4.510,3.900
4,10:15,2,10,CIN 16,16,30,Kareem Hunt up the middle for no gain (tackle by Nick Vigil),3.900,3.080
4,9:32,3,10,CIN 16,16,30,Baker Mayfield left end for 11 yards (tackle by Germaine Pratt and B.W. Webb),3.080,6.060
4,8:54,1,5,CIN 5,16,30,Baker Mayfield sacked by Carl Lawson for -9 yards,6.060,3.580
4,8:11,2,14,CIN 14,16,30,Baker Mayfield pass incomplete short middle intended for Jarvis Landry,3.580,3.000
4,8:08,3,14,CIN 14,16,30,Baker Mayfield sacked by Sam Hubbard for -6 yards,3.000,2.120
4,7:23,,,,,,Timeout #2 by Cleveland Browns,,
4,7:23,4,20,CIN 20,22,30,"Baker Mayfield pass complete deep right to Odell Beckham for 20 yards, touchdown",2.120,7.000
4,7:16,,,CIN 15,23,30,Austin Seibert kicks extra point good,0.000,0.000
4,7:16,,,CLE 35,23,30,"Austin Seibert kicks off 65 yards, returned by Darius Phillips for 17 yards (tackle by Terrance Mitchell and D'Ernest Johnson)",0.000,-0.060
4,7:09,1,10,CIN 17,23,30,Joe Mixon right end for 3 yards (tackle by Larry Ogunjobi),-0.060,-0.060
4,6:30,2,7,CIN 20,23,30,Alex Erickson left end for 5 yards (tackle by Joe Schobert),-0.060,-0.240
4,5:48,3,2,CIN 25,23,30,Andy Dalton pass complete short left to Alex Erickson for 16 yards (tackle by Joe Schobert),-0.240,1.660
4,5:06,1,10,CIN 41,23,30,Joe Mixon right guard for 6 yards (tackle by Mack Wilson),1.660,1.930
4,4:22,2,4,CIN 47,23,30,Joe Mixon up the middle for 28 yards (tackle by Porter Gustin),1.930,3.910
4,3:34,1,10,CLE 25,23,30,Giovani Bernard right end for -2 yards (tackle by Larry Ogunjobi),3.910,3.090
4,2:50,2,12,CLE 27,23,30,John Ross right end for -2 yards (tackle by Mack Wilson),3.090,2.150
4,2:05,,,,,,Timeout #1 by Cincinnati Bengals,,
4,2:05,3,14,CLE 29,23,30,Giovani Bernard right guard for 1 yard (tackle by Sheldon Richardson),2.150,1.590
4,2:00,4,13,CLE 28,23,33,Randy Bullock 46 yard field goal good,1.590,3.000
4,1:55,,,CIN 35,23,33,"Randy Bullock kicks off 57 yards, returned by Tavierre Thomas for 19 yards (tackle by Clayton Fejedelem)",0.000,0.740
4,1:50,1,10,CLE 27,23,33,Baker Mayfield pass complete short middle to Kareem Hunt for 11 yards (tackle by Shawn Williams),0.740,1.470
4,1:27,1,10,CLE 38,23,33,Baker Mayfield pass complete deep right to Damion Ratley for 18 yards (tackle by Clayton Fejedelem),1.470,2.650
4,1:22,1,10,CIN 44,23,33,Baker Mayfield pass incomplete short right,2.650,2.110
4,1:15,,,,,,Timeout #2 by Cincinnati Bengals,,
4,1:15,2,10,CIN 44,23,33,Baker Mayfield pass incomplete deep middle intended for Odell Beckham,2.110,1.420
4,1:10,3,10,CIN 44,23,33,Baker Mayfield pass deep middle intended for Jarvis Landry is intercepted by B.W. Webb at CIN-14 and returned for 1 yard,1.420,0.220
4,0:59,1,10,CIN 15,23,33,Andy Dalton kneels for -1 yards,-0.220,-0.820
4,0:15,2,11,CIN 14,23,33,Andy Dalton kneels for -2 yards,-0.820,-1.770
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
