Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,-3.0,2.34,0.26,3.18,-2.94,-9.63,-9.71,-0.25,3.71,5.89,3.7,-2.66,2.5,-1.35,3.7
Texans,3.0,9.63,9.71,0.25,-3.71,-2.34,-0.26,-3.18,2.94,-5.89,2.66,-3.7,1.35,-2.5,-3.7
