#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:15,CAR 39,9,5:23,55,Field Goal
2,1,7:35,CAR 33,3,1:15,-1,Interception
3,1,4:37,CAR 20,3,1:59,-7,Punt
4,1,2:03,CAR 6,4,2:03,29,Punt
5,2,11:00,CAR 24,3,1:12,-11,Punt
6,2,8:03,CAR 16,3,2:27,-3,Punt
7,2,4:23,CHI 42,3,1:37,1,Punt
8,3,15:00,CAR 30,6,2:55,13,Punt
9,3,11:11,CAR 39,3,1:23,4,Punt
10,3,8:50,CAR 47,5,2:15,20,Missed FG
11,3,5:07,CHI 43,7,2:52,8,Field Goal
12,4,14:49,CAR 47,3,1:36,-21,Punt
13,4,6:42,CAR 15,3,0:39,0,Punt
14,4,3:36,CAR 20,2,0:13,0,Interception
15,4,1:56,CAR 40,8,1:52,35,Interception
