Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James Conner,PIT,9,7,56,1,3,-7,-1.0,63,9.0,-1.4,0,,1,11.1,0,129.6
JuJu Smith-Schuster,PIT,9,7,78,0,6,52,7.4,26,3.7,8.3,0,,1,11.1,0,102.8
Antonio Brown,PIT,10,5,42,1,4,25,5.0,17,3.4,10.5,0,,0,0.0,0,94.6
Vance McDonald,PIT,6,3,25,0,2,22,7.3,3,1.0,6.7,0,,2,33.3,0,61.1
Ryan Switzer,PIT,4,3,21,0,2,10,3.3,11,3.7,1.5,0,,0,0.0,0,86.5
Jesse James,PIT,3,2,53,0,1,28,14.0,25,12.5,10.7,0,,1,33.3,0,109.7
James Washington,PIT,5,2,17,0,,14,7.0,3,1.5,8.4,0,,1,20.0,0,49.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Willie Snead,BAL,8,7,58,0,2,25,3.6,33,4.7,4.0,3,2.3,0,0.0,0,96.9
Javorius Allen,BAL,5,5,8,0,,-6,-1.2,14,2.8,-1.2,1,5.0,0,0.0,0,79.2
Mark Andrews,BAL,6,3,50,0,2,38,12.7,12,4.0,14.8,0,,0,0.0,0,78.5
John Brown,BAL,6,3,15,0,1,15,5.0,0,0.0,6.3,0,,1,16.7,0,56.2
Michael Crabtree,BAL,7,3,32,0,2,25,8.3,7,2.3,13.1,0,,1,14.3,0,56.8
Alex Collins,BAL,1,1,4,0,1,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3
Hayden Hurst,BAL,2,1,21,0,1,15,15.0,6,6.0,8.0,0,,0,0.0,0,87.5
Chris Moore,BAL,1,1,30,0,1,28,28.0,2,2.0,28.0,0,,0,0.0,0,118.7
Lamar Jackson,BAL,1,0,0,0,0,0,,0,,-1.0,0,,0,0.0,0,39.6
