Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2,1:58,1,20,TEN 33,10,0,Blake Bortles pass complete short right to Marqise Lee for 9 yards (tackle by Coty Sensabaugh),3.380,3.360
2,1:33,2,11,TEN 24,10,0,Blake Bortles pass complete short right to Marcedes Lewis for 2 yards (tackle by Michael Griffin),3.360,3.360
2,1:27,2,11,TEN 24,10,0,Timeout #1 by Jacksonville Jaguars,3.360,2.940
2,1:27,3,9,TEN 22,10,0,Blake Bortles up the middle for 9 yards (tackle by Derrick Morgan),2.940,4.710
2,0:53,1,10,TEN 13,10,0,Blake Bortles pass complete short left to Cecil Shorts for 9 yards (tackle by Jason McCourty and Daimion Stafford),4.710,4.710
2,0:40,1,10,TEN 13,10,0,Timeout #2 by Jacksonville Jaguars,4.710,5.730
2,0:40,2,1,TEN 4,10,0,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by Derrick Morgan),5.730,5.010
2,0:36,3,1,TEN 4,10,6,"Blake Bortles pass complete short left to Marcedes Lewis for 4 yards, touchdown. Penalty on Michael Griffin: Defensive Offside (Declined)",5.010,7.000
2,0:36,,,TEN 2,10,7,Josh Scobee kicks extra point good,0.000,0.000
2,0:36,,,JAX 35,10,7,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,0:31,1,10,TEN 20,10,7,Charlie Whitehurst pass incomplete short right intended for Derek Hagan,0.280,-0.270
2,0:24,2,10,TEN 20,10,7,Charlie Whitehurst kneels for -1 yards,-0.270,-1.140
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,10,7,"Ryan Succop kicks off 66 yards, returned by Jordan Todman for 29 yards (tackle by Justin Staples)",0.000,-0.810
3,14:52,1,10,JAX 28,10,7,Blake Bortles pass incomplete short left intended for Marqise Lee,0.810,0.260
3,14:47,2,10,JAX 28,10,7,Toby Gerhart up the middle for 3 yards (tackle by Avery Williamson),0.260,-0.030
3,14:07,3,7,JAX 31,10,7,Blake Bortles pass complete short middle to Marqise Lee for 34 yards (tackle by Michael Griffin),-0.030,3.250
3,13:23,1,10,TEN 35,10,7,"Blake Bortles pass incomplete deep left intended for Cecil Shorts. Penalty on Cecil Shorts: Offensive Pass Interference, 10 yards (no play)",3.250,2.590
3,13:18,1,20,TEN 45,10,7,Blake Bortles pass complete short left to Allen Hurns for 8 yards (tackle by Coty Sensabaugh),2.590,2.430
3,12:43,2,12,TEN 37,10,7,Blake Bortles pass complete short right to Allen Hurns for 15 yards (tackle by Kamerion Wimbley),2.430,4.110
3,11:55,1,10,TEN 22,10,7,Toby Gerhart up the middle for 4 yards (tackle by Quentin Groves),4.110,4.130
3,11:20,2,6,TEN 18,10,7,Cecil Shorts pass complete short right to Jordan Todman for 9 yards (tackle by Coty Sensabaugh),4.130,5.140
3,11:20,1,9,TEN 9,10,7,"Penalty on Blake Bortles: Delay of Game, 5 yards (no play)",5.140,4.440
3,10:11,1,14,TEN 14,10,7,Blake Bortles pass incomplete short left intended for Cecil Shorts,4.440,3.580
3,10:05,2,14,TEN 14,10,7,Blake Bortles pass incomplete short left intended for Cecil Shorts,3.580,3.000
3,10:02,3,14,TEN 14,10,7,"Blake Bortles right end for 12 yards (tackle by Jurrell Casey). Penalty on Avery Williamson: Defensive Holding, 1 yards",3.000,6.970
3,9:31,1,1,TEN 1,10,13,"Toby Gerhart up the middle for 1 yard, touchdown",6.970,7.000
3,9:31,1,1,TEN 1,10,13,"Penalty on Michael Griffin: Neutral Zone Infraction, 5 yards",6.970,0.000
3,9:31,,,TEN 2,10,14,Josh Scobee kicks extra point good,0.000,0.000
3,9:31,,,JAX 40,10,14,"Josh Scobee kicks off 60 yards, touchback",0.000,-0.280
3,9:27,1,10,TEN 20,10,14,Bishop Sankey left end for 2 yards (tackle by Abry Jones and Josh Evans),0.280,0.000
3,8:52,2,8,TEN 22,10,14,Bishop Sankey up the middle for 4 yards (tackle by Aaron Colvin),0.000,-0.160
3,8:16,3,4,TEN 26,10,14,Charlie Whitehurst pass complete short left to Derek Hagan for 8 yards (tackle by Demetrius McCray),-0.160,1.200
3,7:32,1,10,TEN 34,10,14,Bishop Sankey up the middle for 8 yards (tackle by Telvin Smith),1.200,1.740
3,6:58,2,2,TEN 42,10,14,Bishop Sankey up the middle for 6 yards (tackle by Abry Jones),1.740,2.130
3,6:19,1,10,TEN 48,10,14,Shonn Greene up the middle for no gain (tackle by Telvin Smith and J.T. Thomas),2.130,1.580
3,5:42,2,10,TEN 48,10,14,Charlie Whitehurst pass complete short right to Nate Washington for 9 yards (tackle by Dwayne Gratz),1.580,2.080
3,5:03,3,1,JAX 43,10,14,Leon Washington left end for -2 yards (tackle by Telvin Smith),2.080,0.270
3,4:28,4,3,JAX 45,10,14,"Brett Kern punts 36 yards, fair catch by Ace Sanders",0.270,0.380
3,4:21,1,10,JAX 9,10,14,Toby Gerhart right end for 3 yards (tackle by Derrick Morgan and Wesley Woodyard),-0.380,-0.560
3,3:41,2,7,JAX 12,10,14,Blake Bortles sacked by Wesley Woodyard for -5 yards,-0.560,-1.650
3,3:02,3,12,JAX 7,10,14,Blake Bortles right end for 19 yards,-1.650,0.670
3,2:20,1,10,JAX 26,10,14,Storm Johnson up the middle for 2 yards (tackle by Avery Williamson and Jurrell Casey),0.670,0.400
3,1:37,2,8,JAX 28,10,14,Blake Bortles pass incomplete short left intended for Cecil Shorts (defended by Jason McCourty),0.400,-0.300
3,1:32,3,8,JAX 28,10,14,Blake Bortles pass incomplete short left intended for Cecil Shorts,-0.300,-1.500
3,1:28,4,8,JAX 28,10,14,"Bryan Anger punts 43 yards, returned by Leon Washington for 6 yards (tackle by Tommie Campbell)",-1.500,-1.270
3,1:17,1,10,TEN 35,10,14,Charlie Whitehurst pass complete short left to Bishop Sankey for 9 yards (tackle by J.T. Thomas),1.270,1.940
3,0:41,2,1,TEN 44,10,14,Bishop Sankey right tackle for 3 yards (tackle by Telvin Smith),1.940,2.060
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 47,10,14,Bishop Sankey right end for 2 yards (tackle by Sen'Derrick Marks),2.060,1.790
4,14:24,2,8,TEN 49,10,14,Charlie Whitehurst pass incomplete short left intended for Bishop Sankey,1.790,1.790
4,14:18,2,8,TEN 49,10,14,Timeout #1 by Tennessee Titans,1.790,1.090
4,14:18,3,8,TEN 49,10,14,Charlie Whitehurst pass incomplete short middle intended for Kendall Wright,1.090,-0.130
4,14:12,4,8,TEN 49,10,14,"Brett Kern punts 51 yards, touchback",-0.130,-0.280
4,14:05,1,10,JAX 20,10,14,Toby Gerhart up the middle for no gain (tackle by DaQuan Jones and Avery Williamson),0.280,-0.270
4,13:22,2,10,JAX 20,10,14,Blake Bortles pass incomplete short right intended for Allen Hurns,-0.270,-0.960
4,13:18,3,10,JAX 20,10,14,Blake Bortles sacked by Derrick Morgan for -6 yards,-0.960,-2.470
4,12:43,4,16,JAX 14,10,14,"Bryan Anger punts 43 yards, fair catch by Leon Washington",-2.470,-1.800
4,12:36,1,10,TEN 43,10,14,Shonn Greene up the middle for 7 yards (tackle by Abry Jones and Evander Hood),1.800,2.200
4,12:04,2,3,,10,14,Shonn Greene up the middle for 3 yards (tackle by Evander Hood),2.200,2.460
4,11:36,1,10,JAX 47,10,14,Shonn Greene right end for no gain (tackle by Abry Jones),2.460,1.910
4,10:59,2,10,JAX 47,10,14,Charlie Whitehurst pass complete short middle to Delanie Walker for 8 yards (tackle by Aaron Colvin),1.910,2.280
4,10:21,3,2,JAX 39,10,14,Leon Washington right end for no gain (tackle by J.T. Thomas),2.280,0.660
4,9:38,4,2,JAX 39,10,14,Charlie Whitehurst pass complete short right to Kris Durham for 1 yard (tackle by Aaron Colvin),0.660,-1.470
4,9:24,1,10,JAX 38,10,20,"Jordan Todman up the middle for 62 yards, touchdown",1.470,7.000
4,9:24,,,TEN 2,10,21,Josh Scobee kicks extra point good,0.000,0.000
4,9:24,,,JAX 35,10,21,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
4,9:13,1,10,TEN 20,10,21,Charlie Whitehurst pass complete deep middle to Kendall Wright for 39 yards (tackle by Aaron Colvin),0.280,2.850
4,8:37,1,10,JAX 41,10,21,Charlie Whitehurst pass complete deep middle to Derek Hagan for 19 yards (tackle by Josh Evans),2.850,4.110
4,8:10,1,10,JAX 22,10,21,Charlie Whitehurst pass complete short left to Kris Durham for 9 yards (tackle by Demetrius McCray),4.110,5.060
4,7:36,2,1,JAX 13,10,21,Charlie Whitehurst pass complete short left to Leon Washington for 6 yards (tackle by Telvin Smith),5.060,5.600
4,6:57,1,7,JAX 7,10,21,Charlie Whitehurst pass incomplete short middle intended for Nate Washington,5.600,4.760
4,6:52,2,7,JAX 7,10,21,Charlie Whitehurst pass complete short left to Leon Washington for 2 yards (tackle by Telvin Smith and Dwayne Gratz),4.760,4.260
4,6:14,3,5,JAX 5,10,21,Charlie Whitehurst pass incomplete short middle intended for Delanie Walker (defended by Jonathan Cyprien),4.260,3.010
4,6:09,4,5,JAX 5,13,21,Ryan Succop 23 yard field goal good,3.010,3.000
4,6:09,,,TEN 35,13,21,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
4,6:06,1,10,JAX 20,13,21,Blake Bortles right end for 6 yards,0.280,0.540
4,5:31,2,4,JAX 26,13,21,Blake Bortles pass incomplete short left intended for Jordan Todman,0.540,-0.160
4,5:26,3,4,JAX 26,13,21,Blake Bortles pass complete short right to Cecil Shorts for 6 yards (tackle by Jason McCourty),-0.160,1.070
4,4:41,1,10,JAX 32,13,21,Toby Gerhart left end for 3 yards (tackle by Wesley Woodyard),1.070,0.930
4,3:57,2,7,JAX 35,13,21,Toby Gerhart up the middle for 8 yards (tackle by Michael Griffin and Wesley Woodyard),0.930,1.800
4,3:09,1,10,JAX 43,13,21,Jordan Todman up the middle for no gain (tackle by George Wilson),1.800,1.800
4,3:06,1,10,JAX 43,13,21,Timeout #2 by Tennessee Titans,1.800,1.250
4,3:06,2,10,JAX 43,13,21,Jordan Todman right end for 4 yards (tackle by Jurrell Casey),1.250,1.090
4,2:19,3,6,JAX 47,13,21,"Blake Bortles pass incomplete short right intended for Marqise Lee. Penalty on Coty Sensabaugh: Defensive Pass Interference, 7 yards (no play)",1.090,2.520
4,2:16,1,10,TEN 46,13,21,Blake Bortles left end for 4 yards,2.520,2.520
4,2:09,1,10,TEN 46,13,21,Timeout #3 by Tennessee Titans,2.520,2.520
4,2:09,2,6,TEN 42,13,21,Jordan Todman right end for 2 yards (tackle by Michael Griffin and Wesley Woodyard),2.520,2.080
4,2:00,3,4,TEN 40,13,21,Jordan Todman up the middle for 3 yards (tackle by Derrick Morgan),2.080,0.790
4,1:14,4,1,TEN 37,13,21,"Bryan Anger punts 37 yards, touchback",0.790,-0.280
4,1:07,1,10,TEN 20,13,21,Charlie Whitehurst pass complete deep middle to Derek Hagan for 20 yards (tackle by Dwayne Gratz),0.280,1.600
4,0:44,1,10,TEN 40,13,21,Charlie Whitehurst pass complete short middle to Leon Washington for 9 yards (tackle by Telvin Smith and J.T. Thomas),1.600,2.270
4,0:31,2,1,TEN 49,13,21,Charlie Whitehurst spiked the ball,2.270,1.550
4,0:29,3,1,TEN 49,13,21,Charlie Whitehurst pass complete short left to Leon Washington for 6 yards (tackle by Aaron Colvin),1.550,2.590
4,0:24,1,10,JAX 45,13,21,Charlie Whitehurst pass incomplete deep right intended for Derek Hagan,2.590,2.040
4,0:17,2,10,JAX 45,13,21,Charlie Whitehurst for 10 yards (tackle by Telvin Smith),2.040,3.250
4,0:17,1,10,JAX 35,13,21,Charlie Whitehurst sacked by Sen'Derrick Marks for -9 yards,3.250,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
