#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,5,1:48,10,Punt
2,1,10:57,TAM 45,8,4:38,50,Field Goal
3,1,4:06,TAM 28,3,1:33,3,Punt
4,2,14:47,TAM 3,3,1:51,2,Punt
5,2,10:32,TAM 19,3,1:30,81,Touchdown
6,2,6:37,TAM 34,3,1:38,8,Punt
7,2,4:51,ATL 37,7,2:56,37,Touchdown
8,2,0:48,TAM 20,3,0:48,-4,End of Half
9,3,13:04,TAM 30,3,1:30,9,Fumble
10,3,10:13,TAM 27,10,5:53,73,Touchdown
11,3,4:12,ATL 40,5,2:33,40,Touchdown
12,4,14:52,TAM 32,4,2:33,-5,Punt
13,4,9:52,TAM 34,3,3:42,-11,Punt
14,4,4:11,ATL 49,3,2:11,-4,Punt
