Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Charles Woodson,OAK,0,0,,0,0,2,3,1.5,0,0
Tim Brown,OAK,0,0,,0,0,1,11,11.0,0,0
Marcus Knight,OAK,4,110,27.5,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Arnold Jackson,ARI,0,0,,0,0,1,12,12.0,0,0
Kevin Kasper,ARI,6,132,22.0,0,0,0,0,,0,0
Mike Banks,ARI,1,18,18.0,0,0,0,0,,0,0
