#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:31,OAK 28,3,0:44,5,Punt
2,1,11:40,ARI 13,6,2:49,13,Touchdown
3,1,7:42,OAK 23,7,4:28,24,Punt
4,1,2:26,ARI 33,3,1:12,33,Touchdown
5,2,13:53,OAK 46,4,1:36,18,Punt
6,2,9:25,OAK 16,7,3:54,84,Touchdown
7,2,1:08,OAK 16,6,1:08,57,End of Half
8,3,15:00,OAK 38,11,5:15,62,Touchdown
9,3,8:04,OAK 36,7,3:02,64,Touchdown
10,3,3:24,OAK 33,7,2:41,48,Field Goal
11,4,14:40,OAK 3,3,1:24,9,Punt
12,4,10:49,OAK 29,9,3:17,38,Interception
13,4,6:19,OAK 38,3,1:38,0,Punt
14,4,3:30,OAK 28,6,1:34,39,Field Goal
15,4,1:35,OAK 44,3,1:35,-4,End of Game
