Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
2,3:34,1,10,LAR 38,7,13,Matthew Stafford pass complete short right to Brycen Hopkins for 21 yards (tackle by Devin Bush),1.470,2.850
2,2:48,1,10,SEA 41,7,13,Kyren Williams left guard for 3 yards (tackle by Bobby Wagner and Derick Hall),2.850,2.710
2,2:04,2,7,SEA 38,7,13,Matthew Stafford pass incomplete deep middle intended for Tutu Atwell,2.710,2.020
2,1:59,3,7,SEA 38,7,13,Matthew Stafford pass incomplete deep left intended for Tutu Atwell,2.020,0.720
2,1:54,4,7,SEA 38,7,13,Brett Maher 57 yard field goal no good blocked by Jarran Reed (tackle by Tremayne Anchrum),0.720,-2.790
2,1:45,1,10,LAR 42,7,13,"Geno Smith pass incomplete intended for D.K. Metcalf. Penalty on Michael Hoecht: Defensive Pass Interference, 3 yards (accepted) (no play)",2.790,2.980
2,1:42,1,10,LAR 39,7,13,Geno Smith pass complete short left to DeeJay Dallas for 14 yards (tackle by Derion Kendrick),2.980,3.910
2,1:36,1,10,LAR 25,7,13,DeeJay Dallas right guard for 5 yards (tackle by Christian Rozeboom and Jordan Fuller),3.910,4.040
2,1:14,2,5,LAR 20,7,13,DeeJay Dallas left guard for -1 yards (tackle by Ernest Jones),4.040,3.200
2,0:40,3,6,LAR 21,7,13,Geno Smith pass incomplete short right,3.200,2.080
2,0:36,4,6,LAR 21,7,13,Jason Myers 39 yard field goal no good,2.080,-0.870
2,0:31,1,10,LAR 29,7,13,Matthew Stafford pass incomplete deep middle intended for Puka Nacua,0.870,0.330
2,0:25,2,10,LAR 29,7,13,Matthew Stafford pass incomplete short middle intended for Puka Nacua,0.330,-0.360
2,0:22,3,10,LAR 29,7,13,Matthew Stafford pass complete short middle to Tutu Atwell for 11 yards (tackle by Artie Burns),-0.360,1.600
2,0:16,1,10,LAR 40,7,13,Matthew Stafford pass complete short middle to Puka Nacua for 20 yards (tackle by Tre Brown and Bobby Wagner),1.600,2.920
2,0:10,,,,,,Timeout #2 by Los Angeles Rams,,
2,0:10,1,10,SEA 40,7,13,"Matthew Stafford pass complete short left to Van Jefferson for -3 yards, lateral to Kyren Williams for no gain (tackle by Bobby Wagner)",2.920,2.640
2,0:05,2,8,SEA 38,7,13,Brett Maher 56 yard field goal no good,2.640,1.930
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,7,13,"Jason Myers kicks off 49 yards, returned by Kyren Williams for 8 yards (tackle by Jon Rhattigan and Drake Thomas)",0.000,0.540
3,14:57,1,10,LAR 24,7,13,Cam Akers right end for 6 yards (tackle by Tre Brown),0.540,0.810
3,14:18,2,4,LAR 30,7,13,Cam Akers left guard for no gain (tackle by Boye Mafe and Jordyn Brooks),0.810,0.100
3,13:36,3,4,LAR 30,7,13,Matthew Stafford pass complete short middle to Puka Nacua for 5 yards (tackle by Riq Woolen),0.100,1.270
3,12:57,1,10,LAR 35,7,13,Matthew Stafford pass incomplete deep left intended for Van Jefferson,1.270,0.720
3,12:50,2,10,LAR 35,7,13,Matthew Stafford pass complete short middle to Puka Nacua for 11 yards (tackle by Bobby Wagner and Jordyn Brooks),0.720,1.990
3,12:06,1,10,LAR 46,7,13,Cam Akers left end for -6 yards (tackle by Boye Mafe),1.990,0.640
3,11:22,2,16,LAR 40,7,13,Matthew Stafford pass complete short middle to Van Jefferson for 8 yards (tackle by Tre Brown),0.640,1.030
3,10:37,3,8,LAR 48,7,13,Matthew Stafford pass complete deep right to Tutu Atwell for 44 yards (tackle by Tre Brown),1.030,5.370
3,9:50,1,8,SEA 8,7,13,Cam Akers left end for 1 yard (tackle by Jordyn Brooks),5.370,4.760
3,9:01,2,7,SEA 7,13,13,"Kyren Williams left guard for 7 yards, touchdown",4.760,7.000
3,8:56,,,SEA 15,14,13,Brett Maher kicks extra point good,0.000,0.000
3,8:56,,,LAR 35,14,13,"Ethan Evans kicks off 65 yards, touchback.. Penalty on Ben Skowronek: Offside on Free Kick, 5 yards (accepted)",0.000,0.940
3,8:56,1,10,SEA 30,14,13,Kenneth Walker left guard for 5 yards (tackle by Cobie Durant),0.940,1.070
3,8:13,2,5,SEA 35,14,13,Geno Smith pass incomplete short left intended for Colby Parkinson,1.070,0.370
3,8:10,3,5,SEA 35,14,13,Geno Smith pass incomplete short left intended for Jaxon Smith-Njigba,0.370,-1.040
3,8:04,4,5,SEA 35,14,13,"Michael Dickson punts 65 yards, touchback.",-1.040,-0.280
3,7:53,1,10,LAR 20,14,13,Matthew Stafford pass complete short right to Tutu Atwell for 14 yards (tackle by Jordyn Brooks),0.280,1.200
3,7:22,1,10,LAR 34,14,13,Cam Akers right guard for no gain (tackle by Mike Morris and Julian Love),1.200,0.660
3,6:29,,,,,,Timeout #1 by Los Angeles Rams,,
3,6:29,2,10,LAR 34,14,13,Matthew Stafford pass complete short middle to Puka Nacua for 10 yards (tackle by Michael Jackson and Bobby Wagner),0.660,1.860
3,5:46,1,10,LAR 44,14,13,Cam Akers left guard for 2 yards (tackle by Coby Bryant),1.860,1.590
3,4:55,2,8,LAR 46,14,13,Matthew Stafford pass complete deep left to Tyler Higbee for 30 yards (tackle by Julian Love),1.590,3.970
3,3:54,1,10,SEA 24,14,13,Kyren Williams right guard for 4 yards (tackle by Coby Bryant),3.970,3.970
3,3:33,2,6,SEA 20,14,13,Kyren Williams right guard for no gain (tackle by Jarran Reed),3.970,3.270
3,2:48,3,6,SEA 20,14,13,Matthew Stafford pass incomplete deep right intended for Kyren Williams,3.270,2.150
3,2:43,4,6,SEA 20,17,13,Brett Maher 38 yard field goal good,2.150,3.000
3,2:39,,,LAR 35,17,13,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
3,2:39,1,10,SEA 25,17,13,Geno Smith pass complete short right to Kenneth Walker for -1 yards (tackle by Ernest Jones),0.610,-0.070
3,2:07,2,11,SEA 24,17,13,"Geno Smith pass incomplete short left intended for Tyler Lockett. Penalty on Derion Kendrick: Defensive Pass Interference, 5 yards (accepted) (no play)",-0.070,0.870
3,2:03,1,10,SEA 29,17,13,Kenneth Walker left tackle for no gain (tackle by Ernest Jones),0.870,0.330
3,1:48,2,10,SEA 29,17,13,Kenneth Walker right guard for 6 yards (tackle by Jordan Fuller and Michael Hoecht),0.330,0.430
3,1:22,3,4,SEA 35,17,13,Geno Smith pass incomplete deep left intended for D.K. Metcalf,0.430,-1.040
3,1:12,4,4,SEA 35,17,13,Michael Dickson punts 44 yards out of bounds,-1.040,-0.340
3,1:04,1,10,LAR 21,17,13,Matthew Stafford pass incomplete short left intended for Brycen Hopkins,0.340,-0.200
3,1:00,2,10,LAR 21,17,13,Matthew Stafford scrambles up the middle for 9 yards (tackle by Bobby Wagner),-0.200,0.300
3,0:16,3,1,LAR 30,17,13,Matthew Stafford right guard for 2 yards (tackle by Dre'Mont Jones),0.300,1.070
Quarter,Time,Down,ToGo,Location,LAR,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,LAR 32,17,13,Matthew Stafford pass complete short middle to Puka Nacua for 1 yard (tackle by Coby Bryant and Bobby Wagner),1.070,0.660
4,14:31,2,9,LAR 33,17,13,Matthew Stafford pass complete short middle to Tutu Atwell for 15 yards (tackle by Coby Bryant),0.660,2.130
4,13:51,1,10,LAR 48,17,13,Matthew Stafford pass complete deep middle to Tutu Atwell for 21 yards (tackle by Julian Love),2.130,3.510
4,13:08,1,10,SEA 31,17,13,Kyren Williams right guard for 5 yards (tackle by Boye Mafe),3.510,3.640
4,12:39,2,5,SEA 26,17,13,Matthew Stafford pass complete short left to Tutu Atwell for 14 yards (tackle by Julian Love),3.640,4.780
4,12:00,1,10,SEA 12,17,13,Kyren Williams for -1 yards (tackle by Bobby Wagner),4.780,3.940
4,11:20,2,11,SEA 13,17,13,Matthew Stafford pass incomplete short right intended for Kyren Williams,3.940,3.100
4,11:16,3,11,SEA 13,17,13,"Matthew Stafford pass incomplete short middle intended for Puka Nacua. Penalty on Tre Brown: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",3.100,5.370
4,11:11,1,8,SEA 8,17,13,Kyren Williams left guard for 7 yards (tackle by Tre Brown and Jordyn Brooks),5.370,5.910
4,10:33,2,1,SEA 1,17,13,Matthew Stafford right guard for no gain (tackle by Mike Morris),5.910,5.170
4,9:54,3,1,SEA 1,17,13,Matthew Stafford pass incomplete short right intended for Ben Skowronek (defended by Julian Love),5.170,3.550
4,9:49,4,1,SEA 1,23,13,"Cam Akers left end for 1 yard, touchdown",3.550,7.000
4,9:45,,,SEA 15,24,13,Brett Maher kicks extra point good,0.000,0.000
4,9:45,,,LAR 35,24,13,"Ethan Evans kicks off 65 yards, touchback.",0.000,0.610
4,9:45,1,10,SEA 25,24,13,Geno Smith pass complete short left to Jaxon Smith-Njigba for 2 yards (tackle by Byron Young),0.610,0.330
4,9:31,2,8,SEA 27,24,13,Geno Smith pass incomplete short left intended for D.K. Metcalf,0.330,-0.360
4,9:26,3,8,SEA 27,24,13,Geno Smith pass incomplete short right intended for Kenneth Walker,-0.360,-1.570
4,9:19,4,8,SEA 27,24,13,"Michael Dickson punts 73 yards, touchback.",-1.570,-0.610
4,9:09,1,10,LAR 25,24,13,Cam Akers right tackle for -4 yards (tackle by Uchenna Nwosu),0.610,-0.480
4,8:33,2,14,LAR 21,24,13,Matthew Stafford pass complete short left to Van Jefferson for 6 yards (tackle by Coby Bryant),-0.480,-0.360
4,7:52,3,8,LAR 27,24,13,Matthew Stafford pass complete deep right to Puka Nacua for 21 yards,-0.360,2.130
4,7:14,1,10,LAR 48,24,13,Cam Akers left guard for 6 yards (tackle by Darrell Taylor and Jordyn Brooks),2.130,2.390
4,6:41,2,4,SEA 46,24,13,Cam Akers left tackle for 6 yards (tackle by Quandre Diggs and Coby Bryant),2.390,2.920
4,5:57,1,10,SEA 40,24,13,Matthew Stafford pass incomplete deep right intended for Ben Skowronek,2.920,2.370
4,5:49,2,10,SEA 40,24,13,Kyren Williams left guard for 5 yards (tackle by Bobby Wagner and Quandre Diggs),2.370,2.340
4,5:05,3,5,SEA 35,24,13,Matthew Stafford pass incomplete deep left intended for Puka Nacua,2.340,0.980
4,5:02,4,5,SEA 35,27,13,Brett Maher 54 yard field goal good,0.980,3.000
4,4:57,,,LAR 35,27,13,"Ethan Evans kicks off 64 yards, returned by DeeJay Dallas for 34 yards (tackle by Troy Reeder)",0.000,1.270
4,4:51,1,10,SEA 35,27,13,Geno Smith pass complete short middle to Colby Parkinson for 8 yards (tackle by Quentin Lake and Jordan Fuller),1.270,1.800
4,4:36,2,2,SEA 43,27,13,"Penalty on D.K. Metcalf: Taunting / Offense, 15 yards (accepted) (no play)",1.800,-0.220
4,4:36,2,17,SEA 28,27,13,Geno Smith sacked by and Kobie Turner for -9 yards and Byron Young for -9 yards,-0.220,-2.230
4,4:01,3,26,SEA 19,27,13,Geno Smith sacked by and Aaron Donald for -8 yards and Michael Hoecht for -8 yards,-2.230,-2.490
4,3:28,4,34,SEA 11,27,13,"Michael Dickson punts 54 yards, returned by Kyren Williams for 7 yards (tackle by Derick Hall and Chris Stoll)",-2.490,-1.730
4,3:16,1,10,LAR 42,27,13,Cam Akers right tackle for 1 yard (tackle by Bobby Wagner),1.730,1.320
4,2:31,2,9,LAR 43,27,13,"Cam Akers right tackle for -1 yards (tackle by Mike Morris). Penalty on Quandre Diggs: Unnecessary Roughness / Defense, 15 yards (accepted)",1.320,2.720
4,2:26,1,10,SEA 43,27,13,Cam Akers left tackle for no gain (tackle by Boye Mafe and Bobby Wagner),2.720,2.180
4,2:22,,,,,,Timeout #1 by Seattle Seahawks,,
4,2:22,2,10,SEA 43,27,13,"Penalty on Jarran Reed: Encroachment, 5 yards (accepted) (no play)",2.180,2.850
4,2:22,2,5,SEA 38,27,13,Cam Akers right end for 2 yards (tackle by Julian Love),2.850,2.410
4,2:15,,,,,,Timeout #2 by Seattle Seahawks,,
4,2:15,3,3,SEA 36,27,13,Cam Akers right tackle for 6 yards (tackle by Jordyn Brooks and Julian Love),2.410,3.580
4,2:00,1,10,SEA 30,27,13,"Penalty on Dre'Mont Jones: Encroachment, 5 yards (accepted) (no play)",3.580,4.310
4,2:00,1,5,SEA 25,27,13,Cam Akers left tackle for -2 yards (tackle by Jordyn Brooks and Bobby Wagner),4.310,3.440
4,1:47,,,,,,Timeout #3 by Seattle Seahawks,,
4,1:47,2,7,SEA 27,27,13,Cam Akers right tackle for no gain (tackle by Bobby Wagner and Dre'Mont Jones),3.440,2.740
4,1:01,,,,,,Timeout #2 by Los Angeles Rams,,
4,1:01,3,7,SEA 27,27,13,Cam Akers for 1 yard (tackle by Bobby Wagner and Jordyn Brooks),2.740,1.760
4,0:15,,,,,,Timeout #3 by Los Angeles Rams,,
4,0:15,4,6,SEA 26,30,13,Brett Maher 45 yard field goal good,1.760,3.000
4,0:11,,,LAR 35,30,13,"Brett Maher kicks off 46 yards, returned by Colby Parkinson for 16 yards (tackle by Jake Hummel and John Johnson)",0.000,1.270
4,0:05,1,10,SEA 35,30,13,Zach Charbonnet right guard for 9 yards (tackle by Jordan Fuller and Ernest Jones),1.270,1.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
