Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Trevon Diggs,DAL,0,6,4,66.7%,36,9.0,6.0,0,82.6,12.3,26,10,0,0,0,0.0,0,3,0,0.0%
DaRon Bland,DAL,0,3,3,100.0%,21,7.0,7.0,0,95.8,4.0,12,9,0,0,0,0.0,0,2,0,0.0%
Leighton Vander Esch,DAL,0,2,2,100.0%,28,14.0,14.0,0,118.7,14.0,28,0,0,0,0,0.0,0,3,0,0.0%
Damone Clark,DAL,0,2,2,100.0%,19,9.5,9.5,0,106.2,0.0,0,19,0,0,0,0.0,0,3,0,0.0%
Micah Parsons,DAL,0,1,1,100.0%,0,0.0,0.0,0,79.2,-4.0,-4,4,2,0,3,2.0,5,4,0,0.0%
Donovan Wilson,DAL,0,3,1,33.3%,8,8.0,2.7,0,42.4,9.0,7,1,0,0,0,0.0,0,2,0,0.0%
Israel Mukuamu,DAL,0,1,1,100.0%,15,15.0,15.0,0,118.7,10.0,10,5,0,0,0,0.0,0,1,0,0.0%
Malik Hooker,DAL,0,2,1,50.0%,12,12.0,6.0,0,68.7,-1.0,-3,15,0,0,0,0.0,0,0,0,
Jabril Cox,DAL,0,1,1,100.0%,5,5.0,5.0,0,87.5,3.0,3,2,0,0,0,0.0,0,3,0,0.0%
Anthony Brown,DAL,0,4,1,25.0%,15,15.0,3.8,0,42.7,14.5,15,0,0,0,0,0.0,0,3,0,0.0%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,0,1,2.0,3,3,0,0.0%
Sam Williams,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Dante Fowler,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Osa Odighizuwa,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Jayron Kearse,DAL,0,3,0,0.0%,,,0.0,,39.6,1.7,,,2,0,0,1.0,1,5,0,0.0%
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Andrew Booth,MIN,0,9,8,88.9%,91,11.4,10.1,0,108.8,7.6,56,35,0,0,0,0.0,0,9,1,10.0%
Patrick Peterson,MIN,0,5,5,100.0%,71,14.2,14.2,1,158.3,6.0,30,41,0,0,0,0.0,0,5,0,0.0%
Eric Kendricks,MIN,0,5,4,80.0%,20,5.0,4.0,0,83.3,0.8,3,17,0,0,0,0.0,0,2,1,33.3%
Jordan Hicks,MIN,0,2,2,100.0%,72,36.0,36.0,1,158.3,12.5,25,47,1,0,0,0.0,0,7,1,12.5%
Za'Darius Smith,MIN,0,1,1,100.0%,10,10.0,10.0,0,108.3,-5.0,-5,15,0,1,0,0.0,1,1,1,50.0%
Harrison Smith,MIN,0,1,1,100.0%,12,12.0,12.0,0,116.7,12.0,12,0,0,0,0,0.0,0,7,0,0.0%
Patrick Jones II,MIN,0,1,1,100.0%,11,11.0,11.0,0,112.5,0.0,0,11,7,0,0,0.0,0,5,0,0.0%
Josh Metellus,MIN,0,1,1,100.0%,-2,-2.0,-2.0,0,79.2,-3.0,-3,1,0,0,0,0.0,0,1,0,0.0%
Troy Dye,MIN,0,2,1,50.0%,14,14.0,7.0,0,72.9,-3.0,-1,15,0,0,0,0.0,0,1,0,0.0%
Camryn Bynum,MIN,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,0,0,0,0.0,0,8,0,0.0%
Danielle Hunter,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Chandon Sullivan,MIN,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,2,0,0.0%
Brian Asamoah,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
