#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:22,DAL 18,3,1:07,21,Fumble
2,1,10:36,DAL 31,5,2:12,20,Punt
3,1,4:47,DAL 13,7,4:19,27,Interception
4,2,14:25,DAL 17,4,2:40,33,Fumble
5,2,8:42,DAL 17,16,8:02,83,Touchdown
6,2,0:13,NYG 41,2,0:13,10,Missed FG
7,3,15:00,DAL 19,3,1:12,12,Fumble
8,3,12:14,DAL 44,3,1:34,7,Punt
9,3,9:44,NYG 19,4,1:44,-11,Missed FG
10,3,6:32,DAL 10,15,8:48,79,Field Goal
11,4,9:03,NYG 33,9,4:23,23,Field Goal
12,4,1:18,DAL 1,3,0:26,0,Punt
13,4,0:19,DAL 21,1,0:19,-1,End of Half
14,5,15:00,DAL 23,8,3:47,51,Field Goal
