0,1
Game Info,Game Info
Won Toss,Jets
Roof,outdoors
Surface,grass
Duration,2:57
Attendance,72547
Weather,"51 degrees, relative humidity 0%, wind 6 mph, wind chill 0"
Vegas Line,New York Jets -1.5
Over/Under,38.0 (under)
