0,1
Game Info,Game Info
Won Toss,Ravens
Roof,outdoors
Surface,fieldturf
Duration,2:57
Attendance,78849
Weather,"49 degrees, relative humidity 46%, wind 19 mph"
Vegas Line,New York Giants -7.0
Over/Under,40.0 (push)
