#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:01,KAN 25,3,1:34,6,Punt
2,1,2:58,BAL 46,2,0:49,46,Touchdown
3,2,14:48,KAN 14,6,3:24,41,Fumble
4,2,9:12,KAN 13,5,3:23,39,Punt
5,2,0:19,KAN 16,1,0:19,-1,End of Half
6,3,15:00,KAN 20,3,1:03,-1,Interception
7,3,13:57,KAN 32,8,4:19,31,Downs
8,3,6:36,KAN 23,3,0:56,-7,Fumble
9,3,4:20,KAN 20,2,0:54,1,Interception
10,3,0:27,KAN 46,3,0:41,3,Punt
11,4,4:26,KAN 40,4,0:54,-12,Interception
