#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 25,2,0:12,0,Interception
2,1,14:48,IND 25,5,2:32,75,Touchdown
3,1,4:33,IND 29,3,2:13,2,Punt
4,1,0:47,NYJ 35,8,2:22,32,Field Goal
5,2,13:15,NYJ 41,6,1:51,28,Field Goal
6,2,8:39,IND 35,3,1:17,8,Fumble
7,2,2:35,IND 25,2,0:41,12,Interception
8,2,1:25,IND 25,3,0:43,2,Punt
9,3,12:03,IND 25,6,3:19,75,Touchdown
10,3,3:53,IND 25,13,4:01,75,Touchdown
11,4,9:40,IND 25,5,1:41,20,Interception
12,4,5:55,IND 25,4,0:38,6,Downs
13,4,3:19,IND 37,8,1:28,63,Touchdown
