#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:16,NYJ 19,13,7:43,69,Field Goal
2,1,2:20,NYJ 27,3,1:33,6,Interception
3,2,13:25,NYJ 25,1,0:10,9,Fumble
4,2,11:24,NYJ 13,3,2:45,9,Punt
5,2,7:22,IND 43,8,4:47,43,Touchdown
6,2,1:54,IND 22,4,0:29,-8,Field Goal
7,2,0:42,NYJ 28,6,0:42,58,Field Goal
8,3,15:00,NYJ 28,5,2:57,72,Touchdown
9,3,8:44,NYJ 25,9,4:51,56,Field Goal
10,4,14:52,NYJ 25,10,5:12,48,Field Goal
11,4,7:59,IND 25,4,2:04,6,Field Goal
12,4,5:17,IND 31,6,1:58,4,Field Goal
13,4,1:51,IND 43,3,1:51,-3,End of Game
