Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,5,89,17.8,0,0,1,0,0.0,0,0
Al Harris,GNB,0,0,,0,0,1,0,0.0,0,0
William Henderson,GNB,1,9,9.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeJuan Groce,STL,0,0,,0,0,3,27,9.0,0,0
Arlen Harris,STL,2,43,21.5,0,0,0,0,,0,0
Joffrey Reynolds,STL,2,36,18.0,0,0,0,0,,0,0
