Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2,12:46,1,15,NYJ 24,0,0,Shonn Greene up the middle for 4 yards (tackle by Danny Batten and Nick Barnett),0.540,0.190
2,12:08,2,11,NYJ 28,0,0,Mark Sanchez pass complete short left to Santonio Holmes for 11 yards (tackle by Jairus Byrd),0.190,1.530
2,11:30,1,10,NYJ 39,0,0,"Shonn Greene up the middle for 6 yards (tackle by Terrence McGee). Penalty on Matthew Mulligan: Offensive Holding, 10 yards",1.530,1.270
2,10:59,1,14,NYJ 35,0,0,Mark Sanchez pass complete short right to Jeremy Kerley for 9 yards (tackle by George Wilson),1.270,1.660
2,10:27,2,5,NYJ 44,0,0,"Penalty on NYJ: Illegal Substitution, 5 yards (no play)",1.660,0.990
2,10:04,2,10,NYJ 39,0,0,Joe McKnight left guard for 3 yards (tackle by Bryan Scott and Terrence McGee),0.990,0.700
2,9:18,3,7,NYJ 42,0,0,Mark Sanchez pass incomplete short right intended for Santonio Holmes,0.700,-0.590
2,9:14,4,7,NYJ 42,0,0,T.J. Conley punts 35 yards,-0.590,-0.480
2,9:06,1,10,BUF 23,0,0,Ryan Fitzpatrick pass complete short middle to Scott Chandler for 4 yards (tackle by Eric Smith),0.480,0.470
2,8:26,2,6,BUF 27,0,0,Ryan Fitzpatrick pass incomplete short right intended for Donald Jones (defended by Antonio Cromartie),0.470,-0.230
2,8:22,3,6,BUF 27,0,0,Ryan Fitzpatrick pass incomplete short right intended for Naaman Roosevelt,-0.230,-1.570
2,8:18,4,6,BUF 27,0,0,Brian Moorman punts 48 yards,-1.570,-0.610
2,8:11,1,10,NYJ 25,0,0,Shonn Greene up the middle for 2 yards (tackle by Kelvin Sheppard and Danny Batten),0.610,0.330
2,7:28,2,8,NYJ 27,0,0,Mark Sanchez pass complete deep middle to Plaxico Burress for 19 yards (tackle by Terrence McGee),0.330,1.990
2,6:55,1,10,NYJ 46,0,0,Shonn Greene right guard for 3 yards (tackle by Kelvin Sheppard and George Wilson),1.990,1.860
2,6:17,2,7,NYJ 49,0,0,Mark Sanchez pass complete short left to Jeremy Kerley for 7 yards (tackle by Jairus Byrd and Bryan Scott),1.860,2.650
2,5:37,1,10,BUF 44,0,0,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 4 yards (tackle by Nick Barnett),2.650,2.650
2,4:54,2,6,BUF 40,0,0,Joe McKnight left guard for 7 yards (tackle by Nick Barnett and Arthur Moats),2.650,3.380
2,4:18,1,10,BUF 33,0,0,Joe McKnight right end for -3 yards (tackle by Nick Barnett and Jairus Byrd),3.380,2.430
2,3:37,2,13,BUF 36,0,0,Mark Sanchez pass complete short left to Josh Baker for 5 yards (tackle by Nick Barnett),2.430,2.410
2,3:04,,,,0,0,Timeout #1 by New York Jets,0.000,2.410
2,3:03,3,8,BUF 31,0,0,Mark Sanchez pass incomplete short middle intended for Joe McKnight (defended by Marcell Dareus),2.410,1.320
,,,,,,,"NYJ challenged the pass completion ruling, and the original play was overturned.",,
2,3:00,4,8,BUF 31,3,0,Nick Folk 49 yard field goal good,1.320,3.000
2,,,,NYJ 35,3,0,"Nick Folk kicks off 61 yards, returned by Brad Smith for 22 yards (tackle by Eric Smith)",0.000,0.670
2,2:49,1,10,BUF 26,3,0,Fred Jackson left guard for 5 yards (tackle by Sione Pouha and Marcus Dixon),0.670,0.810
2,2:12,2,5,BUF 31,3,0,Fred Jackson up the middle for 4 yards (tackle by Sione Pouha),0.810,0.630
2,2:00,3,1,BUF 35,3,0,Fred Jackson up the middle for 3 yards (tackle by Bart Scott),0.630,1.470
2,1:37,,,,3,0,Timeout #2 by New York Jets,0.000,1.470
2,1:37,1,10,BUF 38,3,0,"Penalty on Marcus Dixon: Encroachment, 5 yards (no play)",1.470,2.200
2,1:37,1,5,BUF 43,3,0,Ryan Fitzpatrick pass incomplete short middle intended for David Nelson is intercepted by Calvin Pace at BUF-47 and returned for 8 yards (tackle by Fred Jackson),2.200,-2.980
2,1:27,1,10,BUF 39,3,0,"Penalty on Wayne Hunter: False Start, 5 yards (no play)",2.980,2.650
2,1:27,1,15,BUF 44,3,0,Mark Sanchez pass incomplete deep left intended for Jeremy Kerley,2.650,1.770
2,1:20,2,15,BUF 44,3,0,Mark Sanchez pass incomplete deep right intended for Santonio Holmes,1.770,1.090
2,1:17,,,,3,0,Timeout #3 by New York Jets,0.000,1.090
2,1:17,3,15,BUF 44,3,0,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 12 yards (tackle by Drayton Florence),1.090,1.290
2,1:08,4,3,BUF 32,3,0,Nick Folk 50 yard field goal no good,1.290,-1.600
2,1:04,1,10,BUF 40,3,0,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones,1.600,1.050
2,1:00,2,10,BUF 40,3,0,Ryan Fitzpatrick pass incomplete short middle intended for David Nelson is intercepted by David Harris at NYJ-49,1.050,-2.190
2,0:53,1,10,NYJ 49,3,0,"Mark Sanchez for no gain. Mark Sanchez fumbles, recovered by Marcell Dareus at NYJ-46",2.190,-2.520
2,0:49,1,10,NYJ 46,3,0,Fred Jackson right tackle for 8 yards (tackle by Brodney Pool and Darrelle Revis),2.520,3.060
2,0:43,,,,3,0,Timeout #1 by Buffalo Bills,0.000,3.060
2,0:43,2,2,NYJ 38,3,0,Ryan Fitzpatrick right tackle for no gain (tackle by Donald Strickland),3.060,2.350
2,0:35,,,,3,0,Timeout #2 by Buffalo Bills,0.000,2.350
2,0:35,3,2,NYJ 38,3,0,Ryan Fitzpatrick pass incomplete short middle intended for Steve Johnson,2.350,0.720
2,0:31,,,,3,0,Timeout #3 by Buffalo Bills,0.000,0.720
2,0:31,4,2,NYJ 38,3,0,Ryan Fitzpatrick pass incomplete deep right intended for Donald Jones (defended by Antonio Cromartie),0.720,-1.470
2,0:25,1,10,NYJ 38,3,0,Mark Sanchez kneels for -1 yards,1.470,0.790
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,3,0,"Rian Lindell kicks off 69 yards, returned by Joe McKnight for 59 yards (tackle by Rian Lindell)",0.000,2.590
3,14:51,1,10,BUF 45,3,0,Shonn Greene up the middle for 6 yards (tackle by Dwan Edwards and Nick Barnett),2.590,2.850
3,14:18,2,4,BUF 39,3,0,Shonn Greene left tackle for 2 yards (tackle by Marcell Dareus),2.850,2.410
3,13:35,3,2,BUF 37,3,0,Shonn Greene right tackle for no gain (tackle by Marcell Dareus and Spencer Johnson),2.410,0.790
3,12:55,4,2,BUF 37,3,0,T.J. Conley punts 36 yards,0.790,0.380
3,12:47,1,10,BUF 1,3,0,Fred Jackson up the middle for 1 yard (tackle by Jim Leonhard and Muhammad Wilkerson),-0.380,-0.710
3,12:08,2,9,BUF 2,3,0,Fred Jackson right guard for 3 yards (tackle by David Harris and Sione Pouha),-0.710,-0.950
3,11:25,3,6,BUF 5,3,0,Ryan Fitzpatrick pass incomplete deep left intended for Fred Jackson,-0.950,-2.490
3,11:19,4,6,BUF 5,3,0,"Brian Moorman punts 50 yards, returned by Jeremy Kerley for 15 yards (tackle by Chris White)",-2.490,-2.920
3,11:06,1,10,BUF 40,3,0,Mark Sanchez pass incomplete short right intended for Santonio Holmes (defended by Alex Carrington),2.920,2.370
3,11:03,2,10,BUF 40,3,0,LaDainian Tomlinson up the middle for 8 yards (tackle by George Wilson and Kelvin Sheppard),2.370,2.740
3,10:23,3,2,BUF 32,3,0,Mark Sanchez pass incomplete short middle intended for Dustin Keller (defended by Bryan Scott),2.740,1.300
3,10:20,4,2,BUF 32,6,0,Nick Folk 50 yard field goal good,1.300,3.000
3,,,,NYJ 35,6,0,"Nick Folk kicks off 63 yards, returned by Brad Smith for 20 yards (tackle by Jamaal Westerman)",0.000,0.410
3,10:10,1,10,BUF 22,6,0,"Fred Jackson up the middle for no gain (tackle by Sione Pouha). Fred Jackson fumbles (forced by Sione Pouha), recovered by Jim Leonhard at BUF-22 and returned for 3 yards (tackle by Erik Pears)",0.410,-4.310
3,10:04,1,10,BUF 19,6,0,"Shonn Greene left tackle for -1 yards (tackle by Spencer Johnson). Shonn Greene fumbles (forced by Spencer Johnson), recovered by D'Brickashaw Ferguson at BUF-20",4.310,3.630
3,9:21,2,11,BUF 20,6,0,Mark Sanchez pass complete short right to Plaxico Burress for 19 yards (tackle by Leodis McKelvin and Jairus Byrd),3.630,6.970
3,8:36,1,1,BUF 1,12,0,"LaDainian Tomlinson right guard for 1 yard, touchdown",6.970,7.000
3,,,,BUF 2,13,0,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,13,0,"Nick Folk kicks off 59 yards, returned by Brad Smith for 14 yards (tackle by Ellis Lankster)",0.000,0.280
3,8:28,1,10,BUF 20,13,0,"C.J. Spiller right tackle for 3 yards (tackle by Antonio Cromartie). C.J. Spiller fumbles (forced by Antonio Cromartie), ball out of bounds at BUF-23",0.280,0.140
3,7:55,2,7,BUF 23,13,0,C.J. Spiller up the middle for 2 yards (tackle by Sione Pouha),0.140,-0.300
3,7:13,3,5,BUF 25,13,0,Ryan Fitzpatrick pass complete deep right to Steve Johnson for 52 yards (tackle by Brodney Pool),-0.300,4.040
3,6:29,1,10,NYJ 23,13,0,Ryan Fitzpatrick pass complete short right to Scott Chandler for 11 yards (tackle by Darrelle Revis),4.040,4.780
3,5:41,1,10,NYJ 12,13,0,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,4.780,4.100
3,5:37,2,10,NYJ 12,13,0,Fred Jackson up the middle for 6 yards (tackle by David Harris and Jim Leonhard),4.100,4.380
3,4:54,3,4,NYJ 6,13,0,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson,4.380,3.000
3,4:50,4,4,NYJ 6,13,3,Rian Lindell 24 yard field goal good,3.000,3.000
3,,,,BUF 35,13,3,"Brian Moorman kicks off 68 yards, returned by Joe McKnight for 24 yards (tackle by Ruvell Martin)",0.000,0.340
3,4:42,1,10,NYJ 21,13,3,Mark Sanchez pass complete short right to Dustin Keller for 16 yards (tackle by Danny Batten),0.340,1.400
3,4:16,1,10,NYJ 37,13,3,Mark Sanchez pass complete short middle to Plaxico Burress for 13 yards (tackle by Terrence McGee),1.400,2.260
3,3:40,1,10,,13,3,"Mark Sanchez pass incomplete deep right intended for Santonio Holmes. Penalty on Leodis McKelvin: Defensive Pass Interference, 42 yards (no play)",2.260,5.370
3,3:33,1,8,BUF 8,19,3,"Mark Sanchez pass complete short middle to Santonio Holmes for 8 yards, touchdown",5.370,7.000
3,,,,BUF 2,20,3,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,20,3,"Nick Folk kicks off 57 yards, returned by Brad Smith for 20 yards (tackle by Patrick Turner)",0.000,0.810
3,3:22,1,10,BUF 28,20,3,Ryan Fitzpatrick pass complete short left to Scott Chandler for 9 yards (tackle by David Harris),0.810,1.480
3,2:45,2,1,BUF 37,20,3,Fred Jackson left guard for 1 yard (tackle by Donald Strickland),1.480,1.470
3,2:04,1,10,BUF 38,20,3,Ryan Fitzpatrick pass complete short left to Fred Jackson for 26 yards (tackle by Kyle Wilson),1.470,3.180
3,1:29,1,10,NYJ 36,20,3,Fred Jackson right tackle for -1 yards (tackle by Muhammad Wilkerson and Sione Pouha),3.180,2.500
3,0:52,2,11,NYJ 37,20,3,Ryan Fitzpatrick pass complete short right to David Nelson for 12 yards (tackle by Kyle Wilson),2.500,3.910
3,0:13,1,10,NYJ 25,20,3,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 6 yards (tackle by Darrelle Revis),3.910,4.200
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,NYJ 19,20,3,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson (defended by Darrelle Revis),4.200,3.490
4,14:55,3,4,NYJ 19,20,3,Ryan Fitzpatrick pass complete short middle to Naaman Roosevelt for 3 yards (tackle by Kyle Wilson),3.490,2.530
,,,,,,,"BUF challenged the first down ruling, and the play was upheld.",,
4,14:29,4,1,NYJ 16,20,3,Fred Jackson up the middle for no gain (tackle by Bart Scott and Calvin Pace),2.530,0.140
4,14:25,1,10,NYJ 16,20,3,Shonn Greene up the middle for 8 yards (tackle by Jairus Byrd),-0.140,0.550
4,13:44,2,2,NYJ 24,20,3,Shonn Greene up the middle for 1 yard (tackle by Marcell Dareus and Dwan Edwards),0.550,-0.200
4,13:02,3,1,NYJ 25,20,3,Mark Sanchez pass complete short right to Dustin Keller for 13 yards (tackle by George Wilson),-0.200,1.470
4,12:19,1,10,NYJ 38,20,3,Shonn Greene up the middle for 3 yards (tackle by Nick Barnett and Kelvin Sheppard),1.470,1.330
4,11:41,2,7,NYJ 41,20,3,Mark Sanchez pass complete short middle to Santonio Holmes for 10 yards (tackle by Terrence McGee),1.330,2.320
4,10:59,1,10,BUF 49,20,3,Shonn Greene right guard for 5 yards (tackle by Torell Troup and Dwan Edwards),2.320,2.460
4,10:18,2,5,BUF 44,20,3,LaDainian Tomlinson up the middle for 4 yards (tackle by Spencer Johnson and Drayton Florence),2.460,2.280
4,9:39,3,1,BUF 40,20,3,John Conner up the middle for 7 yards (tackle by Nick Barnett and Jairus Byrd),2.280,3.380
4,8:55,1,10,BUF 33,20,3,Mark Sanchez pass incomplete short left intended for Dustin Keller,3.380,2.840
4,8:51,2,10,BUF 33,20,3,LaDainian Tomlinson left tackle for 1 yard (tackle by Nick Barnett),2.840,2.280
4,8:08,3,9,BUF 32,20,3,Mark Sanchez pass complete short left to LaDainian Tomlinson for 14 yards (tackle by Antonio Coleman),2.280,4.370
4,7:21,1,10,BUF 18,20,3,Joe McKnight up the middle for 3 yards (tackle by Dwan Edwards and Arthur Moats),4.370,4.250
4,6:40,2,7,BUF 15,20,3,Joe McKnight left guard for -3 yards (tackle by Alex Carrington),4.250,3.050
4,6:35,,,,20,3,Timeout #2 by Buffalo Bills,0.000,3.050
4,6:35,3,10,BUF 18,20,3,"Mark Sanchez pass incomplete deep right intended for Santonio Holmes (defended by Terrence McGee). Penalty on Terrence McGee: Defensive Pass Interference, 17 yards (no play)",3.050,6.970
4,6:30,1,1,BUF 1,26,3,"John Conner up the middle for 1 yard, touchdown",6.970,7.000
4,,,,BUF 2,27,3,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 35,27,3,"Nick Folk kicks off 72 yards, touchback",0.000,0.280
4,6:27,1,10,BUF 20,27,3,"Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson (defended by Darrelle Revis). Penalty on Darrelle Revis: Defensive Holding, 5 yards (no play)",0.280,0.610
4,6:21,1,10,BUF 25,27,3,Ryan Fitzpatrick pass incomplete deep right intended for Naaman Roosevelt,0.610,0.060
4,6:16,2,10,BUF 25,27,3,Ryan Fitzpatrick pass complete deep left to Steve Johnson for 26 yards,0.060,2.320
4,5:59,1,10,NYJ 49,27,3,Fred Jackson left tackle for 23 yards (tackle by Brodney Pool),2.320,3.840
4,5:29,1,10,NYJ 26,27,3,Ryan Fitzpatrick pass incomplete short right intended for Fred Jackson (defended by Jim Leonhard),3.840,3.300
4,5:22,,,,27,3,Timeout #3 by Buffalo Bills,0.000,3.300
4,5:22,2,10,NYJ 26,27,3,Ryan Fitzpatrick pass complete short middle to Donald Jones for 6 yards (tackle by Darrelle Revis),3.300,3.400
4,4:50,3,4,NYJ 20,27,3,"Ryan Fitzpatrick pass incomplete deep right intended for David Nelson. Penalty on Andy Levitre: Offensive Holding, 10 yards (no play)",3.400,2.080
4,4:45,3,14,NYJ 30,27,3,Ryan Fitzpatrick pass complete short left to Fred Jackson for 9 yards (tackle by Eric Smith),2.080,2.110
4,4:06,4,5,NYJ 21,27,3,Ryan Fitzpatrick up the middle for 9 yards,2.110,4.780
4,3:29,1,10,NYJ 12,27,3,Ryan Fitzpatrick pass incomplete short middle intended for David Nelson,4.780,4.100
4,3:26,2,10,NYJ 12,27,3,"Ryan Fitzpatrick pass incomplete short right intended for Donald Jones. Penalty on Antonio Cromartie: Defensive Holding, 5 yards (no play)",4.100,5.600
4,3:21,1,7,NYJ 7,27,3,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson (defended by Eric Smith),5.600,4.760
4,3:18,2,7,NYJ 7,27,9,"Ryan Fitzpatrick pass complete short left to David Nelson for 7 yards, touchdown",4.760,7.000
4,,,,,27,11,"Two Point Attempt: Ryan Fitzpatrick right end, conversion succeeds",1.000,1.000
4,,,,BUF 35,27,11,"Brian Moorman kicks onside 32 yards, recovered by Darrelle Revis and returned for 3 yards. Penalty on Drayton Florence: Offside on Free Kick, 5 yards",0.000,1.660
4,3:09,1,10,NYJ 41,27,11,"Joe McKnight left end for 9 yards (tackle by Drayton Florence). Penalty on Mark Sanchez: Offensive Holding, 10 yards",1.660,1.600
4,3:00,1,11,NYJ 40,27,11,Joe McKnight right guard for 3 yards (tackle by Spencer Johnson),1.600,1.390
4,2:20,2,8,NYJ 43,27,11,Joe McKnight left guard for 3 yards (tackle by Dwan Edwards and Alex Carrington),1.390,1.090
4,2:00,3,5,NYJ 46,27,11,Joe McKnight right guard for 5 yards (tackle by Danny Batten),1.090,2.320
4,1:15,1,10,BUF 49,27,11,Mark Sanchez kneels for -1 yards,2.320,1.650
4,0:33,2,11,,27,11,Mark Sanchez kneels for -1 yards,1.650,0.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
