Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,7,5,60,1,3,48,9.6,12,2.4,17.7,0,,0,0.0,0,136.9
Brandon Marshall,SEA,6,4,44,0,2,39,9.8,5,1.3,8.5,0,,0,0.0,0,88.2
Jaron Brown,SEA,3,3,36,0,2,34,11.3,2,0.7,11.3,0,,0,0.0,0,116.7
Will Dissly,SEA,5,3,42,1,2,20,6.7,22,7.3,10.4,0,,0,0.0,0,126.7
C.J. Prosise,SEA,3,3,22,0,,5,1.7,17,5.7,1.7,0,,0,0.0,0,97.2
Nick Vannett,SEA,5,3,23,0,1,18,6.0,5,1.7,4.4,0,,0,0.0,0,71.2
Mike Davis,SEA,1,1,-1,0,0,-6,-6.0,5,5.0,-6.0,0,,0,0.0,0,79.2
Chris Carson,SEA,1,0,0,0,0,0,,0,,2.0,0,,0,0.0,0,39.6
Rashaad Penny,SEA,2,0,0,0,0,0,,0,,2.5,0,,1,50.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,14,10,83,0,5,64,6.4,19,1.9,8.6,2,5.0,0,0.0,2,46.7
Trey Burton,CHI,4,4,20,1,2,6,1.5,14,3.5,1.5,0,,0,0.0,0,127.1
Taylor Gabriel,CHI,7,4,30,0,0,10,2.5,20,5.0,7.6,1,4.0,0,0.0,0,67.6
Jordan Howard,CHI,4,3,33,0,1,1,0.3,32,10.7,0.8,0,,0,0.0,0,99.0
Anthony Miller,CHI,3,2,11,1,1,5,2.5,6,3.0,4.0,0,,0,0.0,0,112.5
Josh Bellamy,CHI,1,1,6,0,1,-1,-1.0,7,7.0,-1.0,0,,0,0.0,0,91.7
Tarik Cohen,CHI,1,1,17,0,1,14,14.0,3,3.0,14.0,0,,0,0.0,0,118.7
