#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 43,3,1:48,-10,Punt
2,1,9:50,JAX 25,5,2:40,15,Punt
3,1,5:13,JAX 32,10,6:45,21,Punt
4,2,11:35,TEN 5,3,1:19,5,Touchdown
5,2,8:53,TEN 34,3,2:25,-3,Punt
6,2,3:09,JAX 34,6,2:08,31,Fumble
7,2,0:12,JAX 20,1,0:12,-1,End of Half
8,3,12:07,JAX 20,4,1:46,12,Interception
9,3,7:39,JAX 46,6,3:44,35,Missed FG
10,3,1:39,JAX 37,6,3:41,18,Punt
11,4,9:07,JAX 36,2,0:47,9,Interception
12,4,8:13,TEN 43,3,2:16,0,Punt
13,4,3:47,JAX 46,7,1:35,45,Field Goal
14,4,0:14,JAX 30,2,0:14,2,End of Game
