Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,23,JAX 43,0,3,Fred Taylor left tackle for 2 yards (tackle by Michael Griffin and Ryan Fowler),0.350,-0.030
2,14:20,3,21,JAX 45,0,3,David Garrard pass complete short left to Greg Jones for 8 yards (tackle by Vincent Fuller),-0.030,0.130
2,13:37,4,13,TEN 47,0,3,"Adam Podlesh punts 28 yards, fair catch by Chris Carr",0.130,-0.150
2,13:28,1,10,TEN 19,0,3,LenDale White up the middle for no gain (tackle by Justin Durant and John Henderson),0.150,-0.390
2,12:47,2,10,TEN 19,0,3,"LenDale White left guard for 8 yards (tackle by Reggie Nelson). Penalty on Eugene Amano: Offensive Holding, 8 yards (no play)",-0.390,-1.360
2,12:23,2,18,TEN 11,0,3,Chris Johnson up the middle for 4 yards (tackle by Reggie Nelson and John Henderson),-1.360,-1.760
2,11:44,3,14,TEN 15,0,3,Vince Young pass incomplete short left intended for Justin Gage is intercepted by Gerald Sensabaugh at TEN-28 and returned for 23 yards (tackle by Chris Johnson),-1.760,-6.060
2,11:35,1,5,TEN 5,0,3,Fred Taylor right end for 2 yards (tackle by Stephen Tulloch),6.060,5.530
2,10:50,2,3,TEN 3,0,3,Maurice Jones-Drew right guard for 2 yards (tackle by Ryan Fowler),5.530,5.170
,,,,,,,"JAX challenged the runner broke the plane ruling, and the play was upheld.",,
2,10:20,3,1,TEN 1,6,3,"David Garrard pass complete short right to Greg Jones for 1 yard, touchdown",5.170,7.000
2,,,,TEN 2,7,3,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,7,3,"Josh Scobee kicks off 67 yards, returned by Chris Carr for 12 yards (tackle by Troy Williamson)",0.000,-0.220
2,10:09,1,10,TEN 15,7,3,Vince Young pass incomplete deep middle intended for Justin McCareins,-0.220,-0.710
2,10:01,2,10,TEN 15,7,3,Chris Johnson left end for 2 yards (tackle by Mike Peterson and Drayton Florence),-0.710,-1.120
2,9:13,3,8,TEN 17,7,3,Vince Young pass incomplete short right intended for Justin Gage,-1.120,-2.320
2,9:01,4,8,TEN 17,7,3,"Craig Hentrich punts 46 yards, returned by Brian Witherspoon for 29 yards (tackle by Craig Hentrich)",-2.320,-3.310
2,8:53,1,10,TEN 34,7,3,Fred Taylor up the middle for no gain (tackle by David Thornton and Dave Ball),3.310,2.770
2,8:10,2,10,TEN 34,7,3,"Penalty on Vince Manuwai: False Start, 5 yards (no play)",2.770,2.090
2,7:47,2,15,TEN 39,7,3,David Garrard pass complete short right to Matt Jones for 2 yards (tackle by Michael Griffin),2.090,1.690
2,7:00,3,13,TEN 37,7,3,David Garrard sacked by Tony Brown for 0 yards,1.690,0.790
2,6:35,4,13,TEN 37,7,3,"Adam Podlesh punts 27 yards. Penalty on Greg Estandia: Chop Block, 15 yards",0.790,-0.610
2,6:28,1,10,TEN 25,7,3,Chris Johnson up the middle for 18 yards (tackle by Reggie Nelson),0.610,1.800
2,5:46,1,10,TEN 43,7,3,LenDale White up the middle for 4 yards (tackle by Paul Spicer and John Henderson),1.800,1.790
2,5:08,2,6,TEN 47,7,3,Vince Young pass complete deep left to Bo Scaife for 27 yards. Penalty on Paul Spicer: Defensive Offside (Declined),1.790,3.840
2,4:46,1,10,JAX 26,7,3,Vince Young pass incomplete deep left intended for Justin Gage,3.840,3.300
2,4:41,2,10,JAX 26,7,3,Vince Young pass complete short right to Chris Johnson for 20 yards (tackle by Rashean Mathis),3.300,5.830
2,3:59,1,6,JAX 6,7,3,Chris Johnson right tackle for -1 yards (tackle by Clint Ingram and Reggie Hayward),5.830,4.760
2,3:15,,,,7,3,Timeout #1 by Tennessee Titans,0.000,4.760
2,3:13,2,7,JAX 7,7,9,"Vince Young pass complete short left to Chris Johnson for 7 yards, touchdown",4.760,7.000
2,,,,JAX 2,7,10,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,7,10,"Rob Bironas kicks off 50 yards, returned by Tutan Reyes for 14 yards (tackle by Craig Stevens)",0.000,1.200
2,3:03,1,10,JAX 34,7,10,David Garrard pass complete short left to Matt Jones for 5 yards (tackle by Cortland Finnegan),1.200,1.330
2,2:22,2,5,JAX 39,7,10,David Garrard pass incomplete short middle intended for Reggie Williams (defended by Nick Harper),1.330,0.630
2,2:17,3,5,JAX 39,7,10,David Garrard pass complete short right to Dennis Northcutt for 13 yards (tackle by Nick Harper),0.630,2.390
2,2:00,1,10,TEN 48,7,10,David Garrard pass complete deep middle to Matt Jones for 33 yards (tackle by Nick Harper),2.390,4.580
2,1:16,1,10,TEN 15,7,10,David Garrard pass incomplete short left intended for Matt Jones,4.580,3.950
2,1:09,2,10,TEN 15,7,10,"David Garrard sacked by Kyle Vanden Bosch for -9 yards. David Garrard fumbles (forced by Kyle Vanden Bosch), recovered by Kyle Vanden Bosch at TEN-35",3.950,-1.270
2,1:01,1,10,TEN 35,7,10,Vince Young pass complete short middle to Chris Johnson for 7 yards (tackle by Daryl Smith),1.270,1.670
2,0:39,2,3,TEN 42,7,10,"Vince Young pass incomplete intended for Justin Gage (defended by Reggie Hayward). Penalty on Brandon Jones: Illegal Shift, 5 yards (no play)",1.670,0.990
2,0:34,2,8,TEN 37,7,10,Vince Young pass incomplete deep left intended for Justin Gage,0.990,0.300
2,0:28,3,8,TEN 37,7,10,Chris Johnson up the middle for 7 yards (tackle by Mike Peterson and Gerald Sensabaugh),0.300,-0.460
2,0:22,,,,7,10,Timeout #2 by Tennessee Titans,0.000,-0.460
2,0:21,4,1,TEN 44,7,10,"Craig Hentrich punts 56 yards, touchback",-0.460,-0.280
2,0:12,1,10,JAX 20,7,10,David Garrard kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,7,10,"Josh Scobee kicks off 70 yards, returned by Chris Carr for 21 yards (tackle by Montell Owens)",0.000,0.340
3,14:55,1,10,TEN 21,7,10,Chris Johnson right tackle for 7 yards (tackle by John Henderson),0.340,0.750
3,14:20,2,3,TEN 28,7,10,Chris Johnson right tackle for 14 yards (tackle by Rashean Mathis and Brian Williams),0.750,1.730
3,13:40,1,10,TEN 42,7,10,Vince Young pass incomplete deep left intended for Justin McCareins,1.730,1.190
3,13:32,2,10,TEN 42,7,10,Chris Johnson up the middle for 2 yards (tackle by John Henderson),1.190,0.760
3,12:54,3,8,TEN 44,7,10,Vince Young pass complete short right to Bo Scaife for 6 yards (tackle by Reggie Hayward),0.760,-0.060
3,12:14,4,2,,7,10,"Craig Hentrich punts 50 yards, touchback",-0.060,-0.280
3,12:07,1,10,JAX 20,7,10,David Garrard pass incomplete short middle intended for Marcedes Lewis,0.280,-0.270
3,11:57,2,10,JAX 20,7,10,Fred Taylor up the middle for 6 yards (tackle by Ryan Fowler and Michael Griffin),-0.270,-0.160
3,11:13,3,4,JAX 26,7,10,David Garrard pass complete short right to Troy Williamson for 6 yards (tackle by Nick Harper),-0.160,1.070
3,10:31,1,10,JAX 32,7,10,David Garrard pass incomplete deep left intended for Troy Williamson is intercepted by Cortland Finnegan at TEN-14,1.070,0.280
3,10:21,1,10,TEN 14,7,10,Vince Young pass complete short left to Bo Scaife for 6 yards (tackle by Drayton Florence),-0.280,0.150
3,9:46,2,4,TEN 20,7,10,LenDale White left tackle for 9 yards (tackle by Drayton Florence),0.150,0.870
3,9:09,1,10,TEN 29,7,10,LenDale White left tackle for 6 yards (tackle by Mike Peterson and Tony McDaniel),0.870,1.140
3,8:33,2,4,TEN 35,7,10,LenDale White up the middle for 1 yard (tackle by Paul Spicer and Mike Peterson),1.140,0.560
3,7:53,3,3,TEN 36,7,10,Vince Young pass incomplete short left intended for Chris Johnson,0.560,-0.980
3,7:48,4,3,TEN 36,7,10,Craig Hentrich punts 18 yards,-0.980,-1.990
3,7:39,1,10,JAX 46,7,10,David Garrard pass complete short left to Reggie Williams for 8 yards (tackle by Cortland Finnegan),1.990,2.530
3,6:56,2,2,TEN 46,7,10,David Garrard pass complete deep left to Matt Jones for 22 yards (tackle by Cortland Finnegan),2.530,3.970
3,6:13,1,10,TEN 24,7,10,David Garrard pass complete short right to Greg Jones for 4 yards (tackle by Nick Harper),3.970,3.970
3,5:26,2,6,TEN 20,7,10,David Garrard sacked by Michael Griffin for -4 yards,3.970,2.740
3,4:43,3,10,TEN 24,7,10,David Garrard pass complete short right to Troy Williamson for 5 yards (tackle by Nick Harper),2.740,2.240
3,3:58,4,5,TEN 19,7,10,Josh Scobee 37 yard field goal no good,2.240,-0.740
3,3:55,1,10,TEN 27,7,10,LenDale White left end for 1 yard (tackle by Mike Peterson),0.740,0.330
3,3:09,2,9,TEN 28,7,10,Vince Young for 4 yards (tackle by Justin Durant),0.330,0.170
3,2:29,3,5,TEN 32,7,10,Chris Johnson right end for 2 yards (tackle by Rashean Mathis and Rob Meier),0.170,-1.110
3,1:53,4,3,TEN 34,7,10,"Craig Hentrich punts 45 yards, returned by Brian Witherspoon for 16 yards (tackle by Craig Hentrich)",-1.110,-1.400
3,1:39,1,10,JAX 37,7,10,David Garrard sacked by Kevin Vickerson and Jason Jones for -7 yards,1.400,-0.090
3,1:01,2,17,JAX 30,7,10,Maurice Jones-Drew right end for 11 yards (tackle by Michael Griffin),-0.090,0.700
3,0:21,3,6,JAX 41,7,10,David Garrard pass complete short left to Matt Jones for 7 yards (tackle by Cortland Finnegan),0.700,2.130
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 48,7,10,David Garrard pass complete short middle to Maurice Jones-Drew for 7 yards (tackle by Tony Brown),2.130,2.530
4,14:17,2,3,TEN 45,7,10,Maurice Jones-Drew up the middle for -1 yards (tackle by Tony Brown and Chris Hope),2.530,1.680
4,13:35,3,4,TEN 46,7,10,David Garrard up the middle for 1 yard (tackle by Albert Haynesworth),1.680,0.270
4,13:05,4,3,TEN 45,7,10,"Adam Podlesh punts 36 yards, fair catch by Chris Carr",0.270,0.380
4,12:58,1,10,TEN 9,7,10,LenDale White left guard for 3 yards (tackle by Tony McDaniel and Mike Peterson),-0.380,-0.560
4,12:24,2,7,TEN 12,7,10,Vince Young pass complete short right to Alge Crumpler for 4 yards (tackle by Daryl Smith),-0.560,-0.600
4,11:57,3,3,TEN 16,7,10,Chris Johnson right tackle for 3 yards (tackle by Reggie Nelson),-0.600,0.150
4,11:19,1,10,TEN 19,7,10,"Vince Young pass complete short left to Justin McCareins for 19 yards (tackle by Daryl Smith). Penalty on Justin McCareins: Offensive Pass Interference, 9 yards (no play)",0.150,-0.720
4,10:54,1,19,TEN 10,7,10,Chris Johnson left guard for 3 yards (tackle by Daryl Smith),-0.720,-1.210
4,10:15,2,16,TEN 13,7,10,Vince Young pass complete short right to Bo Scaife for 8 yards (tackle by Justin Durant),-1.210,-0.810
4,9:24,3,8,TEN 21,7,10,Vince Young pass incomplete deep left intended for Justin McCareins,-0.810,-1.960
4,9:18,4,8,TEN 21,7,10,Craig Hentrich punts 43 yards,-1.960,-1.330
4,9:07,1,10,JAX 36,7,10,David Garrard pass complete short left to Fred Taylor for 9 yards (tackle by Jevon Kearse),1.330,2.010
4,8:28,2,1,JAX 45,7,10,David Garrard pass incomplete short left intended for Matt Jones is intercepted by Cortland Finnegan at TEN-43 and returned for 1 yard (tackle by Matt Jones),2.010,-1.860
4,8:20,1,10,TEN 44,7,10,Vince Young pass incomplete short right intended for Alge Crumpler is intercepted by Derrick Harvey at TEN-43,1.860,-2.720
4,8:13,1,10,TEN 43,7,10,David Garrard sacked by Tony Brown for -11 yards,2.720,0.690
4,7:27,2,21,JAX 46,7,10,Fred Taylor up the middle for 5 yards (tackle by Ryan Fowler and Chris Hope),0.690,0.700
4,6:44,3,16,TEN 49,7,10,David Garrard pass complete short right to Dennis Northcutt for 6 yards (tackle by Nick Harper),0.700,0.400
4,6:05,4,10,TEN 43,7,10,"Adam Podlesh punts 43 yards, touchback",0.400,-0.280
4,5:57,1,10,TEN 20,7,10,Chris Johnson right end for 1 yard (tackle by Justin Durant),0.280,-0.130
4,5:32,2,9,TEN 21,7,10,Vince Young pass complete short right to Bo Scaife for 14 yards (tackle by Drayton Florence),-0.130,1.270
4,4:55,1,10,TEN 35,7,10,LenDale White up the middle for no gain (tackle by John Henderson),1.270,0.720
4,4:19,2,10,TEN 35,7,10,"Penalty on Bo Scaife: False Start, 5 yards (no play)",0.720,0.050
4,4:17,2,15,TEN 30,7,10,Vince Young pass incomplete short right intended for LenDale White,0.050,-0.630
4,4:14,3,15,TEN 30,7,10,Kerry Collins pass complete short right to Bo Scaife for 44 yards (tackle by Gerald Sensabaugh),-0.630,3.840
4,4:10,,,,7,10,Timeout #1 by Jacksonville Jaguars,0.000,3.840
4,4:10,1,10,JAX 26,7,10,LenDale White right tackle for 6 yards (tackle by Reggie Nelson),3.840,4.110
4,4:05,,,,7,10,Timeout #2 by Jacksonville Jaguars,0.000,4.110
4,4:05,2,4,JAX 20,7,10,LenDale White right tackle for -2 yards (tackle by John Henderson),4.110,3.140
4,3:59,,,,7,10,Timeout #3 by Jacksonville Jaguars,0.000,3.140
4,3:59,3,6,JAX 22,7,10,Kerry Collins pass complete short middle to Justin Gage for 21 yards (tackle by Brian Williams),3.140,6.970
4,3:50,1,1,JAX 1,7,16,"LenDale White left tackle for 1 yard, touchdown",6.970,7.000
4,,,,JAX 2,7,17,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,7,17,"Rob Bironas kicks off 75 yards, returned by Brian Witherspoon for 51 yards (tackle by Rob Bironas)",0.000,1.990
4,3:38,1,10,JAX 46,7,17,David Garrard pass complete short right to Maurice Jones-Drew for 15 yards (tackle by Nick Harper),1.990,2.980
4,3:08,1,10,TEN 39,7,17,David Garrard pass complete short right to Marcedes Lewis for 6 yards (tackle by Nick Harper),2.980,3.250
4,2:45,2,4,TEN 33,7,17,"David Garrard pass complete short right to Marcedes Lewis for 15 yards (tackle by Vincent Fuller). Penalty on Kyle Vanden Bosch: Roughing the Passer, 9 yards",3.250,5.140
4,2:33,1,9,TEN 9,7,17,David Garrard pass incomplete short right intended for Fred Taylor,5.140,4.380
4,2:29,2,9,TEN 9,7,17,David Garrard pass incomplete short left intended for Dennis Northcutt,4.380,3.360
4,2:23,3,9,TEN 9,7,17,David Garrard pass incomplete short right intended for Reggie Williams,3.360,2.830
4,2:18,4,9,TEN 9,10,17,Josh Scobee 27 yard field goal good,2.830,3.000
4,,,,JAX 30,10,17,Josh Scobee kicks onside 9 yards. Penalty on Gerald Sensabaugh: Illegal Touch Kick,0.000,2.980
4,2:09,1,10,JAX 39,10,17,LenDale White up the middle for -2 yards (tackle by Paul Spicer),2.980,2.170
4,1:59,2,12,JAX 41,10,17,LenDale White right tackle for 10 yards (tackle by Justin Durant),2.170,2.810
4,1:10,,,,10,17,Timeout #1 by Tennessee Titans,0.000,2.810
4,1:07,3,2,JAX 31,10,17,LenDale White up the middle for 1 yard (tackle by Brian Williams),2.810,1.520
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
4,0:20,,,,10,17,Timeout #2 by Tennessee Titans,0.000,1.520
4,0:20,4,1,JAX 30,10,17,Kerry Collins right guard for no gain (tackle by Rob Meier),1.520,-0.940
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
4,0:14,1,10,JAX 30,10,17,David Garrard pass complete short left to Matt Jones for 11 yards,0.940,1.660
4,0:10,1,10,JAX 41,10,17,David Garrard sacked by Albert Haynesworth for -9 yards,1.660,-0.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
