Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Reno Mahe,PHI,0,0,,0,0,2,1,0.5,0,0
Nick Graham,PHI,0,0,,0,0,1,0,0.0,0,0
J.R. Reed,PHI,4,105,26.3,0,0,0,0,,0,0
Correll Buckhalter,PHI,1,34,34.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lance Moore,NOR,3,66,22.0,0,0,1,8,8.0,0,0
Pierre Thomas,NOR,3,79,26.3,0,0,0,0,,0,0
Terrance Copper,NOR,1,25,25.0,0,0,0,0,,0,0
