Player,Pos
Byron Leftwich,QB
Fred Taylor,RB
Greg Jones,FB
Reggie Williams,WR
Jimmy Smith,WR
Kyle Brady,TE
Ephraim Salaam,LT
Vince Manuwai,LG
Brad Meester,C
Chris Naeole,RG
Maurice Williams,RT
Reggie Hayward,LDE
Marcus Stroud,LDT
John Henderson,RDT
Paul Spicer,RDE
Akin Ayodele,OLB
Daryl Smith,OLB
Mike Peterson,MLB
Rashean Mathis,LCB
Kenny Wright,RCB
Deke Cooper,SS
Deon Grant,FS
