Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2,6:13,2,5,TEN 32,7,14,Ryan Tannehill pass incomplete short right intended for Derrick Henry (defended by J.J. Watt),0.870,0.170
2,6:08,3,5,TEN 32,7,14,Ryan Tannehill pass complete short middle to Anthony Firkser for 5 yards (tackle by Lonnie Johnson),0.170,1.400
2,5:41,,,,,,Timeout #1 by Houston Texans,,
2,5:41,1,10,TEN 37,7,14,Derrick Henry right guard for 14 yards (tackle by Justin Reid and Eric Murray),1.400,2.320
2,5:03,1,10,HOU 49,7,14,Derrick Henry up the middle for 5 yards (tackle by J.J. Watt),2.320,2.460
2,4:25,2,5,HOU 44,7,14,Ryan Tannehill pass complete deep left to Kalif Raymond for 20 yards (tackle by Bradley Roby),2.460,3.970
2,4:01,1,10,HOU 24,7,14,Derrick Henry up the middle for 2 yards (tackle by Carlos Watkins and Zach Cunningham),3.970,3.700
2,3:39,2,8,HOU 22,7,20,"Ryan Tannehill pass complete deep left to Adam Humphries for 22 yards, touchdown, touchdown",3.700,7.000
2,3:34,,,HOU 15,7,21,Stephen Gostkowski kicks extra point good,0.000,0.000
2,3:34,,,TEN 35,7,21,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,3:34,1,10,HOU 25,7,21,"Duke Johnson left tackle for 1 yard (tackle by Kenny Vaccaro). Penalty on Tytus Howard: Chop Block, 12 yards (no play)",0.610,-0.640
2,3:11,1,22,HOU 13,7,21,Deshaun Watson pass complete short middle to Darren Fells for 16 yards (tackle by Kenny Vaccaro),-0.640,0.600
2,2:40,2,6,HOU 29,7,21,"Duke Johnson up the middle for 7 yards (tackle by DaQuan Jones and Rashaan Evans). Penalty on Tytus Howard: Offensive Holding, 10 yards (no play)",0.600,-0.810
2,2:12,2,16,HOU 19,7,21,Deshaun Watson up the middle for 11 yards (tackle by Kevin Byard and Jayon Brown),-0.810,0.040
2,2:00,3,5,HOU 30,7,21,Deshaun Watson pass complete short right to Will Fuller for 8 yards (tackle by Kevin Byard),0.040,1.470
2,1:39,1,10,HOU 38,7,21,Deshaun Watson pass incomplete deep right intended for Will Fuller,1.470,0.920
2,1:31,2,10,HOU 38,7,21,Deshaun Watson left tackle for 1 yard (tackle by Harold Landry),0.920,0.370
2,0:51,3,9,HOU 39,7,21,Deshaun Watson pass complete short right to Will Fuller for 17 yards (tackle by Kristian Fulton),0.370,2.650
2,0:43,,,,,,Timeout #2 by Houston Texans,,
2,0:43,1,10,TEN 44,7,21,Deshaun Watson pass complete short middle to Brandin Cooks for 6 yards (tackle by Tye Smith),2.650,2.920
2,0:25,2,4,TEN 38,7,21,Deshaun Watson pass complete short left to David Johnson for 12 yards (tackle by Malcolm Butler and Kenny Vaccaro),2.920,3.840
2,0:17,,,,,,Timeout #3 by Houston Texans,,
2,0:17,1,10,TEN 26,7,21,Deshaun Watson pass complete short middle to Randall Cobb for 6 yards (tackle by Kristian Fulton),3.840,4.110
2,0:04,2,4,TEN 20,7,21,Deshaun Watson spiked the ball,4.110,3.400
2,0:03,3,4,TEN 20,10,21,Ka'imi Fairbairn 38 yard field goal good,3.400,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,10,21,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,10,21,David Johnson right tackle for 4 yards (tackle by Harold Landry and Jayon Brown),0.610,0.600
3,14:25,2,6,HOU 29,10,21,Duke Johnson left end for 3 yards (tackle by Malcolm Butler),0.600,0.300
3,13:49,3,3,HOU 32,10,21,Deshaun Watson pass incomplete short middle intended for Duke Johnson,0.300,-1.240
3,13:44,4,3,HOU 32,10,21,"Bryan Anger punts 52 yards, returned by Kalif Raymond for 4 yards (tackle by Brennan Scarlett and Keion Crossen)",-1.240,-0.280
3,13:33,1,10,TEN 20,10,21,Derrick Henry right tackle for 9 yards (tackle by Zach Cunningham),0.280,0.950
3,12:53,2,1,TEN 29,10,21,Derrick Henry left tackle for 4 yards (tackle by Carlos Watkins),0.950,1.140
3,12:14,1,10,TEN 33,10,21,Ryan Tannehill pass incomplete short right intended for Derrick Henry (defended by Tyrell Adams),1.140,0.590
3,12:09,2,10,TEN 33,10,21,"Ryan Tannehill pass incomplete deep left intended for A.J. Brown. Penalty on Bradley Roby: Defensive Pass Interference, 16 yards (no play)",0.590,2.190
3,12:04,1,10,TEN 49,10,21,"Derrick Henry right tackle for 2 yards (tackle by P.J. Hall). Penalty on Nate Davis: Offensive Holding, 10 yards (no play)",2.190,1.530
3,11:37,1,20,TEN 39,10,21,Ryan Tannehill pass incomplete short middle intended for Anthony Firkser (defended by Tyrell Adams),1.530,0.300
3,11:34,2,20,TEN 39,10,21,Ryan Tannehill pass complete deep middle to Anthony Firkser for 45 yards (tackle by Lonnie Johnson),0.300,4.510
3,10:52,1,10,HOU 16,10,21,Derrick Henry left tackle for 2 yards (tackle by P.J. Hall),4.510,4.210
3,10:12,2,8,HOU 14,10,21,Ryan Tannehill sacked by Tyrell Adams for -7 yards,4.210,2.610
3,9:35,3,15,HOU 21,10,21,Ryan Tannehill pass complete short left to A.J. Brown for 12 yards (tackle by Lonnie Johnson),2.610,2.930
3,8:57,4,3,HOU 9,10,21,"Stephen Gostkowski 27 yard field goal no good blocked by Justin Reid, recovered by Michael Thomas (tackle by Jamil Douglas)",2.930,-0.340
3,8:47,1,10,HOU 21,10,21,Deshaun Watson pass complete short middle to Darren Fells for 11 yards (tackle by Jayon Brown),0.340,1.070
3,8:17,1,10,HOU 32,10,21,David Johnson right guard for 4 yards (tackle by Kevin Byard),1.070,1.070
3,7:42,2,6,HOU 36,10,21,Deshaun Watson pass complete short right to Darren Fells for 35 yards (tackle by Jayon Brown and Kenny Vaccaro),1.070,3.640
3,7:04,1,10,TEN 29,10,21,"Deshaun Watson pass incomplete deep left intended for Kenny Stills. Penalty on Kristian Fulton: Defensive Pass Interference, 28 yards (no play)",3.640,6.970
3,6:58,1,1,TEN 1,10,21,Deshaun Watson pass complete short middle to Brandin Cooks for no gain (tackle by Kevin Byard),6.970,5.910
3,6:21,2,1,TEN 1,16,21,"David Johnson up the middle for 1 yard, touchdown",5.910,7.000
3,6:15,,,TEN 15,17,21,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,6:15,,,HOU 35,17,21,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,6:15,1,10,TEN 25,17,21,Ryan Tannehill pass incomplete short left intended for A.J. Brown (defended by Bradley Roby),0.610,0.060
3,6:12,2,10,TEN 25,17,21,Ryan Tannehill pass incomplete short left intended for Khari Blasingame,0.060,-0.620
3,6:08,3,10,TEN 25,17,21,"Ryan Tannehill sacked by J.J. Watt for -15 yards. Ryan Tannehill fumbles (forced by J.J. Watt), recovered by Jacob Martin at TEN-4",-0.620,-6.280
3,5:57,1,4,TEN 4,17,21,David Johnson right tackle for -2 yards (tackle by Jayon Brown and Kevin Byard),6.280,4.950
3,5:17,2,6,TEN 6,17,21,Deshaun Watson pass complete short left to Duke Johnson for 2 yards (tackle by Harold Landry),4.950,4.490
3,4:43,3,4,TEN 4,23,21,"Deshaun Watson pass complete short right to Randall Cobb for 4 yards, touchdown",4.490,7.000
3,4:35,,,TEN 15,23,21,Ka'imi Fairbairn kicks extra point no good wide left,0.000,-1.000
3,4:35,,,HOU 35,23,21,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,4:35,1,10,TEN 25,23,21,Derrick Henry left end for 3 yards (tackle by P.J. Hall),0.610,0.470
3,4:00,2,7,TEN 28,23,21,"Penalty on Ty Sambrailo: False Start, 5 yards (no play)",0.470,-0.210
3,3:48,2,12,TEN 23,23,21,Derrick Henry up the middle for 5 yards (tackle by P.J. Hall),-0.210,-0.230
3,3:07,3,7,TEN 28,23,21,Ryan Tannehill pass complete short right to Anthony Firkser for 7 yards (tackle by Justin Reid),-0.230,1.270
3,2:28,1,10,TEN 35,23,21,Jeremy McNichols left tackle for 20 yards (tackle by Bradley Roby),1.270,2.590
3,2:01,1,10,HOU 45,23,21,Jeremy McNichols up the middle for 4 yards (tackle by P.J. Hall),2.590,2.580
3,1:38,2,6,HOU 41,23,21,Ryan Tannehill pass complete short middle to A.J. Brown for 15 yards (tackle by Justin Reid),2.580,3.840
3,1:10,1,10,HOU 26,23,21,"Jeremy McNichols left tackle for 3 yards (tackle by Tyrell Adams). Penalty on Ben Jones: Offensive Holding, 10 yards (no play)",3.840,3.180
3,0:47,1,20,HOU 36,23,21,Ryan Tannehill pass complete short left to Derrick Henry for -1 yards (tackle by Ross Blacklock),3.180,1.810
3,0:06,2,21,HOU 37,23,21,Ryan Tannehill pass complete short right to Geoff Swaim for 8 yards (tackle by Tyrell Adams),1.810,2.210
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,HOU 29,23,21,Jeremy McNichols up the middle for 10 yards (tackle by Zach Cunningham and Michael Thomas),2.210,2.280
4,14:18,4,3,HOU 19,23,21,Stephen Gostkowski 37 yard field goal no good,2.280,-0.740
4,14:14,1,10,HOU 27,23,21,Deshaun Watson pass complete deep right to Brandin Cooks for 19 yards,0.740,1.990
4,13:44,1,10,HOU 46,23,21,Deshaun Watson pass complete short right to Brandin Cooks for 5 yards (tackle by Kevin Byard),1.990,2.130
4,13:17,2,5,TEN 49,23,21,David Johnson left guard for 2 yards (tackle by DaQuan Jones and Jeffery Simmons),2.130,1.690
4,12:37,3,3,TEN 47,23,21,Deshaun Watson pass complete short middle to Brandin Cooks for 6 yards (tackle by Malcolm Butler),1.690,2.850
4,12:00,1,10,TEN 41,23,21,Duke Johnson right tackle for -2 yards (tackle by Jadeveon Clowney),2.850,2.040
4,11:17,2,12,TEN 43,23,21,Deshaun Watson pass complete short middle to Darren Fells for 4 yards (tackle by Isaiah Mack and Jayon Brown),2.040,1.880
4,10:29,3,8,TEN 39,23,21,Deshaun Watson sacked by Jeffery Simmons for -12 yards,1.880,-0.130
4,9:46,4,20,HOU 49,23,21,"Bryan Anger punts 45 yards, returned by Kalif Raymond for no gain (tackle by Keion Crossen)",-0.130,0.380
4,9:37,1,10,TEN 6,23,27,"Derrick Henry right guard for 94 yards, touchdown",-0.380,7.000
4,9:23,,,HOU 2,23,29,"Two Point Attempt: Ryan Tannehill pass complete to Nick Westbrook-Ikhine, conversion succeeds",1.000,1.000
4,9:23,,,TEN 35,23,29,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,9:23,1,10,HOU 25,23,29,Deshaun Watson pass complete deep right to Pharaoh Brown for 22 yards (tackle by Kenny Vaccaro and Jayon Brown),0.610,2.060
4,8:44,1,10,HOU 47,29,29,"Deshaun Watson pass complete deep left to Will Fuller for 53 yards, touchdown",2.060,7.000
4,8:37,,,TEN 15,30,29,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,8:37,,,HOU 35,30,29,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,8:37,1,10,TEN 25,30,29,Ryan Tannehill pass deep middle intended for Kalif Raymond is intercepted by Bradley Roby at HOU-31 and returned for no gain,0.610,-1.000
4,8:30,1,10,HOU 31,30,29,Deshaun Watson pass complete short left to Brandin Cooks for 15 yards (tackle by Malcolm Butler),1.000,1.990
4,7:49,1,10,HOU 46,30,29,David Johnson up the middle for 3 yards (tackle by Jack Crawford and Kenny Vaccaro),1.990,1.860
4,7:06,2,7,HOU 49,30,29,Deshaun Watson pass incomplete short left intended for Will Fuller,1.860,1.160
4,7:03,3,7,HOU 49,30,29,Deshaun Watson pass complete short left to Brandin Cooks for 7 yards (tackle by Malcolm Butler),1.160,2.650
4,6:15,1,10,TEN 44,30,29,David Johnson right guard for 3 yards (tackle by Jeffery Simmons),2.650,2.520
4,5:30,2,7,TEN 41,30,29,Deshaun Watson pass complete short middle to Will Fuller for 6 yards (tackle by Malcolm Butler and DaQuan Jones),2.520,2.610
4,4:40,3,1,TEN 35,30,29,Deshaun Watson pass incomplete short right intended for Randall Cobb,2.610,1.000
4,4:37,4,1,TEN 35,30,29,David Johnson right guard for 1 yard (tackle by Jayon Brown and Jadeveon Clowney),1.000,3.310
4,3:49,1,10,TEN 34,30,29,Deshaun Watson pass complete short right to Brandin Cooks for 9 yards (tackle by Johnathan Joseph),3.310,3.990
4,3:05,2,1,TEN 25,30,29,"Penalty on TEN: Defensive Too Many Men on Field, 5 yards (no play)",3.990,4.240
4,3:05,1,10,TEN 20,30,29,Deshaun Watson pass incomplete deep left intended for Will Fuller (defended by Malcolm Butler),4.240,3.690
4,3:01,2,10,TEN 20,30,29,David Johnson left tackle for 11 yards (tackle by Rashaan Evans),3.690,5.140
4,2:53,,,,,,Timeout #1 by Tennessee Titans,,
4,2:53,1,9,TEN 9,30,29,Deshaun Watson left end for 8 yards (tackle by Isaiah Mack),5.140,5.910
4,2:04,2,1,TEN 1,30,29,David Johnson up the middle for no gain (tackle by Kenny Vaccaro and Jayon Brown),5.910,5.170
4,1:57,3,1,TEN 1,30,29,David Johnson up the middle for no gain (tackle by Rashaan Evans),5.170,3.550
4,1:53,,,,,,Timeout #2 by Tennessee Titans,,
4,1:53,4,1,TEN 1,36,29,"Deshaun Watson pass complete short middle to Brandin Cooks for 1 yard, touchdown, touchdown",3.550,7.000
4,1:50,,,TEN 2,36,29,"Two Point Attempt: Deshaun Watson pass incomplete intended for Randall Cobb, conversion fails",1.000,-1.000
4,1:50,,,HOU 35,36,29,"Ka'imi Fairbairn kicks off 64 yards, returned by Kalif Raymond for 23 yards (tackle by Kyle Emanuel)",0.000,0.540
4,1:45,1,10,TEN 24,36,29,Ryan Tannehill pass incomplete short middle intended for Jeremy McNichols,0.540,0.000
4,1:41,2,10,TEN 24,36,29,Ryan Tannehill pass complete short middle to Adam Humphries for 11 yards (tackle by Eric Murray),0.000,1.270
4,1:25,1,10,TEN 35,36,29,Ryan Tannehill pass complete short left to Adam Humphries for 5 yards,1.270,1.400
4,1:21,2,5,TEN 40,36,29,Ryan Tannehill pass complete short right to Kalif Raymond for 6 yards (tackle by Vernon Hargreaves),1.400,1.990
4,1:04,1,10,TEN 46,36,29,Ryan Tannehill pass complete short left to Anthony Firkser for 23 yards (tackle by Bradley Roby),1.990,3.510
4,0:40,1,10,HOU 31,36,29,Ryan Tannehill pass complete short right to Anthony Firkser for 7 yards (tackle by Justin Reid),3.510,3.910
4,0:36,,,,,,Timeout #3 by Tennessee Titans,,
4,0:36,2,3,HOU 24,36,29,Ryan Tannehill pass complete short middle to Adam Humphries for 8 yards (tackle by Eric Murray and Justin Reid),3.910,4.510
4,0:22,,,,,,Timeout #1 by Houston Texans,,
4,0:22,1,10,HOU 16,36,29,Ryan Tannehill pass complete short left to Jeremy McNichols for 9 yards (tackle by Bradley Roby and Justin Reid),4.510,5.540
4,0:07,2,1,HOU 7,36,35,"Ryan Tannehill pass complete short left to A.J. Brown for 7 yards, touchdown",5.540,7.000
4,0:04,,,,,,Timeout #2 by Houston Texans,,
4,0:04,,,HOU 15,36,36,Stephen Gostkowski kicks extra point good,0.000,0.000
4,0:04,,,TEN 35,36,36,"Stephen Gostkowski kicks off 60 yards, returned by DeAndre Carter for 20 yards (tackle by Nick Dzubnar and Geoff Swaim)",0.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
,,,,,,,"Titans won the coin toss, Titans to receive the overtime kickoff.",,
OT,10:00,,,HOU 35,36,36,"Ka'imi Fairbairn kicks off 65 yards, returned by Kalif Raymond for 18 yards (tackle by Dylan Cole)",0.000,0.040
OT,9:56,1,10,TEN 18,36,36,Derrick Henry left tackle for 2 yards (tackle by P.J. Hall),0.040,-0.130
OT,9:19,2,8,TEN 20,36,36,Ryan Tannehill pass complete short right to Derrick Henry for 53 yards (tackle by Lonnie Johnson),-0.130,3.780
OT,8:43,1,10,HOU 27,36,36,Jeremy McNichols up the middle for 17 yards (tackle by Tyrell Adams and Brennan Scarlett),3.780,4.910
OT,8:02,1,10,HOU 10,36,36,Derrick Henry left end for 3 yards (tackle by Justin Reid),4.910,4.760
OT,7:14,2,7,HOU 7,36,36,Ryan Tannehill pass complete short left to Jeremy McNichols for 2 yards (tackle by Brennan Scarlett),4.760,4.260
OT,6:35,3,5,HOU 5,36,42,"Derrick Henry left guard for 5 yards, touchdown",4.260,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
