Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ali Marpet,G,90,100%,0,0%,4,13%
Demar Dotson,T,90,100%,0,0%,4,13%
Jameis Winston,QB,90,100%,0,0%,0,0%
Donovan Smith,T,90,100%,0,0%,0,0%
Joe Hawley,C,89,99%,0,0%,0,0%
Mike Evans,WR,78,87%,0,0%,0,0%
Vincent Jackson,WR,77,86%,0,0%,0,0%
Kevin Pamphile,T,76,84%,0,0%,4,13%
Cameron Brate,TE,70,78%,0,0%,15,48%
Charles Sims,RB,68,76%,0,0%,0,0%
Adam Humphries,WR,58,64%,0,0%,5,16%
Brandon Myers,TE,43,48%,0,0%,11,35%
Jacquizz Rodgers,RB,21,23%,0,0%,11,35%
Evan Dietrich-Smith,C,17,19%,0,0%,4,13%
Russell Shepard,WR,11,12%,0,0%,19,61%
Alan Cross,RB,11,12%,0,0%,4,13%
Gosder Cherilus,T,8,9%,0,0%,4,13%
Freddie Martino,WR,3,3%,0,0%,0,0%
Kwon Alexander,LB,0,0%,65,100%,5,16%
Lavonte David,LB,0,0%,65,100%,5,16%
Brent Grimes,CB,0,0%,63,97%,5,16%
Vernon Hargreaves III,CB,0,0%,63,97%,5,16%
Bradley McDougald,FS,0,0%,63,97%,5,16%
Clinton McDonald,DT,0,0%,58,89%,5,16%
Gerald McCoy,DT,0,0%,58,89%,5,16%
Chris Conte,SS,0,0%,57,88%,5,16%
DaVonte Lambert,DT,0,0%,51,78%,8,26%
William Gholston,DE,0,0%,45,69%,6,19%
Alterraun Verner,CB,0,0%,36,55%,11,35%
Daryl Smith,LB,0,0%,30,46%,5,16%
Channing Ward,DE,0,0%,14,22%,2,6%
Keith Tandy,SS,0,0%,12,18%,24,77%
Akeem Spence,DT,0,0%,12,18%,7,23%
Noah Spence,DE,0,0%,12,18%,0,0%
Howard Jones,DE,0,0%,11,17%,15,48%
Josh Robinson,CB,0,0%,0,0%,22,71%
Josh Keyes,LB,0,0%,0,0%,22,71%
Adarius Taylor,LB,0,0%,0,0%,22,71%
Jude Adjei-Barimah,CB,0,0%,0,0%,18,58%
Peyton Barber,RB,0,0%,0,0%,13,42%
Roberto Aguayo,K,0,0%,0,0%,10,32%
Johnthan Banks,CB,0,0%,0,0%,9,29%
Andrew DePaola,LS,0,0%,0,0%,8,26%
Bryan Anger,P,0,0%,0,0%,8,26%
Ryan Smith,FS,0,0%,0,0%,6,19%
