Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,14:43,1,10,NYG 26,14,3,Ahmad Bradshaw middle for 3 yards (tackle by Mike Patterson and Jeremiah Trotter),0.670,0.540
2,14:05,2,7,NYG 29,14,3,Eli Manning pass complete short left to Kevin Boss for 3 yards (tackle by Quintin Mikell),0.540,0.230
2,13:22,3,4,NYG 32,14,9,"Eli Manning pass complete short right to Hakeem Nicks for 68 yards, touchdown",0.230,7.000
2,,,,PHI 2,14,10,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,14,10,"Lawrence Tynes kicks off 64 yards, returned by Victor Harris for 17 yards (tackle by Derek Hagan)",0.000,0.480
2,13:01,1,10,PHI 23,14,10,Donovan McNabb pass complete deep middle to Brent Celek for 23 yards (tackle by Aaron Rouse),0.480,1.990
2,12:21,1,10,PHI 46,14,10,Leonard Weaver left tackle for 10 yards (tackle by Bryan Kehl),1.990,2.650
2,11:39,1,10,NYG 44,14,10,Leonard Weaver right end for 5 yards (tackle by Michael Boley),2.650,2.780
2,10:59,2,5,NYG 39,14,10,Donovan McNabb pass complete short right to LeSean McCoy for 2 yards (tackle by Corey Webster),2.780,2.350
2,10:17,3,3,NYG 37,14,10,Michael Vick left end for 5 yards (tackle by Corey Webster),2.350,3.450
2,9:48,1,10,NYG 32,14,10,Donovan McNabb pass complete short right to DeSean Jackson for 16 yards (tackle by Danny Clark),3.450,4.510
2,9:08,1,10,NYG 16,14,10,LeSean McCoy left tackle for 6 yards (tackle by Clint Sintim and Aaron Rouse),4.510,4.970
2,8:29,2,4,NYG 10,14,10,Donovan McNabb pass complete short left to LeSean McCoy for 8 yards (tackle by Aaron Ross and Barry Cofield),4.970,6.740
2,7:42,1,2,NYG 2,14,10,LeSean McCoy right tackle for no gain (tackle by Michael Boley and Barry Cofield),6.740,5.720
2,7:00,2,2,NYG 2,14,10,Michael Vick pass incomplete short left intended for Reggie Brown (defended by Aaron Rouse),5.720,4.950
2,6:50,3,2,NYG 2,14,10,Donovan McNabb pass incomplete short middle intended for Brent Celek (defended by Aaron Rouse),4.950,3.250
2,6:45,4,2,NYG 2,17,10,David Akers 20 yard field goal good,3.250,3.000
2,,,,PHI 30,17,10,"David Akers kicks off 66 yards, returned by Domenik Hixon for 15 yards (tackle by Tracy White)",0.000,0.150
2,6:34,1,10,NYG 19,17,10,Brandon Jacobs left tackle for 4 yards (tackle by Will Witherspoon and Mike Patterson),0.150,0.210
2,6:01,2,6,NYG 23,17,10,Brandon Jacobs middle for 7 yards (tackle by Jeremiah Trotter and Will Witherspoon),0.210,0.940
2,5:23,1,10,NYG 30,17,10,Eli Manning pass incomplete deep middle intended for Hakeem Nicks (defended by Asante Samuel),0.940,0.390
2,5:13,2,10,NYG 30,17,10,Ahmad Bradshaw right tackle for 1 yard (tackle by Mike Patterson and Akeem Jordan),0.390,-0.160
2,4:39,3,9,NYG 31,17,10,Eli Manning pass incomplete deep left intended for Steve Smith,-0.160,-1.310
2,4:27,4,9,NYG 31,23,10,"Jeff Feagles punts 41 yards, returned by DeSean Jackson for 72 yards, touchdown",-1.310,-7.000
2,,,,NYG 2,24,10,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,24,10,"David Akers kicks off 67 yards, returned by Domenik Hixon for 28 yards (tackle by Dimitri Patterson). Domenik Hixon fumbles (forced by Dimitri Patterson), recovered by Derek Hagan at NYG-33",0.000,1.140
2,4:00,1,10,NYG 33,24,10,Ahmad Bradshaw left end for 16 yards (tackle by Sean Jones and Trent Cole),1.140,2.190
2,3:23,1,10,NYG 49,24,10,Ahmad Bradshaw middle for 6 yards (tackle by Antonio Dixon and Quintin Mikell),2.190,2.460
2,2:47,2,4,PHI 45,24,10,Eli Manning pass complete short middle to Ahmad Bradshaw for 3 yards (tackle by Jeremiah Trotter),2.460,2.150
2,2:09,3,1,PHI 42,24,10,Ahmad Bradshaw right tackle for 17 yards (tackle by Quintin Mikell),2.150,3.910
2,1:59,1,10,PHI 25,24,10,Eli Manning pass incomplete deep middle intended for Steve Smith (defended by Joselio Hanson),3.910,3.360
2,1:52,2,10,PHI 25,24,10,Eli Manning pass complete short middle to Steve Smith for 19 yards (tackle by Joselio Hanson and Sean Jones),3.360,5.830
2,1:42,,,,24,10,Timeout #1 by New York Giants,0.000,5.830
2,1:42,1,6,PHI 6,24,10,Ahmad Bradshaw left guard for 3 yards (tackle by Sean Jones and Joselio Hanson),5.830,5.530
2,1:35,,,,24,10,Timeout #1 by Philadelphia Eagles,0.000,5.530
2,1:35,2,3,PHI 3,24,16,"Ahmad Bradshaw middle for 3 yards, touchdown",5.530,7.000
2,,,,PHI 2,24,17,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,24,17,"Lawrence Tynes kicks off 63 yards, returned by Victor Harris for 23 yards (tackle by Bruce Johnson)",0.000,0.940
2,1:24,1,10,PHI 30,24,17,Donovan McNabb pass complete short left to Reggie Brown for 12 yards (tackle by Michael Boley and Aaron Ross),0.940,1.730
2,0:56,1,10,PHI 42,24,17,Donovan McNabb pass incomplete deep middle intended for Brent Celek (defended by Michael Boley),1.730,1.190
2,0:49,2,10,PHI 42,24,17,Donovan McNabb sacked by Osi Umenyiora for -10 yards. Donovan McNabb fumbles (forced by Osi Umenyiora),1.190,-0.820
2,0:44,,,,24,17,Timeout #2 by New York Giants,0.000,-0.820
2,0:44,3,20,PHI 32,24,17,Donovan McNabb pass complete deep right to DeSean Jackson for 44 yards,-0.820,3.970
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:36,1,10,NYG 24,24,17,Donovan McNabb pass incomplete deep right intended for Jason Avant,3.970,3.430
2,0:31,2,10,NYG 24,24,17,Donovan McNabb pass incomplete short middle intended for Jason Avant (defended by Justin Tuck),3.430,2.740
2,0:26,3,10,NYG 24,24,17,Donovan McNabb pass complete deep middle to Brent Celek for 23 yards (tackle by Michael Boley and Aaron Rouse),2.740,6.970
2,0:16,,,,24,17,Timeout #2 by Philadelphia Eagles,0.000,6.970
2,0:16,1,1,NYG 1,30,17,"Michael Vick left end for 1 yard, touchdown",6.970,7.000
2,,,,NYG 2,30,17,David Akers kicks extra point no good,0.000,-1.000
2,,,,PHI 30,30,17,"David Akers kicks off 56 yards, returned by Domenik Hixon for 19 yards (tackle by Joe Mays). Domenik Hixon fumbles (forced by Joe Mays), recovered by Moise Fokou at NYG-32 (tackle by Bryan Kehl)",0.000,0.000
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,30,17,"David Akers kicks off 68 yards, returned by Domenik Hixon for 24 yards (tackle by Eldra Buckley)",0.000,0.670
3,14:53,1,10,NYG 26,30,17,Eli Manning pass complete short right to Steve Smith for 5 yards (tackle by Jeremiah Trotter),0.670,0.810
3,14:21,2,5,NYG 31,30,17,Brandon Jacobs left tackle for 9 yards (tackle by Chris Gocong and Sheldon Brown),0.810,1.600
3,13:40,1,10,NYG 40,30,17,Eli Manning pass complete short right to Kevin Boss for 23 yards (tackle by Sean Jones),1.600,3.120
3,12:56,1,10,PHI 37,30,17,Brandon Jacobs right tackle for 3 yards (tackle by Brodrick Bunkley),3.120,2.980
3,12:03,2,7,PHI 34,30,17,Eli Manning pass complete deep right to Hakeem Nicks for 20 yards (tackle by Asante Samuel),2.980,4.650
,,,,,,,"PHI challenged the pass completion ruling, and the play was upheld.",,
3,12:03,1,10,PHI 14,30,17,Eli Manning pass complete short middle to Steve Smith for 4 yards (tackle by Joselio Hanson),4.650,4.710
3,11:29,2,6,PHI 10,30,17,Brandon Jacobs right guard for 8 yards (tackle by Will Witherspoon and Sean Jones),4.710,6.740
3,10:53,1,2,PHI 2,30,17,Brandon Jacobs right guard for no gain (tackle by Mike Patterson),6.740,5.720
3,10:15,2,2,PHI 2,30,17,Eli Manning pass incomplete short left intended for Kevin Boothe,5.720,4.950
3,10:04,3,2,PHI 2,30,17,Brandon Jacobs right end for 1 yard (tackle by Jeremiah Trotter and Darren Howard),4.950,3.550
3,9:26,4,1,PHI 1,30,23,"Brandon Jacobs right guard for 1 yard, touchdown",3.550,7.000
3,,,,PHI 2,30,24,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,30,24,"Lawrence Tynes kicks off 65 yards, returned by Victor Harris for 19 yards (tackle by Derek Hagan)",0.000,0.540
3,9:13,1,10,PHI 24,30,24,LeSean McCoy left end for 6 yards (tackle by Michael Boley and Terrell Thomas),0.540,0.810
3,8:39,2,4,PHI 30,30,24,Donovan McNabb pass incomplete short middle intended for Brent Celek is intercepted by Jonathan Goff at PHI-34 and returned for 5 yards,0.810,-3.640
3,8:28,1,10,PHI 29,30,24,"Eli Manning left end for 14 yards. Eli Manning fumbles, recovered by Sean Jones at PHI-15 (tackle by Shaun O'Hara)",3.640,0.280
,,,,,,,"NYG challenged the fumble ruling, and the play was upheld.",,
3,8:11,1,10,PHI 14,30,24,Donovan McNabb middle for 6 yards (tackle by Mathias Kiwanuka),-0.280,0.150
3,7:34,2,4,PHI 20,30,24,LeSean McCoy right tackle for no gain (tackle by Justin Tuck),0.150,-0.680
3,6:56,3,4,PHI 20,30,24,Donovan McNabb pass incomplete deep left intended for Reggie Brown,-0.680,-2.030
3,6:44,4,4,PHI 20,30,24,"Saverio Rocca punts 51 yards, returned by Domenik Hixon for 12 yards (tackle by Eldra Buckley)",-2.030,-1.660
3,6:31,1,10,NYG 41,30,24,"Brandon Jacobs right tackle for 1 yard (tackle by Brodrick Bunkley and Trent Cole). Penalty on Rich Seubert: Offensive Holding, 10 yards (no play)",1.660,1.000
3,6:12,1,20,NYG 31,30,24,Eli Manning pass complete short left to Ahmad Bradshaw for 8 yards (tackle by Mike Patterson and Joselio Hanson),1.000,0.850
3,5:26,2,12,NYG 39,30,30,"Eli Manning pass complete short left to Domenik Hixon for 61 yards, touchdown",0.850,7.000
3,,,,PHI 2,30,31,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,30,31,"Lawrence Tynes kicks off 60 yards, returned by Quintin Demps for 30 yards (tackle by Kevin Dockery)",0.000,1.600
3,5:06,1,10,PHI 40,36,31,"Donovan McNabb pass complete deep left to DeSean Jackson for 60 yards, touchdown",1.600,7.000
3,,,,NYG 2,37,31,"David Akers kicks extra point good. Penalty on Terrell Thomas: Running Into the Kicker, 5 yards",0.000,0.000
3,,,,PHI 35,37,31,"David Akers kicks off 67 yards, returned by Domenik Hixon for 31 yards (tackle by Moise Fokou)",0.000,0.870
3,4:47,1,10,NYG 29,37,31,Eli Manning pass complete short right to Hakeem Nicks for 4 yards (tackle by Juqua Parker and Chris Gocong),0.870,0.870
3,4:04,2,6,NYG 33,37,31,Brandon Jacobs left tackle for no gain (tackle by Jeremiah Trotter and Trent Cole),0.870,0.170
3,3:23,3,6,NYG 33,37,31,Eli Manning sacked by Joselio Hanson and Victor Abiamiri for -5 yards,0.170,-1.500
3,2:56,4,11,NYG 28,37,31,"Jeff Feagles punts 40 yards, returned by DeSean Jackson for 20 yards (tackle by Zak DeOssie). Penalty on Jason Avant: Offensive Holding, 10 yards",-1.500,-1.140
3,2:45,1,10,PHI 33,37,31,Leonard Weaver left guard for -3 yards (tackle by Mathias Kiwanuka),1.140,0.190
3,2:08,2,13,PHI 30,37,31,Donovan McNabb pass complete short right to DeSean Jackson for 6 yards (tackle by Bruce Johnson),0.190,0.300
3,1:36,3,7,PHI 36,37,31,Donovan McNabb pass incomplete deep left intended for DeSean Jackson,0.300,-0.980
3,1:27,4,7,PHI 36,37,31,"Saverio Rocca punts 46 yards, returned by Domenik Hixon for 7 yards (tackle by Quintin Demps)",-0.980,-0.610
3,1:16,1,10,NYG 25,37,31,Ahmad Bradshaw left end for -1 yards (tackle by Sheldon Brown and Sean Jones),0.610,-0.070
3,0:31,2,11,NYG 24,37,31,Ahmad Bradshaw left end for 1 yard (tackle by Jeremiah Trotter),-0.070,-0.620
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,NYG 25,37,31,"Eli Manning pass complete short right to Kevin Boss for 12 yards (tackle by Quintin Mikell). Penalty on Quintin Mikell: Unnecessary Roughness, 15 yards",-0.620,2.390
4,14:39,1,10,PHI 48,37,31,Eli Manning pass complete short right to Madison Hedgecock for 5 yards (tackle by Chris Gocong),2.390,2.520
4,14:06,2,5,PHI 43,37,31,Eli Manning pass incomplete deep middle intended for Kevin Boss,2.520,1.820
4,13:56,3,5,PHI 43,37,31,Ahmad Bradshaw left guard for no gain (tackle by Trent Cole),1.820,0.400
4,13:24,4,5,PHI 43,37,31,"Jeff Feagles punts 34 yards, fair catch by DeSean Jackson",0.400,0.380
4,13:12,1,10,PHI 9,37,31,LeSean McCoy left end for 3 yards (tackle by Justin Tuck and Osi Umenyiora),-0.380,-0.560
4,12:37,2,7,PHI 12,37,31,Donovan McNabb pass complete deep left to DeSean Jackson for 20 yards,-0.560,1.070
4,12:05,1,10,PHI 32,37,31,Leonard Weaver right guard for 2 yards (tackle by Michael Boley and Osi Umenyiora),1.070,0.800
4,11:30,2,8,PHI 34,37,31,Leonard Weaver left tackle for 10 yards (tackle by Bryan Kehl and Terrell Thomas),0.800,1.860
4,11:00,1,10,PHI 44,37,31,Leonard Weaver right end for 3 yards (tackle by Justin Tuck and Bruce Johnson),1.860,1.720
4,10:19,2,7,PHI 47,37,31,Donovan McNabb pass complete short right to LeSean McCoy for 10 yards (tackle by Barry Cofield and Danny Clark),1.720,2.720
4,9:34,1,10,NYG 43,37,31,Donovan McNabb pass complete short right to Brent Celek for 4 yards (tackle by Danny Clark),2.720,2.720
4,8:50,2,6,NYG 39,37,31,Donovan McNabb pass complete short right to Leonard Weaver for 8 yards (tackle by Michael Boley and Bryan Kehl),2.720,3.510
4,8:07,1,10,NYG 31,37,31,Donovan McNabb pass complete short right to LeSean McCoy for 6 yards (tackle by Michael Boley),3.510,3.780
4,7:31,2,4,NYG 25,37,31,Donovan McNabb pass complete short middle to Reggie Brown for 19 yards (tackle by Michael Boley),3.780,5.830
4,6:39,1,6,NYG 6,37,31,Michael Vick right tackle for 5 yards (tackle by Justin Tuck and Bryan Kehl),5.830,5.910
4,5:54,2,1,NYG 1,43,31,"Leonard Weaver left guard for 1 yard, touchdown",5.910,7.000
4,,,,,45,31,"Two Point Attempt: Donovan McNabb pass complete to Jason Avant, conversion succeeds",1.000,1.000
4,,,,PHI 30,45,31,"David Akers kicks off 61 yards, returned by Domenik Hixon for 16 yards (tackle by Jason Babin)",0.000,0.610
4,5:41,1,10,NYG 25,45,31,"Eli Manning pass incomplete short left intended for Hakeem Nicks (defended by Sheldon Brown). Penalty on Jason Babin: Defensive Offside, 5 yards (no play)",0.610,1.340
4,5:36,1,5,NYG 30,45,31,Eli Manning middle for 4 yards (tackle by Will Witherspoon),1.340,1.280
4,5:09,2,1,NYG 34,45,31,Ahmad Bradshaw left end for 4 yards (tackle by Trent Cole),1.280,1.470
4,4:40,1,10,NYG 38,45,31,Eli Manning pass complete short middle to Ahmad Bradshaw for 31 yards (tackle by Sean Jones),1.470,3.510
4,4:25,1,10,PHI 31,45,31,Eli Manning pass complete short middle to Brandon Jacobs for 9 yards (tackle by Juqua Parker and Joselio Hanson),3.510,4.180
4,3:53,2,1,PHI 22,45,31,Eli Manning sacked by Darren Howard for -7 yards,4.180,2.540
4,3:34,3,8,PHI 29,45,31,Eli Manning pass complete short left to Ahmad Bradshaw for 4 yards (tackle by Jason Babin),2.540,1.880
4,3:04,4,4,PHI 25,45,31,Eli Manning pass complete short middle to Mario Manningham for 7 yards (tackle by Sheldon Brown),1.880,4.370
4,2:36,1,10,PHI 18,45,31,"Eli Manning pass complete short left to Ahmad Bradshaw for 1 yard (tackle by Victor Abiamiri). Penalty on Shaun O'Hara: Offensive Holding, 10 yards (no play)",4.370,3.710
4,2:28,1,20,PHI 28,45,31,Eli Manning pass incomplete deep left intended for Mario Manningham,3.710,2.480
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
4,2:21,2,20,PHI 28,45,31,Eli Manning pass complete short left to Mario Manningham for 9 yards (tackle by Sheldon Brown),2.480,2.970
4,2:00,3,11,PHI 19,45,31,"Eli Manning pass incomplete deep middle intended for Steve Smith. Penalty on Trent Cole: Defensive Offside, 5 yards (no play)",2.970,3.630
4,1:56,3,6,PHI 14,45,31,Eli Manning pass complete short middle to Steve Smith for 10 yards (tackle by Will Witherspoon and Sean Jones),3.630,6.280
4,1:35,1,4,PHI 4,45,37,"Eli Manning pass complete short middle to Kevin Boss for 4 yards, touchdown",6.280,7.000
4,,,,PHI 2,45,38,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,45,38,Lawrence Tynes kicks onside 14 yards,0.000,2.650
4,1:31,1,10,NYG 44,45,38,LeSean McCoy left guard for 1 yard (tackle by Justin Tuck and Chris Canty),2.650,2.250
4,1:27,,,,45,38,Timeout #2 by New York Giants,0.000,2.250
4,1:27,2,9,NYG 43,45,38,LeSean McCoy left end for no gain (tackle by Chris Canty and Barry Cofield),2.250,1.550
4,1:22,,,,45,38,Timeout #3 by New York Giants,0.000,1.550
4,1:22,3,9,NYG 43,45,38,LeSean McCoy left guard for no gain (tackle by Bruce Johnson),1.550,0.400
4,0:36,,,,45,38,Timeout #2 by Philadelphia Eagles,0.000,0.400
4,0:36,4,9,NYG 43,45,38,"Saverio Rocca punts 34 yards, fair catch by Domenik Hixon. Penalty on C.C. Brown: Unnecessary Roughness, 4 yards",0.400,0.380
4,0:28,1,10,NYG 5,45,38,Eli Manning pass complete short left to Kevin Boss for 7 yards (tackle by Will Witherspoon),-0.380,-0.270
4,0:19,2,3,NYG 12,45,38,"Eli Manning sacked by Darren Howard for -1 yards. Eli Manning fumbles (forced by Darren Howard), recovered by Joselio Hanson at NYG-22 and returned for 12 yards (tackle by Ahmad Bradshaw). Penalty on Shaun O'Hara: Unnecessary Roughness (Offsetting), Penalty on Trent Cole: Unsportsmanlike Conduct (Offsetting), Penalty on Trent Cole: Disqualification (Offsetting)",-0.270,-4.910
4,0:08,1,10,NYG 10,45,38,Donovan McNabb kneels for -1 yards,4.910,4.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
