Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Trey Hopkins,C,72,100%,0,0%,1,5%
Xavier Su'a-Filo,G,72,100%,0,0%,1,5%
Quinton Spain,G,72,100%,0,0%,1,5%
Bobby Hart,OT,72,100%,0,0%,0,0%
Brandon Allen,QB,65,90%,0,0%,0,0%
Tee Higgins,WR,65,90%,0,0%,0,0%
Drew Sample,TE,64,89%,0,0%,1,5%
A.J. Green,WR,63,88%,0,0%,0,0%
Fred Johnson,OT,62,86%,0,0%,0,0%
Tyler Boyd,WR,59,82%,0,0%,0,0%
Samaje Perine,HB,28,39%,0,0%,13,62%
Trayveon Williams,HB,27,38%,0,0%,0,0%
Cethan Carter,TE,18,25%,0,0%,13,62%
Giovani Bernard,HB,17,24%,0,0%,2,10%
Hakeem Adeniji,OT,10,14%,0,0%,1,5%
Alex Erickson,WR,8,11%,0,0%,10,48%
Ryan Finley,QB,7,10%,0,0%,0,0%
Mike Thomas,WR,6,8%,0,0%,2,10%
Stanley Morgan Jr.,WR,3,4%,0,0%,13,62%
Mason Schreck,TE,2,3%,0,0%,12,57%
Jessie Bates III,S,0,0%,51,100%,8,38%
Vonn Bell,S,0,0%,51,100%,7,33%
William Jackson III,CB,0,0%,51,100%,1,5%
Sam Hubbard,DE,0,0%,46,90%,6,29%
Carl Lawson,DE,0,0%,46,90%,1,5%
Germaine Pratt,LB,0,0%,40,78%,6,29%
Josh Bynes,LB,0,0%,35,69%,7,33%
Mackensie Alexander,CB,0,0%,34,67%,0,0%
Mike Daniels,DT,0,0%,32,63%,7,33%
Darius Phillips,DB,0,0%,29,57%,10,48%
Christian Covington,DT,0,0%,29,57%,7,33%
Xavier Williams,DT,0,0%,27,53%,7,33%
LeShaun Sims,CB,0,0%,23,45%,8,38%
Margus Hunt,DT/D,0,0%,20,39%,6,29%
Markus Bailey,LB,0,0%,8,16%,11,52%
Logan Wilson,LB,0,0%,8,16%,6,29%
Khalid Kareem,DE,0,0%,7,14%,7,33%
Geno Atkins,DT,0,0%,7,14%,0,0%
Kahlil McKenzie,DT,0,0%,7,14%,0,0%
Jordan Evans,LB,0,0%,5,10%,20,95%
Akeem Davis-Gaither,LB,0,0%,5,10%,13,62%
Trayvon Henderson,S,0,0%,0,0%,11,52%
Austin Seibert,K,0,0%,0,0%,3,14%
Clark Harris,LS,0,0%,0,0%,3,14%
Kevin Huber,P,0,0%,0,0%,3,14%
Alex Redmond,G,0,0%,0,0%,1,5%
Jalen Davis,CB,0,0%,0,0%,1,5%
Billy Price,C,0,0%,0,0%,1,5%
