Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,DAL,5,4,51,1,3,31,7.8,20,5.0,6.6,0,,0,0.0,0,148.7
Dalton Schultz,DAL,3,3,34,0,2,21,7.0,13,4.3,7.0,0,,0,0.0,0,113.9
Ezekiel Elliott,DAL,3,2,11,0,0,5,2.5,6,3.0,0.7,0,,1,33.3,0,72.9
Michael Gallup,DAL,6,2,23,0,2,22,11.0,1,0.5,11.3,0,,0,0.0,0,45.8
CeeDee Lamb,DAL,2,2,46,0,2,34,17.0,12,6.0,17.0,1,2.0,0,0.0,0,118.7
Tony Pollard,DAL,2,2,9,1,1,1,0.5,8,4.0,0.5,0,,0,0.0,0,125.0
Blake Bell,DAL,1,1,11,0,1,6,6.0,5,5.0,6.0,0,,0,0.0,0,112.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Green,CIN,7,6,62,1,5,56,9.3,6,1.0,8.7,0,,0,0.0,0,143.2
Tyler Boyd,CIN,9,5,43,0,1,-3,-0.6,46,9.2,5.6,0,,0,0.0,0,68.3
Tee Higgins,CIN,8,5,49,0,4,20,4.0,29,5.8,3.5,0,,2,25.0,0,79.7
Giovani Bernard,CIN,3,3,15,0,,3,1.0,12,4.0,1.0,0,,0,0.0,0,87.5
Drew Sample,CIN,4,3,21,0,2,1,0.3,20,6.7,0.3,1,3.0,0,0.0,0,86.5
Trayveon Williams,CIN,3,3,14,0,0,-2,-0.7,16,5.3,-0.7,2,1.5,0,0.0,0,86.1
Samaje Perine,CIN,2,2,9,0,0,-2,-1.0,11,5.5,-1.0,0,,0,0.0,0,85.4
Alex Erickson,CIN,1,1,9,0,1,4,4.0,5,5.0,4.0,0,,0,0.0,0,104.2
Mike Thomas,CIN,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
