Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3,14:16,2,6,JAX 29,6,3,Blake Bortles pass incomplete short middle intended for Marcedes Lewis,0.600,-0.100
3,14:12,3,6,JAX 29,6,3,Blake Bortles pass incomplete deep middle intended for Marqise Lee is intercepted by Da'Norris Searcy at JAX-47 and returned for 8 yards,-0.100,-2.980
3,14:04,1,10,JAX 39,6,3,DeMarco Murray middle for no gain (tackle by Paul Posluszny),2.980,2.440
3,13:29,2,10,JAX 39,6,3,Taywan Taylor left end for -1 yards (tackle by Telvin Smith),2.440,1.620
3,12:52,3,11,JAX 40,6,3,Marcus Mariota pass complete deep left to Delanie Walker for 19 yards (tackle by Barry Church),1.620,4.170
3,12:09,1,10,JAX 21,6,3,Marcus Mariota right end for 4 yards (tackle by Myles Jack),4.170,4.200
3,11:39,2,6,JAX 17,6,3,Marcus Mariota right end for 8 yards,4.200,5.140
3,10:55,1,9,JAX 9,6,3,"DeMarco Murray right end for 3 yards (tackle by Calais Campbell). Penalty on Jack Conklin: Illegal Block Above the Waist, 10 yards",5.140,0.000
3,10:24,,,,,,Timeout #1 by Tennessee Titans,0.000,-4.310
3,10:24,1,16,JAX 16,6,3,Marcus Mariota pass incomplete,4.310,3.340
3,10:18,2,16,JAX 16,6,3,Marcus Mariota pass complete short left to Rishard Matthews for 8 yards (tackle by Tashaun Gipson and Telvin Smith),3.340,3.580
3,9:30,3,8,JAX 8,6,3,Marcus Mariota pass incomplete short left intended for Rishard Matthews,3.580,2.950
3,9:27,4,8,JAX 8,9,3,Ryan Succop 26 yard field goal good,2.950,3.000
3,9:24,,,TEN 35,9,3,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,9:24,1,10,JAX 25,9,3,"Leonard Fournette right end for 3 yards (tackle by Adoree' Jackson). Penalty on James O'Shaughnessy: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,9:03,1,20,JAX 15,9,3,Leonard Fournette middle for 1 yard (tackle by Wesley Woodyard),-0.410,-1.290
3,8:25,2,19,JAX 16,9,3,Blake Bortles pass complete short left to Marqise Lee for 5 yards (tackle by Wesley Woodyard and Kevin Byard),-1.290,-1.150
3,7:44,3,14,JAX 21,9,3,Blake Bortles pass incomplete short left intended for Marcedes Lewis (defended by Kevin Byard),-1.150,-1.960
3,7:39,4,14,JAX 21,9,3,"Brad Nortman punts 59 yards, returned by Adoree' Jackson for 46 yards (tackle by Tommy Bohanon)",-1.960,-3.310
3,7:22,1,10,JAX 34,9,3,Marcus Mariota pass complete short right to Delanie Walker for 17 yards (tackle by Telvin Smith),3.310,4.440
3,6:43,1,10,JAX 17,15,3,"Derrick Henry middle for 17 yards, touchdown",4.440,7.000
3,6:36,,,JAX 15,16,3,Ryan Succop kicks extra point good,0.000,0.000
3,6:36,,,TEN 35,16,3,"Ryan Succop kicks off 66 yards, returned by Corey Grant for 19 yards (tackle by Aaron Wallace). Penalty on Paul Posluszny: Offensive Holding, 9 yards",0.000,0.380
3,6:30,1,10,JAX 9,16,3,Blake Bortles pass complete short right to Keelan Cole for 11 yards (tackle by Adoree' Jackson),-0.380,0.280
3,6:08,1,10,JAX 20,16,3,Leonard Fournette left end for 1 yard (tackle by DaQuan Jones),0.280,-0.130
3,5:27,2,9,JAX 21,16,3,"Blake Bortles pass complete short right to Marqise Lee for 12 yards (tackle by Logan Ryan). Penalty on Allen Hurns: Offensive Pass Interference, 10 yards (no play)",-0.130,-1.440
3,5:05,2,19,JAX 11,16,3,Blake Bortles pass incomplete short middle intended for Leonard Fournette,-1.440,-2.470
3,5:00,3,19,JAX 11,16,3,Blake Bortles sacked by Derrick Morgan for -5 yards,-2.470,-2.490
3,4:32,4,24,JAX 6,16,3,"Brad Nortman punts 43 yards, out of bounds",-2.490,-2.320
3,4:23,1,10,JAX 49,16,3,Marcus Mariota pass complete deep left to Taywan Taylor for 42 yards (tackle by A.J. Bouye),2.320,5.600
3,3:37,1,7,JAX 7,16,3,Derrick Henry middle for 6 yards (tackle by Barry Church),5.600,0.000
3,2:53,,,,,,Timeout #2 by Tennessee Titans,0.000,-5.910
3,2:53,2,1,JAX 1,22,3,"Delanie Walker right end for 1 yard, touchdown. Penalty on Jalen Ramsey: Unnecessary Roughness, 15 yards",5.910,7.000
3,2:49,,,JAX 15,23,3,Ryan Succop kicks extra point good,0.000,0.000
3,2:49,,,,23,3,"Ryan Succop kicks off 49 yards, returned by Keelan Cole for 14 yards (tackle by Taywan Taylor)",0.000,0.220
3,2:44,1,10,JAX 15,23,3,Blake Bortles pass complete short middle to Marqise Lee for 16 yards (tackle by Da'Norris Searcy),-0.220,1.000
3,2:18,1,10,JAX 31,23,3,"Blake Bortles pass complete short left to Keelan Cole for 2 yards (tackle by LeShaun Sims). Keelan Cole fumbles (forced by LeShaun Sims), ball out of bounds at JAX-33",1.000,0.730
3,1:53,2,8,JAX 33,23,3,Blake Bortles pass incomplete short right intended for Keelan Cole,0.730,0.040
3,1:47,3,8,JAX 33,23,3,Blake Bortles pass complete deep right to Allen Hurns for 16 yards,0.040,2.190
3,1:24,1,10,JAX 49,23,3,Blake Bortles pass complete short right to Chris Ivory for -2 yards (tackle by Wesley Woodyard),2.190,1.380
3,0:57,2,12,JAX 47,23,3,"Blake Bortles pass complete short middle to Chris Ivory for 5 yards (tackle by Wesley Woodyard). Penalty on Cam Robinson: Illegal Use of Hands, 10 yards (no play)",1.380,0.030
3,0:35,2,22,JAX 37,23,3,Blake Bortles pass incomplete deep left intended for Marqise Lee,0.030,-0.620
3,0:30,3,22,JAX 37,23,3,Blake Bortles pass incomplete deep left intended for Marqise Lee,-0.620,-0.910
3,0:23,4,22,JAX 37,23,3,"Brad Nortman punts 39 yards, fair catch by Adoree' Jackson. Penalty on Daren Bates: Offensive Holding, 10 yards",-0.910,0.280
3,0:16,1,10,TEN 14,23,3,Derrick Henry left end for 5 yards (tackle by Tashaun Gipson),-0.280,-0.040
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,TEN 19,23,3,Derrick Henry left end for 14 yards (tackle by Jalen Ramsey),-0.040,1.140
4,14:20,1,10,TEN 33,23,3,Derrick Henry middle for 6 yards (tackle by Telvin Smith),1.140,1.400
4,13:37,2,4,TEN 39,23,3,Derrick Henry left end for 11 yards (tackle by Jalen Ramsey),1.400,2.260
4,12:52,1,10,,23,3,"Derrick Henry left end for 2 yards (tackle by Tashaun Gipson). Penalty on Dawuane Smoot: Defensive Offside, 5 yards (no play)",2.260,2.990
4,12:22,1,5,JAX 45,23,3,Derrick Henry middle for 2 yards (tackle by Calais Campbell),2.990,2.660
4,11:44,2,3,JAX 43,23,3,Derrick Henry middle for 4 yards (tackle by Barry Church),2.660,2.980
4,11:13,1,10,JAX 39,23,3,Marcus Mariota pass complete deep right to Delanie Walker for 17 yards (tackle by Myles Jack),2.980,4.110
4,10:30,1,10,JAX 22,23,3,"Derrick Henry middle for no gain (tackle by Eli Ankou). Penalty on Ben Jones: Offensive Holding, 10 yards (no play)",4.110,3.450
4,10:08,1,20,JAX 32,29,3,"Marcus Mariota pass complete short right to Jonnu Smith for 32 yards, touchdown",3.450,7.000
4,9:57,,,JAX 15,30,3,Ryan Succop kicks extra point good,0.000,0.000
4,9:57,,,TEN 35,30,3,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
4,9:56,1,10,JAX 25,30,3,Blake Bortles pass complete short middle to Marqise Lee for 9 yards (tackle by Adoree' Jackson),0.610,1.280
4,9:34,2,1,JAX 34,30,3,Blake Bortles pass complete short middle to Chris Ivory for 29 yards (tackle by Brice McCain),1.280,3.120
4,8:59,1,10,TEN 37,30,3,Blake Bortles pass complete short middle to Allen Hurns for 14 yards (tackle by Curtis Riley),3.120,4.040
4,8:31,1,10,TEN 23,30,3,Blake Bortles pass complete short middle to Allen Hurns for 16 yards (tackle by Logan Ryan),4.040,5.600
4,7:50,1,7,TEN 7,30,3,Blake Bortles middle for 6 yards (tackle by Avery Williamson),5.600,5.910
4,7:15,2,1,TEN 1,30,9,"Leonard Fournette middle for 1 yard, touchdown",5.910,7.000
4,7:12,,,TEN 2,30,9,"Two Point Attempt: Blake Bortles pass incomplete intended for Allen Hurns, conversion fails",0.000,-1.000
4,7:12,,,JAX 35,30,9,"Jason Myers kicks onside 12 yards, recovered by Eric Decker and returned for 22 yards",0.000,-3.910
4,7:06,1,10,JAX 25,30,9,Derrick Henry right end for 7 yards (tackle by Michael Bennett),3.910,4.370
4,6:28,2,3,JAX 18,30,9,Derrick Henry middle for 3 yards (tackle by Paul Posluszny),4.370,4.580
4,5:44,1,10,JAX 15,30,9,Marcus Mariota pass incomplete,4.580,3.950
4,5:37,2,10,JAX 15,30,9,Derrick Henry left end for 9 yards (tackle by A.J. Bouye),3.950,4.900
4,5:05,3,1,JAX 6,30,9,Derrick Henry middle for 3 yards (tackle by A.J. Bouye),4.900,6.510
4,4:17,1,3,JAX 3,36,9,"Jalston Fowler middle for 3 yards, touchdown",6.510,7.000
4,4:14,,,JAX 15,37,9,Ryan Succop kicks extra point good,0.000,0.000
4,4:14,,,TEN 35,37,9,"Ryan Succop kicks off 69 yards, returned by Corey Grant for 27 yards (tackle by Phillip Supernaw)",0.000,-0.480
4,4:07,1,10,JAX 23,37,9,Blake Bortles pass complete deep middle to Allen Hurns for 20 yards (tackle by Kevin Byard),0.480,1.800
4,3:43,1,10,JAX 43,37,9,Blake Bortles pass complete short middle to Leonard Fournette for 11 yards (tackle by Avery Williamson),1.800,2.520
4,3:23,1,10,TEN 46,37,9,Blake Bortles left end for 11 yards,2.520,3.250
4,3:01,1,10,TEN 35,37,9,Blake Bortles pass complete short middle to Marqise Lee for 19 yards (tackle by Da'Norris Searcy and LeShaun Sims),3.250,4.510
4,2:38,1,10,TEN 16,37,9,Blake Bortles pass complete short middle to Allen Hurns for 9 yards (tackle by Avery Williamson and Kevin Byard),4.510,5.540
4,2:15,2,1,TEN 7,37,15,"Blake Bortles pass complete short right to Allen Hurns for 7 yards, touchdown",5.540,7.000
4,2:11,,,TEN 15,37,16,Jason Myers kicks extra point good,0.000,0.000
4,2:11,,,JAX 35,37,16,"Jason Myers kicks off 45 yards, returned by Eric Weems for no gain",0.000,-0.280
4,2:07,1,10,TEN 20,37,16,David Fluellen left guard for 4 yards (tackle by Calais Campbell),0.280,0.000
4,2:02,,,,,,Timeout #1 by Jacksonville Jaguars,0.000,-0.270
4,2:02,2,6,TEN 24,37,16,David Fluellen left guard for 10 yards (tackle by Barry Church),0.270,1.200
4,1:56,1,10,TEN 34,37,16,David Fluellen middle for 4 yards (tackle by Calais Campbell),1.200,1.200
4,1:12,2,6,TEN 38,37,16,Marcus Mariota kneels for -1 yards,1.200,0.370
4,0:31,3,7,TEN 37,37,16,Marcus Mariota kneels for -1 yards,0.370,-0.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
