Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
1,0:12,4,2,ARI 46,0,3,"Mitch Berger punts 38 yards, out of bounds",0.200,0.380
1,0:04,1,10,ARI 8,0,3,Jake Plummer pass complete to Joel Makovicka for 17 yards (tackle by Kim Herring and Jamie Duncan),-0.380,0.610
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 25,0,3,Jake Plummer for no gain. Jason Starkey fumbles,0.610,-0.210
2,14:35,2,12,ARI 23,0,3,Jake Plummer pass complete to Jason Starkey for 7 yards (tackle by Ryan Pickett),-0.210,0.040
2,13:51,3,5,ARI 30,0,3,Jake Plummer pass incomplete intended for Freddie Jones,0.040,-1.370
2,13:43,4,5,ARI 30,0,9,"Scott Player punts 48 yards, returned by Dre' Bly for 78 yards, touchdown",-1.370,-7.000
2,13:24,,,ARI 30,0,10,Jeff Wilkins kicks extra point good,0.000,0.000
2,13:24,,,STL 30,0,10,"Jeff Wilkins kicks off 65 yards, returned by Kevin Kasper for 19 yards (tackle by Nick Sorensen)",0.000,0.540
2,13:19,1,10,ARI 24,0,10,Marcel Shipp right guard for 1 yard (tackle by Jamie Duncan and Brian Young),0.540,0.130
2,12:43,2,9,ARI 25,0,10,"Penalty on Ryan Pickett: Encroachment, 5 yards (no play)",0.130,0.810
2,12:26,2,4,ARI 30,0,10,Marcel Shipp left tackle for no gain (tackle by Leonard Little),0.810,0.100
2,11:47,3,4,ARI 30,0,10,Marcel Shipp middle for 10 yards (tackle by James Whitley and Dexter McCleon),0.100,1.600
2,11:11,1,10,ARI 40,0,10,Marcel Shipp middle for no gain (tackle by Grant Wistrom),1.600,1.050
2,10:41,2,10,ARI 40,0,10,Jake Plummer pass complete to Marcel Shipp for -1 yards (tackle by Dre' Bly),1.050,0.230
2,9:59,3,11,ARI 39,0,10,Jake Plummer pass incomplete intended for Kevin Kasper,0.230,-0.780
2,9:50,4,11,ARI 39,0,10,"Scott Player punts 47 yards, returned by Dre' Bly for 6 yards (tackle by Michael Stone). Penalty on Michael Stone: Face Mask (15 Yards), 15 yards",-0.780,-1.270
2,9:38,1,10,STL 35,0,10,Marc Bulger pass incomplete intended for Ernie Conwell is intercepted by Duane Starks at 50,1.270,-2.260
2,9:27,1,10,,0,10,Marcel Shipp right tackle for 7 yards (tackle by Travis Fisher),2.260,2.660
2,8:49,2,3,STL 43,0,10,Jake Plummer pass complete to Jason McAddley for 17 yards (tackle by Dre' Bly),2.660,3.840
2,8:10,1,10,STL 26,0,10,Marcel Shipp left tackle for 2 yards (tackle by Brian Young),3.840,3.570
2,7:29,2,8,STL 24,0,10,Jake Plummer pass complete to Joel Makovicka for 5 yards (tackle by Travis Fisher),3.570,3.570
2,6:43,3,3,STL 19,0,10,Jake Plummer pass complete to Nate Poole for 14 yards (tackle by James Whitley). Penalty on James Whitley: Defensive Holding (Declined),3.570,6.060
2,6:11,1,5,STL 5,6,10,"Marcel Shipp left end for 5 yards, touchdown",6.060,7.000
2,6:11,,,STL 5,7,10,Bill Gramatica kicks extra point good,0.000,0.000
2,6:11,,,ARI 30,7,10,"Bill Gramatica kicks off 63 yards, returned by Trung Canidate for 25 yards (tackle by Quentin Harris)",0.000,1.070
2,6:01,1,10,STL 32,7,10,Marshall Faulk left tackle for 5 yards (tackle by Raynoch Thompson),1.070,1.200
2,5:24,2,5,STL 37,7,10,Marshall Faulk left tackle for 1 yard (tackle by Wendell Bryant),1.200,0.630
2,4:44,3,4,STL 38,7,10,Marc Bulger pass complete to Ricky Proehl for 33 yards (tackle by Duane Starks),0.630,3.640
2,4:10,1,10,ARI 29,7,10,Marc Bulger pass complete to Ricky Proehl for 6 yards (tackle by Michael Young),3.640,3.910
2,3:25,2,4,ARI 23,7,10,Marshall Faulk right tackle for no gain (tackle by Raynoch Thompson),3.910,3.200
2,2:46,3,4,ARI 23,7,10,Marc Bulger pass complete to Torry Holt for 14 yards (tackle by David Barrett),3.200,5.140
2,2:05,1,9,ARI 9,7,10,"Marc Bulger pass incomplete intended for Marshall Faulk. Penalty on Adrian Wilson: Unnecessary Roughness, 5 yards (no play)",5.140,6.280
2,1:57,1,4,ARI 4,7,10,Marshall Faulk left tackle for 4 yards,6.280,6.280
2,1:57,1,4,ARI 4,7,10,"Penalty on STL: Illegal Formation, 5 yards (no play)",6.280,5.140
2,1:52,1,9,ARI 9,7,10,Marc Bulger pass complete to Ernie Conwell for 5 yards (tackle by Raynoch Thompson),5.140,5.340
2,1:12,2,4,ARI 4,7,10,Marc Bulger pass incomplete intended for Isaac Bruce (defended by David Barrett),5.340,4.490
2,1:07,2,4,ARI 4,,,Timeout #2 by Los Angeles Rams,5.340,4.490
2,1:07,3,4,ARI 4,7,16,"Marc Bulger pass complete to Troy Edwards for 4 yards, touchdown",4.490,7.000
2,1:07,,,ARI 4,7,17,Jeff Wilkins kicks extra point good,0.000,0.000
2,1:07,,,STL 30,7,17,"Jeff Wilkins kicks off 66 yards, returned by Kevin Kasper for 19 yards (tackle by O.J. Brigance)",0.000,0.480
2,0:57,1,10,ARI 23,7,17,Jake Plummer pass complete to Jason McAddley for 18 yards (tackle by Dexter McCleon),0.480,1.660
2,0:45,1,10,ARI 23,,,Timeout #1 by Arizona Cardinals,0.480,1.660
2,0:45,1,10,ARI 41,7,17,"Jake Plummer sacked by Leonard Little for -9 yards. Jake Plummer fumbles (forced by Leonard Little), recovered by Leonard Little at ARI-32 (tackle by Leonard Davis)",1.660,-3.450
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,0:39,1,10,ARI 32,7,17,Marshall Faulk middle for 6 yards (tackle by Ronald McKinnon),3.450,3.710
2,0:39,2,4,ARI 26,7,17,"Marc Bulger pass incomplete. Penalty on ARI: Illegal Substitution, 5 yards (no play)",3.710,4.170
2,0:19,1,10,ARI 21,7,17,Marc Bulger pass complete to Ricky Proehl for 9 yards (tackle by Duane Starks),4.170,5.160
2,0:14,2,1,ARI 12,7,17,Marc Bulger pass complete to Troy Edwards for 9 yards (tackle by David Barrett),5.160,6.510
2,0:07,2,1,ARI 12,,,Timeout #3 by Los Angeles Rams,5.160,6.510
2,0:07,1,3,ARI 3,7,23,"Marc Bulger pass complete to Torry Holt for 3 yards, touchdown",6.510,7.000
2,0:07,,,ARI 3,7,24,Jeff Wilkins kicks extra point good,0.000,0.000
2,0:07,,,STL 30,7,24,"Jeff Wilkins kicks off 57 yards, returned by Kevin Kasper for 8 yards (tackle by Brian Young)",0.000,0.940
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,7,24,"Bill Gramatica kicks off 65 yards, returned by Trung Canidate for 53 yards (tackle by Renaldo Hill)",0.000,2.790
3,14:52,1,10,ARI 42,7,24,"Marc Bulger pass complete to Torry Holt for 5 yards (tackle by David Barrett). Penalty on David Barrett: Unnecessary Roughness, 15 yards",2.790,4.110
3,14:31,1,10,ARI 22,7,24,Marc Bulger pass incomplete intended for Torry Holt,4.110,3.560
3,14:24,2,10,ARI 22,7,24,--,3.560,2.350
3,13:43,3,14,ARI 26,7,24,Marc Bulger sacked by Renaldo Hill for -8 yards,2.350,1.060
3,12:53,4,22,ARI 34,7,24,Penalty on Chris Massey: False Start (Declined),1.060,1.060
3,12:39,4,22,ARI 34,7,24,Mitch Berger punts 31 yards,1.060,0.380
3,12:28,1,10,ARI 3,7,24,Joel Makovicka middle for 17 yards (tackle by Kim Herring),-0.380,0.280
3,11:49,1,10,ARI 20,13,24,"Jake Plummer pass complete to Marcel Shipp for 80 yards, touchdown",0.280,7.000
3,11:49,,,STL 20,14,24,Bill Gramatica kicks extra point good,0.000,0.000
3,11:49,,,ARI 30,14,24,"Bill Gramatica kicks off 63 yards, returned by Trung Canidate for 25 yards (tackle by Johnny Rutledge)",0.000,1.070
3,11:28,1,10,STL 32,14,24,Marc Bulger pass incomplete intended for Isaac Bruce,1.070,0.530
3,11:21,2,10,STL 32,14,24,Marc Bulger pass complete to Marshall Faulk for 4 yards (tackle by David Barrett),0.530,0.370
3,10:38,3,6,STL 36,14,24,Marc Bulger pass complete to Ernie Conwell for 9 yards (tackle by Duane Starks),0.370,1.930
3,9:56,1,10,STL 45,14,24,Marshall Faulk right end for 3 yards (tackle by Barron Tanner),1.930,1.790
3,9:15,2,7,STL 48,14,24,"Marshall Faulk left end for no gain (tackle by Russell Davis). Penalty on Russell Davis: Defensive Offside, 5 yards (no play)",1.790,2.460
3,8:43,2,2,ARI 47,14,24,--,2.460,0.300
3,8:09,3,13,STL 42,14,24,"Marc Bulger pass incomplete intended for Isaac Bruce is intercepted by David Barrett at ARI-45 and returned for 15 yards. Penalty on Russell Davis: Unnecessary Roughness, 15 yards",0.300,-1.930
3,7:54,1,10,ARI 45,14,24,Jake Plummer pass complete to Jason McAddley for 22 yards (tackle by Travis Fisher),1.930,3.380
3,7:27,1,10,STL 33,14,24,Marcel Shipp middle for -3 yards (tackle by Ryan Pickett),3.380,2.430
3,6:55,2,13,STL 36,14,24,Jake Plummer pass complete to Nate Poole for 8 yards (tackle by Dre' Bly),2.430,2.810
3,6:14,3,5,STL 28,14,24,Jake Plummer pass complete to Kevin Kasper for 18 yards (tackle by Dre' Bly),2.810,4.910
3,5:30,1,10,STL 10,14,24,Marcel Shipp right guard for 9 yards (tackle by Travis Fisher). Penalty on Grant Wistrom: Defensive Offside (Declined),4.910,5.910
3,5:14,2,1,STL 1,20,24,"Marcel Shipp left end for 1 yard, touchdown",5.910,7.000
3,5:14,,,STL 1,21,24,Bill Gramatica kicks extra point good,0.000,0.000
3,5:14,,,ARI 30,21,24,"Bill Gramatica kicks off 69 yards, returned by Trung Canidate for 22 yards (tackle by Quentin Harris)",0.000,0.480
3,5:01,1,10,STL 23,21,24,Marshall Faulk right tackle for 6 yards (tackle by Ronald McKinnon),0.480,0.740
3,4:24,2,4,STL 29,21,24,Marshall Faulk left tackle for 1 yard (tackle by Ronald McKinnon),0.740,0.170
3,3:42,3,3,STL 30,21,24,Marc Bulger pass complete to Marshall Faulk for 3 yards (tackle by Kwamie Lassiter),0.170,1.140
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
3,3:09,1,10,STL 33,21,24,Marc Bulger pass incomplete intended for Torry Holt (defended by Kwamie Lassiter),1.140,0.590
3,3:04,2,10,STL 33,21,24,Marc Bulger pass complete to Ricky Proehl for 5 yards (tackle by Greg Jones),0.590,0.560
3,2:18,3,5,STL 38,21,24,Marc Bulger pass complete to Lamar Gordon for 4 yards (tackle by Duane Starks),0.560,-0.590
3,1:33,4,1,STL 42,21,24,"Mitch Berger punts 58 yards, touchback",-0.590,-0.280
3,1:22,1,10,ARI 20,21,24,Jake Plummer pass complete to Kevin Kasper for 7 yards (tackle by Don Davis),0.280,0.680
3,0:47,2,3,ARI 27,21,24,Marcel Shipp right tackle for 2 yards (tackle by Brian Young),0.680,0.230
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,ARI 29,21,24,Jake Plummer pass incomplete intended for Joel Makovicka (defended by Robert Thomas),0.230,-1.440
4,14:57,4,1,ARI 29,21,24,"Scott Player punts 52 yards, returned by Dre' Bly for 13 yards (tackle by Dennis McKinley)",-1.440,-1.070
4,14:45,1,10,STL 32,21,24,Lamar Gordon left end for 5 yards (tackle by Ronald McKinnon),1.070,1.200
4,14:08,2,5,STL 37,21,24,Marc Bulger pass complete to Torry Holt for 13 yards (tackle by Renaldo Hill),1.200,2.260
4,13:29,1,10,,21,24,Marc Bulger pass complete to Torry Holt for 35 yards (tackle by Adrian Wilson),2.260,4.580
4,12:47,1,10,ARI 15,21,24,Lamar Gordon right end for 1 yard (tackle by Adrian Wilson),4.580,4.110
4,12:02,2,9,ARI 14,21,24,"Penalty on John St. Clair: False Start, 5 yards (no play)",4.110,3.450
4,11:45,2,14,ARI 19,21,24,Marc Bulger pass incomplete intended for Lamar Gordon,3.450,2.790
4,11:41,3,14,ARI 19,21,24,Marc Bulger pass incomplete intended for Lamar Gordon,2.790,2.180
4,11:37,4,14,ARI 19,21,27,Jeff Wilkins 37 yard field goal good,2.180,3.000
4,11:37,,,STL 30,21,27,"Jeff Wilkins kicks off 65 yards, returned by Kevin Kasper for 31 yards (tackle by Kim Herring)",0.000,1.330
4,11:25,1,10,ARI 36,21,27,Jake Plummer pass complete to Kevin Kasper for 24 yards (tackle by Leonard Little),1.330,2.920
4,10:43,1,10,STL 40,21,27,Jake Plummer pass complete to Jake Soliday for 5 yards (tackle by Travis Fisher),2.920,3.050
4,10:00,2,5,STL 35,21,27,Marcel Shipp right end for 2 yards (tackle by Travis Fisher),3.050,2.610
4,9:24,3,3,STL 33,21,27,Jake Plummer right end for 24 yards (tackle by Dexter McCleon),2.610,5.140
4,8:47,1,9,STL 9,21,27,Marcel Shipp middle for 5 yards (tackle by Robert Thomas),5.140,5.340
4,8:06,2,4,STL 4,21,27,Jake Plummer pass incomplete intended for Kevin Kasper,5.340,4.490
4,7:56,3,4,STL 4,21,27,"Jake Plummer pass incomplete intended for Freddie Jones. Penalty on Adam Archuleta: Defensive Pass Interference, 3 yards (no play)",4.490,6.970
4,7:51,1,1,STL 1,27,27,"Jake Plummer pass complete to Steve Bush for 1 yard, touchdown",6.970,7.000
4,7:51,,,STL 1,28,27,Bill Gramatica kicks extra point good,0.000,0.000
4,7:51,,,ARI 30,28,27,"Bill Gramatica kicks off 60 yards, returned by Trung Canidate for 38 yards (tackle by Renaldo Hill)",0.000,2.130
4,7:39,1,10,STL 48,28,27,Marc Bulger pass incomplete intended for Torry Holt,2.130,1.580
4,7:33,2,10,STL 48,28,27,Marc Bulger pass incomplete intended for Isaac Bruce,1.580,0.890
4,7:26,3,10,STL 48,28,27,Marc Bulger pass incomplete intended for Ricky Proehl,0.890,-0.190
4,7:20,4,10,STL 48,28,27,Mitch Berger punts 42 yards,-0.190,0.380
4,7:07,1,10,ARI 10,28,27,Jake Plummer pass complete to Kevin Kasper for 5 yards (tackle by Travis Fisher),-0.380,-0.350
4,6:35,2,5,ARI 15,28,27,Marcel Shipp left tackle for 4 yards (tackle by Jamie Duncan),-0.350,-0.370
4,5:54,3,1,ARI 19,28,27,Jake Plummer middle for 2 yards (tackle by Ryan Pickett),-0.370,0.340
4,5:14,1,10,ARI 21,28,27,"Jake Plummer pass incomplete intended for Jason McAddley. Penalty on Dre' Bly: Illegal Contact, 5 yards (no play)",0.340,0.670
4,5:09,1,10,ARI 26,28,27,Jake Plummer pass incomplete intended for Steve Bush,0.670,0.130
4,5:05,2,10,ARI 26,28,27,Marcel Shipp left end for 5 yards (tackle by Adam Archuleta),0.130,0.100
4,4:27,3,5,ARI 31,28,27,Marcel Shipp right tackle for 5 yards (tackle by Jamie Duncan),0.100,1.330
4,3:53,1,10,ARI 36,28,27,Marcel Shipp right tackle for 2 yards (tackle by Don Davis),1.330,1.060
4,3:46,1,10,ARI 36,,,Timeout #1 by Los Angeles Rams,1.330,1.060
4,3:46,2,8,ARI 38,28,27,Marcel Shipp left tackle for 3 yards (tackle by Brian Young),1.060,0.760
4,3:40,2,8,ARI 38,,,Timeout #2 by Los Angeles Rams,1.060,0.760
4,3:40,3,5,ARI 41,28,27,Jake Plummer middle for 7 yards (tackle by Kim Herring),0.760,2.130
4,2:56,1,10,ARI 48,28,27,Marcel Shipp left tackle for 1 yard (tackle by Ryan Pickett),2.130,1.720
4,2:49,1,10,ARI 48,,,Timeout #3 by Los Angeles Rams,2.130,1.720
4,2:49,2,9,ARI 49,28,27,Marcel Shipp left end for 3 yards (tackle by Jamie Duncan),1.720,1.420
4,2:05,3,6,STL 48,28,27,Marcel Shipp right guard for 1 yard (tackle by Robert Thomas),1.420,0.130
4,2:00,4,5,STL 47,28,27,"Scott Player punts 47 yards, touchback",0.130,-0.280
4,1:51,1,10,STL 20,28,27,Marc Bulger pass complete to Torry Holt for 58 yards (tackle by Duane Starks),0.280,4.110
4,1:14,1,10,ARI 22,28,27,Marc Bulger pass complete to Isaac Bruce for 5 yards (tackle by Renaldo Hill),4.110,4.290
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:05,2,5,ARI 17,28,27,Marshall Faulk middle for 9 yards (tackle by Kwamie Lassiter),4.290,5.370
4,0:26,1,8,ARI 8,28,27,Marc Bulger pass incomplete,5.370,4.570
4,0:23,2,8,ARI 8,28,30,Jeff Wilkins 26 yard field goal good,4.570,3.000
4,0:23,,,STL 30,28,30,"Jeff Wilkins kicks off 63 yards, returned by Kevin Kasper for 26 yards (tackle by Don Davis)",0.000,1.140
4,0:13,1,10,ARI 33,28,30,"Jake Plummer pass incomplete intended for Nate Poole is intercepted by Travis Fisher at ARI-46 and returned for -4 yards. Penalty on Leonard Little: Illegal Block Above the Waist, 10 yards",1.140,-1.600
4,0:03,1,10,STL 40,28,30,Marc Bulger for -1 yards (tackle by Wendell Bryant),1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
