Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Auden Tate,CIN,11,5,91,0,5,89,17.8,2,0.4,12.5,0,,0,0.0,0,74.4
Alex Erickson,CIN,6,4,47,0,4,39,9.8,8,2.0,12.2,0,,0,0.0,0,90.3
Tyler Boyd,CIN,7,3,10,0,,7,2.3,3,1.0,8.7,0,,1,14.3,1,10.7
Giovani Bernard,CIN,3,2,20,0,1,-3,-1.5,23,11.5,-3.7,0,,0,0.0,0,85.4
C.J. Uzomah,CIN,3,2,26,0,1,4,2.0,22,11.0,3.3,1,2.0,0,0.0,0,93.7
Joe Mixon,CIN,3,2,29,0,1,-1,-0.5,30,15.0,-1.3,0,,0,0.0,0,97.9
Tyler Eifert,CIN,2,2,13,0,2,9,4.5,4,2.0,4.5,0,,0,0.0,0,93.7
Drew Sample,CIN,1,1,-1,0,,-2,-2.0,1,1.0,-2.0,0,,0,0.0,0,79.2
Damion Willis,CIN,1,0,0,0,,0,,0,,10.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,8,6,99,0,4,56,9.3,43,7.2,9.0,0,,0,0.0,0,116.1
Willie Snead,BAL,5,3,18,0,1,9,3.0,9,3.0,9.6,0,,0,0.0,0,67.1
Mark Ingram,BAL,2,2,22,0,2,-6,-3.0,28,14.0,-3.0,0,,0,0.0,0,112.5
Nick Boyle,BAL,4,2,18,0,,9,4.5,9,4.5,3.5,0,,0,0.0,0,62.5
Chris Moore,BAL,3,2,18,0,,12,6.0,6,3.0,12.0,0,,0,0.0,0,82.6
Seth Roberts,BAL,2,2,23,0,2,9,4.5,14,7.0,4.5,0,,0,0.0,0,114.6
Miles Boykin,BAL,3,2,28,0,2,19,9.5,9,4.5,14.7,0,,0,0.0,0,96.5
Hayden Hurst,BAL,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3
Patrick Ricard,BAL,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
