Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Bengals to receive the opening kickoff.",,
1,15:00,,,BAL 35,6,0,"Justin Tucker kicks off 57 yards, returned by Brandon Wilson for 92 yards, touchdown",0.000,7.000
1,14:48,,,BAL 15,7,0,Randy Bullock kicks extra point good,0.000,0.000
1,14:48,,,CIN 35,7,0,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
1,14:48,1,10,BAL 25,7,0,Mark Ingram left guard for no gain (tackle by Germaine Pratt),0.610,0.060
1,14:15,2,10,BAL 25,7,0,Lamar Jackson left tackle for 36 yards (tackle by Dre Kirkpatrick),0.060,2.980
1,13:31,1,10,CIN 39,7,0,Justice Hill left end for 9 yards (tackle by Preston Brown and Jessie Bates),2.980,3.660
1,12:49,2,1,CIN 30,7,0,Mark Ingram right guard for 5 yards (tackle by Sam Hubbard),3.660,3.910
1,12:15,1,10,CIN 25,7,0,Lamar Jackson pass complete short right to Hayden Hurst for 4 yards (tackle by Nick Vigil),3.910,3.900
1,11:39,2,6,CIN 21,7,6,"Lamar Jackson left end for 21 yards, touchdown",3.900,7.000
1,11:28,,,CIN 15,7,7,Justin Tucker kicks extra point good,0.000,0.000
1,11:28,,,BAL 35,7,7,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,11:28,1,10,CIN 25,7,7,Joe Mixon right guard for 2 yards (tackle by Chris Wormley and Josh Bynes),0.610,0.330
1,10:53,2,8,CIN 27,7,7,Giovani Bernard right end for 2 yards (tackle by Brandon Carr),0.330,-0.100
1,10:21,3,6,CIN 29,7,7,Andy Dalton pass incomplete short middle intended for Auden Tate (defended by Patrick Ricard),-0.100,-1.440
1,10:16,4,6,CIN 29,7,7,"Kevin Huber punts 37 yards, fair catch by Cyrus Jones at BAL-34",-1.440,-1.200
1,10:08,1,10,BAL 34,7,7,Lamar Jackson right tackle for 14 yards (tackle by Jessie Bates),1.200,2.130
1,9:42,1,10,BAL 48,7,7,Lamar Jackson pass incomplete short middle intended for Mark Andrews,2.130,1.580
1,9:38,2,10,BAL 48,7,7,Lamar Jackson pass complete short left to Mark Ingram for 11 yards (tackle by Andrew Brown),1.580,2.850
1,8:52,1,10,CIN 41,7,7,"Justice Hill right tackle for 6 yards (tackle by William Jackson). Penalty on Bradley Bozeman: Illegal Block Above the Waist, 9 yards (no play)",2.850,2.260
1,8:21,1,19,BAL 50,7,7,Lamar Jackson pass complete short middle to Chris Moore for 5 yards (tackle by Nick Vigil),2.260,1.770
1,7:39,2,14,CIN 45,7,7,Lamar Jackson pass complete short left to Mark Andrews for 20 yards (tackle by Germaine Pratt),1.770,3.910
1,7:02,1,10,CIN 25,7,7,"Penalty on Bradley Bozeman: False Start, 5 yards (no play)",3.910,3.580
1,6:43,1,15,CIN 30,7,7,Lamar Jackson pass complete short middle to Miles Boykin for 18 yards (tackle by William Jackson and Dre Kirkpatrick),3.580,4.780
1,6:03,1,10,CIN 12,7,7,Lamar Jackson left end for -1 yards (tackle by Josh Tupou),4.780,3.940
1,5:22,2,11,CIN 13,7,7,Lamar Jackson right tackle for 9 yards (tackle by Clayton Fejedelem and Nick Vigil),3.940,4.840
1,4:41,3,2,CIN 4,7,7,Gus Edwards right guard for 3 yards (tackle by Clayton Fejedelem),4.840,6.970
1,4:06,1,1,CIN 1,7,13,"Mark Ingram right guard for 1 yard, touchdown",6.970,7.000
1,4:01,,,CIN 15,7,14,Justin Tucker kicks extra point good,0.000,0.000
1,4:01,,,BAL 35,7,14,"Justin Tucker kicks off 64 yards, returned by Brandon Wilson for 25 yards (tackle by Justin Bethel)",0.000,0.670
1,3:55,1,10,CIN 26,7,14,"Penalty on BAL: Defensive Too Many Men on Field, 5 yards (no play)",0.670,1.400
1,3:55,1,5,CIN 31,7,14,Joe Mixon up the middle for 2 yards (tackle by Chris Wormley),1.400,1.070
1,3:17,2,3,CIN 33,7,14,"Andy Dalton pass incomplete deep middle intended for Damion Willis. Penalty on Damion Willis: Offensive Pass Interference, 10 yards (no play)",1.070,-0.280
1,3:11,2,13,CIN 23,7,14,Andy Dalton pass incomplete short left intended for Auden Tate,-0.280,-0.960
1,3:08,3,13,CIN 23,7,14,Andy Dalton pass incomplete short middle intended for Auden Tate (defended by Maurice Canady),-0.960,-1.830
1,3:03,4,13,CIN 23,7,14,"Kevin Huber punts 54 yards, returned by Cyrus Jones for 8 yards (tackle by Germaine Pratt). Penalty on Marlon Humphrey: Offensive Holding, 10 yards",-1.830,-0.340
1,2:50,1,10,BAL 21,7,14,Lamar Jackson pass complete short right to Nick Boyle for 9 yards (tackle by Shawn Williams),0.340,1.020
1,2:11,2,1,BAL 30,7,14,Mark Ingram right guard for 3 yards (tackle by Nick Vigil and B.W. Webb),1.020,1.140
1,1:37,1,10,BAL 33,7,14,Lamar Jackson left end for 4 yards (tackle by Nick Vigil),1.140,1.130
1,1:05,2,6,BAL 37,7,14,Lamar Jackson pass complete deep middle to Mark Andrews for 39 yards (tackle by Jessie Bates),1.130,3.970
1,0:32,1,10,CIN 24,7,14,Lamar Jackson pass incomplete deep right intended for Chris Moore,3.970,3.430
1,0:26,2,10,CIN 24,7,14,Lamar Jackson right tackle for 2 yards (tackle by Sam Hubbard),3.430,3.010
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,CIN 22,7,14,Lamar Jackson pass incomplete deep left,3.010,1.990
2,14:52,4,8,CIN 22,7,17,Justin Tucker 40 yard field goal good,1.990,3.000
2,14:48,,,BAL 35,7,17,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,14:48,1,10,CIN 25,7,17,Andy Dalton pass complete short middle to C.J. Uzomah for 22 yards (tackle by Zach Sieler),0.610,2.060
2,14:06,1,10,CIN 47,7,17,Joe Mixon right guard for 1 yard (tackle by Michael Pierce),2.060,1.650
2,13:27,2,9,CIN 48,7,17,"Andy Dalton pass complete short middle to Alex Erickson for 5 yards (tackle by Maurice Canady and L.J. Fort). Penalty on Bobby Hart: Illegal Formation, 5 yards (no play)",1.650,0.980
2,13:03,2,14,CIN 43,7,17,Joe Mixon right guard for 2 yards (tackle by Josh Bynes),0.980,0.560
2,12:23,3,12,CIN 45,7,17,Andy Dalton pass complete deep middle to Auden Tate for 17 yards (tackle by Maurice Canady). Penalty on Maurice Canady: Defensive Pass Interference (Declined),0.560,3.050
2,12:00,1,10,BAL 38,7,17,Joe Mixon up the middle for -1 yards (tackle by Josh Bynes),3.050,2.370
2,11:22,2,11,BAL 39,7,17,Andy Dalton pass complete short right to Drew Sample for -1 yards (tackle by Pernell McPhee),2.370,1.550
2,10:47,3,12,BAL 40,7,17,Andy Dalton pass incomplete deep middle intended for Alex Erickson,1.550,0.590
2,10:42,4,12,BAL 40,7,17,"Kevin Huber punts 32 yards, fair catch by Cyrus Jones at BAL-8",0.590,0.380
2,10:35,1,10,BAL 8,7,17,Lamar Jackson pass complete short right to Miles Boykin for 10 yards (tackle by Jessie Bates),-0.380,0.040
2,9:57,1,10,BAL 18,7,17,Mark Ingram up the middle for 7 yards (tackle by Renell Wren),0.040,0.550
2,9:20,2,3,BAL 25,7,17,Mark Ingram up the middle for no gain (tackle by Germaine Pratt and Shawn Williams),0.550,-0.270
2,8:35,3,3,BAL 25,7,17,Gus Edwards left tackle for 25 yards (tackle by Jessie Bates),-0.270,2.260
2,7:51,1,10,BAL 50,7,17,Lamar Jackson pass complete short middle to Mark Andrews for 7 yards (tackle by William Jackson),2.260,2.660
2,7:17,2,3,CIN 43,7,17,Lamar Jackson left tackle for -3 yards (tackle by Shawn Williams),2.660,1.550
2,6:34,3,6,CIN 46,7,17,Lamar Jackson pass incomplete short middle intended for Willie Snead (defended by Jessie Bates),1.550,0.200
2,6:27,4,6,CIN 46,7,17,"Sam Koch punts 46 yards, touchback.",0.200,-0.280
2,6:19,1,10,CIN 20,7,17,Andy Dalton pass incomplete short left intended for C.J. Uzomah (defended by L.J. Fort),0.280,-0.270
2,6:16,2,10,CIN 20,7,17,Andy Dalton pass complete short left to Alex Erickson for 10 yards (tackle by Maurice Canady),-0.270,0.940
2,5:36,1,10,CIN 30,7,17,Andy Dalton pass complete short left to Joe Mixon for 23 yards (tackle by Earl Thomas),0.940,2.460
2,4:58,1,10,BAL 47,7,17,Andy Dalton pass incomplete short middle intended for Joe Mixon (defended by Jaylon Ferguson),2.460,1.910
2,4:53,2,10,BAL 47,7,17,Joe Mixon up the middle for 3 yards (tackle by Brandon Williams),1.910,1.620
2,4:14,3,7,BAL 44,7,17,Andy Dalton pass complete short left to Tyler Eifert for 7 yards (tackle by Anthony Levine),1.620,3.120
2,3:47,1,10,BAL 37,7,17,Giovani Bernard right tackle for no gain (tackle by Jihad Ward and L.J. Fort),3.120,2.570
2,3:08,2,10,BAL 37,7,17,Andy Dalton pass complete short left to Auden Tate for 16 yards (tackle by Brandon Carr),2.570,4.170
2,2:28,1,10,BAL 21,7,17,Andy Dalton pass short middle (defended by Josh Bynes) intended for Tyler Boyd is intercepted by Marlon Humphrey at BAL-8 and returned for 14 yards,4.170,-0.410
2,2:18,1,10,BAL 22,7,17,Lamar Jackson pass complete short left to Patrick Ricard for 6 yards (tackle by Germaine Pratt),0.410,0.680
2,2:00,2,4,BAL 28,7,17,Lamar Jackson pass complete short right to Mark Andrews for 8 yards (tackle by Shawn Williams),0.680,1.330
2,1:41,1,10,BAL 36,7,17,Lamar Jackson sacked by Carl Lawson for -8 yards. Penalty on Bradley Bozeman: Offensive Holding (Declined),1.330,-0.290
2,1:36,2,18,BAL 28,7,17,"Lamar Jackson pass complete short middle to Mark Andrews for 16 yards (tackle by Brandon Wilson). Mark Andrews fumbles (forced by Brandon Wilson), recovered by Nick Vigil at BAL-46 and returned for 7 yards (tackle by Justice Hill)",-0.290,-2.980
2,1:25,1,10,BAL 39,7,17,Andy Dalton pass complete deep left to Auden Tate for 17 yards (tackle by Maurice Canady),2.980,4.110
2,1:02,1,10,BAL 22,7,17,Andy Dalton pass complete short left to Tyler Boyd for 4 yards (tackle by Maurice Canady),4.110,4.130
2,0:58,2,6,BAL 18,7,17,Andy Dalton pass complete short left to Auden Tate for 12 yards (tackle by Maurice Canady),4.130,5.830
2,0:54,1,6,BAL 6,7,17,Giovani Bernard right guard for 2 yards (tackle by Chuck Clark),5.830,5.340
2,0:48,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:48,2,4,BAL 4,7,17,Joe Mixon left guard for no gain (tackle by Pernell McPhee),5.340,4.490
2,0:42,,,,,,Timeout #3 by Baltimore Ravens,,
2,0:42,3,4,BAL 4,7,17,Andy Dalton pass incomplete short middle intended for Alex Erickson,4.490,3.030
2,0:39,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:39,4,4,BAL 4,10,17,Randy Bullock 22 yard field goal good,3.030,3.000
2,0:36,,,CIN 35,10,17,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
2,0:36,1,10,BAL 25,10,17,Lamar Jackson pass complete short left to Willie Snead for 5 yards (tackle by William Jackson),0.610,0.740
2,0:31,2,5,BAL 30,10,17,Lamar Jackson pass complete short left to Willie Snead for 10 yards (tackle by Carl Lawson),0.740,1.600
