Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,8:02,1,20,SDG 12,7,10,Donald Brown right end for no gain (tackle by Ron Parker),-0.660,-1.510
2,7:23,2,20,SDG 12,7,10,Philip Rivers sacked by Justin Houston for -6 yards,-1.510,-3.290
2,6:56,3,26,SDG 6,7,10,Donald Brown up the middle for 6 yards (tackle by Allen Bailey),-3.290,-2.490
2,6:23,4,20,SDG 12,7,10,"Mat McBriar punts 37 yards, returned by De'Anthony Thomas for 41 yards (tackle by John Phillips)",-2.490,-5.370
2,6:07,1,8,SDG 8,7,10,Jamaal Charles up the middle for 3 yards (tackle by Jahleel Addae),5.370,5.150
2,5:26,2,5,SDG 5,7,10,Chase Daniel sacked by Dwight Freeney for -6 yards,5.150,3.120
2,4:45,3,11,SDG 11,7,10,Chase Daniel pass complete short left to Dwayne Bowe for 8 yards (tackle by Eric Weddle),3.120,3.040
2,4:01,4,3,SDG 3,7,13,Cairo Santos 21 yard field goal good,3.040,3.000
2,4:01,,,KAN 35,7,13,"Cairo Santos kicks off 64 yards, returned by Chris Davis for 22 yards (tackle by James-Michael Johnson)",0.000,-0.480
2,3:50,1,10,SDG 23,7,13,Branden Oliver left tackle for 10 yards (tackle by Sean Smith),0.480,1.140
2,3:22,1,10,SDG 33,7,13,Branden Oliver up the middle for 5 yards (tackle by Joe Mays),1.140,1.270
2,2:57,2,5,SDG 38,7,13,Branden Oliver left tackle for -3 yards (tackle by Josh Mauga),1.270,0.170
2,2:11,3,8,SDG 35,7,13,Philip Rivers sacked by Justin Houston for -6 yards,0.170,-1.440
2,2:00,4,14,SDG 29,7,13,"Mat McBriar punts 43 yards, returned by De'Anthony Thomas for 22 yards (tackle by Kavell Conner)",-1.440,-2.260
2,1:45,1,10,,7,13,Jamaal Charles left tackle for 4 yards (tackle by Jeremiah Attaochu and Manti Te'o),2.260,2.250
2,1:21,2,6,SDG 46,7,13,Chase Daniel pass complete short middle to Travis Kelce for 10 yards (tackle by Steve Williams),2.250,2.250
2,1:15,2,6,SDG 46,7,13,Timeout #1 by Kansas City Chiefs,2.250,3.180
2,1:15,1,10,SDG 36,7,13,Chase Daniel pass complete short left to Travis Kelce for 24 yards (tackle by Jahleel Addae),3.180,4.780
2,0:52,1,10,SDG 12,7,13,Chase Daniel pass complete short middle to Travis Kelce for 3 yards (tackle by Manti Te'o),4.780,4.780
2,0:46,1,10,SDG 12,7,13,Timeout #2 by Kansas City Chiefs,4.780,4.640
2,0:46,2,7,SDG 9,7,13,Chase Daniel pass incomplete short right intended for Albert Wilson,4.640,3.700
2,0:43,3,7,SDG 9,7,13,Chase Daniel pass incomplete short right intended for Albert Wilson,3.700,2.830
2,0:36,4,7,SDG 9,7,16,Cairo Santos 27 yard field goal good,2.830,3.000
2,0:36,,,KAN 35,7,16,"Cairo Santos kicks off 63 yards, returned by Chris Davis for 15 yards (tackle by Daniel Sorensen)",0.000,0.060
2,0:28,1,10,SDG 17,7,16,Branden Oliver up the middle for 18 yards (tackle by Chris Owens),-0.060,-0.060
2,0:21,1,10,SDG 17,7,16,Timeout #2 by San Diego Chargers,-0.060,1.270
2,0:21,1,10,SDG 35,7,16,Philip Rivers pass incomplete deep right intended for Eddie Royal is intercepted by Kurt Coleman at KAN-20,1.270,-0.280
2,0:12,1,10,KAN 20,7,16,Chase Daniel kneels for no gain,0.280,-0.270
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 35,7,16,"Nick Novak kicks off 67 yards, returned by Knile Davis for 27 yards (tackle by Chris Davis)",0.000,0.610
3,14:55,1,10,KAN 25,7,16,Jamaal Charles up the middle for 12 yards (tackle by Jahleel Addae),0.610,1.400
3,14:18,1,10,KAN 37,7,16,Jamaal Charles up the middle for 3 yards (tackle by Kendall Reyes),1.400,1.260
3,13:46,2,7,KAN 40,7,16,Chase Daniel sacked by Andrew Gachkar for 0 yards,1.260,0.560
3,13:07,3,7,KAN 40,7,16,Chase Daniel pass incomplete short right intended for Dwayne Bowe,0.560,-0.720
3,13:01,4,7,KAN 40,7,16,"Dustin Colquitt punts 56 yards, out of bounds. Penalty on Jahleel Addae: Offensive Holding, 2 yards",-0.720,0.380
3,12:50,1,10,SDG 2,7,16,Branden Oliver right tackle for 7 yards (tackle by Josh Mauga),-0.380,-0.270
3,12:16,2,3,SDG 9,7,16,Philip Rivers pass complete short left to Eddie Royal for 8 yards (tackle by Chris Owens),-0.270,-0.060
3,11:35,1,10,SDG 17,7,16,"Philip Rivers sacked by Justin Houston for -3 yards. Philip Rivers fumbles (forced by Justin Houston), recovered by Joe Mays at SDG-17",-0.060,-4.440
3,11:25,1,10,SDG 17,7,16,Chase Daniel pass incomplete short right intended for Jamaal Charles,4.440,3.850
3,11:21,2,10,SDG 17,7,16,Jamaal Charles left guard for 7 yards (tackle by Kavell Conner),3.850,4.340
3,10:49,3,3,SDG 10,7,16,Jamaal Charles up the middle for 5 yards (tackle by Manti Te'o),4.340,6.060
3,10:03,1,5,SDG 5,7,16,Knile Davis left end for no gain (tackle by Andrew Gachkar and Ricardo Mathews),6.060,5.150
3,9:29,2,5,SDG 5,7,16,"Penalty on KAN: Offensive 12 On-field, 5 yards (no play)",5.150,4.190
3,9:13,2,10,SDG 10,7,16,Chase Daniel sacked by Corey Liuget for -3 yards,4.190,3.060
3,8:30,3,13,SDG 13,7,16,Chase Daniel pass incomplete short middle intended for Jason Avant,3.060,2.570
3,8:28,4,13,SDG 13,7,19,Cairo Santos 31 yard field goal good,2.570,3.000
3,8:28,,,KAN 35,7,19,"Cairo Santos kicks off 65 yards, returned by Chris Davis for 29 yards (tackle by James-Michael Johnson)",0.000,-0.870
3,8:16,1,10,SDG 29,7,19,Branden Oliver left tackle for -2 yards (tackle by Jaye Howard),0.870,0.060
3,7:37,2,12,SDG 27,7,19,Philip Rivers sacked by Dontari Poe for -8 yards,0.060,-1.790
3,6:56,3,20,SDG 19,7,19,Philip Rivers pass complete short right to Donald Brown for 8 yards (tackle by Jamell Fleming),-1.790,-1.570
3,6:20,4,12,SDG 27,7,19,"Mat McBriar punts 45 yards, out of bounds. Penalty on Richard Gordon: Offensive Holding, 10 yards",-1.570,-0.040
3,6:11,1,10,KAN 18,7,19,Knile Davis left guard for 3 yards (tackle by Manti Te'o),0.040,0.010
3,5:38,2,7,KAN 21,7,19,Chase Daniel pass incomplete short left intended for Albert Wilson,0.010,-0.790
3,5:34,3,7,KAN 21,7,19,Chase Daniel sacked by Melvin Ingram for -8 yards,-0.790,-2.490
3,4:49,4,15,KAN 13,7,19,"Dustin Colquitt punts 51 yards, returned by Eddie Royal for 3 yards (tackle by Daniel Sorensen)",-2.490,-1.530
3,4:36,1,10,SDG 39,7,19,Philip Rivers pass complete short left to Antonio Gates for 15 yards (tackle by Ron Parker),1.530,2.520
3,3:59,1,10,KAN 46,7,19,Philip Rivers sacked by Allen Bailey for -6 yards,2.520,1.170
3,3:10,2,16,SDG 48,7,19,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",1.170,0.490
3,2:47,2,21,SDG 43,7,19,Philip Rivers pass complete deep middle to Antonio Gates for 21 yards (tackle by Ron Parker),0.490,3.180
3,2:10,1,10,KAN 36,7,19,Philip Rivers pass complete short right to Branden Oliver for -2 yards (tackle by Jamell Fleming),3.180,2.370
3,1:27,2,12,KAN 38,7,19,"Philip Rivers pass incomplete short left intended for Dontrelle Inman (defended by Sean Smith). Penalty on King Dunlap: Offensive Holding, 10 yards (no play)",2.370,1.020
3,1:21,2,22,KAN 48,7,19,Philip Rivers pass complete short left to Antonio Gates for 14 yards (tackle by Chris Owens),1.020,2.210
3,0:36,3,8,KAN 34,7,19,Philip Rivers pass incomplete deep middle intended for Dontrelle Inman (defended by Jamell Fleming),2.210,1.060
3,0:31,4,8,KAN 34,7,19,Nick Novak 52 yard field goal no good,1.060,-1.730
3,0:26,1,10,KAN 42,7,19,Jamaal Charles up the middle for 2 yards (tackle by Sean Lissemore),1.730,1.460
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,KAN 44,7,19,Chase Daniel pass complete short left to Jamaal Charles for 5 yards (tackle by Manti Te'o),1.460,1.420
4,14:18,3,3,KAN 49,7,19,Chase Daniel pass complete deep right to De'Anthony Thomas for 30 yards (tackle by Chris Davis),1.420,4.170
4,13:38,1,10,SDG 21,7,19,Knile Davis up the middle for -1 yards (tackle by Kendall Reyes and Jarret Johnson),4.170,3.490
4,13:02,2,11,SDG 22,7,19,Chase Daniel pass incomplete short right intended for Richard Gordon,3.490,3.490
4,12:57,2,11,SDG 22,7,19,Timeout #1 by San Diego Chargers,3.490,2.810
4,12:57,3,11,SDG 22,7,19,"Chase Daniel pass complete short middle to Travis Kelce for 3 yards (tackle by Eric Weddle). Penalty on Eric Fisher: Illegal Use of Hands, 10 yards (no play)",2.810,1.490
4,12:28,3,21,SDG 32,7,19,Chase Daniel pass incomplete deep left intended for Albert Wilson,1.490,1.240
4,12:22,4,21,SDG 32,7,19,Cairo Santos 50 yard field goal no good,1.240,-1.600
4,12:17,1,10,SDG 40,7,19,Philip Rivers pass complete short left to Antonio Gates for 17 yards (tackle by Ron Parker). Penalty on Husain Abdullah: Illegal Contact (Declined),1.600,2.720
4,11:53,1,10,KAN 43,7,19,Philip Rivers pass complete deep right to Dontrelle Inman for 17 yards,2.720,3.840
4,11:25,1,10,KAN 26,7,19,Philip Rivers pass complete short right to Dontrelle Inman for 9 yards (tackle by Jamell Fleming),3.840,4.640
4,11:07,2,1,KAN 17,7,19,Donald Brown up the middle for 4 yards (tackle by Husain Abdullah),4.640,4.710
4,10:28,1,10,KAN 13,7,19,Philip Rivers pass incomplete short middle intended for Malcom Floyd,4.710,4.050
4,10:23,2,10,KAN 13,7,19,Donald Brown up the middle for 6 yards (tackle by Kurt Coleman),4.050,4.330
4,9:36,3,4,KAN 7,7,19,Philip Rivers pass complete short middle to Malcom Floyd for 4 yards (tackle by Josh Mauga),4.330,6.510
4,8:52,1,3,KAN 3,7,19,Philip Rivers pass incomplete short left intended for Eddie Royal,6.510,5.530
4,8:47,2,3,KAN 3,7,19,Philip Rivers pass incomplete short middle intended for Eddie Royal,5.530,4.720
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,8:42,3,3,KAN 3,7,19,Philip Rivers pass incomplete short left intended for Eddie Royal (defended by Ron Parker),4.720,3.040
4,8:37,4,3,KAN 3,7,19,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Husain Abdullah),3.040,0.380
4,8:32,1,10,KAN 3,7,19,Knile Davis up the middle for 7 yards (tackle by Manti Te'o and Jahleel Addae),-0.380,-0.270
4,7:56,2,3,KAN 10,7,19,"Knile Davis right end for 5 yards (tackle by Kavell Conner). Penalty on Zach Fulton: Offensive Holding, 5 yards (no play)",-0.270,-0.630
4,7:35,2,8,KAN 5,7,19,Chase Daniel pass complete short middle to Travis Kelce for 5 yards (tackle by Manti Te'o),-0.630,-0.600
4,6:52,3,3,KAN 10,7,19,Chase Daniel pass incomplete short left intended for Travis Kelce,-0.600,-2.490
4,6:49,4,3,KAN 10,7,19,"Dustin Colquitt punts 42 yards, fair catch by Chris Davis",-2.490,-2.130
4,6:42,1,10,SDG 48,7,19,Philip Rivers right end for 2 yards (tackle by Tamba Hali),2.130,1.850
4,6:04,2,8,,7,19,Philip Rivers pass complete short middle to Seyi Ajirotutu for 9 yards (tackle by Chris Owens),1.850,2.850
4,5:33,1,10,KAN 41,7,19,Philip Rivers pass complete short left to Malcom Floyd for 8 yards (tackle by Sean Smith),2.850,3.390
4,5:11,2,2,KAN 33,7,19,Donald Brown up the middle for 4 yards (tackle by Justin Houston),3.390,3.640
4,4:40,1,10,KAN 29,7,19,Donald Brown right guard for 9 yards (tackle by Kurt Coleman),3.640,4.320
4,4:10,2,1,KAN 20,7,19,Philip Rivers pass incomplete deep left intended for Malcom Floyd,4.320,3.600
4,4:02,3,1,KAN 20,7,19,Donald Brown up the middle for no gain (tackle by Husain Abdullah and Jamell Fleming),3.600,2.270
4,3:37,4,1,KAN 20,7,19,Donald Brown up the middle for no gain (tackle by Husain Abdullah),2.270,-0.340
4,3:33,1,10,KAN 21,7,19,Knile Davis up the middle for -3 yards (tackle by Kavell Conner),0.340,0.340
4,3:28,1,10,KAN 21,7,19,Timeout #2 by San Diego Chargers,0.340,-0.700
4,3:25,2,13,KAN 18,7,19,Knile Davis up the middle for 4 yards (tackle by Manti Te'o),-0.700,-0.700
4,3:21,2,13,KAN 18,7,19,Timeout #3 by San Diego Chargers,-0.700,-0.760
4,3:21,3,9,KAN 22,7,19,Knile Davis left tackle for -3 yards (tackle by Eric Weddle),-0.760,-0.760
4,2:35,3,9,KAN 22,7,19,Timeout #1 by Kansas City Chiefs,-0.760,-2.140
4,2:33,4,12,KAN 19,7,19,"Dustin Colquitt punts 46 yards, returned by Chris Davis for 4 yards (tackle by Joe Mays)",-2.140,-1.530
4,2:23,1,10,SDG 39,7,19,Philip Rivers pass complete short right to Malcom Floyd for 17 yards (tackle by Husain Abdullah),1.530,2.650
4,1:59,1,10,KAN 44,7,19,"Philip Rivers pass incomplete short right intended for Malcom Floyd. Penalty on Philip Rivers: Intentional Grounding, 10 yards",2.650,0.760
4,1:55,2,20,SDG 46,7,19,Philip Rivers pass complete deep middle to Dontrelle Inman for 16 yards (tackle by Sean Smith),0.760,2.210
4,1:32,3,4,KAN 38,7,19,Philip Rivers pass complete short left to Dontrelle Inman for 9 yards (tackle by Sean Smith),2.210,3.640
4,1:16,1,10,KAN 29,7,19,Philip Rivers pass incomplete deep right intended for Malcom Floyd,3.640,3.100
4,1:10,2,10,KAN 29,7,19,Philip Rivers sacked by Justin Houston for -9 yards,3.100,1.220
4,0:41,3,19,KAN 38,7,19,Philip Rivers pass incomplete deep right intended for Malcom Floyd,1.220,1.220
4,0:35,3,19,KAN 38,7,19,Timeout #2 by Kansas City Chiefs,1.220,0.720
4,0:35,4,19,KAN 38,7,19,Philip Rivers pass complete deep left to Dontrelle Inman for 28 yards (tackle by Husain Abdullah),0.720,4.910
4,0:14,1,10,KAN 10,7,19,"Philip Rivers pass incomplete deep left intended for Dontrelle Inman is intercepted by Sean Smith at KAN--8 and returned for 38 yards. Penalty on Allen Bailey: Defensive Offside, 5 yards (no play)",4.910,6.060
4,0:14,1,5,KAN 5,7,19,"Penalty on Seyi Ajirotutu: False Start, 5 yards (no play)",6.060,4.910
4,0:04,1,10,KAN 10,7,19,Philip Rivers pass incomplete deep middle intended for Antonio Gates is intercepted by Kurt Coleman at KAN--9,4.910,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
