Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
1,1:43,2,10,ARI 33,0,14,Shaun King pass incomplete intended for Larry Fitzgerald (defended by Artrell Hawkins),0.590,-0.100
1,1:40,3,10,ARI 33,0,14,"Shaun King pass complete to Larry Fitzgerald for 8 yards (tackle by Artrell Hawkins). Penalty on Ricky Manning: Illegal Contact, 5 yards (no play)",-0.100,1.470
1,1:21,1,10,ARI 38,0,14,Shaun King pass incomplete intended for Anquan Boldin (defended by Chris Gamble),1.470,0.920
1,1:17,2,10,ARI 38,0,14,"Penalty on Reggie Wells: False Start, 5 yards (no play)",0.920,0.250
1,1:17,2,15,ARI 33,0,14,Shaun King pass incomplete intended for Anquan Boldin (defended by Chris Gamble),0.250,-0.430
1,1:14,,,,0,14,Timeout #1 by Arizona Cardinals,0.000,-0.430
1,1:14,3,15,ARI 33,0,14,"Shaun King pass complete to Larry Fitzgerald for 14 yards (tackle by Artrell Hawkins). Penalty on Mike Rucker: Roughing the Passer, 15 yards, Penalty on Chris Gamble: Illegal Use of Hands (Declined)",-0.430,3.050
1,1:00,1,10,CAR 38,0,14,Troy Hambrick left tackle for 2 yards (tackle by Jordan Carstens),3.050,2.780
1,0:22,2,8,CAR 36,0,14,Troy Hambrick up the middle for 4 yards (tackle by Will Witherspoon),2.780,2.610
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,CAR 32,0,14,Shaun King pass incomplete intended for Anquan Boldin,2.610,1.270
2,14:53,4,4,CAR 32,0,14,Neil Rackers 50 yard field goal no good,1.270,-1.600
2,14:49,1,10,CAR 40,0,14,Jake Delhomme pass incomplete intended for Muhsin Muhammad,1.600,1.050
2,14:44,2,10,CAR 40,0,14,Jake Delhomme pass complete to Muhsin Muhammad for 20 yards (tackle by Duane Starks),1.050,2.920
2,14:00,1,10,ARI 40,0,14,"Penalty on Muhsin Muhammad: False Start, 5 yards (no play)",2.920,2.590
2,13:39,1,15,ARI 45,0,14,"Jake Delhomme pass incomplete intended for Muhsin Muhammad is intercepted by Adrian Wilson at ARI-17 and returned for 27 yards (tackle by Travelle Wharton). Penalty on Darnell Dockett: Personal Foul, 15 yards",2.590,-0.870
2,13:27,1,10,ARI 29,0,14,Shaun King sacked by Julius Peppers for 0 yards,0.870,0.330
2,13:04,2,10,ARI 29,0,14,Emmitt Smith left end for -3 yards (tackle by Chris Gamble),0.330,-0.760
2,12:22,3,13,ARI 26,0,14,"Penalty on Leonard Davis: False Start, 5 yards (no play)",-0.760,-1.420
2,11:58,3,18,ARI 21,0,14,Shaun King pass complete to Anquan Boldin for 31 yards (tackle by Mike Minter),-1.420,2.390
2,11:09,1,10,CAR 48,0,14,Shaun King pass complete to Anquan Boldin for 4 yards (tackle by Chris Gamble),2.390,2.390
2,10:29,2,6,CAR 44,0,14,"Shaun King pass complete to Anquan Boldin for 44 yards. Penalty on Freddie Jones: Offensive Holding, 10 yards, Penalty on Troy Hambrick: Taunting (Declined), Penalty on Anquan Boldin: Taunting (Declined) (no play)",2.390,1.040
2,10:21,2,16,ARI 46,0,14,Shaun King pass incomplete intended for Anquan Boldin is intercepted by Colin Branch at CAR-32 and returned for 3 yards (tackle by Anquan Boldin),1.040,-1.270
2,10:13,1,10,CAR 35,0,14,Jake Delhomme pass complete to Keary Colbert for 2 yards (tackle by David Macklin),1.270,0.990
2,9:35,2,8,CAR 37,0,14,Nick Goings left end for 3 yards (tackle by Ronald McKinnon),0.990,0.700
2,8:58,3,5,CAR 40,0,14,Jake Delhomme pass complete to Muhsin Muhammad for 10 yards (tackle by Raynoch Thompson),0.700,2.260
2,8:19,1,10,CAR 50,0,14,Jake Delhomme pass incomplete intended for Nick Goings,2.260,1.710
2,8:13,2,10,CAR 50,0,14,Nick Goings up the middle for -5 yards (tackle by Raynoch Thompson and Adrian Wilson),1.710,0.370
2,7:28,3,15,CAR 45,0,14,Jake Delhomme pass complete to Keary Colbert for 12 yards (tackle by Gerald Hayes),0.370,0.400
2,6:55,4,3,ARI 43,0,14,Ricky Proehl pass incomplete intended for Micah Ross,0.400,-1.800
2,6:47,1,10,ARI 43,0,14,"Emmitt Smith left end for 2 yards (tackle by Brandon Short). Penalty on Reggie Wells: Offensive Holding, 10 yards (no play)",1.800,1.140
2,6:25,1,20,ARI 33,0,14,Shaun King pass complete to Karl Williams for 19 yards,1.140,2.470
2,6:02,2,1,CAR 48,0,14,Shaun King up the middle for 3 yards (tackle by Brentson Buckner),2.470,2.590
2,5:30,1,10,CAR 45,0,14,Shaun King pass complete to Obafemi Ayanbadejo for 4 yards (tackle by Will Witherspoon),2.590,2.580
2,5:07,2,6,CAR 41,0,14,Shaun King pass incomplete intended for Anquan Boldin (defended by Eddie Jackson),2.580,1.880
2,4:58,3,6,CAR 41,0,14,Shaun King pass incomplete intended for Larry Fitzgerald is intercepted by Colin Branch at CAR-23 and returned for 76 yards (tackle by Bryant Johnson),1.880,-6.970
2,4:42,1,1,ARI 1,0,14,Jake Delhomme pass incomplete intended for Michael Gaines,6.970,5.910
2,4:35,2,1,ARI 1,0,20,"Nick Goings left guard for 1 yard, touchdown",5.910,7.000
2,,,,ARI 2,0,21,Jeff Chandler kicks extra point good,0.000,0.000
2,,,,CAR 30,0,21,"Todd Sauerbrun kicks off 69 yards, returned by Josh Scobey for 20 yards (tackle by Brandon Bennett)",0.000,0.340
2,4:25,1,10,ARI 21,0,21,Larry Fitzgerald right end for 2 yards (tackle by Artrell Hawkins),0.340,0.070
2,4:10,2,8,ARI 23,0,21,Emmitt Smith right guard for 4 yards (tackle by Will Witherspoon),0.070,-0.100
2,3:32,3,4,ARI 27,0,21,"Shaun King sacked by Mike Rucker for -7 yards. Penalty on Brentson Buckner: Defensive Offside, 5 yards (no play)",-0.100,1.070
2,3:15,1,10,ARI 32,0,21,Emmitt Smith left end for 2 yards (tackle by Jordan Carstens and Brandon Short),1.070,0.800
2,2:32,2,8,ARI 34,0,21,Shaun King pass complete to Eric Edwards for 8 yards (tackle by Brandon Short),0.800,1.730
2,2:01,1,10,ARI 42,0,21,"Josh Scobey right end for 8 yards (tackle by Mike Minter). Penalty on Anquan Boldin: Offensive Holding, 10 yards",1.730,1.600
2,1:53,1,12,ARI 40,0,21,"Shaun King pass incomplete intended for Anquan Boldin. Penalty on Anquan Boldin: Offensive Pass Interference, 10 yards (no play)",1.600,0.940
2,1:50,1,22,ARI 30,0,21,Shaun King pass complete to Freddie Jones for 10 yards (tackle by Mark Fields),0.940,0.920
2,1:44,2,12,ARI 40,0,21,Shaun King pass complete to Anquan Boldin for 12 yards (tackle by Will Witherspoon),0.920,2.390
2,1:23,1,10,CAR 48,0,21,"Shaun King pass incomplete intended for Bryant Johnson. Penalty on Shaun King: Intentional Grounding, 10 yards",2.390,-0.160
2,1:16,3,20,ARI 42,0,21,Shaun King for 16 yards (tackle by Al Wallace),-0.160,0.460
2,1:09,4,4,CAR 42,0,21,"Shaun King sacked by Julius Peppers for -8 yards. Shaun King fumbles (forced by Julius Peppers), recovered by Freddie Jones at ARI-39",0.460,-2.980
2,0:58,1,10,ARI 39,0,21,Nick Goings left end for no gain (tackle by James Darling),2.980,2.440
2,0:52,,,,0,21,Timeout #2 by Carolina Panthers,0.000,2.440
2,0:52,2,10,ARI 39,0,21,Jake Delhomme pass complete to Nick Goings for 11 yards (tackle by LeVar Woods),2.440,3.710
2,0:29,1,10,ARI 28,0,21,"Penalty on Jordan Gross: False Start, 5 yards (no play)",3.710,3.380
2,0:15,1,15,ARI 33,0,21,Jake Delhomme pass complete to Nick Goings for 5 yards (tackle by Raynoch Thompson),3.380,3.170
2,0:09,,,,0,21,Timeout #3 by Carolina Panthers,0.000,3.170
2,0:09,2,10,ARI 28,0,27,"Jake Delhomme pass complete to Muhsin Muhammad for 28 yards, touchdown",3.170,7.000
2,,,,ARI 2,0,28,Jeff Chandler kicks extra point good,0.000,0.000
2,,,,CAR 30,0,28,"Todd Sauerbrun kicks off 33 yards, returned by Kyle Vanden Bosch for 7 yards (tackle by Brandon Short)",0.000,0.940
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,0,28,"Neil Rackers kicks off 69 yards, returned by Jamall Broussard for 32 yards (tackle by Neil Rackers)",0.000,1.140
3,14:55,1,10,CAR 33,0,28,Nick Goings left guard for 3 yards (tackle by Kyle Vanden Bosch),1.140,1.000
3,14:17,2,7,CAR 36,0,28,Jake Delhomme pass incomplete intended for Kris Mangum (defended by James Darling),1.000,0.300
3,14:12,3,7,CAR 36,0,28,Jake Delhomme pass incomplete intended for Muhsin Muhammad (defended by Renaldo Hill),0.300,-0.980
3,14:07,4,7,CAR 36,0,28,"Todd Sauerbrun punts 52 yards, returned by Karl Williams for 4 yards (tackle by Brandon Short)",-0.980,0.140
3,13:56,1,10,ARI 16,0,28,Shaun King pass complete to Karl Williams for 10 yards (tackle by Chris Gamble),-0.140,0.670
3,13:41,1,10,ARI 26,0,28,Shaun King pass complete to Karl Williams for 8 yards (tackle by Chris Gamble),0.670,1.210
3,13:09,2,2,ARI 34,0,28,Karl Williams for 3 yards (tackle by Mark Fields),1.210,1.400
3,12:33,1,10,ARI 37,0,28,Shaun King pass incomplete intended for Anquan Boldin,1.400,0.860
3,12:29,2,10,ARI 37,0,28,"Shaun King pass incomplete intended for Anquan Boldin. Penalty on Ricky Manning: Illegal Contact, 5 yards (no play)",0.860,1.730
3,12:24,1,10,ARI 42,0,28,Josh Scobey up the middle for 4 yards (tackle by Brentson Buckner and Al Wallace),1.730,1.730
3,11:47,2,6,ARI 46,0,28,Shaun King pass complete to Larry Fitzgerald for 4 yards (tackle by Artrell Hawkins),1.730,1.550
3,11:02,3,2,CAR 50,0,28,Shaun King pass complete to Josh Scobey for 24 yards (tackle by Mark Fields),1.550,3.840
3,10:27,1,10,CAR 26,0,28,Emmitt Smith right guard for -1 yards (tackle by Jordan Carstens). Penalty on Bryant Johnson: Illegal Shift (Declined),3.840,3.160
3,10:27,2,11,CAR 27,0,28,Obafemi Ayanbadejo up the middle for 6 yards (tackle by Brandon Short),3.160,3.270
3,9:27,3,5,CAR 21,6,28,"Shaun King pass complete to Larry Fitzgerald for 21 yards, touchdown",3.270,7.000
3,,,,CAR 2,7,28,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,7,28,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,9:20,1,10,CAR 20,7,28,"Nick Goings up the middle for 10 yards (tackle by Darnell Dockett). Penalty on Ricky Proehl: Illegal Block Above the Waist, 10 yards (no play)",0.280,-0.760
3,8:59,1,20,CAR 10,7,28,Nick Goings left guard for 4 yards (tackle by LeVar Woods),-0.760,-1.180
3,8:19,2,16,CAR 14,7,28,Jake Delhomme pass incomplete intended for Muhsin Muhammad,-1.180,-2.030
3,8:13,3,16,CAR 14,7,28,Nick Goings left guard for 2 yards (tackle by James Darling),-2.030,-2.390
3,7:43,4,14,CAR 16,7,28,"Todd Sauerbrun punts 46 yards, returned by Karl Williams for 10 yards (tackle by Karl Hankton)",-2.390,-2.130
3,7:33,1,10,ARI 48,7,28,Shaun King for 1 yard (tackle by Julius Peppers),2.130,1.720
3,7:06,2,9,ARI 49,7,28,Shaun King pass incomplete intended for Anquan Boldin,1.720,1.020
3,7:03,3,9,ARI 49,7,28,"Shaun King pass complete to Larry Fitzgerald for 33 yards (tackle by Mike Minter). Larry Fitzgerald fumbles (forced by Mike Minter), recovered by Larry Fitzgerald at CAR-18",1.020,4.370
,,,,,,,"CAR challenged the ruling, and the play was upheld.",,
3,6:16,1,10,CAR 18,7,28,Shaun King pass incomplete intended for Anquan Boldin (defended by Kindal Moorehead),4.370,3.800
3,6:10,2,10,CAR 18,7,28,Shaun King pass complete to Emmitt Smith for 4 yards (tackle by Will Witherspoon),3.800,3.630
3,5:27,3,6,CAR 14,7,28,Josh Scobey left end for 3 yards (tackle by Brandon Short),3.630,2.800
3,4:43,4,3,CAR 11,10,28,Neil Rackers 28 yard field goal good,2.800,3.000
3,,,,ARI 30,10,28,"Neil Rackers kicks off 67 yards, returned by Jamall Broussard for 15 yards (tackle by Leon Joe)",0.000,0.040
3,4:34,1,10,CAR 18,10,28,Nick Goings right end for 9 yards (tackle by LeVar Woods),0.040,0.820
3,4:06,2,1,CAR 27,10,28,Nick Goings up the middle for 1 yard (tackle by Adrian Wilson and Darnell Dockett),0.820,0.810
3,3:14,1,10,CAR 28,10,28,Jake Delhomme pass complete to Muhsin Muhammad for 4 yards (tackle by David Macklin),0.810,0.800
3,2:48,2,6,CAR 32,10,28,Nick Goings up the middle for 1 yard (tackle by Ronald McKinnon),0.800,0.230
3,2:07,3,5,CAR 33,10,28,Jake Delhomme pass incomplete intended for Muhsin Muhammad,0.230,-1.180
3,2:00,4,5,CAR 33,10,28,Todd Sauerbrun punts 37 yards,-1.180,-0.940
3,1:54,1,10,ARI 30,10,28,Shaun King pass complete to Larry Fitzgerald for 8 yards (tackle by Mark Fields),0.940,1.470
3,1:26,2,2,ARI 38,10,28,Shaun King pass incomplete intended for Bryant Johnson,1.470,0.760
3,1:20,3,2,ARI 38,10,28,Shaun King pass complete to Anquan Boldin for 5 yards (tackle by Ricky Manning),0.760,1.800
3,0:44,1,10,ARI 43,10,28,Shaun King pass incomplete intended for Larry Fitzgerald,1.800,1.250
3,0:38,2,10,ARI 43,10,28,Shaun King pass incomplete intended for Bryant Johnson (defended by Colin Branch),1.250,0.560
3,0:33,3,10,ARI 43,10,28,"Shaun King pass incomplete intended for Bryant Johnson (defended by Chris Gamble). Penalty on Artrell Hawkins: Defensive Offside, 5 yards (no play)",0.560,1.220
3,0:28,3,5,ARI 48,10,28,Shaun King pass complete to Josh Scobey for 11 yards (tackle by Mark Fields),1.220,2.850
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 41,10,28,Shaun King pass incomplete intended for Anquan Boldin,2.850,2.310
4,14:55,2,10,CAR 41,10,28,Shaun King pass incomplete intended for Obafemi Ayanbadejo,2.310,1.620
4,14:51,3,10,CAR 41,10,28,Shaun King pass incomplete intended for Larry Fitzgerald (defended by Mike Minter),1.620,0.530
4,14:46,4,10,CAR 41,10,28,"Scott Player punts 25 yards, fair catch by Jamall Broussard",0.530,0.140
4,14:39,1,10,CAR 16,10,28,Jake Delhomme pass incomplete intended for Muhsin Muhammad,-0.140,-0.660
4,14:33,2,10,CAR 16,10,28,Nick Goings right guard for 4 yards (tackle by Calvin Pace and Raynoch Thompson),-0.660,-0.820
4,13:53,3,6,CAR 20,10,28,"Penalty on Keary Colbert: False Start, 5 yards (no play)",-0.820,-1.470
4,13:32,3,11,CAR 15,10,28,Jake Delhomme left end for 4 yards (tackle by Darnell Dockett),-1.470,-2.140
4,12:55,4,7,CAR 19,10,28,Todd Sauerbrun punts 58 yards. Penalty on Gerald Hayes: Running Into the Kicker (Declined),-2.140,-0.480
4,12:41,1,10,ARI 23,10,28,"Shaun King sacked by Mark Fields for -6 yards. Shaun King fumbles (forced by Mark Fields), recovered by Jordan Carstens at ARI-19 and returned for 1 yards (tackle by Emmitt Smith)",0.480,-4.370
4,12:34,1,10,ARI 18,10,28,Jake Delhomme pass incomplete intended for Keary Colbert,4.370,3.800
4,12:29,2,10,ARI 18,10,28,Nick Goings right guard for 1 yard (tackle by James Darling and Ronald McKinnon),3.800,3.170
4,11:46,3,9,ARI 17,10,34,"Jake Delhomme pass complete to Muhsin Muhammad for 17 yards, touchdown",3.170,7.000
4,,,,ARI 2,10,35,Jeff Chandler kicks extra point good,0.000,0.000
4,,,,CAR 30,10,35,"Todd Sauerbrun kicks off 60 yards, returned by Josh Scobey for 23 yards (tackle by Brandon Short)",0.000,1.140
4,11:34,1,10,ARI 33,10,35,Shaun King pass incomplete intended for Freddie Jones (defended by Brentson Buckner),1.140,0.590
4,11:32,2,10,ARI 33,10,35,Shaun King pass incomplete,0.590,-0.100
4,11:25,3,10,ARI 33,10,35,Shaun King pass complete to Obafemi Ayanbadejo for 11 yards (tackle by Mark Fields),-0.100,1.860
4,11:00,1,10,ARI 44,10,35,Emmitt Smith left guard for 1 yard (tackle by Jordan Carstens),1.860,1.450
4,10:31,2,9,ARI 45,10,35,Shaun King pass complete to Freddie Jones for 40 yards (tackle by Colin Branch),1.450,4.580
4,10:00,1,10,CAR 15,10,35,Shaun King pass complete to Anquan Boldin for 7 yards (tackle by Chris Gamble),4.580,5.220
4,9:37,2,3,CAR 8,10,35,Emmitt Smith right guard for 5 yards (tackle by Al Wallace),5.220,6.510
4,9:19,1,3,CAR 3,10,35,Emmitt Smith right guard for 1 yard (tackle by Mark Fields),6.510,5.720
4,8:43,2,2,CAR 2,10,35,Emmitt Smith up the middle for 1 yard (tackle by Jordan Carstens and Will Witherspoon),5.720,5.170
4,7:55,3,1,CAR 1,10,35,Shaun King pass incomplete intended for Larry Fitzgerald is intercepted by Chris Gamble at CAR-0,5.170,-0.280
4,7:54,1,10,CAR 20,10,35,Jake Delhomme pass complete to Nick Goings for 5 yards (tackle by Raynoch Thompson),0.280,0.410
4,7:08,2,5,CAR 25,10,35,Nick Goings left guard for no gain (tackle by Adrian Wilson),0.410,-0.300
4,6:31,3,5,CAR 25,10,35,Jake Delhomme pass incomplete intended for Keary Colbert,-0.300,-1.700
4,6:26,4,5,CAR 25,10,35,"Todd Sauerbrun punts 35 yards. Penalty on Leon Joe: Running Into the Kicker, 5 yards, Penalty on Michael Stone: Offensive Holding (Declined) (no play)",-1.700,0.940
4,6:14,1,10,CAR 30,10,35,Nick Goings left end for 4 yards (tackle by Kyle Vanden Bosch),0.940,0.930
4,5:30,2,6,CAR 34,10,35,Nick Goings up the middle for 5 yards (tackle by Ifeanyi Ohalete and LeVar Woods),0.930,0.890
4,4:44,3,1,CAR 39,10,35,"Nick Goings left end for 4 yards (tackle by Ifeanyi Ohalete). Penalty on Mike Seidman: Offensive Holding, 10 yards",0.890,0.100
4,4:35,3,7,CAR 33,10,35,Rodney Peete pass complete to Kris Mangum for 3 yards (tackle by Renaldo Hill),0.100,-0.980
4,3:53,4,4,CAR 36,10,35,Todd Sauerbrun punts 45 yards (tackle by Dante Wesley),-0.980,-1.000
4,3:44,1,10,ARI 31,10,35,Shaun King pass complete to Anquan Boldin for 16 yards (tackle by Colin Branch),1.000,2.060
4,3:14,1,10,ARI 47,10,35,Shaun King pass complete to Larry Fitzgerald for 9 yards (tackle by Chris Gamble),2.060,2.730
4,3:07,2,1,CAR 44,10,35,Shaun King pass complete to Freddie Jones for 13 yards (tackle by Mark Fields),2.730,3.510
4,2:38,1,10,CAR 31,10,35,Shaun King pass incomplete intended for Anquan Boldin,3.510,2.970
4,2:32,2,10,CAR 31,10,35,Shaun King sacked by Will Witherspoon for -6 yards,2.970,1.490
4,2:00,3,16,CAR 37,10,35,Shaun King pass complete to Larry Fitzgerald for 3 yards (tackle by Will Witherspoon),1.490,1.060
4,1:29,4,13,CAR 34,10,35,Shaun King pass complete to Freddie Jones for 4 yards (tackle by Julius Peppers),1.060,-1.000
4,1:18,1,10,CAR 31,10,35,Nick Goings right guard for no gain (tackle by Gerald Hayes),1.000,0.460
4,0:37,2,10,CAR 31,10,35,Rodney Peete kneels for -1 yards,0.460,-0.360
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
