#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:50,NYJ 29,11,6:10,45,Missed FG
2,1,5:09,NYJ 24,3,1:32,4,Punt
3,2,14:56,NYJ 20,1,0:11,80,Touchdown
4,2,8:44,NYJ 23,7,3:51,77,Touchdown
5,2,3:40,IND 29,4,1:29,-1,Field Goal
6,2,1:13,NYJ 22,3,1:13,6,End of Half
7,3,15:00,NYJ 27,8,3:26,39,Missed FG
8,3,8:03,NYJ 30,6,3:39,21,Punt
9,3,2:09,NYJ 11,9,4:44,32,Punt
10,4,8:52,NYJ 20,3,0:50,5,Punt
11,4,2:29,NYJ 32,3,0:24,15,Interception
12,4,1:06,NYJ 10,5,1:06,45,End of Game
